"","date","timestamp","type","is_open","datetime_tbd","announce_date","score","datetime_utc","datetime_local","id","url","popularity","title","time_tbd","status","created_at","short_title","description","date_tbd","visible_until_utc","general_admission","lowest_price","lowest_price_good_deals","average_price","listing_count","highest_price","visible_listing_count","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","display_location","address","city","metro_code","state","score_venue","country","name","has_upcoming_events","id_venue","url_venue","popularity_venue","timezone","extended_address","slug","name_v2","postal_code","num_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"67","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.872,"2018-11-11T18:00:00","2018-11-11T13:00:00",4346996,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.825,"Atlanta Falcons at Cleveland Browns",FALSE,"normal","2018-04-20T00:47:31","Falcons at Browns","",FALSE,"2018-11-11T22:00:00",NA,56,46,121.97503,841,1175,1466,100,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Cleveland, OH","100 Alfred Lerner Way","Cleveland",510,"OH",0.86852187,"US","FirstEnergy Stadium",TRUE,1123,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0,"America/New_York","Cleveland, OH 44114","firstenergy-stadium-15","FirstEnergy Stadium","44114",5,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"68","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.926,"2018-11-11T18:00:00","2018-11-11T13:00:00",4347060,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.861,"Buffalo Bills at New York Jets",FALSE,"normal","2018-04-20T00:47:43","Bills at Jets","",FALSE,"2018-11-11T22:00:00",NA,56,47,176.89128,745,942,1565,142,"QRCODE",FALSE,"2018-08-24T21:53:40Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"69","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.921,"2018-11-11T18:00:00","2018-11-11T12:00:00",4346912,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.865,"Miami Dolphins at Green Bay Packers",FALSE,"normal","2018-04-20T00:47:13","Dolphins at Packers","",FALSE,"2018-11-11T22:00:00",NA,222,181,384.56198,121,659,685,385,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Green Bay, WI","1265 Lombardi Avenue","Green Bay",658,"WI",0.92909414,"US","Lambeau Field",TRUE,1125,"https://seatgeek.com/venues/lambeau-field/tickets",0,"America/Chicago","Green Bay, WI 54304","lambeau-field","Lambeau Field","54304",5,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"70","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.882,"2018-11-11T21:05:00","2018-11-11T13:05:00",4347130,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.827,"Los Angeles Chargers at Oakland Raiders",FALSE,"normal","2018-04-20T00:47:56","Chargers at Raiders","",FALSE,"2018-11-12T01:05:00",NA,87,77,200.52231,381,497,1608,191,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Oakland, CA","7000 Coliseum Way","Oakland",807,"CA",0.7817843,"US","Oakland-Alameda County Coliseum",TRUE,14,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0,"America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","94621",8,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"71","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.908,"2018-11-11T21:25:00","2018-11-11T13:25:00",4346920,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.848,"Seattle Seahawks at Los Angeles Rams",FALSE,"normal","2018-04-20T00:47:14","Seahawks at Rams","",FALSE,"2018-11-12T01:25:00",NA,68,68,125.5,6,225,1522,90,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Los Angeles, CA","3911 S Figueroa St","Los Angeles",0,"CA",0.86898464,"US","Los Angeles Memorial Coliseum",TRUE,51012,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0,"America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","90037",9,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"72","2018-10-10","2018-10-10_11.05.12","concert",FALSE,FALSE,"2018-08-23T00:00:00",0.473,"2018-11-12T00:00:00","2018-11-11T19:00:00",4500554,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.523,"Alex G with Half Waif",FALSE,"normal","2018-08-23T20:13:51","Alex G with Half Waif","",FALSE,"2018-11-12T04:00:00",TRUE,102,NA,199.8,10,584,1,113,NA,NA,NA,"Tampa, FL","1812 North 17th Street","Tampa",539,"FL",0.42424366,"US","Crowbar",TRUE,3160,"https://seatgeek.com/venues/crowbar-2/tickets",0,"America/New_York","Tampa, FL 33605","crowbar-2","Crowbar","33605",33,-82.4406,27.9608,NA,NA,NA
"73","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.962,"2018-11-12T01:20:00","2018-11-11T20:20:00",4347031,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.888,"Dallas Cowboys at Philadelphia Eagles",FALSE,"normal","2018-04-20T00:47:38","Cowboys at Eagles","",FALSE,"2018-11-12T05:20:00",NA,208,160,474.81213,330,1346,1602,421,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Philadelphia, PA","1020 Pattison Ave","Philadelphia",504,"PA",0.90542686,"US","Lincoln Financial Field",TRUE,330,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0,"America/New_York","Philadelphia, PA 19148","lincoln-financial-field","Lincoln Financial Field","19148",12,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"74","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.941,"2018-11-13T01:15:00","2018-11-12T17:15:00",4347117,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.871,"New York Giants at San Francisco 49ers",FALSE,"normal","2018-04-20T00:47:54","Giants at 49ers","",FALSE,"2018-11-13T05:15:00",NA,50,50,170.30647,1005,5663,2198,144,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Santa Clara, CA","4900 Marie P DeBartolo Way","Santa Clara",0,"CA",0.95768774,"US","Levi's Stadium",TRUE,58670,"https://seatgeek.com/venues/levi-s-stadium/tickets",0,"America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium","Levi's Stadium","95054",11,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"75","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.967,"2018-11-16T01:20:00","2018-11-15T17:20:00",4347126,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.89,"Green Bay Packers at Seattle Seahawks",FALSE,"normal","2018-04-20T00:47:56","Packers at Seahawks","",FALSE,"2018-11-16T05:20:00",NA,229,229,471.28036,107,1457,1477,383,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Seattle, WA","800 Occidental Ave S","Seattle",819,"WA",0.87232786,"US","CenturyLink Field",TRUE,339,"https://seatgeek.com/venues/centurylink-field/tickets",0,"America/Los_Angeles","Seattle, WA 98134","centurylink-field","CenturyLink Field","98134",8,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"76","2018-10-10","2018-10-10_11.05.12","ncaa_football",FALSE,FALSE,"2018-02-28T00:00:00",0.447,"2018-11-17T22:00:00","2018-11-17T16:00:00",4281956,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",0.486,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,"normal","2018-02-28T15:00:12","South Alabama at Louisiana","",FALSE,"2018-11-18T02:00:00",NA,56,54,65.98864,88,103,68,65,NA,NA,NA,"Lafayette, LA","201 Reinhardt Dr","Lafayette",642,"LA",0.43303972,"US","Cajun Field",TRUE,2796,"https://seatgeek.com/venues/cajun-field/tickets",0,"America/Chicago","Lafayette, LA 70506","cajun-field","Cajun Field","70506",4,-92.04,30.22,NA,NA,NA
"77","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.857,"2018-11-18T18:00:00","2018-11-18T13:00:00",4347068,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",0.805,"Cincinnati Bengals at Baltimore Ravens",FALSE,"normal","2018-04-20T00:47:45","Bengals at Ravens","",FALSE,"2018-11-18T22:00:00",NA,44,43,135.32275,536,715,1957,104,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Baltimore, MD","1101 Russell St","Baltimore",512,"MD",0.8927189,"US","M&T Bank Stadium",TRUE,1121,"https://seatgeek.com/venues/m-t-bank-stadium/tickets",0,"America/New_York","Baltimore, MD 21230","m-t-bank-stadium","M&T Bank Stadium","21230",6,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"78","2018-10-10","2018-10-10_11.05.12","nfl",TRUE,FALSE,"2018-04-20T00:00:00",0.922,"2018-11-18T18:00:00","2018-11-18T12:00:00",4346969,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",0.86,"Philadelphia Eagles at New Orleans Saints",FALSE,"normal","2018-04-20T00:47:25","Eagles at Saints","",FALSE,"2018-11-18T22:00:00",NA,167,167,367.9027,1295,3000,1169,349,"QRCODE",FALSE,"2018-05-29T20:39:16Z","New Orleans, LA","1500 Sugar Bowl Drive","New Orleans",622,"LA",0.8966978,"US","Mercedes-Benz Superdome",TRUE,128,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0,"America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome","Mercedes-Benz Superdome","70112",15,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"79","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.928,"2018-11-18T18:00:00","2018-11-18T12:00:00",4347005,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",0.86,"Minnesota Vikings at Chicago Bears",FALSE,"normal","2018-04-20T00:47:32","Vikings at Bears","",FALSE,"2018-11-18T22:00:00",NA,204,172,396.992,125,1002,1232,344,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Chicago, IL","1410 S. Museum Campus Drive","Chicago",602,"IL",0.940013,"US","Soldier Field",TRUE,31,"https://seatgeek.com/venues/soldier-field/tickets",0,"America/Chicago","Chicago, IL 60605","soldier-field","Soldier Field","60605",7,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"80","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.964,"2018-11-18T18:00:00","2018-11-18T13:00:00",4347049,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",0.894,"Dallas Cowboys at Atlanta Falcons",FALSE,"normal","2018-04-20T00:47:41","Cowboys at Falcons","",FALSE,"2018-11-18T22:00:00",NA,175,175,409.95322,684,1796,2302,338,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Atlanta, GA","35 Northside Dr NW","Atlanta",0,"GA",0.76958936,"US","Mercedes-Benz Stadium",TRUE,419590,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0,"America/New_York","Atlanta, GA 30313","mercedes-benz-stadium","Mercedes-Benz Stadium","30313",18,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"81","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.917,"2018-11-18T18:00:00","2018-11-18T13:00:00",4347025,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",0.858,"Carolina Panthers at Detroit Lions",FALSE,"normal","2018-04-20T00:47:37","Panthers at Lions","",FALSE,"2018-11-18T22:00:00",NA,62,63,131.03978,553,899,785,106,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Detroit, MI","2000 Brush St.","Detroit",505,"MI",0.9029952,"US","Ford Field",TRUE,346,"https://seatgeek.com/venues/ford-field/tickets",0,"America/Detroit","Detroit, MI 48226","ford-field","Ford Field","48226",10,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"82","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.915,"2018-11-18T18:00:00","2018-11-18T13:00:00",4346929,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",0.848,"Tampa Bay Buccaneers at New York Giants",FALSE,"normal","2018-04-20T00:47:16","Buccaneers at Giants","",FALSE,"2018-11-18T22:00:00",NA,94,91,238.52158,510,1217,1796,179,"QRCODE",FALSE,"2018-08-24T21:53:40Z","East Rutherford, NJ","1 MetLife Stadium Drive","East Rutherford",501,"NJ",0.94873494,"US","MetLife Stadium",TRUE,1587,"https://seatgeek.com/venues/metlife-stadium/tickets",0,"America/New_York","East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","07073",14,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"83","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.862,"2018-11-18T18:00:00","2018-11-18T13:00:00",4346957,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",0.815,"Tennessee Titans at Indianapolis Colts",FALSE,"normal","2018-04-20T00:47:22","Titans at Colts","",FALSE,"2018-11-18T22:00:00",NA,31,31,106.477516,645,439,1322,85,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Indianapolis, IN","500 South Capitol Avenue","Indianapolis",527,"IN",0.9071682,"US","Lucas Oil Stadium",TRUE,1130,"https://seatgeek.com/venues/lucas-oil-stadium/tickets",0,"America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium","Lucas Oil Stadium","46225",11,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"84","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.922,"2018-11-18T18:00:00","2018-11-18T13:00:00",4346939,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.859,"Houston Texans at Washington Redskins",FALSE,"normal","2018-04-20T00:47:17","Texans at Redskins","",FALSE,"2018-11-18T22:00:00",NA,84,78,170.09773,880,409,1352,151,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Landover, MD","1600 Fedex Way","Landover",511,"MD",0.9333444,"US","FedEx Field",TRUE,35,"https://seatgeek.com/venues/fedex-field/tickets",0,"America/New_York","Landover, MD 20785","fedex-field","FedEx Field","20785",6,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"85","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.933,"2018-11-18T21:05:00","2018-11-18T14:05:00",4347100,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.869,"Oakland Raiders at Arizona Cardinals",FALSE,"normal","2018-04-20T00:47:51","Raiders at Cardinals","",FALSE,"2018-11-19T01:05:00",NA,71,71,463.14124,524,123713,1197,211,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Glendale, AZ","1 Cardinals Drive","Glendale",753,"AZ",0.93402725,"US","State Farm Stadium",TRUE,43,"https://seatgeek.com/venues/state-farm-stadium/tickets",0,"America/Phoenix","Glendale, AZ 85305","state-farm-stadium","State Farm Stadium","85305",8,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"86","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.949,"2018-11-18T21:05:00","2018-11-18T13:05:00",4347110,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.873,"Denver Broncos at Los Angeles Chargers",FALSE,"normal","2018-04-20T00:47:52","Broncos at Chargers","",FALSE,"2018-11-19T01:05:00",NA,188,188,289.26315,266,636,653,248,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Carson, CA","18400 Avalon Blvd","Carson",803,"CA",0.7228164,"US","StubHub Center",TRUE,52,"https://seatgeek.com/venues/stubhub-center/tickets",0,"America/Los_Angeles","Carson, CA 90746","stubhub-center","StubHub Center","90746",10,-118.261,33.8643,NA,NA,NA
"87","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.886,"2018-11-19T01:20:00","2018-11-18T20:20:00",4346947,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",0.823,"Pittsburgh Steelers at Jacksonville Jaguars",FALSE,"normal","2018-04-20T00:47:19","Steelers at Jaguars","",FALSE,"2018-11-19T05:20:00",NA,144,142,346.56448,411,1107,1182,309,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Jacksonville, FL","1 Everbank Field Dr","Jacksonville",561,"FL",0.83759147,"US","TIAA Bank Field",TRUE,5178,"https://seatgeek.com/venues/tiaa-bank-field/tickets",0,"America/New_York","Jacksonville, FL 32202","tiaa-bank-field","TIAA Bank Field","32202",7,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"88","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.932,"2018-11-20T01:15:00","2018-11-19T19:15:00",4347137,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.864,"Kansas City Chiefs at Los Angeles Rams",FALSE,"normal","2018-04-20T01:04:04","Chiefs at Rams","",FALSE,"2018-11-20T05:15:00",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Mexico City, Mexico","Calzada de Tlalpan 3665","Mexico City",0,NA,0,"Mexico","Estadio Azteca",TRUE,41952,"https://seatgeek.com/venues/estadio-azteca-2/tickets",0,"America/Mexico_City","Mexico City, Mexico","estadio-azteca-2","Estadio Azteca","04650",1,-99.15,19.3,NA,NA,NA
"89","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.952,"2018-11-22T17:30:00","2018-11-22T12:30:00",4347024,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",0.883,"Chicago Bears at Detroit Lions",FALSE,"normal","2018-04-20T00:47:36","Bears at Lions","",FALSE,"2018-11-22T21:30:00",NA,103,103,211.54306,418,942,631,176,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Detroit, MI","2000 Brush St.","Detroit",505,"MI",0.9029952,"US","Ford Field",TRUE,346,"https://seatgeek.com/venues/ford-field/tickets",0,"America/Detroit","Detroit, MI 48226","ford-field","Ford Field","48226",10,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"90","2018-10-10","2018-10-10_11.05.12","nfl",TRUE,FALSE,"2018-04-05T00:00:00",0.982,"2018-11-22T21:30:00","2018-11-22T15:30:00",4327921,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",0.9,"Washington Redskins at Dallas Cowboys",FALSE,"normal","2018-04-05T23:08:47","Redskins at Cowboys","",FALSE,"2018-11-23T01:30:00",NA,27,27,361.93576,2693,2986,2174,299,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","Arlington, TX","1 AT&T Way","Arlington",623,"TX",0.9751414,"US","AT&T Stadium",TRUE,4965,"https://seatgeek.com/venues/at-t-stadium/tickets",0,"America/Chicago","Arlington, TX 76011","at-t-stadium","AT&T Stadium","76011",17,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"91","2018-10-10","2018-10-10_11.05.12","nfl",TRUE,FALSE,"2018-04-20T00:00:00",0.893,"2018-11-23T01:20:00","2018-11-22T19:20:00",4346968,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",0.831,"Atlanta Falcons at New Orleans Saints",FALSE,"normal","2018-04-20T00:47:24","Falcons at Saints","",FALSE,"2018-11-23T05:20:00",NA,138,134,335.7955,1154,4200,1045,310,"QRCODE",FALSE,"2018-05-29T20:39:22Z","New Orleans, LA","1500 Sugar Bowl Drive","New Orleans",622,"LA",0.8966978,"US","Mercedes-Benz Superdome",TRUE,128,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0,"America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome","Mercedes-Benz Superdome","70112",15,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"92","2018-10-10","2018-10-10_11.05.12","sports",FALSE,FALSE,"2018-07-18T00:00:00",0.357,"2018-11-23T19:00:00","2018-11-23T13:00:00",4455655,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655",0.409,"Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball",FALSE,"normal","2018-07-18T16:01:12","Texas Tech Red Raiders at Iowa State Cyclones Women's Volleyball","",FALSE,"2018-11-23T23:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ames, IA","1700 Lincoln Way","Ames",679,"IA",0.6426054,"US","Hilton Coliseum",TRUE,3458,"https://seatgeek.com/venues/hilton-coliseum/tickets",0,"America/Chicago","Ames, IA 50010","hilton-coliseum","Hilton Coliseum","50010",45,-93.63,42.02,NA,NA,NA
"93","2018-10-10","2018-10-10_11.05.12","ncaa_football",FALSE,FALSE,"2018-02-28T00:00:00",0.334,"2018-11-23T20:00:00","2018-11-23T14:00:00",4281983,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",0.389,"Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,"normal","2018-02-28T15:00:16","Coastal Carolina at South Alabama","",FALSE,"2018-11-24T00:00:00",NA,25,25,35.6,5,42,5,37,NA,NA,NA,"Mobile, AL","1621 Virginia St.","Mobile",686,"AL",0.50177634,"US","Ladd Peebles Stadium",TRUE,3716,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0,"America/Chicago","Mobile, AL 36604","ladd-peebles-stadium","Ladd Peebles Stadium","36604",5,-88.0761,30.6748,NA,NA,NA
"94","2018-10-10","2018-10-10_11.05.12","ncaa_football",TRUE,FALSE,"2018-01-31T00:00:00",0.67,"2018-11-24T09:30:00","2018-11-24T03:30:00",4241803,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803",0.663,"TFBI Shootout: Texas Tech V Baylor University",TRUE,"normal","2018-01-31T15:02:10","TFBI Shootout: Texas Tech V Baylor University","*Child Policy:: Children age 2 years and older require a ticket for entry.",FALSE,"2018-11-25T06:00:00",NA,79,79,113.997345,753,152,716,79,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","Arlington, TX","1 AT&T Way","Arlington",623,"TX",0.9751414,"US","AT&T Stadium",TRUE,4965,"https://seatgeek.com/venues/at-t-stadium/tickets",0,"America/Chicago","Arlington, TX 76011","at-t-stadium","AT&T Stadium","76011",17,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"95","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.887,"2018-11-25T18:00:00","2018-11-25T13:00:00",4347039,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",0.823,"Cleveland Browns at Cincinnati Bengals",FALSE,"normal","2018-04-20T00:47:39","Browns at Bengals","",FALSE,"2018-11-25T22:00:00",NA,80,80,136.58296,446,543,904,126,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Cincinnati, OH","1 Paul Brown Stadium","Cincinnati",515,"OH",0.86166537,"US","Paul Brown Stadium",TRUE,1124,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0,"America/New_York","Cincinnati, OH 45202","paul-brown-stadium","Paul Brown Stadium","45202",6,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"96","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.948,"2018-11-25T18:00:00","2018-11-25T13:00:00",4346918,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",0.872,"New York Giants at Philadelphia Eagles",FALSE,"normal","2018-04-20T00:47:14","Giants at Eagles","",FALSE,"2018-11-25T22:00:00",NA,206,130,413.15106,331,1241,1453,357,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Philadelphia, PA","1020 Pattison Ave","Philadelphia",504,"PA",0.90542686,"US","Lincoln Financial Field",TRUE,330,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0,"America/New_York","Philadelphia, PA 19148","lincoln-financial-field","Lincoln Financial Field","19148",12,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"97","2018-10-10","2018-10-10_11.05.12","nfl",FALSE,FALSE,"2018-04-20T00:00:00",0.879,"2018-11-25T18:00:00","2018-11-25T13:00:00",4347058,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",0.82,"Jacksonville Jaguars at Buffalo Bills",FALSE,"normal","2018-04-20T00:47:43","Jaguars at Bills","",FALSE,"2018-11-25T22:00:00",NA,24,24,84.36551,1264,1198,1914,61,"QRCODE",FALSE,"2018-08-24T21:53:41Z","Orchard Park, NY","1 Bills Drive","Orchard Park",514,"NY",0.8815085,"US","New Era Field",TRUE,1135,"https://seatgeek.com/venues/new-era-field/tickets",0,"America/New_York","Orchard Park, NY 14127","new-era-field","New Era Field","14127",6,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
