"","date","timestamp","description","datetime_utc","score","announce_date","title","date_tbd","created_at","id","type","popularity","url","datetime_tbd","is_open","time_tbd","short_title","datetime_local","status","visible_until_utc","general_admission","lowest_price","highest_price","listing_count","lowest_price_good_deals","average_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","id_venue","address","url_venue","score_venue","slug","postal_code","has_upcoming_events","num_upcoming_events","popularity_venue","name","timezone","display_location","extended_address","city","name_v2","state","country","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"134","2018-09-04","2018-09-04_16.00.15","","2018-11-04T18:00:00",0.913,"2018-04-20T00:00:00","Detroit Lions at Minnesota Vikings",FALSE,"2018-04-20T01:04:05",4347140,"nfl",0.867,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,FALSE,FALSE,"Lions at Vikings","2018-11-04T12:00:00","normal","2018-11-04T22:00:00",NA,104,1972,1544,104,295.51,"QRCODE",FALSE,"2018-08-24T21:53:39Z",218451,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"u-s-bank-stadium","55415",TRUE,14,0,"U.S. Bank Stadium","America/Chicago","Minneapolis, MN","Minneapolis, MN 55415","Minneapolis","U.S. Bank Stadium","MN","US",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"135","2018-09-04","2018-09-04_16.00.15","","2018-11-04T18:00:00",0.915,"2018-04-20T00:00:00","Pittsburgh Steelers at Baltimore Ravens",FALSE,"2018-04-20T00:47:45",4347069,"nfl",0.862,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",FALSE,FALSE,FALSE,"Steelers at Ravens","2018-11-04T13:00:00","normal","2018-11-04T22:00:00",NA,123,1057,1761,123,334.35,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1121,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"m-t-bank-stadium","21230",TRUE,9,0,"M&T Bank Stadium","America/New_York","Baltimore, MD","Baltimore, MD 21230","Baltimore","M&T Bank Stadium","MD","US",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"136","2018-09-04","2018-09-04_16.00.15","","2018-11-04T18:00:00",0.937,"2018-04-20T00:00:00","Atlanta Falcons at Washington Redskins",FALSE,"2018-04-20T00:47:17",4346937,"nfl",0.883,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,FALSE,FALSE,"Falcons at Redskins","2018-11-04T13:00:00","normal","2018-11-04T22:00:00",NA,82,1276,1700,82,232.78,"QRCODE",FALSE,"2018-08-24T21:53:39Z",35,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"fedex-field","20785",TRUE,9,0,"FedEx Field","America/New_York","Landover, MD","Landover, MD 20785","Landover","FedEx Field","MD","US",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"137","2018-09-04","2018-09-04_16.00.15","","2018-11-04T18:00:00",0.882,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Carolina Panthers",FALSE,"2018-04-20T00:47:38",4347033,"nfl",0.837,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",FALSE,FALSE,FALSE,"Buccaneers at Panthers","2018-11-04T13:00:00","normal","2018-11-04T22:00:00",NA,69,6460,1632,69,253.5,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1122,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"bank-of-america-stadium","28202",TRUE,10,0,"Bank of America Stadium","America/New_York","Charlotte, NC","Charlotte, NC 28202","Charlotte","Bank of America Stadium","NC","US",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"138","2018-09-04","2018-09-04_16.00.15","","2018-11-04T18:00:00",0.922,"2018-04-20T00:00:00","Chicago Bears at Buffalo Bills",FALSE,"2018-04-20T00:47:43",4347061,"nfl",0.872,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",FALSE,FALSE,FALSE,"Bears at Bills","2018-11-04T13:00:00","normal","2018-11-04T22:00:00",NA,54,1077,2622,54,153.67,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1135,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"new-era-field","14127",TRUE,8,0,"New Era Field","America/New_York","Orchard Park, NY","Orchard Park, NY 14127","Orchard Park","New Era Field","NY","US",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"139","2018-09-04","2018-09-04_16.00.15","","2018-11-04T21:05:00",0.926,"2018-04-20T00:00:00","Los Angeles Chargers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",4347127,"nfl",0.87,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",FALSE,FALSE,FALSE,"Chargers at Seahawks","2018-11-04T13:05:00","normal","2018-11-05T01:05:00",NA,135,1538,1204,135,369.3,"QRCODE",FALSE,"2018-08-24T21:53:39Z",339,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"centurylink-field","98134",TRUE,14,0,"CenturyLink Field","America/Los_Angeles","Seattle, WA","Seattle, WA 98134","Seattle","CenturyLink Field","WA","US",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"140","2018-09-04","2018-09-04_16.00.15","","2018-11-04T21:05:00",0.89,"2018-04-20T00:00:00","Houston Texans at Denver Broncos",FALSE,"2018-04-20T01:04:05",4347141,"nfl",0.847,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",FALSE,FALSE,FALSE,"Texans at Broncos","2018-11-04T14:05:00","normal","2018-11-05T01:05:00",NA,112,123593,1359,112,482.71,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1131,"1701 Bryant St.","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"sports-authority-field-at-mile-high","80204",TRUE,8,0,"Sports Authority Field at Mile High","America/Denver","Denver, CO","Denver, CO 80204","Denver","Sports Authority Field at Mile High","CO","US",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"141","2018-09-04","2018-09-04_16.00.15","","2018-11-04T21:25:00",0.882,"2018-04-20T00:00:00","Los Angeles Rams at New Orleans Saints",FALSE,"2018-04-20T00:47:25",4346970,"nfl",0.838,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",FALSE,TRUE,FALSE,"Rams at Saints","2018-11-04T15:25:00","normal","2018-11-05T01:25:00",NA,66,5941,1387,66,244,"QRCODE",FALSE,"2018-05-29T20:39:08Z",128,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"mercedes-benz-superdome","70112",TRUE,20,0,"Mercedes-Benz Superdome","America/Chicago","New Orleans, LA","New Orleans, LA 70112","New Orleans","Mercedes-Benz Superdome","LA","US",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"142","2018-09-04","2018-09-04_16.00.15","","2018-11-05T01:00:00",0.567,"2018-08-23T00:00:00","Alex G",FALSE,"2018-08-23T19:51:10",4494650,"concert",0.619,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",FALSE,FALSE,FALSE,"Alex G","2018-11-04T19:00:00","normal","2018-11-05T05:00:00",TRUE,59,564,20,NA,127.3,NA,NA,NA,60271,"1807 S Allport St","https://seatgeek.com/venues/thalia-hall/tickets",0.51888376,"thalia-hall","60608",TRUE,58,0,"Thalia Hall","America/Chicago","Chicago, IL","Chicago, IL 60608","Chicago","Thalia Hall","IL","US",-87.6575,41.8577,NA,NA,NA
"143","2018-09-04","2018-09-04_16.00.15","","2018-11-05T01:20:00",1.02,"2018-04-20T00:00:00","Green Bay Packers at New England Patriots",FALSE,"2018-04-20T00:47:49",4347089,"nfl",0.947,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",FALSE,FALSE,FALSE,"Packers at Patriots","2018-11-04T20:20:00","normal","2018-11-05T05:20:00",NA,397,14928,1114,397,1145.86,"QRCODE",FALSE,"2018-08-24T21:53:39Z",33,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"gillette-stadium","02035",TRUE,14,0,"Gillette Stadium","America/New_York","Foxborough, MA","Foxborough, MA 02035","Foxborough","Gillette Stadium","MA","US",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"144","2018-09-04","2018-09-04_16.00.15","","2018-11-06T01:15:00",0.994,"2018-04-05T00:00:00","Tennessee Titans at Dallas Cowboys",FALSE,"2018-04-05T23:08:47",4327922,"nfl",0.922,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",FALSE,TRUE,FALSE,"Titans at Cowboys","2018-11-05T19:15:00","normal","2018-11-06T05:15:00",NA,28,6036,3527,28,296.89,"QRCODE",FALSE,"2018-04-17T22:02:33Z",4965,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"at-t-stadium","76011",TRUE,25,0,"AT&T Stadium","America/Chicago","Arlington, TX","Arlington, TX 76011","Arlington","AT&T Stadium","TX","US",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"145","2018-09-04","2018-09-04_16.00.15","","2018-11-09T01:20:00",0.905,"2018-04-20T00:00:00","Carolina Panthers at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:46",4347075,"nfl",0.849,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,FALSE,FALSE,"Panthers at Steelers","2018-11-08T20:20:00","normal","2018-11-09T05:20:00",NA,91,2422,1674,91,261.33,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1119,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"heinz-field","15212",TRUE,13,0,"Heinz Field","America/New_York","Pittsburgh, PA","Pittsburgh, PA 15212","Pittsburgh","Heinz Field","PA","US",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"146","2018-09-04","2018-09-04_16.00.15","","2018-11-11T17:00:00",0.943,"2018-04-20T00:00:00","New England Patriots at Tennessee Titans",FALSE,"2018-04-20T00:47:30",4346990,"nfl",0.877,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,FALSE,FALSE,"Patriots at Titans","2018-11-11T12:00:00","normal","2018-11-11T21:00:00",NA,261,14928,853,261,623,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1126,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"nissan-stadium","37213",TRUE,15,0,"Nissan Stadium","America/New_York","Nashville, TN","Nashville, TN 37213","Nashville","Nissan Stadium","TN","US",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"147","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.891,"2018-04-20T00:00:00","Arizona Cardinals at Kansas City Chiefs",FALSE,"2018-04-20T00:47:27",4346980,"nfl",0.836,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,FALSE,FALSE,"Cardinals at Chiefs","2018-11-11T12:00:00","normal","2018-11-11T22:00:00",NA,39,1030,1420,39,162.95,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1128,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"arrowhead-stadium","64129",TRUE,10,0,"Arrowhead Stadium","America/Chicago","Kansas City, MO","Kansas City, MO 64129","Kansas City","Arrowhead Stadium","MO","US",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"148","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.91,"2018-04-20T00:00:00","Detroit Lions at Chicago Bears",FALSE,"2018-04-20T00:47:32",4347006,"nfl",0.851,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,FALSE,FALSE,"Lions at Bears","2018-11-11T12:00:00","normal","2018-11-11T22:00:00",NA,97,1977,1863,97,354.47,"QRCODE",FALSE,"2018-08-24T21:53:40Z",31,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"soldier-field","60605",TRUE,12,0,"Soldier Field","America/Chicago","Chicago, IL","Chicago, IL 60605","Chicago","Soldier Field","IL","US",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"149","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.884,"2018-04-20T00:00:00","New Orleans Saints at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",4347040,"nfl",0.829,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,FALSE,FALSE,"Saints at Bengals","2018-11-11T13:00:00","normal","2018-11-11T22:00:00",NA,51,1114,1546,51,150.6,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1124,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"paul-brown-stadium","45202",TRUE,9,0,"Paul Brown Stadium","America/New_York","Cincinnati, OH","Cincinnati, OH 45202","Cincinnati","Paul Brown Stadium","OH","US",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"150","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.871,"2018-04-20T00:00:00","Jacksonville Jaguars at Indianapolis Colts",FALSE,"2018-04-20T00:47:22",4346958,"nfl",0.828,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,FALSE,FALSE,"Jaguars at Colts","2018-11-11T13:00:00","normal","2018-11-11T22:00:00",NA,34,1738,2301,34,164.64,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1130,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"lucas-oil-stadium","46225",TRUE,15,0,"Lucas Oil Stadium","America/Indiana/Indianapolis","Indianapolis, IN","Indianapolis, IN 46225","Indianapolis","Lucas Oil Stadium","IN","US",-86.1639,39.7601,"QRCODE_TM",FALSE,"2015-08-22T16:51:43Z"
"151","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.88,"2018-04-20T00:00:00","Washington Redskins at Tampa Bay Buccaneers",FALSE,"2018-04-20T00:47:16",4346930,"nfl",0.825,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,FALSE,FALSE,"Redskins at Buccaneers","2018-11-11T13:00:00","normal","2018-11-11T22:00:00",NA,75,1273,1115,75,255.18,"QRCODE",FALSE,"2018-08-24T21:53:40Z",39,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"raymond-james-stadium","33607",TRUE,16,0,"Raymond James Stadium","America/New_York","Tampa, FL","Tampa, FL 33607","Tampa","Raymond James Stadium","FL","US",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"152","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.919,"2018-04-20T00:00:00","Buffalo Bills at New York Jets",FALSE,"2018-04-20T00:47:43",4347060,"nfl",0.854,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,FALSE,FALSE,"Bills at Jets","2018-11-11T13:00:00","normal","2018-11-11T22:00:00",NA,32,6183,2578,32,177.77,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"metlife-stadium","07073",TRUE,21,0,"MetLife Stadium","America/New_York","East Rutherford, NJ","East Rutherford, NJ 07073","East Rutherford","MetLife Stadium","NJ","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"153","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.875,"2018-04-20T00:00:00","Atlanta Falcons at Cleveland Browns",FALSE,"2018-04-20T00:47:31",4346996,"nfl",0.83,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,FALSE,FALSE,"Falcons at Browns","2018-11-11T13:00:00","normal","2018-11-11T22:00:00",NA,31,1275,2783,31,129.71,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1123,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"firstenergy-stadium-15","44114",TRUE,8,0,"FirstEnergy Stadium","America/New_York","Cleveland, OH","Cleveland, OH 44114","Cleveland","FirstEnergy Stadium","OH","US",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"154","2018-09-04","2018-09-04_16.00.15","","2018-11-11T18:00:00",0.931,"2018-04-20T00:00:00","Miami Dolphins at Green Bay Packers",FALSE,"2018-04-20T00:47:13",4346912,"nfl",0.873,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,FALSE,FALSE,"Dolphins at Packers","2018-11-11T12:00:00","normal","2018-11-11T22:00:00",NA,193,1868,1181,193,410.59,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1125,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"lambeau-field","54304",TRUE,8,0,"Lambeau Field","America/Chicago","Green Bay, WI","Green Bay, WI 54304","Green Bay","Lambeau Field","WI","US",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"155","2018-09-04","2018-09-04_16.00.15","","2018-11-11T21:05:00",0.888,"2018-04-20T00:00:00","Los Angeles Chargers at Oakland Raiders",FALSE,"2018-04-20T00:47:56",4347130,"nfl",0.832,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,FALSE,FALSE,"Chargers at Raiders","2018-11-11T13:05:00","normal","2018-11-12T01:05:00",NA,88,1867,1459,88,242.44,"QRCODE",FALSE,"2018-08-24T21:53:40Z",14,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"oakland-alameda-county-coliseum","94621",TRUE,32,0,"Oakland-Alameda County Coliseum","America/Los_Angeles","Oakland, CA","Oakland, CA 94621","Oakland","Oakland-Alameda County Coliseum","CA","US",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"156","2018-09-04","2018-09-04_16.00.15","","2018-11-11T21:25:00",0.912,"2018-04-20T00:00:00","Seattle Seahawks at Los Angeles Rams",FALSE,"2018-04-20T00:47:14",4346920,"nfl",0.851,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,FALSE,FALSE,"Seahawks at Rams","2018-11-11T13:25:00","normal","2018-11-12T01:25:00",NA,54,2794,2167,54,196.77,"QRCODE",FALSE,"2018-08-24T21:53:40Z",51012,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"los-angeles-memorial-coliseum-1","90037",TRUE,14,0,"Los Angeles Memorial Coliseum","America/Los_Angeles","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles","Los Angeles Memorial Coliseum","CA","US",-118.29,34.01,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"157","2018-09-04","2018-09-04_16.00.15","","2018-11-12T00:00:00",0.485,"2018-08-23T00:00:00","Alex G with Half Waif",FALSE,"2018-08-23T20:13:51",4500554,"concert",0.542,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,FALSE,FALSE,"Alex G with Half Waif","2018-11-11T19:00:00","normal","2018-11-12T04:00:00",TRUE,45,564,11,NA,181.09,NA,NA,NA,3160,"1812 North 17th Street","https://seatgeek.com/venues/crowbar-2/tickets",0.42424366,"crowbar-2","33605",TRUE,29,0,"Crowbar","America/New_York","Tampa, FL","Tampa, FL 33605","Tampa","Crowbar","FL","US",-82.4406,27.9608,NA,NA,NA
"158","2018-09-04","2018-09-04_16.00.15","","2018-11-12T01:20:00",0.973,"2018-04-20T00:00:00","Dallas Cowboys at Philadelphia Eagles",FALSE,"2018-04-20T00:47:38",4347031,"nfl",0.896,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,FALSE,FALSE,"Cowboys at Eagles","2018-11-11T20:20:00","normal","2018-11-12T05:20:00",NA,145,7168,1906,145,537.46,"QRCODE",FALSE,"2018-08-24T21:53:40Z",330,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"lincoln-financial-field","19148",TRUE,18,0,"Lincoln Financial Field","America/New_York","Philadelphia, PA","Philadelphia, PA 19148","Philadelphia","Lincoln Financial Field","PA","US",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"159","2018-09-04","2018-09-04_16.00.15","","2018-11-13T01:15:00",0.956,"2018-04-20T00:00:00","New York Giants at San Francisco 49ers",FALSE,"2018-04-20T00:47:54",4347117,"nfl",0.883,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,FALSE,FALSE,"Giants at 49ers","2018-11-12T17:15:00","normal","2018-11-13T05:15:00",NA,72,3694,2173,72,272,"QRCODE",FALSE,"2018-08-24T21:53:40Z",58670,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"levi-s-stadium","95054",TRUE,13,0,"Levi's Stadium","America/Los_Angeles","Santa Clara, CA","Santa Clara, CA 95054","Santa Clara","Levi's Stadium","CA","US",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"160","2018-09-04","2018-09-04_16.00.15","","2018-11-16T01:20:00",0.984,"2018-04-20T00:00:00","Green Bay Packers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",4347126,"nfl",0.903,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,FALSE,FALSE,"Packers at Seahawks","2018-11-15T17:20:00","normal","2018-11-16T05:20:00",NA,266,2124,915,266,655.41,"QRCODE",FALSE,"2018-08-24T21:53:40Z",339,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"centurylink-field","98134",TRUE,14,0,"CenturyLink Field","America/Los_Angeles","Seattle, WA","Seattle, WA 98134","Seattle","CenturyLink Field","WA","US",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"161","2018-09-04","2018-09-04_16.00.15","","2018-11-17T18:00:00",0.507,"2018-02-28T00:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,"2018-02-28T15:00:12",4281956,"ncaa_football",0.518,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956",FALSE,FALSE,FALSE,"South Alabama at Louisiana","2018-11-17T12:00:00","normal","2018-11-17T22:00:00",NA,55,86,154,55,67.47,NA,NA,NA,2796,"201 Reinhardt Dr","https://seatgeek.com/venues/cajun-field/tickets",0.43303972,"cajun-field","70506",TRUE,5,0,"Cajun Field","America/Chicago","Lafayette, LA","Lafayette, LA 70506","Lafayette","Cajun Field","LA","US",-92.04,30.22,NA,NA,NA
"162","2018-09-04","2018-09-04_16.00.15","","2018-11-18T18:00:00",0.849,"2018-04-20T00:00:00","Cincinnati Bengals at Baltimore Ravens",FALSE,"2018-04-20T00:47:45",4347068,"nfl",0.798,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,FALSE,FALSE,"Bengals at Ravens","2018-11-18T13:00:00","normal","2018-11-18T22:00:00",NA,41,797,2463,41,189.34,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1121,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"m-t-bank-stadium","21230",TRUE,9,0,"M&T Bank Stadium","America/New_York","Baltimore, MD","Baltimore, MD 21230","Baltimore","M&T Bank Stadium","MD","US",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"163","2018-09-04","2018-09-04_16.00.15","","2018-11-18T18:00:00",0.918,"2018-04-20T00:00:00","Carolina Panthers at Detroit Lions",FALSE,"2018-04-20T00:47:37",4347025,"nfl",0.861,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",FALSE,FALSE,FALSE,"Panthers at Lions","2018-11-18T13:00:00","normal","2018-11-18T22:00:00",NA,69,11426,1216,69,263.62,"QRCODE",FALSE,"2018-08-24T21:53:40Z",346,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"ford-field","48226",TRUE,11,0,"Ford Field","America/Detroit","Detroit, MI","Detroit, MI 48226","Detroit","Ford Field","MI","US",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"164","2018-09-04","2018-09-04_16.00.15","","2018-11-18T18:00:00",0.974,"2018-04-20T00:00:00","Dallas Cowboys at Atlanta Falcons",FALSE,"2018-04-20T00:47:41",4347049,"nfl",0.904,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,FALSE,FALSE,"Cowboys at Falcons","2018-11-18T13:00:00","normal","2018-11-18T22:00:00",NA,212,2957,1642,212,533.15,"QRCODE",FALSE,"2018-08-24T21:53:40Z",419590,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"mercedes-benz-stadium","30313",TRUE,15,0,"Mercedes-Benz Stadium","America/New_York","Atlanta, GA","Atlanta, GA 30313","Atlanta","Mercedes-Benz Stadium","GA","US",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
