"","date","timestamp","datetime_local","time_tbd","status","datetime_utc","description","title","id","url","score","created_at","date_tbd","announce_date","is_open","short_title","type","popularity","datetime_tbd","visible_until_utc","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","display_location","country","extended_address","address","slug","timezone","url_venue","score_venue","state","name","id_venue","city","has_upcoming_events","name_v2","popularity_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"207","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:00:00",FALSE,"normal","2018-12-09T18:00:00","","New Orleans Saints at Tampa Bay Buccaneers",4346926,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",0.874,"2018-04-20T00:47:15",FALSE,"2018-04-20T00:00:00",FALSE,"Saints at Buccaneers","nfl",0.783,FALSE,"2018-12-09T22:00:00",NA,64,884,236.57,NA,NA,64,1268,"QRCODE","2018-08-24T21:53:42Z",FALSE,16,"33607","Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,"Tampa",TRUE,"Raymond James Stadium",0,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"208","2018-09-07","2018-09-07_16.00.44","2018-12-09T12:00:00",FALSE,"normal","2018-12-09T18:00:00","","Los Angeles Rams at Chicago Bears",4347003,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",0.896,"2018-04-20T00:47:32",FALSE,"2018-04-20T00:00:00",FALSE,"Rams at Bears","nfl",0.806,FALSE,"2018-12-09T22:00:00",NA,90,1704,329.7,NA,NA,90,2225,"QRCODE","2018-08-24T21:53:42Z",FALSE,12,"60605","Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"IL","Soldier Field",31,"Chicago",TRUE,"Soldier Field",0,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"209","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:00:00",FALSE,"normal","2018-12-09T18:00:00","","New England Patriots at Miami Dolphins",4347086,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",0.955,"2018-04-20T00:47:48",FALSE,"2018-04-20T00:00:00",FALSE,"Patriots at Dolphins","nfl",0.835,FALSE,"2018-12-09T22:00:00",NA,163,1530,491.21,NA,NA,163,6934,"QRCODE","2018-08-24T21:53:42Z",FALSE,39,"33056","Miami Gardens, FL","US","Miami Gardens, FL 33056","347 Don Shula Dr.","hard-rock-stadium","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"FL","Hard Rock Stadium",29,"Miami Gardens",TRUE,"Hard Rock Stadium",0,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"210","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:00:00",FALSE,"normal","2018-12-09T18:00:00","","New York Jets at Buffalo Bills",4347059,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",0.883,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",FALSE,"Jets at Bills","nfl",0.789,FALSE,"2018-12-09T22:00:00",NA,29,2753,120.96,NA,NA,29,1197,"QRCODE","2018-08-24T21:53:42Z",FALSE,8,"14127","Orchard Park, NY","US","Orchard Park, NY 14127","1 Bills Drive","new-era-field","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"NY","New Era Field",1135,"Orchard Park",TRUE,"New Era Field",0,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"211","2018-09-07","2018-09-07_16.00.44","2018-12-09T12:00:00",FALSE,"normal","2018-12-09T18:00:00","","Atlanta Falcons at Green Bay Packers",4346910,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",0.918,"2018-04-20T00:47:13",FALSE,"2018-04-20T00:00:00",FALSE,"Falcons at Packers","nfl",0.819,FALSE,"2018-12-09T22:00:00",NA,151,2565,296.4,NA,NA,151,1772,"QRCODE","2018-08-24T21:53:42Z",FALSE,8,"54304","Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"WI","Lambeau Field",1125,"Green Bay",TRUE,"Lambeau Field",0,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"212","2018-09-07","2018-09-07_16.00.44","2018-12-09T12:00:00",FALSE,"normal","2018-12-09T18:00:00","","Baltimore Ravens at Kansas City Chiefs",4346979,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",0.913,"2018-04-20T00:47:27",FALSE,"2018-04-20T00:00:00",FALSE,"Ravens at Chiefs","nfl",0.817,FALSE,"2018-12-09T22:00:00",NA,37,1452,160.23,NA,NA,37,1030,"QRCODE","2018-08-24T21:53:42Z",FALSE,10,"64129","Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"MO","Arrowhead Stadium",1128,"Kansas City",TRUE,"Arrowhead Stadium",0,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"213","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:00:00",FALSE,"normal","2018-12-09T18:00:00","","New York Giants at Washington Redskins",4346935,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",0.97,"2018-04-20T00:47:17",FALSE,"2018-04-20T00:00:00",FALSE,"Giants at Redskins","nfl",0.852,FALSE,"2018-12-09T22:00:00",NA,92,1911,249.54,NA,NA,92,1198,"QRCODE","2018-08-24T21:53:42Z",FALSE,9,"20785","Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,"Landover",TRUE,"FedEx Field",0,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"214","2018-09-07","2018-09-07_16.00.44","2018-12-09T12:00:00",FALSE,"normal","2018-12-09T18:00:00","","Indianapolis Colts at Houston Texans",4347014,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",0.914,"2018-04-20T00:47:35",FALSE,"2018-04-20T00:00:00",FALSE,"Colts at Texans","nfl",0.809,FALSE,"2018-12-09T22:00:00",NA,45,1751,198.4,NA,NA,45,5390,"QRCODE","2018-08-24T21:53:42Z",FALSE,47,"77054","Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"TX","NRG Stadium",41,"Houston",TRUE,"NRG Stadium",0,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"215","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:05:00",FALSE,"normal","2018-12-09T21:05:00","","Cincinnati Bengals at Los Angeles Chargers",4347107,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",0.932,"2018-04-20T00:47:52",FALSE,"2018-04-20T00:00:00",FALSE,"Bengals at Chargers","nfl",0.823,FALSE,"2018-12-10T01:05:00",NA,103,873,241.51,NA,NA,103,1198,"QRCODE","2018-08-24T21:53:42Z",FALSE,14,"90746","Carson, CA","US","Carson, CA 90746","18400 Avalon Blvd","stubhub-center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",0.7228164,"CA","StubHub Center",52,"Carson",TRUE,"StubHub Center",0,33.8643,-118.261,NA,NA,NA
"216","2018-09-07","2018-09-07_16.00.44","2018-12-09T13:05:00",FALSE,"normal","2018-12-09T21:05:00","","Denver Broncos at San Francisco 49ers",4347114,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",0.916,"2018-04-20T00:47:53",FALSE,"2018-04-20T00:00:00",FALSE,"Broncos at 49ers","nfl",0.875,FALSE,"2018-12-10T01:05:00",NA,100,1869,310.92,NA,NA,100,6786,"QRCODE","2018-08-24T21:53:42Z",FALSE,13,"95054","Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"CA","Levi's Stadium",58670,"Santa Clara",TRUE,"Levi's Stadium",0,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"217","2018-09-07","2018-09-07_16.00.44","2018-12-09T14:25:00",FALSE,"normal","2018-12-09T21:25:00","","Detroit Lions at Arizona Cardinals",4347099,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",0.93,"2018-04-20T00:47:51",FALSE,"2018-04-20T00:00:00",FALSE,"Lions at Cardinals","nfl",0.833,FALSE,"2018-12-10T01:25:00",NA,40,1726,175.48,NA,NA,40,1238,"QRCODE","2018-08-24T21:53:42Z",FALSE,11,"85305","Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"AZ","State Farm Stadium",43,"Glendale",TRUE,"State Farm Stadium",0,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"218","2018-09-07","2018-09-07_16.00.44","2018-12-09T15:25:00",FALSE,"normal","2018-12-09T21:25:00","","Philadelphia Eagles at Dallas Cowboys",4327919,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",0.997,"2018-04-05T23:08:46",FALSE,"2018-04-05T00:00:00",TRUE,"Eagles at Cowboys","nfl",0.877,FALSE,"2018-12-10T01:25:00",NA,56,2837,466.92,NA,NA,56,4311,"QRCODE","2018-04-17T22:02:33Z",FALSE,24,"76011","Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,"Arlington",TRUE,"AT&T Stadium",0,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"219","2018-09-07","2018-09-07_16.00.44","2018-12-09T17:20:00",FALSE,"normal","2018-12-10T01:20:00","","Pittsburgh Steelers at Oakland Raiders",4347151,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",0.953,"2018-04-20T01:04:24",FALSE,"2018-04-20T00:00:00",FALSE,"Steelers at Raiders","nfl",0.848,FALSE,"2018-12-10T05:20:00",NA,218,992,477.15,NA,NA,197,2048,"QRCODE","2018-08-24T21:53:42Z",FALSE,30,"94621","Oakland, CA","US","Oakland, CA 94621","7000 Coliseum Way","oakland-alameda-county-coliseum","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"CA","Oakland-Alameda County Coliseum",14,"Oakland",TRUE,"Oakland-Alameda County Coliseum",0,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"220","2018-09-07","2018-09-07_16.00.44","2018-12-10T17:15:00",FALSE,"normal","2018-12-11T01:15:00","","Minnesota Vikings at Seattle Seahawks",4347123,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",0.942,"2018-04-20T00:47:55",FALSE,"2018-04-20T00:00:00",FALSE,"Vikings at Seahawks","nfl",0.84,FALSE,"2018-12-11T05:15:00",NA,132,1346,433.83,NA,NA,132,2570,"QRCODE","2018-08-24T21:53:42Z",FALSE,14,"98134","Seattle, WA","US","Seattle, WA 98134","800 Occidental Ave S","centurylink-field","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"WA","CenturyLink Field",339,"Seattle",TRUE,"CenturyLink Field",0,47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"221","2018-09-07","2018-09-07_16.00.44","2018-12-13T19:20:00",FALSE,"normal","2018-12-14T01:20:00","","Los Angeles Chargers at Kansas City Chiefs",4346978,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",0.903,"2018-04-20T00:47:26",FALSE,"2018-04-20T00:00:00",FALSE,"Chargers at Chiefs","nfl",0.801,FALSE,"2018-12-14T05:20:00",NA,38,1350,168.25,NA,NA,38,7918,"QRCODE","2018-08-24T21:53:42Z",FALSE,10,"64129","Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"MO","Arrowhead Stadium",1128,"Kansas City",TRUE,"Arrowhead Stadium",0,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"222","2018-09-07","2018-09-07_16.00.44","2018-12-15T16:30:00",FALSE,"normal","2018-12-15T21:30:00","","Houston Texans at New York Jets",4347015,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",0.943,"2018-04-20T00:47:35",FALSE,"2018-04-20T00:00:00",FALSE,"Texans at Jets","nfl",0.836,FALSE,"2018-12-16T01:30:00",NA,27,2282,164.09,NA,NA,27,1368,"QRCODE","2018-08-24T21:53:42Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"223","2018-09-07","2018-09-07_16.00.44","2018-12-15T14:30:00",FALSE,"normal","2018-12-15T21:30:00","","Cleveland Browns at Denver Broncos",4347135,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",0.89,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",FALSE,"Browns at Broncos","nfl",0.797,FALSE,"2018-12-16T01:30:00",NA,97,993,283.28,NA,NA,97,1285,"QRCODE","2018-08-24T21:53:42Z",FALSE,8,"80204","Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,"Denver",TRUE,"Sports Authority Field at Mile High",0,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"224","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Arizona Cardinals at Atlanta Falcons",4347047,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",0.92,"2018-04-20T00:47:41",FALSE,"2018-04-20T00:00:00",FALSE,"Cardinals at Falcons","nfl",0.831,FALSE,"2018-12-16T22:00:00",NA,68,1769,243.31,NA,NA,68,12187,"QRCODE","2018-08-24T21:53:42Z",FALSE,15,"30313","Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"GA","Mercedes-Benz Stadium",419590,"Atlanta",TRUE,"Mercedes-Benz Stadium",0,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"225","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Detroit Lions at Buffalo Bills",4347057,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",0.888,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",FALSE,"Lions at Bills","nfl",0.786,FALSE,"2018-12-16T22:00:00",NA,25,2763,119.91,NA,NA,25,9541,"QRCODE","2018-08-24T21:53:42Z",FALSE,8,"14127","Orchard Park, NY","US","Orchard Park, NY 14127","1 Bills Drive","new-era-field","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"NY","New Era Field",1135,"Orchard Park",TRUE,"New Era Field",0,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"226","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Dallas Cowboys at Indianapolis Colts",4346955,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",0.952,"2018-04-20T00:47:20",FALSE,"2018-04-20T00:00:00",FALSE,"Cowboys at Colts","nfl",0.848,FALSE,"2018-12-16T22:00:00",NA,103,1488,328.89,NA,NA,103,6154,"QRCODE","2018-08-24T21:53:42Z",FALSE,14,"46225","Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,"Indianapolis",TRUE,"Lucas Oil Stadium",0,39.7601,-86.1639,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"227","2018-09-07","2018-09-07_16.00.44","2018-12-16T12:00:00",FALSE,"normal","2018-12-16T18:00:00","","Green Bay Packers at Chicago Bears",4347002,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",0.968,"2018-04-20T00:47:32",FALSE,"2018-04-20T00:00:00",FALSE,"Packers at Bears","nfl",0.855,FALSE,"2018-12-16T22:00:00",NA,143,1640,484.24,NA,NA,143,2230,"QRCODE","2018-08-24T21:53:42Z",FALSE,12,"60605","Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"IL","Soldier Field",31,"Chicago",TRUE,"Soldier Field",0,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"228","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Tampa Bay Buccaneers at Baltimore Ravens",4347066,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",0.865,"2018-04-20T00:47:44",FALSE,"2018-04-20T00:00:00",FALSE,"Buccaneers at Ravens","nfl",0.773,FALSE,"2018-12-16T22:00:00",NA,36,2176,189.92,NA,NA,36,923,"QRCODE","2018-08-24T21:53:42Z",FALSE,9,"21230","Baltimore, MD","US","Baltimore, MD 21230","1101 Russell St","m-t-bank-stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,"Baltimore",TRUE,"M&T Bank Stadium",0,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"229","2018-09-07","2018-09-07_16.00.44","2018-12-16T12:00:00",FALSE,"normal","2018-12-16T18:00:00","","Miami Dolphins at Minnesota Vikings",4347144,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",0.932,"2018-04-20T01:04:05",FALSE,"2018-04-20T00:00:00",FALSE,"Dolphins at Vikings","nfl",0.834,FALSE,"2018-12-16T22:00:00",NA,92,1429,296.8,NA,NA,92,11271,"QRCODE","2018-08-24T21:53:42Z",FALSE,14,"55415","Minneapolis, MN","US","Minneapolis, MN 55415","401 Chicago Avenue","u-s-bank-stadium","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"MN","U.S. Bank Stadium",218451,"Minneapolis",TRUE,"U.S. Bank Stadium",0,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"230","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Washington Redskins at Jacksonville Jaguars",4346945,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945",0.857,"2018-04-20T00:47:18",FALSE,"2018-04-20T00:00:00",FALSE,"Redskins at Jaguars","nfl",0.761,FALSE,"2018-12-16T22:00:00",NA,64,1085,169.9,NA,NA,64,655,"QRCODE","2018-08-24T21:53:42Z",FALSE,10,"32202","Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","tiaa-bank-field","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets",0.83759147,"FL","TIAA Bank Field",5178,"Jacksonville",TRUE,"TIAA Bank Field",0,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"231","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Oakland Raiders at Cincinnati Bengals",4347037,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",0.901,"2018-04-20T00:47:39",FALSE,"2018-04-20T00:00:00",FALSE,"Raiders at Bengals","nfl",0.8,FALSE,"2018-12-16T22:00:00",NA,53,1430,149.21,NA,NA,53,11944,"QRCODE","2018-08-24T21:53:42Z",FALSE,9,"45202","Cincinnati, OH","US","Cincinnati, OH 45202","1 Paul Brown Stadium","paul-brown-stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,"Cincinnati",TRUE,"Paul Brown Stadium",0,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"232","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:00:00",FALSE,"normal","2018-12-16T18:00:00","","Tennessee Titans at New York Giants",4346988,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",0.923,"2018-04-20T00:47:29",FALSE,"2018-04-20T00:00:00",FALSE,"Titans at Giants","nfl",0.81,FALSE,"2018-12-16T22:00:00",NA,71,2331,260.32,NA,NA,71,2555,"QRCODE","2018-08-24T21:53:42Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"233","2018-09-07","2018-09-07_16.00.44","2018-12-16T13:05:00",FALSE,"normal","2018-12-16T21:05:00","","Seattle Seahawks at San Francisco 49ers",4347122,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",0.958,"2018-04-20T00:47:55",FALSE,"2018-04-20T00:00:00",FALSE,"Seahawks at 49ers","nfl",0.848,FALSE,"2018-12-17T01:05:00",NA,95,1932,301.58,NA,NA,95,3700,"QRCODE","2018-08-24T21:53:42Z",FALSE,13,"95054","Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"CA","Levi's Stadium",58670,"Santa Clara",TRUE,"Levi's Stadium",0,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"234","2018-09-07","2018-09-07_16.00.44","2018-12-16T16:25:00",FALSE,"normal","2018-12-16T21:25:00","","New England Patriots at Pittsburgh Steelers",4347077,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",0.976,"2018-04-20T00:47:46",FALSE,"2018-04-20T00:00:00",FALSE,"Patriots at Steelers","nfl",0.854,FALSE,"2018-12-17T01:25:00",NA,200,1627,475.04,NA,NA,200,10795,"QRCODE","2018-08-24T21:53:42Z",FALSE,13,"15212","Pittsburgh, PA","US","Pittsburgh, PA 15212","100 Art Rooney Avenue","heinz-field","America/New_York","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"PA","Heinz Field",1119,"Pittsburgh",TRUE,"Heinz Field",0,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"235","2018-09-07","2018-09-07_16.00.44","2018-12-16T17:20:00",FALSE,"normal","2018-12-17T01:20:00","","Philadelphia Eagles at Los Angeles Rams",4346919,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",0.942,"2018-04-20T00:47:14",FALSE,"2018-04-20T00:00:00",FALSE,"Eagles at Rams","nfl",0.835,FALSE,"2018-12-17T05:20:00",NA,109,2012,325.59,NA,NA,109,2652,"QRCODE","2018-08-24T21:53:42Z",FALSE,14,"90037","Los Angeles, CA","US","Los Angeles, CA 90037","3911 S Figueroa St","los-angeles-memorial-coliseum-1","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"CA","Los Angeles Memorial Coliseum",51012,"Los Angeles",TRUE,"Los Angeles Memorial Coliseum",0,34.01,-118.29,"QRCODE","2018-08-23T17:59:28Z",FALSE
"236","2018-09-07","2018-09-07_16.00.44","2018-12-17T20:15:00",FALSE,"normal","2018-12-18T01:15:00","","New Orleans Saints at Carolina Panthers",4347035,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",0.924,"2018-04-20T00:47:38",FALSE,"2018-04-20T00:00:00",FALSE,"Saints at Panthers","nfl",0.812,FALSE,"2018-12-18T05:15:00",NA,77,1690,272.88,NA,NA,77,5377,"QRCODE","2018-08-24T21:53:42Z",FALSE,10,"28202","Charlotte, NC","US","Charlotte, NC 28202","800 South Mint Street","bank-of-america-stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,"Charlotte",TRUE,"Bank of America Stadium",0,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"237","2018-09-07","2018-09-07_16.00.44","2018-12-23T12:00:00",FALSE,"normal","2018-12-23T17:00:00","","Washington Redskins at Tennessee Titans",4346986,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",0.852,"2018-04-20T00:47:29",FALSE,"2018-04-20T00:00:00",FALSE,"Redskins at Titans","nfl",0.756,FALSE,"2018-12-23T21:00:00",NA,56,1297,213.45,NA,NA,50,8442,"QRCODE","2018-08-24T21:53:43Z",FALSE,16,"37213","Nashville, TN","US","Nashville, TN 37213","1 Titans Way","nissan-stadium","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"TN","Nissan Stadium",1126,"Nashville",TRUE,"Nissan Stadium",0,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
