"","timestamp","is_open","time_tbd","score","popularity","date_tbd","datetime_utc","description","status","visible_until_utc","created_at","title","short_title","datetime_local","type","announce_date","id","datetime_tbd","url","general_admission","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","median_price","listing_count","method","employee_only","created_at","state","score","popularity","extended_address","display_location","metro_code","has_upcoming_events","address","city","num_upcoming_events","name_v2","timezone","id","postal_code","slug","url","name","country","lon","lat","method","employee_only","created_at"
"50","2018-10-16_08.29.49",FALSE,FALSE,0.818,0.85,FALSE,"2018-11-11T18:00:00","","normal","2018-11-11T22:00:00","2018-04-20T00:47:22","Jacksonville Jaguars at Indianapolis Colts","Jaguars at Colts","2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",4346958,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",NA,1233,868,28,102.60125,28,82,642,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IN",0.9071682,0,"Indianapolis, IN 46225","Indianapolis, IN",527,TRUE,"500 South Capitol Avenue","Indianapolis",12,"Lucas Oil Stadium","America/Indiana/Indianapolis",1130,"46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","US",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"51","2018-10-16_08.29.49",FALSE,FALSE,0.84,0.862,FALSE,"2018-11-11T18:00:00","","normal","2018-11-11T22:00:00","2018-04-20T00:47:16","Washington Redskins at Tampa Bay Buccaneers","Redskins at Buccaneers","2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",4346930,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",NA,675,430,80,183.84616,78,168,13,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FL",0.86513025,0,"Tampa, FL 33607","Tampa, FL",539,TRUE,"4201 North Dale Mabry Highway","Tampa",14,"Raymond James Stadium","America/New_York",39,"33607","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","US",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"52","2018-10-16_08.29.49",FALSE,FALSE,0.829,0.86,FALSE,"2018-11-11T18:00:00","","normal","2018-11-11T22:00:00","2018-04-20T00:47:31","Atlanta Falcons at Cleveland Browns","Falcons at Browns","2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",4346996,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",NA,1365,1172,49,118.81871,47,96,855,"QRCODE",FALSE,"2018-08-24T21:53:40Z","OH",0.86852187,0,"Cleveland, OH 44114","Cleveland, OH",510,TRUE,"100 Alfred Lerner Way","Cleveland",5,"FirstEnergy Stadium","America/New_York",1123,"44114","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","US",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"53","2018-10-16_08.29.49",FALSE,FALSE,0.878,0.898,FALSE,"2018-11-11T18:00:00","","normal","2018-11-11T22:00:00","2018-04-20T00:47:43","Buffalo Bills at New York Jets","Bills at Jets","2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",4347060,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",NA,1510,942,49,165.6453,48,138,733,"QRCODE",FALSE,"2018-08-24T21:53:40Z","NJ",0.94873494,0,"East Rutherford, NJ 07073","East Rutherford, NJ",501,TRUE,"1 MetLife Stadium Drive","East Rutherford",12,"MetLife Stadium","America/New_York",1587,"07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"54","2018-10-16_08.29.49",FALSE,FALSE,0.881,0.908,FALSE,"2018-11-11T18:00:00","","normal","2018-11-11T22:00:00","2018-04-20T00:47:13","Miami Dolphins at Green Bay Packers","Dolphins at Packers","2018-11-11T12:00:00","nfl","2018-04-20T00:00:00",4346912,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",NA,659,659,228,376.0926,181,377,108,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WI",0.92909414,0,"Green Bay, WI 54304","Green Bay, WI",658,TRUE,"1265 Lombardi Avenue","Green Bay",4,"Lambeau Field","America/Chicago",1125,"54304","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","US",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"55","2018-10-16_08.29.49",FALSE,FALSE,0.846,0.869,FALSE,"2018-11-11T21:05:00","","normal","2018-11-12T01:05:00","2018-04-20T00:47:56","Los Angeles Chargers at Oakland Raiders","Chargers at Raiders","2018-11-11T13:05:00","nfl","2018-04-20T00:00:00",4347130,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",NA,1611,497,79,187.84529,77,180,446,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA",0.7817843,0,"Oakland, CA 94621","Oakland, CA",807,TRUE,"7000 Coliseum Way","Oakland",9,"Oakland-Alameda County Coliseum","America/Los_Angeles",14,"94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","US",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"56","2018-10-16_08.29.49",FALSE,FALSE,0.862,0.883,FALSE,"2018-11-11T21:25:00","","normal","2018-11-12T01:25:00","2018-04-20T00:47:14","Seattle Seahawks at Los Angeles Rams","Seahawks at Rams","2018-11-11T13:25:00","nfl","2018-04-20T00:00:00",4346920,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",NA,1488,923,89,225.40576,68,169,451,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA",0.86898464,0,"Los Angeles, CA 90037","Los Angeles, CA",0,TRUE,"3911 S Figueroa St","Los Angeles",8,"Los Angeles Memorial Coliseum","America/Los_Angeles",51012,"90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","US",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"57","2018-10-16_08.29.49",FALSE,FALSE,0.44,0.518,FALSE,"2018-11-12T00:00:00","","normal","2018-11-12T04:00:00","2018-08-23T20:13:51","Alex G with Half Waif","Alex G with Half Waif","2018-11-11T19:00:00","concert","2018-08-23T00:00:00",4500554,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",TRUE,1,106,104,105,NA,104,2,NA,NA,NA,"FL",0.42424366,0,"Tampa, FL 33605","Tampa, FL",539,TRUE,"1812 North 17th Street","Tampa",29,"Crowbar","America/New_York",3160,"33605","crowbar-2","https://seatgeek.com/venues/crowbar-2/tickets","Crowbar","US",-82.4406,27.9608,NA,NA,NA
"58","2018-10-16_08.29.49",FALSE,FALSE,0.925,0.939,FALSE,"2018-11-12T01:20:00","","normal","2018-11-12T05:20:00","2018-04-20T00:47:38","Dallas Cowboys at Philadelphia Eagles","Cowboys at Eagles","2018-11-11T20:20:00","nfl","2018-04-20T00:00:00",4347031,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",NA,1555,1375,203,472.02402,161,427,333,"QRCODE",FALSE,"2018-08-24T21:53:40Z","PA",0.90542686,0,"Philadelphia, PA 19148","Philadelphia, PA",504,TRUE,"1020 Pattison Ave","Philadelphia",13,"Lincoln Financial Field","America/New_York",330,"19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","US",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"59","2018-10-16_08.29.49",FALSE,FALSE,0.895,0.913,FALSE,"2018-11-13T01:15:00","","normal","2018-11-13T05:15:00","2018-04-20T00:47:54","New York Giants at San Francisco 49ers","Giants at 49ers","2018-11-12T17:15:00","nfl","2018-04-20T00:00:00",4347117,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",NA,2210,5663,50,154.65411,46,131,1035,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA",0.95768774,0,"Santa Clara, CA 95054","Santa Clara, CA",0,TRUE,"4900 Marie P DeBartolo Way","Santa Clara",10,"Levi's Stadium","America/Los_Angeles",58670,"95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","US",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"60","2018-10-16_08.29.49",FALSE,FALSE,0.923,0.935,FALSE,"2018-11-16T01:20:00","","normal","2018-11-16T05:20:00","2018-04-20T00:47:56","Green Bay Packers at Seattle Seahawks","Packers at Seahawks","2018-11-15T17:20:00","nfl","2018-04-20T00:00:00",4347126,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",NA,1458,1597,256,551.2162,207,467,148,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WA",0.87232786,0,"Seattle, WA 98134","Seattle, WA",819,TRUE,"800 Occidental Ave S","Seattle",8,"CenturyLink Field","America/Los_Angeles",339,"98134","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","US",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"61","2018-10-16_08.29.49",FALSE,FALSE,0.457,0.517,FALSE,"2018-11-17T22:00:00","","normal","2018-11-18T02:00:00","2018-02-28T15:00:12","South Alabama Jaguars at Louisiana Ragin Cajuns Football","South Alabama at Louisiana","2018-11-17T16:00:00","ncaa_football","2018-02-28T00:00:00",4281956,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",NA,53,103,57,67.65909,53,67,88,NA,NA,NA,"LA",0.43303972,0,"Lafayette, LA 70506","Lafayette, LA",642,TRUE,"201 Reinhardt Dr","Lafayette",3,"Cajun Field","America/Chicago",2796,"70506","cajun-field","https://seatgeek.com/venues/cajun-field/tickets","Cajun Field","US",-92.04,30.22,NA,NA,NA
"62","2018-10-16_08.29.49",FALSE,FALSE,0.809,0.831,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:45","Cincinnati Bengals at Baltimore Ravens","Bengals at Ravens","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4347068,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",NA,1945,718,44,141.45955,40,106,581,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD",0.8927189,0,"Baltimore, MD 21230","Baltimore, MD",512,TRUE,"1101 Russell St","Baltimore",6,"M&T Bank Stadium","America/New_York",1121,"21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","US",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"63","2018-10-16_08.29.49",FALSE,FALSE,0.874,0.897,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:37","Carolina Panthers at Detroit Lions","Panthers at Lions","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4347025,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",NA,697,900,59,127.36093,59,102,471,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MI",0.9029952,0,"Detroit, MI 48226","Detroit, MI",505,TRUE,"2000 Brush St.","Detroit",10,"Ford Field","America/Detroit",346,"48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","Ford Field","US",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"64","2018-10-16_08.29.49",TRUE,FALSE,0.879,0.901,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:25","Philadelphia Eagles at New Orleans Saints","Eagles at Saints","2018-11-18T12:00:00","nfl","2018-04-20T00:00:00",4346969,FALSE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",NA,1114,3000,167,366.6256,167,335,1218,"QRCODE",FALSE,"2018-05-29T20:39:16Z","LA",0.8966978,0,"New Orleans, LA 70112","New Orleans, LA",622,TRUE,"1500 Sugar Bowl Drive","New Orleans",15,"Mercedes-Benz Superdome","America/Chicago",128,"70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","US",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"65","2018-10-16_08.29.49",FALSE,FALSE,0.887,0.902,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:32","Minnesota Vikings at Chicago Bears","Vikings at Bears","2018-11-18T12:00:00","nfl","2018-04-20T00:00:00",4347005,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",NA,1154,1050,193,406.36765,202,370,136,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IL",0.940013,0,"Chicago, IL 60605","Chicago, IL",602,TRUE,"1410 S. Museum Campus Drive","Chicago",8,"Soldier Field","America/Chicago",31,"60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","US",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"66","2018-10-16_08.29.49",FALSE,FALSE,0.923,0.942,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:41","Dallas Cowboys at Atlanta Falcons","Cowboys at Falcons","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4347049,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",NA,2308,1832,169,395.65244,169,325,679,"QRCODE",FALSE,"2018-08-24T21:53:40Z","GA",0.76958936,0,"Atlanta, GA 30313","Atlanta, GA",0,TRUE,"441 M.L.K. Jr Dr NW","Atlanta",16,"Mercedes-Benz Stadium","America/New_York",419590,"30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","US",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"67","2018-10-16_08.29.49",FALSE,FALSE,0.878,0.892,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:16","Tampa Bay Buccaneers at New York Giants","Buccaneers at Giants","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4346929,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",NA,1870,1217,89,225.06577,89,177,517,"QRCODE",FALSE,"2018-08-24T21:53:40Z","NJ",0.94873494,0,"East Rutherford, NJ 07073","East Rutherford, NJ",501,TRUE,"1 MetLife Stadium Drive","East Rutherford",12,"MetLife Stadium","America/New_York",1587,"07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","US",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"68","2018-10-16_08.29.49",FALSE,FALSE,0.827,0.854,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:22","Tennessee Titans at Indianapolis Colts","Titans at Colts","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4346957,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",NA,1302,438,26,99.8226,29,74,699,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IN",0.9071682,0,"Indianapolis, IN 46225","Indianapolis, IN",527,TRUE,"500 South Capitol Avenue","Indianapolis",12,"Lucas Oil Stadium","America/Indiana/Indianapolis",1130,"46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","US",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"69","2018-10-16_08.29.49",FALSE,FALSE,0.88,0.902,FALSE,"2018-11-18T18:00:00","","normal","2018-11-18T22:00:00","2018-04-20T00:47:17","Houston Texans at Washington Redskins","Texans at Redskins","2018-11-18T13:00:00","nfl","2018-04-20T00:00:00",4346939,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",NA,1272,377,80,165.75429,77,158,700,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD",0.9333444,0,"Landover, MD 20785","Landover, MD",511,TRUE,"1600 Fedex Way","Landover",5,"FedEx Field","America/New_York",35,"20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","US",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"70","2018-10-16_08.29.49",FALSE,FALSE,0.915,0.924,FALSE,"2018-11-18T21:05:00","","normal","2018-11-19T01:05:00","2018-04-20T00:47:52","Denver Broncos at Los Angeles Chargers","Broncos at Chargers","2018-11-18T13:05:00","nfl","2018-04-20T00:00:00",4347110,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",NA,625,612,188,292.9138,188,252,232,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA",0.7228164,0,"Carson, CA 90746","Carson, CA",803,TRUE,"18400 Avalon Blvd","Carson",10,"StubHub Center","America/Los_Angeles",52,"90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","US",-118.261,33.8643,NA,NA,NA
"71","2018-10-16_08.29.49",FALSE,FALSE,0.892,0.912,FALSE,"2018-11-18T21:05:00","","normal","2018-11-19T01:05:00","2018-04-20T00:47:51","Oakland Raiders at Arizona Cardinals","Raiders at Cardinals","2018-11-18T14:05:00","nfl","2018-04-20T00:00:00",4347100,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",NA,1187,688,75,229.76291,75,207,523,"QRCODE",FALSE,"2018-08-24T21:53:40Z","AZ",0.93402725,0,"Glendale, AZ 85305","Glendale, AZ",753,TRUE,"1 Cardinals Drive","Glendale",10,"State Farm Stadium","America/Phoenix",43,"85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","US",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"72","2018-10-16_08.29.49",FALSE,FALSE,0.856,0.869,FALSE,"2018-11-19T01:20:00","","normal","2018-11-19T05:20:00","2018-04-20T00:47:19","Pittsburgh Steelers at Jacksonville Jaguars","Steelers at Jaguars","2018-11-18T20:20:00","nfl","2018-04-20T00:00:00",4346947,FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",NA,1170,1044,156,333.01257,152,282,398,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FL",0.83759147,0,"Jacksonville, FL 32202","Jacksonville, FL",561,TRUE,"1 Everbank Field Dr","Jacksonville",7,"TIAA Bank Field","America/New_York",5178,"32202","tiaa-bank-field","https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","US",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"73","2018-10-16_08.29.49",FALSE,FALSE,0.88,0.899,FALSE,"2018-11-20T01:15:00","","normal","2018-11-20T05:15:00","2018-04-20T01:04:04","Kansas City Chiefs at Los Angeles Rams","Chiefs at Rams","2018-11-19T19:15:00","nfl","2018-04-20T00:00:00",4347137,FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",NA,0,0,"Mexico City, Mexico","Mexico City, Mexico",0,TRUE,"Calzada de Tlalpan 3665","Mexico City",1,"Estadio Azteca","America/Mexico_City",41952,"04650","estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets","Estadio Azteca","Mexico",-99.15,19.3,NA,NA,NA
"74","2018-10-16_08.29.49",FALSE,FALSE,0.908,0.925,FALSE,"2018-11-22T17:30:00","","normal","2018-11-22T21:30:00","2018-04-20T00:47:36","Chicago Bears at Detroit Lions","Bears at Lions","2018-11-22T12:30:00","nfl","2018-04-20T00:00:00",4347024,FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",NA,575,904,123,219.5508,110,182,374,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MI",0.9029952,0,"Detroit, MI 48226","Detroit, MI",505,TRUE,"2000 Brush St.","Detroit",10,"Ford Field","America/Detroit",346,"48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","Ford Field","US",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"75","2018-10-16_08.29.49",TRUE,FALSE,0.941,0.951,FALSE,"2018-11-22T21:30:00","","normal","2018-11-23T01:30:00","2018-04-05T23:08:47","Washington Redskins at Dallas Cowboys","Redskins at Cowboys","2018-11-22T15:30:00","nfl","2018-04-05T00:00:00",4327921,FALSE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",NA,2199,3046,NA,360.82117,NA,300,2824,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","TX",0.9751414,0,"Arlington, TX 76011","Arlington, TX",623,TRUE,"1 AT&T Way","Arlington",17,"AT&T Stadium","America/Chicago",4965,"76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","US",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"76","2018-10-16_08.29.49",TRUE,FALSE,0.851,0.869,FALSE,"2018-11-23T01:20:00","","normal","2018-11-23T05:20:00","2018-04-20T00:47:24","Atlanta Falcons at New Orleans Saints","Falcons at Saints","2018-11-22T19:20:00","nfl","2018-04-20T00:00:00",4346968,FALSE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",NA,1077,4200,135,350.24146,45,326,1023,"QRCODE",FALSE,"2018-05-29T20:39:22Z","LA",0.8966978,0,"New Orleans, LA 70112","New Orleans, LA",622,TRUE,"1500 Sugar Bowl Drive","New Orleans",15,"Mercedes-Benz Superdome","America/Chicago",128,"70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","US",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"77","2018-10-16_08.29.49",FALSE,FALSE,0.348,0.405,FALSE,"2018-11-23T19:00:00","","normal","2018-11-23T23:00:00","2018-07-18T16:01:12","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","2018-11-23T13:00:00","sports","2018-07-18T00:00:00",4455655,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IA",0.6426054,0,"Ames, IA 50011","Ames, IA",679,TRUE,"1700 Lincoln Way","Ames",47,"Hilton Coliseum","America/Chicago",3458,"50011","hilton-coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","Hilton Coliseum","US",-93.63,42.02,NA,NA,NA
"78","2018-10-16_08.29.49",FALSE,FALSE,0.261,0.325,FALSE,"2018-11-23T20:00:00","","normal","2018-11-24T00:00:00","2018-02-28T15:00:16","Coastal Carolina Chanticleers at South Alabama Jaguars Football","Coastal Carolina at South Alabama","2018-11-23T14:00:00","ncaa_football","2018-02-28T00:00:00",4281983,FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL",0.50177634,0,"Mobile, AL 36604","Mobile, AL",686,TRUE,"1621 Virginia St.","Mobile",4,"Ladd Peebles Stadium","America/Chicago",3716,"36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","US",-88.0761,30.6748,NA,NA,NA
"79","2018-10-16_08.29.49",TRUE,TRUE,0.663,0.708,FALSE,"2018-11-24T09:30:00","*Child Policy:: Children age 2 years and older require a ticket for entry.","normal","2018-11-25T06:00:00","2018-01-31T15:02:10","TFBI Shootout: Texas Tech V Baylor University","TFBI Shootout: Texas Tech V Baylor University","2018-11-24T03:30:00","ncaa_football","2018-01-31T00:00:00",4241803,FALSE,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803",NA,987,18355,58,212.7955,58,132,1511,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","TX",0.9751414,0,"Arlington, TX 76011","Arlington, TX",623,TRUE,"1 AT&T Way","Arlington",17,"AT&T Stadium","America/Chicago",4965,"76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","US",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"80","2018-10-16_08.29.49",FALSE,FALSE,0.908,0.917,FALSE,"2018-11-25T18:00:00","","normal","2018-11-25T22:00:00","2018-04-20T00:47:14","New York Giants at Philadelphia Eagles","Giants at Eagles","2018-11-25T13:00:00","nfl","2018-04-20T00:00:00",4346918,FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",NA,1407,1241,210,412.17053,138,357,346,"QRCODE",FALSE,"2018-08-24T21:53:40Z","PA",0.90542686,0,"Philadelphia, PA 19148","Philadelphia, PA",504,TRUE,"1020 Pattison Ave","Philadelphia",13,"Lincoln Financial Field","America/New_York",330,"19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","US",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
