id,datetime_local,time_tbd,url,score,short_title,status,description,title,datetime_tbd,is_open,created_at,date_tbd,announce_date,type,datetime_utc,popularity,visible_until_utc,general_admission,lowest_price_good_deals,listing_count,average_price,visible_listing_count,median_price,lowest_price,highest_price,method,created_at,employee_only,slug,id,postal_code,timezone,url,score,state,name,display_location,metro_code,name_v2,address,num_upcoming_events,country,city,has_upcoming_events,extended_address,popularity,lon,lat,method,created_at,employee_only
4347032,2018-10-07T13:00:00,FALSE,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,0.918,Giants at Panthers,normal,,New York Giants at Carolina Panthers,FALSE,FALSE,2018-04-20T00:47:38,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.905,2018-10-07T21:00:00,NA,164,285,344.76843,624,269,169,1133,QRCODE,2018-08-24T21:15:58Z,FALSE,bank-of-america-stadium,1122,28202,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0.8968222,NC,Bank of America Stadium,"Charlotte, NC",517,Bank of America Stadium,800 South Mint Street,9,US,Charlotte,TRUE,"Charlotte, NC 28202",0,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
4347027,2018-10-07T13:00:00,FALSE,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,0.932,Packers at Lions,normal,,Green Bay Packers at Detroit Lions,FALSE,FALSE,2018-04-20T00:47:37,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.918,2018-10-07T21:00:00,NA,93,386,224.20467,690,178,88,2392,QRCODE,2018-08-24T21:05:06Z,FALSE,ford-field,346,48226,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,0.9029952,MI,Ford Field,"Detroit, MI",505,Ford Field,2000 Brush St.,9,US,Detroit,TRUE,"Detroit, MI 48226",0,-83.0459,42.34,NONE,2015-11-04T17:31:52Z,FALSE
4347011,2018-10-07T13:00:00,FALSE,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,0.943,Broncos at Jets,normal,,Denver Broncos at New York Jets,FALSE,FALSE,2018-04-20T00:47:34,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.925,2018-10-07T21:00:00,NA,66,665,210.10527,1074,152,66,6053,QRCODE,2018-09-05T19:53:41Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4347043,2018-10-07T13:00:00,FALSE,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,0.863,Dolphins at Bengals,normal,,Miami Dolphins at Cincinnati Bengals,FALSE,FALSE,2018-04-20T00:47:40,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.865,2018-10-07T21:00:00,NA,47,369,108.31165,751,101,47,453,QRCODE,2018-08-24T21:16:15Z,FALSE,paul-brown-stadium,1124,45202,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,0.86166537,OH,Paul Brown Stadium,"Cincinnati, OH",515,Paul Brown Stadium,1 Paul Brown Stadium,7,US,Cincinnati,TRUE,"Cincinnati, OH 45202",0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4346999,2018-10-07T13:00:00,FALSE,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,0.868,Ravens at Browns,normal,,Baltimore Ravens at Cleveland Browns,FALSE,FALSE,2018-04-20T00:47:31,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.868,2018-10-07T21:00:00,NA,39,647,111.11592,1038,91,39,641,QRCODE,2018-08-24T21:04:01Z,FALSE,firstenergy-stadium-15,1123,44114,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0.86852187,OH,FirstEnergy Stadium,"Cleveland, OH",510,FirstEnergy Stadium,100 Alfred Lerner Way,7,US,Cleveland,TRUE,"Cleveland, OH 44114",0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4346983,2018-10-07T12:00:00,FALSE,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,0.883,Jaguars at Chiefs,normal,,Jacksonville Jaguars at Kansas City Chiefs,FALSE,FALSE,2018-04-20T00:47:28,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.879,2018-10-07T21:00:00,NA,45,749,153.53004,1133,151,45,642,QRCODE,2018-08-24T21:03:49Z,FALSE,arrowhead-stadium,1128,64129,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,0.8827867,MO,Arrowhead Stadium,"Kansas City, MO",616,Arrowhead Stadium,1 Arrowhead Drive,9,US,Kansas City,TRUE,"Kansas City, MO 64129",0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
4347063,2018-10-07T13:00:00,FALSE,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,0.877,Titans at Bills,normal,,Tennessee Titans at Buffalo Bills,FALSE,FALSE,2018-04-20T00:47:44,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T17:00:00,0.875,2018-10-07T21:00:00,NA,60,331,148.9154,987,124,67,482,QRCODE,2018-08-24T21:16:26Z,FALSE,new-era-field,1135,14127,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,0.8815085,NY,New Era Field,"Orchard Park, NY",514,New Era Field,1 Bills Drive,8,US,Orchard Park,TRUE,"Orchard Park, NY 14127",0,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
4347111,2018-10-07T13:05:00,FALSE,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,0.96,Raiders at Chargers,normal,,Oakland Raiders at Los Angeles Chargers,FALSE,FALSE,2018-04-20T00:47:52,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T20:05:00,0.937,2018-10-08T00:05:00,NA,216,450,358.73334,561,326,216,1039,QRCODE,2018-08-24T21:17:06Z,FALSE,stubhub-center,52,90746,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,0.7228164,CA,StubHub Center,"Carson, CA",803,StubHub Center,18400 Avalon Blvd,16,US,Carson,TRUE,"Carson, CA 90746",0,-118.261,33.8643,NA,NA,NA
4347115,2018-10-07T13:25:00,FALSE,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,0.908,Cardinals at 49ers,normal,,Arizona Cardinals at San Francisco 49ers,FALSE,FALSE,2018-04-20T00:47:53,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T20:25:00,0.897,2018-10-08T00:25:00,NA,64,978,186.57056,1048,172,64,1790,QRCODE,2018-09-05T19:47:23Z,FALSE,levi-s-stadium,58670,95054,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,0.95768774,CA,Levi's Stadium,"Santa Clara, CA",0,Levi's Stadium,4900 Marie P DeBartolo Way,13,US,Santa Clara,TRUE,"Santa Clara, CA 95054",0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347128,2018-10-07T13:25:00,FALSE,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,0.918,Rams at Seahawks,normal,,Los Angeles Rams at Seattle Seahawks,FALSE,FALSE,2018-04-20T00:47:56,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T20:25:00,0.905,2018-10-08T00:25:00,NA,175,172,384.30234,493,362,175,1019,QRCODE,2018-08-24T21:19:14Z,FALSE,centurylink-field,339,98134,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,0.87232786,WA,CenturyLink Field,"Seattle, WA",819,CenturyLink Field,800 Occidental Ave S,18,US,Seattle,TRUE,"Seattle, WA 98134",0,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
4346976,2018-10-07T16:25:00,FALSE,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,0.946,Vikings at Eagles,normal,,Minnesota Vikings at Philadelphia Eagles,FALSE,FALSE,2018-04-20T00:47:26,FALSE,2018-04-20T00:00:00,nfl,2018-10-07T20:25:00,0.928,2018-10-08T00:25:00,NA,149,312,466.72757,901,387,245,1326,QRCODE,2018-08-24T21:03:38Z,FALSE,lincoln-financial-field,330,19148,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,0.90542685999999994,PA,Lincoln Financial Field,"Philadelphia, PA",504,Lincoln Financial Field,1020 Pattison Ave,16,US,Philadelphia,TRUE,"Philadelphia, PA 19148",0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347020,2018-10-07T19:20:00,FALSE,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,0.967,Cowboys at Texans,normal,,Dallas Cowboys at Houston Texans,FALSE,FALSE,2018-04-20T00:47:36,FALSE,2018-04-20T00:00:00,nfl,2018-10-08T00:20:00,0.937,2018-10-08T04:20:00,NA,250,320,696.59064,891,667,293,2388,QRCODE,2018-08-24T21:04:53Z,FALSE,nrg-stadium,41,77054,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,0.8624192,TX,NRG Stadium,"Houston, TX",618,NRG Stadium,1 Reliant Park,45,US,Houston,TRUE,"Houston, TX 77054",0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4474093,2018-10-08T16:00:00,FALSE,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,0.309,Baltimore Ravens at A Purple Evening,normal,,Baltimore Ravens at A Purple Evening,FALSE,FALSE,2018-08-03T16:01:06,FALSE,2018-08-03T00:00:00,sports,2018-10-08T20:00:00,0.452,2018-10-09T00:00:00,NA,NA,9,303.1111,3,253,76,584,QRCODE_TM,2015-08-04T00:00:00Z,FALSE,m-t-bank-stadium,1121,21230,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0.8927189,MD,M&T Bank Stadium,"Baltimore, MD",512,M&T Bank Stadium,1101 Russell St,8,US,Baltimore,TRUE,"Baltimore, MD 21230",0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4346971,2018-10-08T19:15:00,FALSE,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,0.883,Redskins at Saints,normal,,Washington Redskins at New Orleans Saints,FALSE,TRUE,2018-04-20T00:47:25,FALSE,2018-04-20T00:00:00,nfl,2018-10-09T00:15:00,0.876,2018-10-09T04:15:00,NA,83,369,211.48781,609,127,83,5941,QRCODE,2018-05-29T20:38:55Z,FALSE,mercedes-benz-superdome,128,70112,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,0.8966978,LA,Mercedes-Benz Superdome,"New Orleans, LA",622,Mercedes-Benz Superdome,1500 Sugar Bowl Drive,18,US,New Orleans,TRUE,"New Orleans, LA 70112",0,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
4346917,2018-10-11T20:20:00,FALSE,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,0.96,Eagles at Giants,normal,,Philadelphia Eagles at New York Giants,FALSE,FALSE,2018-04-20T00:47:14,FALSE,2018-04-20T00:00:00,nfl,2018-10-12T00:20:00,0.928,2018-10-12T04:20:00,NA,152,164,417.04877,1087,323,143,1677,QRCODE,2018-08-24T21:52:02Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4192619,2018-10-13T16:00:00,FALSE,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,0.502,Alabama State at South Alabama,normal,,Alabama State Hornets at South Alabama Jaguars Football,FALSE,FALSE,2017-12-21T15:00:36,FALSE,2017-12-21T00:00:00,ncaa_football,2018-10-13T21:00:00,0.588,2018-10-14T01:00:00,NA,27,20,51.45,9,36,27,124,NA,NA,NA,ladd-peebles-stadium,3716,36604,America/Chicago,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,0.50177634,AL,Ladd Peebles Stadium,"Mobile, AL",686,Ladd Peebles Stadium,1621 Virginia St.,6,US,Mobile,TRUE,"Mobile, AL 36604",0,-88.0761,30.6748,NA,NA,NA
4346961,2018-10-14T13:00:00,FALSE,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,0.924,Colts at Jets,normal,,Indianapolis Colts at New York Jets,FALSE,FALSE,2018-04-20T00:47:22,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.901,2018-10-14T21:00:00,NA,61,624,206.65384,1221,112,55,6034,QRCODE,2018-08-24T21:52:02Z,FALSE,metlife-stadium,1587,07073,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,0.94873494,NJ,MetLife Stadium,"East Rutherford, NJ",501,MetLife Stadium,1 MetLife Stadium Drive,18,US,East Rutherford,TRUE,"East Rutherford, NJ 07073",0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4347051,2018-10-14T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,0.901,Buccaneers at Falcons,normal,,Tampa Bay Buccaneers at Atlanta Falcons,FALSE,FALSE,2018-04-20T00:47:42,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.886,2018-10-14T21:00:00,NA,71,953,205.27492,1170,175,73,1150,QRCODE,2018-08-24T21:53:35Z,FALSE,mercedes-benz-stadium,419590,30313,America/New_York,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,0.76958936,GA,Mercedes-Benz Stadium,"Atlanta, GA",0,Mercedes-Benz Stadium,35 Northside Dr NW,20,US,Atlanta,TRUE,"Atlanta, GA 30313",0,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
4347042,2018-10-14T13:00:00,FALSE,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,0.894,Steelers at Bengals,normal,,Pittsburgh Steelers at Cincinnati Bengals,FALSE,FALSE,2018-04-20T00:47:40,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.88,2018-10-14T21:00:00,NA,100,342,184.59064,617,174,101,603,QRCODE,2018-08-24T21:53:35Z,FALSE,paul-brown-stadium,1124,45202,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,0.86166537,OH,Paul Brown Stadium,"Cincinnati, OH",515,Paul Brown Stadium,1 Paul Brown Stadium,7,US,Cincinnati,TRUE,"Cincinnati, OH 45202",0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4347081,2018-10-14T13:00:00,FALSE,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,0.907,Bears at Dolphins,normal,,Chicago Bears at Miami Dolphins,FALSE,FALSE,2018-04-20T00:47:47,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.889,2018-10-14T21:00:00,NA,85,108,359.67593,879,234,105,11627,QRCODE,2018-08-24T21:53:35Z,FALSE,hard-rock-stadium,29,33056,America/New_York,https://seatgeek.com/venues/hard-rock-stadium/tickets,0.8378203,FL,Hard Rock Stadium,"Miami Gardens, FL",528,Hard Rock Stadium,347 Don Shula Dr.,38,US,Miami Gardens,TRUE,"Miami Gardens, FL 33056",0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4347019,2018-10-14T12:00:00,FALSE,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,0.898,Bills at Texans,normal,,Buffalo Bills at Houston Texans,FALSE,FALSE,2018-04-20T00:47:36,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.879,2018-10-14T21:00:00,NA,61,493,198.08722,978,164,61,716,QRCODE,2018-08-24T21:53:35Z,FALSE,nrg-stadium,41,77054,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,0.8624192,TX,NRG Stadium,"Houston, TX",618,NRG Stadium,1 Reliant Park,45,US,Houston,TRUE,"Houston, TX 77054",0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4346998,2018-10-14T13:00:00,FALSE,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,0.864,Chargers at Browns,normal,,Los Angeles Chargers at Cleveland Browns,FALSE,FALSE,2018-04-20T00:47:31,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.858,2018-10-14T21:00:00,NA,32,834,91.81295,1096,76,32,675,QRCODE,2018-08-24T21:53:35Z,FALSE,firstenergy-stadium-15,1123,44114,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0.86852187,OH,FirstEnergy Stadium,"Cleveland, OH",510,FirstEnergy Stadium,100 Alfred Lerner Way,7,US,Cleveland,TRUE,"Cleveland, OH 44114",0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4346942,2018-10-14T13:00:00,FALSE,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,0.932,Panthers at Redskins,normal,,Carolina Panthers at Washington Redskins,FALSE,FALSE,2018-04-20T00:47:18,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.91,2018-10-14T21:00:00,NA,96,693,201.89755,1048,176,96,1012,QRCODE,2018-08-24T21:52:02Z,FALSE,fedex-field,35,20785,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,0.9333444,MD,FedEx Field,"Landover, MD",511,FedEx Field,1600 Fedex Way,8,US,Landover,TRUE,"Landover, MD 20785",0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347145,2018-10-14T12:00:00,FALSE,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,0.892,Cardinals at Vikings,normal,,Arizona Cardinals at Minnesota Vikings,FALSE,FALSE,2018-04-20T01:04:06,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T17:00:00,0.879,2018-10-14T21:00:00,NA,104,374,283.1925,704,237,114,1317,QRCODE,2018-08-24T21:53:38Z,FALSE,u-s-bank-stadium,218451,55415,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,0.88524246,MN,U.S. Bank Stadium,"Minneapolis, MN",0,U.S. Bank Stadium,401 Chicago Avenue,13,US,Minneapolis,TRUE,"Minneapolis, MN 55415",0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4346991,2018-10-14T15:25:00,FALSE,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,0.864,Ravens at Titans,normal,,Baltimore Ravens at Tennessee Titans,FALSE,FALSE,2018-04-20T00:47:30,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T19:25:00,0.856,2018-10-14T23:25:00,NA,57,241,201.92531,742,182,72,697,QRCODE,2018-08-24T21:53:35Z,FALSE,nissan-stadium,1126,37213,America/New_York,https://seatgeek.com/venues/nissan-stadium/tickets,0.8546275,TN,Nissan Stadium,"Nashville, TN",659,Nissan Stadium,1 Titans Way,15,US,Nashville,TRUE,"Nashville, TN 37213",0,-86.7713,36.1665,NONE,2015-10-19T15:09:39Z,FALSE
4347138,2018-10-14T14:05:00,FALSE,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,0.902,Rams at Broncos,normal,,Los Angeles Rams at Denver Broncos,FALSE,FALSE,2018-04-20T01:04:04,FALSE,2018-04-20T00:00:00,nfl,2018-10-14T20:05:00,0.888,2018-10-15T00:05:00,NA,140,99,363.23233,810,309,144,1193,QRCODE,2018-08-24T21:53:38Z,FALSE,sports-authority-field-at-mile-high,1131,80204,America/Denver,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,0.9028296,CO,Sports Authority Field at Mile High,"Denver, CO",751,Sports Authority Field at Mile High,1701 Bryant St.,7,US,Denver,TRUE,"Denver, CO 80204",0,-105.02,39.74,QRCODE_TM,2015-08-07T18:39:02Z,FALSE
4327923,2018-10-14T15:25:00,FALSE,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,0.962,Jaguars at Cowboys,normal,,Jacksonville Jaguars at Dallas Cowboys,FALSE,TRUE,2018-04-05T23:08:47,FALSE,2018-04-05T00:00:00,nfl,2018-10-14T20:25:00,0.932,2018-10-15T00:25:00,NA,29,2687,339.8824,2349,270,29,4366,QRCODE,2018-04-17T22:02:33Z,FALSE,at-t-stadium,4965,76011,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,0.9751414,TX,AT&T Stadium,"Arlington, TX",623,AT&T Stadium,1 AT&T Way,22,US,Arlington,TRUE,"Arlington, TX 76011",0,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
4347095,2018-10-14T20:20:00,FALSE,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,0.959,Chiefs at Patriots,normal,,Kansas City Chiefs at New England Patriots,FALSE,FALSE,2018-04-20T00:47:50,FALSE,2018-04-20T00:00:00,nfl,2018-10-15T00:20:00,0.927,2018-10-15T04:20:00,NA,225,219,530.58905,716,410,237,1439,QRCODE,2018-08-24T21:53:35Z,FALSE,gillette-stadium,33,02035,America/New_York,https://seatgeek.com/venues/gillette-stadium/tickets,0.8983344,MA,Gillette Stadium,"Foxborough, MA",506,Gillette Stadium,1 Patriot Place,15,US,Foxborough,TRUE,"Foxborough, MA 02035",0,-71.2674,42.0906,NONE,2018-08-22T15:36:58Z,FALSE
4346914,2018-10-15T19:15:00,FALSE,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,0.927,49ers at Packers,normal,,San Francisco 49ers at Green Bay Packers,FALSE,FALSE,2018-04-20T00:47:13,FALSE,2018-04-20T00:00:00,nfl,2018-10-16T00:15:00,0.902,2018-10-16T04:15:00,NA,170,146,354.0274,596,336,170,1105,QRCODE,2018-08-24T21:53:38Z,FALSE,lambeau-field,1125,54304,America/Chicago,https://seatgeek.com/venues/lambeau-field/tickets,0.92909414,WI,Lambeau Field,"Green Bay, WI",658,Lambeau Field,1265 Lombardi Avenue,7,US,Green Bay,TRUE,"Green Bay, WI 54304",0,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
4347102,2018-10-18T17:20:00,FALSE,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,0.923,Broncos at Cardinals,normal,,Denver Broncos at Arizona Cardinals,FALSE,FALSE,2018-04-20T00:47:51,FALSE,2018-04-20T00:00:00,nfl,2018-10-19T00:20:00,0.895,2018-10-19T04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,2018-08-24T21:53:38Z,FALSE,state-farm-stadium,43,85305,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,0.93402725,AZ,State Farm Stadium,"Glendale, AZ",753,State Farm Stadium,1 Cardinals Drive,10,US,Glendale,TRUE,"Glendale, AZ 85305",0,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
4471322,2018-10-20T18:30:00,FALSE,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322,0.439,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,normal,,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,FALSE,FALSE,2018-08-01T16:01:33,FALSE,2018-08-01T00:00:00,nfl,2018-10-20T23:30:00,0.516,2018-10-21T03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,2018-08-24T21:53:38Z,FALSE,asu-convocation-center-1,4081,72401,America/Chicago,https://seatgeek.com/venues/asu-convocation-center-1/tickets,0.5808074,AR,ASU Convocation Center,"Jonesboro, AR",734,ASU Convocation Center,217 Olympic Drive,32,US,Jonesboro,TRUE,"Jonesboro, AR 72401",0,-90.6691,35.8438,NA,NA,NA
4346960,2018-10-21T13:00:00,FALSE,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,0.86,Bills at Colts,normal,,Buffalo Bills at Indianapolis Colts,FALSE,FALSE,2018-04-20T00:47:22,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.848,2018-10-21T21:00:00,NA,34,656,107.14177,1037,84,34,879,QRCODE,2018-08-24T21:53:38Z,FALSE,lucas-oil-stadium,1130,46225,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,0.9071682,IN,Lucas Oil Stadium,"Indianapolis, IN",527,Lucas Oil Stadium,500 South Capitol Avenue,12,US,Indianapolis,TRUE,"Indianapolis, IN 46225",0,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
4347008,2018-10-21T12:00:00,FALSE,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,0.977,Patriots at Bears,normal,,New England Patriots at Chicago Bears,FALSE,FALSE,2018-04-20T00:47:33,FALSE,2018-04-20T00:00:00,nfl,2018-10-21T17:00:00,0.934,2018-10-21T21:00:00,NA,336,82,611.7683,619,560,268,1132,QRCODE,2018-08-24T21:53:38Z,FALSE,soldier-field,31,60605,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,0.940013,IL,Soldier Field,"Chicago, IL",602,Soldier Field,1410 S. Museum Campus Drive,11,US,Chicago,TRUE,"Chicago, IL 60605",0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
