datetime_utc,type,title,is_open,date_tbd,url,short_title,datetime_local,visible_until_utc,created_at,announce_date,score,description,datetime_tbd,time_tbd,status,id,popularity,general_admission,lowest_price,average_price,visible_listing_count,listing_count,median_price,lowest_price_good_deals,highest_price,method,employee_only,created_at,url,state,slug,country,score,name_v2,display_location,city,has_upcoming_events,timezone,address,name,postal_code,id,metro_code,extended_address,num_upcoming_events,popularity,lon,lat,method,employee_only,created_at
2018-10-21T20:05:00,nfl,New Orleans Saints at Baltimore Ravens,FALSE,FALSE,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,Saints at Ravens,2018-10-21T16:05:00,2018-10-22T00:05:00,2018-04-20T00:47:45,2018-04-20T00:00:00,0.864,,FALSE,FALSE,normal,4347071,0.844,NA,54,149.22063,804,349,122,54,619,QRCODE,FALSE,2018-08-24T21:53:38Z,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,m-t-bank-stadium,US,0.8927189,M&T Bank Stadium,"Baltimore, MD",Baltimore,TRUE,America/New_York,1101 Russell St,M&T Bank Stadium,21230,1121,512,"Baltimore, MD 21230",7,0,-76.623,39.2774,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
2018-10-21T20:25:00,nfl,Dallas Cowboys at Washington Redskins,FALSE,FALSE,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,Cowboys at Redskins,2018-10-21T16:25:00,2018-10-22T00:25:00,2018-04-20T00:47:18,2018-04-20T00:00:00,0.976,,FALSE,FALSE,normal,4346941,0.937,NA,178,315.70587,1036,714,272,164,1049,QRCODE,FALSE,2018-08-24T21:53:38Z,https://seatgeek.com/venues/fedex-field/tickets,MD,fedex-field,US,0.9333444,FedEx Field,"Landover, MD",Landover,TRUE,America/New_York,1600 Fedex Way,FedEx Field,20785,35,511,"Landover, MD 20785",6,0,-76.8658,38.9071,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
2018-10-22T00:20:00,nfl,Los Angeles Rams at San Francisco 49ers,FALSE,FALSE,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,Rams at 49ers,2018-10-21T17:20:00,2018-10-22T04:20:00,2018-04-20T00:47:54,2018-04-20T00:00:00,0.919,,FALSE,FALSE,normal,4347118,0.886,NA,73,217.15994,996,794,186,82,3004,QRCODE,FALSE,2018-08-24T21:53:38Z,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,levi-s-stadium,US,0.95768774,Levi's Stadium,"Santa Clara, CA",Santa Clara,TRUE,America/Los_Angeles,4900 Marie P DeBartolo Way,Levi's Stadium,95054,58670,0,"Santa Clara, CA 95054",12,0,-121.969,37.4023,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
2018-10-23T00:15:00,nfl,New York Giants at Atlanta Falcons,FALSE,FALSE,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,Giants at Falcons,2018-10-22T20:15:00,2018-10-23T04:15:00,2018-04-20T00:47:42,2018-04-20T00:00:00,0.93,,FALSE,FALSE,normal,4347050,0.896,NA,116,303.94507,847,801,284,110,1791,QRCODE,FALSE,2018-08-24T21:53:38Z,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,mercedes-benz-stadium,US,0.76958936,Mercedes-Benz Stadium,"Atlanta, GA",Atlanta,TRUE,America/New_York,35 Northside Dr NW,Mercedes-Benz Stadium,30313,419590,0,"Atlanta, GA 30313",19,0,-84.4,33.76,QRCODE,FALSE,2018-08-23T20:14:46Z
2018-10-24T00:00:00,ncaa_football,Troy Trojans at South Alabama Jaguars Football,FALSE,FALSE,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,Troy at South Alabama,2018-10-23T19:00:00,2018-10-24T04:00:00,2018-02-28T15:00:17,2018-02-28T00:00:00,0.309,,FALSE,FALSE,normal,4281985,0.406,NA,25,42.827587,11,29,36,25,92,NA,NA,NA,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,AL,ladd-peebles-stadium,US,0.50177634,Ladd Peebles Stadium,"Mobile, AL",Mobile,TRUE,America/Chicago,1621 Virginia St.,Ladd Peebles Stadium,36604,3716,686,"Mobile, AL 36604",5,0,-88.0761,30.6748,NA,NA,NA
2018-10-26T00:20:00,nfl,Miami Dolphins at Houston Texans,FALSE,FALSE,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,Dolphins at Texans,2018-10-25T19:20:00,2018-10-26T04:20:00,2018-04-20T00:47:36,2018-04-20T00:00:00,0.882,,FALSE,FALSE,normal,4347018,0.846,NA,38,164.37904,1046,649,136,38,620,QRCODE,FALSE,2018-08-24T21:53:38Z,https://seatgeek.com/venues/nrg-stadium/tickets,TX,nrg-stadium,US,0.8624192,NRG Stadium,"Houston, TX",Houston,TRUE,America/Chicago,1 Reliant Park,NRG Stadium,77054,41,618,"Houston, TX 77054",44,0,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
2018-10-28T17:00:00,nfl,Seattle Seahawks at Detroit Lions,FALSE,FALSE,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,Seahawks at Lions,2018-10-28T13:00:00,2018-10-28T21:00:00,2018-04-20T00:47:37,2018-04-20T00:00:00,0.923,,FALSE,FALSE,normal,4347026,0.887,NA,66,181.50565,662,443,133,68,2396,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/ford-field/tickets,MI,ford-field,US,0.9029952,Ford Field,"Detroit, MI",Detroit,TRUE,America/Detroit,2000 Brush St.,Ford Field,48226,346,505,"Detroit, MI 48226",11,0,-83.0459,42.34,NONE,FALSE,2015-11-04T17:31:52Z
2018-10-28T17:00:00,nfl,Tampa Bay Buccaneers at Cincinnati Bengals,FALSE,FALSE,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,Buccaneers at Bengals,2018-10-28T13:00:00,2018-10-28T21:00:00,2018-04-20T00:47:40,2018-04-20T00:00:00,0.862,,FALSE,FALSE,normal,4347041,0.833,NA,42,106.677124,861,542,94,42,333,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,paul-brown-stadium,US,0.86166537,Paul Brown Stadium,"Cincinnati, OH",Cincinnati,TRUE,America/New_York,1 Paul Brown Stadium,Paul Brown Stadium,45202,1124,515,"Cincinnati, OH 45202",7,0,-84.5177,39.0961,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
2018-10-28T17:00:00,nfl,Baltimore Ravens at Carolina Panthers,FALSE,FALSE,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,Ravens at Panthers,2018-10-28T13:00:00,2018-10-28T21:00:00,2018-04-20T00:47:45,2018-04-20T00:00:00,0.898,,FALSE,FALSE,normal,4347070,0.861,NA,83,227.90495,614,242,174,83,588,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,bank-of-america-stadium,US,0.8968222,Bank of America Stadium,"Charlotte, NC",Charlotte,TRUE,America/New_York,800 South Mint Street,Bank of America Stadium,28202,1122,517,"Charlotte, NC 28202",9,0,-80.8524,35.2243,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
2018-10-28T17:00:00,nfl,Washington Redskins at New York Giants,FALSE,FALSE,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,Redskins at Giants,2018-10-28T13:00:00,2018-10-28T21:00:00,2018-04-20T00:47:17,2018-04-20T00:00:00,0.924,,FALSE,FALSE,normal,4346940,0.88,NA,126,303.1908,758,456,240,126,1497,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,metlife-stadium,US,0.94873494,MetLife Stadium,"East Rutherford, NJ",East Rutherford,TRUE,America/New_York,1 MetLife Stadium Drive,MetLife Stadium,07073,1587,501,"East Rutherford, NJ 07073",15,0,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
2018-10-28T17:00:00,nfl,Denver Broncos at Kansas City Chiefs,FALSE,FALSE,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,Broncos at Chiefs,2018-10-28T12:00:00,2018-10-28T21:00:00,2018-04-20T00:47:27,2018-04-20T00:00:00,0.914,,FALSE,FALSE,normal,4346981,0.874,NA,121,228.11382,984,738,203,121,845,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/arrowhead-stadium/tickets,MO,arrowhead-stadium,US,0.8827867,Arrowhead Stadium,"Kansas City, MO",Kansas City,TRUE,America/Chicago,1 Arrowhead Drive,Arrowhead Stadium,64129,1128,616,"Kansas City, MO 64129",8,0,-94.4839,39.0489,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
2018-10-28T17:00:00,nfl,Cleveland Browns at Pittsburgh Steelers,FALSE,FALSE,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,Browns at Steelers,2018-10-28T13:00:00,2018-10-28T21:00:00,2018-04-20T00:47:46,2018-04-20T00:00:00,0.894,,FALSE,FALSE,normal,4347078,0.859,NA,87,312.55643,578,257,261,87,1144,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/heinz-field/tickets,PA,heinz-field,US,0.9033526,Heinz Field,"Pittsburgh, PA",Pittsburgh,TRUE,America/New_York,100 Art Rooney Avenue,Heinz Field,15212,1119,508,"Pittsburgh, PA 15212",9,0,-80.0158,40.4468,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
2018-10-28T17:00:00,nfl,New York Jets at Chicago Bears,FALSE,FALSE,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,Jets at Bears,2018-10-28T12:00:00,2018-10-28T21:00:00,2018-04-20T00:47:33,2018-04-20T00:00:00,0.909,,FALSE,FALSE,normal,4347007,0.87,NA,133,337.43588,639,117,302,133,1198,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/soldier-field/tickets,IL,soldier-field,US,0.940013,Soldier Field,"Chicago, IL",Chicago,TRUE,America/Chicago,1410 S. Museum Campus Drive,Soldier Field,60605,31,602,"Chicago, IL 60605",8,0,-87.6159,41.8623,NONE,FALSE,2018-06-02T00:44:08Z
2018-10-28T20:05:00,nfl,Indianapolis Colts at Oakland Raiders,FALSE,FALSE,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,Colts at Raiders,2018-10-28T13:05:00,2018-10-29T00:05:00,2018-04-20T01:04:25,2018-04-20T00:00:00,0.869,,FALSE,FALSE,normal,4347153,0.838,NA,75,167.80487,797,492,154,73,481,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,oakland-alameda-county-coliseum,US,0.7817843,Oakland-Alameda County Coliseum,"Oakland, CA",Oakland,TRUE,America/Los_Angeles,7000 Coliseum Way,Oakland-Alameda County Coliseum,94621,14,807,"Oakland, CA 94621",18,0,-122.201,37.7469,PDF417,FALSE,2015-06-24T00:00:00Z
2018-10-28T20:25:00,nfl,Green Bay Packers at Los Angeles Rams,FALSE,FALSE,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,Packers at Rams,2018-10-28T13:25:00,2018-10-29T00:25:00,2018-04-20T00:47:14,2018-04-20T00:00:00,0.961,,FALSE,FALSE,normal,4346921,0.91,NA,256,515.3105,1056,554,472,256,1385,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,CA,los-angeles-memorial-coliseum-1,US,0.86898464,Los Angeles Memorial Coliseum,"Los Angeles, CA",Los Angeles,TRUE,America/Los_Angeles,3911 S Figueroa St,Los Angeles Memorial Coliseum,90037,51012,0,"Los Angeles, CA 90037",8,0,-118.288,34.0138,QRCODE,FALSE,2018-08-23T17:59:28Z
2018-10-28T20:25:00,nfl,San Francisco 49ers at Arizona Cardinals,FALSE,FALSE,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,49ers at Cardinals,2018-10-28T13:25:00,2018-10-29T00:25:00,2018-04-20T00:47:51,2018-04-20T00:00:00,0.919,,FALSE,FALSE,normal,4347101,0.881,NA,39,134.41609,981,733,109,39,613,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/state-farm-stadium/tickets,AZ,state-farm-stadium,US,0.93402725,State Farm Stadium,"Glendale, AZ",Glendale,TRUE,America/Phoenix,1 Cardinals Drive,State Farm Stadium,85305,43,753,"Glendale, AZ 85305",9,0,-112.262,33.5294,NONE,FALSE,2015-12-21T17:26:05Z
2018-10-29T00:20:00,nfl,New Orleans Saints at Minnesota Vikings,FALSE,FALSE,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,Saints at Vikings,2018-10-28T19:20:00,2018-10-29T04:20:00,2018-04-20T01:04:04,2018-04-20T00:00:00,0.912,,FALSE,FALSE,normal,4347136,0.875,NA,126,320.8954,787,564,273,126,2033,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,u-s-bank-stadium,US,0.88524246,U.S. Bank Stadium,"Minneapolis, MN",Minneapolis,TRUE,America/Chicago,900 South 5th Street,U.S. Bank Stadium,55415,218451,0,"Minneapolis, MN 55415",15,0,-93.26,44.97,NONE,FALSE,2018-08-22T15:34:15Z
2018-10-30T00:15:00,nfl,New England Patriots at Buffalo Bills,FALSE,FALSE,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,Patriots at Bills,2018-10-29T20:15:00,2018-10-30T04:15:00,2018-04-20T00:47:44,2018-04-20T00:00:00,0.917,,FALSE,FALSE,normal,4347062,0.874,NA,95,314.13025,988,906,155,92,123843,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/new-era-field/tickets,NY,new-era-field,US,0.8815085,New Era Field,"Orchard Park, NY",Orchard Park,TRUE,America/New_York,1 Bills Drive,New Era Field,14127,1135,514,"Orchard Park, NY 14127",7,0,-78.7874,42.7737,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
2018-11-02T00:20:00,nfl,Oakland Raiders at San Francisco 49ers,FALSE,FALSE,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,Raiders at 49ers,2018-11-01T17:20:00,2018-11-02T04:20:00,2018-04-20T00:47:57,2018-04-20T00:00:00,0.967,,FALSE,FALSE,normal,4347131,0.91,NA,219,479,874,640,447,226,3067,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,levi-s-stadium,US,0.95768774,Levi's Stadium,"Santa Clara, CA",Santa Clara,TRUE,America/Los_Angeles,4900 Marie P DeBartolo Way,Levi's Stadium,95054,58670,0,"Santa Clara, CA 95054",12,0,-121.969,37.4023,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
2018-11-03T18:00:00,nfl,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,FALSE,FALSE,https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/11-3-2018-lawrence-horejsi-center/nfl/4466234,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,2018-11-03T13:00:00,2018-11-03T22:00:00,2018-07-28T16:00:52,2018-07-28T00:00:00,0,,FALSE,FALSE,normal,4466234,0,NA,82,82,1,1,82,NA,82,NA,NA,NA,https://seatgeek.com/venues/horejsi-center/tickets,NA,horejsi-center,,0.56565154,Horejsi Center,Lawrence,Lawrence,TRUE,America/Chicago,1550 Allen Fieldhhouse Dr,Horejsi Center,66045,74230,0,"Lawrence, ",7,0,-95.2532,38.9535,NA,NA,NA
2018-11-03T19:00:00,ncaa_football,South Alabama Jaguars at Arkansas State Red Wolves Football,FALSE,FALSE,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,South Alabama at Arkansas State,2018-11-03T14:00:00,2018-11-03T23:00:00,2018-02-28T15:00:09,2018-02-28T00:00:00,0.546,,FALSE,FALSE,normal,4281935,0.576,NA,23,43.757896,46,95,45,NA,78,NA,NA,NA,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,AR,centennial-bank-stadium-1,US,0.47753516,Centennial Bank Stadium,"Jonesboro, AR",Jonesboro,TRUE,America/Chicago,2180 Aggie Rd,Centennial Bank Stadium,72401,8896,0,"Jonesboro, AR 72401",3,0,-90.6797,35.8429,NA,NA,NA
2018-11-04T18:00:00,nfl,New York Jets at Miami Dolphins,FALSE,FALSE,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,Jets at Dolphins,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:47,2018-04-20T00:00:00,0.891,,FALSE,FALSE,normal,4347083,0.846,NA,72,239.48148,824,162,191,71,899,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/hard-rock-stadium/tickets,FL,hard-rock-stadium,US,0.8378203,Hard Rock Stadium,"Miami Gardens, FL",Miami Gardens,TRUE,America/New_York,347 Don Shula Dr.,Hard Rock Stadium,33056,29,528,"Miami Gardens, FL 33056",35,0,-80.24,25.96,NONE,FALSE,2017-10-03T18:58:44Z
2018-11-04T18:00:00,nfl,Detroit Lions at Minnesota Vikings,FALSE,FALSE,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,Lions at Vikings,2018-11-04T12:00:00,2018-11-04T22:00:00,2018-04-20T01:04:05,2018-04-20T00:00:00,0.908,,FALSE,FALSE,normal,4347140,0.868,NA,109,276.92154,709,446,235,109,1394,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,u-s-bank-stadium,US,0.88524246,U.S. Bank Stadium,"Minneapolis, MN",Minneapolis,TRUE,America/Chicago,900 South 5th Street,U.S. Bank Stadium,55415,218451,0,"Minneapolis, MN 55415",15,0,-93.26,44.97,NONE,FALSE,2018-08-22T15:34:15Z
2018-11-04T18:00:00,nfl,Kansas City Chiefs at Cleveland Browns,FALSE,FALSE,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,Chiefs at Browns,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:31,2018-04-20T00:00:00,0.857,,FALSE,FALSE,normal,4346997,0.826,NA,54,133.11687,1070,907,117,54,477,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,OH,firstenergy-stadium-15,US,0.86852187,FirstEnergy Stadium,"Cleveland, OH",Cleveland,TRUE,America/New_York,100 Alfred Lerner Way,FirstEnergy Stadium,44114,1123,510,"Cleveland, OH 44114",6,0,-81.7,41.5065,NONE,FALSE,2015-11-11T20:55:31Z
2018-11-04T18:00:00,nfl,Atlanta Falcons at Washington Redskins,FALSE,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,Falcons at Redskins,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:17,2018-04-20T00:00:00,0.918,,FALSE,FALSE,normal,4346937,0.876,NA,79,170.1182,979,643,149,79,420,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/fedex-field/tickets,MD,fedex-field,US,0.9333444,FedEx Field,"Landover, MD",Landover,TRUE,America/New_York,1600 Fedex Way,FedEx Field,20785,35,511,"Landover, MD 20785",6,0,-76.8658,38.9071,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
2018-11-04T18:00:00,nfl,Pittsburgh Steelers at Baltimore Ravens,FALSE,FALSE,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,Steelers at Ravens,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:45,2018-04-20T00:00:00,0.885,,FALSE,FALSE,normal,4347069,0.843,NA,120,294.52316,805,367,200,122,11310,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,m-t-bank-stadium,US,0.8927189,M&T Bank Stadium,"Baltimore, MD",Baltimore,TRUE,America/New_York,1101 Russell St,M&T Bank Stadium,21230,1121,512,"Baltimore, MD 21230",7,0,-76.623,39.2774,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
2018-11-04T18:00:00,nfl,Tampa Bay Buccaneers at Carolina Panthers,FALSE,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,Buccaneers at Panthers,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:38,2018-04-20T00:00:00,0.873,,FALSE,FALSE,normal,4347033,0.833,NA,82,205.3686,701,274,156,71,1014,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,bank-of-america-stadium,US,0.8968222,Bank of America Stadium,"Charlotte, NC",Charlotte,TRUE,America/New_York,800 South Mint Street,Bank of America Stadium,28202,1122,517,"Charlotte, NC 28202",9,0,-80.8524,35.2243,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
2018-11-04T18:00:00,nfl,Chicago Bears at Buffalo Bills,FALSE,FALSE,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,Bears at Bills,2018-11-04T13:00:00,2018-11-04T22:00:00,2018-04-20T00:47:43,2018-04-20T00:00:00,0.898,,FALSE,FALSE,normal,4347061,0.856,NA,58,131.49443,1097,809,105,53,603,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/new-era-field/tickets,NY,new-era-field,US,0.8815085,New Era Field,"Orchard Park, NY",Orchard Park,TRUE,America/New_York,1 Bills Drive,New Era Field,14127,1135,514,"Orchard Park, NY 14127",7,0,-78.7874,42.7737,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
2018-11-04T21:05:00,nfl,Los Angeles Chargers at Seattle Seahawks,FALSE,FALSE,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,Chargers at Seahawks,2018-11-04T13:05:00,2018-11-05T01:05:00,2018-04-20T00:47:56,2018-04-20T00:00:00,0.904,,FALSE,FALSE,normal,4347127,0.859,NA,156,366.0804,601,199,364,156,955,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/centurylink-field/tickets,WA,centurylink-field,US,0.87232786,CenturyLink Field,"Seattle, WA",Seattle,TRUE,America/Los_Angeles,800 Occidental Ave S,CenturyLink Field,98134,339,819,"Seattle, WA 98134",11,0,-122.33,47.6,QRCODE,FALSE,2018-03-02T22:54:54Z
2018-11-04T21:05:00,nfl,Houston Texans at Denver Broncos,FALSE,FALSE,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,Texans at Broncos,2018-11-04T14:05:00,2018-11-05T01:05:00,2018-04-20T01:04:05,2018-04-20T00:00:00,0.868,,FALSE,FALSE,normal,4347141,0.836,NA,133,357.20212,687,94,286,129,1271,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,CO,sports-authority-field-at-mile-high,US,0.9028296,Sports Authority Field at Mile High,"Denver, CO",Denver,TRUE,America/Denver,1701 Bryant Street,Sports Authority Field at Mile High,80204,1131,751,"Denver, CO 80204",7,0,-105.02,39.74,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
2018-11-04T21:25:00,nfl,Los Angeles Rams at New Orleans Saints,TRUE,FALSE,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,Rams at Saints,2018-11-04T15:25:00,2018-11-05T01:25:00,2018-04-20T00:47:25,2018-04-20T00:00:00,0.865,,FALSE,FALSE,normal,4346970,0.832,NA,72,265.3539,1047,1150,240,72,5942,QRCODE,FALSE,2018-05-29T20:39:08Z,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,mercedes-benz-superdome,US,0.8966978,Mercedes-Benz Superdome,"New Orleans, LA",New Orleans,TRUE,America/Chicago,1500 Sugar Bowl Drive,Mercedes-Benz Superdome,70112,128,622,"New Orleans, LA 70112",17,0,-90.0786,29.9515,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
2018-11-05T01:00:00,concert,Alex G,FALSE,FALSE,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,Alex G,2018-11-04T19:00:00,2018-11-05T05:00:00,2018-08-23T19:51:10,2018-08-23T00:00:00,0.54,,FALSE,FALSE,normal,4494650,0.575,TRUE,47,112.13793,1,29,64,NA,584,NA,NA,NA,https://seatgeek.com/venues/thalia-hall/tickets,IL,thalia-hall,US,0.51888376,Thalia Hall,"Chicago, IL",Chicago,TRUE,America/Chicago,1807 S Allport St,Thalia Hall,60608,60271,0,"Chicago, IL 60608",56,0,-87.6575,41.8577,NA,NA,NA
2018-11-05T01:20:00,nfl,Green Bay Packers at New England Patriots,FALSE,FALSE,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,Packers at Patriots,2018-11-04T20:20:00,2018-11-05T05:20:00,2018-04-20T00:47:49,2018-04-20T00:00:00,0.982,,FALSE,FALSE,normal,4347089,0.926,NA,417,799.4156,554,154,706,391,1896,QRCODE,FALSE,2018-08-24T21:53:39Z,https://seatgeek.com/venues/gillette-stadium/tickets,MA,gillette-stadium,US,0.8983344,Gillette Stadium,"Foxborough, MA",Foxborough,TRUE,America/New_York,1 Patriot Place,Gillette Stadium,02035,33,506,"Foxborough, MA 02035",14,0,-71.2674,42.0906,NONE,FALSE,2018-08-22T15:36:58Z
2018-11-06T01:15:00,nfl,Tennessee Titans at Dallas Cowboys,TRUE,FALSE,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,Titans at Cowboys,2018-11-05T19:15:00,2018-11-06T05:15:00,2018-04-05T23:08:47,2018-04-05T00:00:00,0.951,,FALSE,FALSE,normal,4327922,0.898,NA,NA,255.87157,2625,3753,195,NA,2640,QRCODE,FALSE,2018-04-17T22:02:33Z,https://seatgeek.com/venues/at-t-stadium/tickets,TX,at-t-stadium,US,0.9751414,AT&T Stadium,"Arlington, TX",Arlington,TRUE,America/Chicago,1 AT&T Way,AT&T Stadium,76011,4965,623,"Arlington, TX 76011",22,0,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
