"","timestamp","time_tbd","title","announce_date","popularity","type","description","url","datetime_local","score","date_tbd","datetime_utc","status","created_at","short_title","datetime_tbd","id","visible_until_utc","is_open","general_admission","lowest_price_good_deals","median_price","lowest_price","average_price","listing_count","highest_price","visible_listing_count","employee_only","method","created_at","country","extended_address","address","popularity","url","display_location","timezone","has_upcoming_events","postal_code","score","name","id","num_upcoming_events","city","state","slug","name_v2","lon","lat","employee_only","method","created_at"
"130","2018-09-10_07.58.17",FALSE,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:00:00",0.823,"nfl","","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-08T20:20:00",0.88,FALSE,"2018-11-09T01:20:00","normal","2018-04-20T00:47:46","Panthers at Steelers",FALSE,4347075,"2018-11-09T05:20:00",FALSE,NA,91,NA,91,206.57,538,2441,NA,FALSE,"QRCODE","2018-08-24T21:53:39Z","US","Pittsburgh, PA 15212","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA","America/New_York",TRUE,"15212",0.9033526,"Heinz Field",1119,12,"Pittsburgh","PA","heinz-field","Heinz Field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"131","2018-09-10_07.58.17",FALSE,"New England Patriots at Tennessee Titans","2018-04-20T00:00:00",0.835,"nfl","","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T12:00:00",0.899,FALSE,"2018-11-11T17:00:00","normal","2018-04-20T00:47:30","Patriots at Titans",FALSE,4346990,"2018-11-11T21:00:00",FALSE,NA,319,NA,319,606.23,331,1934,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Nashville, TN 37213","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN","America/New_York",TRUE,"37213",0.8546275,"Nissan Stadium",1126,16,"Nashville","TN","nissan-stadium","Nissan Stadium",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"132","2018-09-10_07.58.17",FALSE,"Arizona Cardinals at Kansas City Chiefs","2018-04-20T00:00:00",0.814,"nfl","","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T12:00:00",0.872,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:27","Cardinals at Chiefs",FALSE,4346980,"2018-11-11T22:00:00",FALSE,NA,42,NA,42,141.74,813,534,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Kansas City, MO 64129","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","America/Chicago",TRUE,"64129",0.8827867,"Arrowhead Stadium",1128,9,"Kansas City","MO","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"133","2018-09-10_07.58.17",FALSE,"New Orleans Saints at Cincinnati Bengals","2018-04-20T00:00:00",0.808,"nfl","","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T13:00:00",0.867,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:40","Saints at Bengals",FALSE,4347040,"2018-11-11T22:00:00",FALSE,NA,52,NA,52,115.1,525,422,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Cincinnati, OH 45202","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH","America/New_York",TRUE,"45202",0.86166537,"Paul Brown Stadium",1124,8,"Cincinnati","OH","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"134","2018-09-10_07.58.17",FALSE,"Detroit Lions at Chicago Bears","2018-04-20T00:00:00",0.84,"nfl","","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T12:00:00",0.906,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:32","Lions at Bears",FALSE,4347006,"2018-11-11T22:00:00",FALSE,NA,114,NA,114,287.93,176,1199,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Chicago, IL 60605","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL","America/Chicago",TRUE,"60605",0.940013,"Soldier Field",31,12,"Chicago","IL","soldier-field","Soldier Field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"135","2018-09-10_07.58.17",FALSE,"Jacksonville Jaguars at Indianapolis Colts","2018-04-20T00:00:00",0.804,"nfl","","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T13:00:00",0.852,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:22","Jaguars at Colts",FALSE,4346958,"2018-11-11T22:00:00",FALSE,NA,33,NA,33,110.01,779,1204,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Indianapolis, IN 46225","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN","America/Indiana/Indianapolis",TRUE,"46225",0.9071682,"Lucas Oil Stadium",1130,13,"Indianapolis","IN","lucas-oil-stadium","Lucas Oil Stadium",-86.1639,39.7601,FALSE,"QRCODE_TM","2015-08-22T16:51:43Z"
"136","2018-09-10_07.58.17",FALSE,"Washington Redskins at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.803,"nfl","","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T13:00:00",0.86,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:16","Redskins at Buccaneers",FALSE,4346930,"2018-11-11T22:00:00",FALSE,NA,90,NA,90,271.79,29,1202,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Tampa, FL 33607","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL","America/New_York",TRUE,"33607",0.86513025,"Raymond James Stadium",39,15,"Tampa","FL","raymond-james-stadium","Raymond James Stadium",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"137","2018-09-10_07.58.17",FALSE,"Atlanta Falcons at Cleveland Browns","2018-04-20T00:00:00",0.804,"nfl","","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T13:00:00",0.853,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:31","Falcons at Browns",FALSE,4346996,"2018-11-11T22:00:00",FALSE,NA,33,NA,31,95.97,1106,1172,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Cleveland, OH 44114","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH","America/New_York",TRUE,"44114",0.86852187,"FirstEnergy Stadium",1123,7,"Cleveland","OH","firstenergy-stadium-15","FirstEnergy Stadium",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"138","2018-09-10_07.58.17",FALSE,"Buffalo Bills at New York Jets","2018-04-20T00:00:00",0.831,"nfl","","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T13:00:00",0.899,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:43","Bills at Jets",FALSE,4347060,"2018-11-11T22:00:00",FALSE,NA,40,NA,40,147.39,951,872,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,19,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"139","2018-09-10_07.58.17",FALSE,"Miami Dolphins at Green Bay Packers","2018-04-20T00:00:00",0.844,"nfl","","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00",0.904,FALSE,"2018-11-11T18:00:00","normal","2018-04-20T00:47:13","Dolphins at Packers",FALSE,4346912,"2018-11-11T22:00:00",FALSE,NA,210,NA,195,401.3,141,797,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Green Bay, WI 54304","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI","America/Chicago",TRUE,"54304",0.92909414,"Lambeau Field",1125,7,"Green Bay","WI","lambeau-field","Lambeau Field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"140","2018-09-10_07.58.17",FALSE,"Los Angeles Chargers at Oakland Raiders","2018-04-20T00:00:00",0.81,"nfl","","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00",0.87,FALSE,"2018-11-11T21:05:00","normal","2018-04-20T00:47:56","Chargers at Raiders",FALSE,4347130,"2018-11-12T01:05:00",FALSE,NA,99,NA,99,204.8,492,629,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Oakland, CA 94621","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA","America/Los_Angeles",TRUE,"94621",0.7817843,"Oakland-Alameda County Coliseum",14,27,"Oakland","CA","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"141","2018-09-10_07.58.17",FALSE,"Seattle Seahawks at Los Angeles Rams","2018-04-20T00:00:00",0.83,"nfl","","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00",0.894,FALSE,"2018-11-11T21:25:00","normal","2018-04-20T00:47:14","Seahawks at Rams",FALSE,4346920,"2018-11-12T01:25:00",FALSE,NA,58,NA,58,187.81,807,922,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Los Angeles, CA 90037","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA","America/Los_Angeles",TRUE,"90037",0.86898464,"Los Angeles Memorial Coliseum",51012,12,"Los Angeles","CA","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",-118.29,34.01,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"142","2018-09-10_07.58.17",FALSE,"Alex G with Half Waif","2018-08-23T00:00:00",0.508,"concert","","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00",0.46,FALSE,"2018-11-12T00:00:00","normal","2018-08-23T20:13:51","Alex G with Half Waif",FALSE,4500554,"2018-11-12T04:00:00",FALSE,TRUE,NA,NA,45,180.64,11,562,NA,NA,NA,NA,"US","Tampa, FL 33605","1812 North 17th Street",0,"https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL","America/New_York",TRUE,"33605",0.42424366,"Crowbar",3160,29,"Tampa","FL","crowbar-2","Crowbar",-82.4406,27.9608,NA,NA,NA
"143","2018-09-10_07.58.17",FALSE,"Dallas Cowboys at Philadelphia Eagles","2018-04-20T00:00:00",0.863,"nfl","","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00",0.94,FALSE,"2018-11-12T01:20:00","normal","2018-04-20T00:47:38","Cowboys at Eagles",FALSE,4347031,"2018-11-12T05:20:00",FALSE,NA,235,NA,235,511.25,440,7263,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Philadelphia, PA 19148","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA","America/New_York",TRUE,"19148",0.90542686,"Lincoln Financial Field",330,16,"Philadelphia","PA","lincoln-financial-field","Lincoln Financial Field",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"144","2018-09-10_07.58.17",FALSE,"New York Giants at San Francisco 49ers","2018-04-20T00:00:00",0.857,"nfl","","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00",0.934,FALSE,"2018-11-13T01:15:00","normal","2018-04-20T00:47:54","Giants at 49ers",FALSE,4347117,"2018-11-13T05:15:00",FALSE,NA,88,NA,88,247.23,1001,3701,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","America/Los_Angeles",TRUE,"95054",0.95768774,"Levi's Stadium",58670,13,"Santa Clara","CA","levi-s-stadium","Levi's Stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"145","2018-09-10_07.58.17",FALSE,"Green Bay Packers at Seattle Seahawks","2018-04-20T00:00:00",0.859,"nfl","","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00",0.938,FALSE,"2018-11-16T01:20:00","normal","2018-04-20T00:47:56","Packers at Seahawks",FALSE,4347126,"2018-11-16T05:20:00",FALSE,NA,277,NA,277,526.64,207,1809,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Seattle, WA 98134","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA","America/Los_Angeles",TRUE,"98134",0.87232786,"CenturyLink Field",339,14,"Seattle","WA","centurylink-field","CenturyLink Field",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"146","2018-09-10_07.58.17",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-02-28T00:00:00",0.453,"ncaa_football","","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","2018-11-17T12:00:00",0.435,FALSE,"2018-11-17T18:00:00","normal","2018-02-28T15:00:12","South Alabama at Louisiana",FALSE,4281956,"2018-11-17T22:00:00",FALSE,NA,54,NA,54,66.23,161,84,NA,NA,NA,NA,"US","Lafayette, LA 70506","201 Rhienhardt Drive",0,"https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA","America/Chicago",TRUE,"70506",0.43303972,"Cajun Field",2796,5,"Lafayette","LA","cajun-field","Cajun Field",-92.04,30.22,NA,NA,NA
"147","2018-09-10_07.58.17",FALSE,"Cincinnati Bengals at Baltimore Ravens","2018-04-20T00:00:00",0.779,"nfl","","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00",0.835,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:45","Bengals at Ravens",FALSE,4347068,"2018-11-18T22:00:00",FALSE,NA,43,NA,43,143.3,487,550,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Baltimore, MD 21230","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD","America/New_York",TRUE,"21230",0.8927189,"M&T Bank Stadium",1121,8,"Baltimore","MD","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"148","2018-09-10_07.58.17",FALSE,"Carolina Panthers at Detroit Lions","2018-04-20T00:00:00",0.838,"nfl","","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00",0.899,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:37","Panthers at Lions",FALSE,4347025,"2018-11-18T22:00:00",FALSE,NA,71,NA,71,167.14,551,901,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Detroit, MI 48226","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI","America/Detroit",TRUE,"48226",0.9029952,"Ford Field",346,10,"Detroit","MI","ford-field","Ford Field",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"149","2018-09-10_07.58.17",FALSE,"Minnesota Vikings at Chicago Bears","2018-04-20T00:00:00",0.841,"nfl","","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00",0.914,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:32","Vikings at Bears",FALSE,4347005,"2018-11-18T22:00:00",FALSE,NA,119,NA,119,300.58,196,1197,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Chicago, IL 60605","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL","America/Chicago",TRUE,"60605",0.940013,"Soldier Field",31,12,"Chicago","IL","soldier-field","Soldier Field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"150","2018-09-10_07.58.17",FALSE,"Philadelphia Eagles at New Orleans Saints","2018-04-20T00:00:00",0.832,"nfl","","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00",0.898,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:25","Eagles at Saints",FALSE,4346969,"2018-11-18T22:00:00",TRUE,NA,160,NA,160,395.97,1311,3000,NA,FALSE,"QRCODE","2018-05-29T20:39:16Z","US","New Orleans, LA 70112","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA","America/Chicago",TRUE,"70112",0.8966978,"Mercedes-Benz Superdome",128,19,"New Orleans","LA","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"151","2018-09-10_07.58.17",FALSE,"Dallas Cowboys at Atlanta Falcons","2018-04-20T00:00:00",0.868,"nfl","","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00",0.938,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:41","Cowboys at Falcons",FALSE,4347049,"2018-11-18T22:00:00",FALSE,NA,216,NA,216,658.44,664,123725,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA","America/New_York",TRUE,"30313",0.76958936,"Mercedes-Benz Stadium",419590,15,"Atlanta","GA","mercedes-benz-stadium","Mercedes-Benz Stadium",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"152","2018-09-10_07.58.17",FALSE,"Tampa Bay Buccaneers at New York Giants","2018-04-20T00:00:00",0.834,"nfl","","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00",0.906,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:16","Buccaneers at Giants",FALSE,4346929,"2018-11-18T22:00:00",FALSE,NA,94,NA,94,263.05,596,1500,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,19,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"153","2018-09-10_07.58.17",FALSE,"Tennessee Titans at Indianapolis Colts","2018-04-20T00:00:00",0.799,"nfl","","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00",0.851,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:22","Titans at Colts",FALSE,4346957,"2018-11-18T22:00:00",FALSE,NA,28,NA,28,108.41,778,440,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Indianapolis, IN 46225","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN","America/Indiana/Indianapolis",TRUE,"46225",0.9071682,"Lucas Oil Stadium",1130,13,"Indianapolis","IN","lucas-oil-stadium","Lucas Oil Stadium",-86.1639,39.7601,FALSE,"QRCODE_TM","2015-08-22T16:51:43Z"
"154","2018-09-10_07.58.17",FALSE,"Houston Texans at Washington Redskins","2018-04-20T00:00:00",0.835,"nfl","","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00",0.903,FALSE,"2018-11-18T18:00:00","normal","2018-04-20T00:47:17","Texans at Redskins",FALSE,4346939,"2018-11-18T22:00:00",FALSE,NA,84,NA,84,185.06,748,458,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Landover, MD 20785","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","Landover, MD","America/New_York",TRUE,"20785",0.9333444,"FedEx Field",35,9,"Landover","MD","fedex-field","FedEx Field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"155","2018-09-10_07.58.17",FALSE,"Oakland Raiders at Arizona Cardinals","2018-04-20T00:00:00",0.847,"nfl","","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00",0.913,FALSE,"2018-11-18T21:05:00","normal","2018-04-20T00:47:51","Raiders at Cardinals",FALSE,4347100,"2018-11-19T01:05:00",FALSE,NA,142,NA,127,305.86,74,608,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Glendale, AZ 85305","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ","America/Phoenix",TRUE,"85305",0.93402725,"State Farm Stadium",43,10,"Glendale","AZ","state-farm-stadium","State Farm Stadium",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"156","2018-09-10_07.58.17",FALSE,"Denver Broncos at Los Angeles Chargers","2018-04-20T00:00:00",0.837,"nfl","","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00",0.918,FALSE,"2018-11-18T21:05:00","normal","2018-04-20T00:47:52","Broncos at Chargers",FALSE,4347110,"2018-11-19T01:05:00",FALSE,NA,186,NA,186,292.57,277,767,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Carson, CA 90746","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA","America/Los_Angeles",TRUE,"90746",0.7228164,"StubHub Center",52,13,"Carson","CA","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"157","2018-09-10_07.58.17",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","2018-04-20T00:00:00",0.79,"nfl","","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-11-18T20:20:00",0.855,FALSE,"2018-11-19T01:20:00","normal","2018-04-20T00:47:19","Steelers at Jaguars",FALSE,4346947,"2018-11-19T05:20:00",FALSE,NA,165,NA,165,381.3,488,1046,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Jacksonville, FL 32202","1 Everbank Field Dr",0,"https://seatgeek.com/venues/tiaa-bank-field/tickets","Jacksonville, FL","America/New_York",TRUE,"32202",0.83759147,"TIAA Bank Field",5178,10,"Jacksonville","FL","tiaa-bank-field","TIAA Bank Field",-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"158","2018-09-10_07.58.17",FALSE,"Kansas City Chiefs at Los Angeles Rams","2018-04-20T00:00:00",0.784,"nfl","","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00",0.848,FALSE,"2018-11-20T01:15:00","normal","2018-04-20T01:04:04","Chiefs at Rams",FALSE,4347137,"2018-11-20T05:15:00",FALSE,NA,152,NA,152,366.71,70,679,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","Mexico","Mexico City, Mexico","Calzada de Tlalpan 3665",0,"https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico City, Mexico","America/Mexico_City",TRUE,"14370",0,"Estadio Azteca",41952,1,"Mexico City",NA,"estadio-azteca-2","Estadio Azteca",-99.15,19.3,NA,NA,NA
"159","2018-09-10_07.58.17",FALSE,"Chicago Bears at Detroit Lions","2018-04-20T00:00:00",0.845,"nfl","","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00",0.913,FALSE,"2018-11-22T17:30:00","normal","2018-04-20T00:47:36","Bears at Lions",FALSE,4347024,"2018-11-22T21:30:00",FALSE,NA,106,NA,103,205.43,544,1198,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z","US","Detroit, MI 48226","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI","America/Detroit",TRUE,"48226",0.9029952,"Ford Field",346,10,"Detroit","MI","ford-field","Ford Field",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"160","2018-09-10_07.58.17",FALSE,"Washington Redskins at Dallas Cowboys","2018-04-05T00:00:00",0.858,"nfl","","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T15:30:00",0.942,FALSE,"2018-11-22T21:30:00","normal","2018-04-05T23:08:47","Redskins at Cowboys",FALSE,4327921,"2018-11-23T01:30:00",TRUE,NA,35,NA,35,399.02,2902,4309,NA,FALSE,"QRCODE","2018-04-17T22:02:33Z","US","Arlington, TX 76011","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX","America/Chicago",TRUE,"76011",0.9751414,"AT&T Stadium",4965,24,"Arlington","TX","at-t-stadium","AT&T Stadium",-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"161","2018-09-10_07.58.17",FALSE,"Atlanta Falcons at New Orleans Saints","2018-04-20T00:00:00",0.803,"nfl","","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-22T19:20:00",0.873,FALSE,"2018-11-23T01:20:00","normal","2018-04-20T00:47:24","Falcons at Saints",FALSE,4346968,"2018-11-23T05:20:00",TRUE,NA,119,NA,119,327.31,1305,4200,NA,FALSE,"QRCODE","2018-05-29T20:39:22Z","US","New Orleans, LA 70112","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA","America/Chicago",TRUE,"70112",0.8966978,"Mercedes-Benz Superdome",128,19,"New Orleans","LA","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
