time_tbd,status,is_open,short_title,announce_date,datetime_tbd,popularity,id,description,visible_until_utc,score,datetime_utc,date_tbd,datetime_local,title,url,type,created_at,general_admission,visible_listing_count,lowest_price,lowest_price_good_deals,median_price,highest_price,average_price,listing_count,method,created_at,employee_only,name,postal_code,metro_code,country,city,popularity,timezone,id,num_upcoming_events,state,address,has_upcoming_events,score,name_v2,extended_address,slug,display_location,url,lon,lat,method,created_at,employee_only
FALSE,normal,FALSE,Packers at Rams,2018-04-20T00:00:00,FALSE,0.932,4346921,,2018-10-29T00:25:00,0.92,2018-10-28T20:25:00,FALSE,2018-10-28T13:25:00,Green Bay Packers at Los Angeles Rams,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,nfl,2018-04-20T00:47:14,NA,1019,230,230,452,1350,498.31778,579,QRCODE,2018-08-24T21:53:39Z,FALSE,Los Angeles Memorial Coliseum,90037,0,US,Los Angeles,0,America/Los_Angeles,51012,8,CA,3911 S Figueroa St,TRUE,0.86898464,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",los-angeles-memorial-coliseum-1,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
FALSE,normal,FALSE,49ers at Cardinals,2018-04-20T00:00:00,FALSE,0.904,4347101,,2018-10-29T00:25:00,0.884,2018-10-28T20:25:00,FALSE,2018-10-28T13:25:00,San Francisco 49ers at Arizona Cardinals,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,nfl,2018-04-20T00:47:51,NA,1004,37,37,112,611,137.36458,768,QRCODE,2018-08-24T21:53:39Z,FALSE,State Farm Stadium,85305,753,US,Glendale,0,America/Phoenix,43,10,AZ,1 Cardinals Drive,TRUE,0.93402725,State Farm Stadium,"Glendale, AZ 85305",state-farm-stadium,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
FALSE,normal,FALSE,Saints at Vikings,2018-04-20T00:00:00,FALSE,0.895,4347136,,2018-10-29T04:20:00,0.875,2018-10-29T00:20:00,FALSE,2018-10-28T19:20:00,New Orleans Saints at Minnesota Vikings,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,nfl,2018-04-20T01:04:04,NA,738,130,130,265,2269,325.57486,501,QRCODE,2018-08-24T21:53:39Z,FALSE,U.S. Bank Stadium,55415,0,US,Minneapolis,0,America/Chicago,218451,15,MN,401 Chicago Avenue,TRUE,0.88524246,U.S. Bank Stadium,"Minneapolis, MN 55415",u-s-bank-stadium,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
FALSE,normal,FALSE,Patriots at Bills,2018-04-20T00:00:00,FALSE,0.891,4347062,,2018-10-30T04:15:00,0.877,2018-10-30T00:15:00,FALSE,2018-10-29T20:15:00,New England Patriots at Buffalo Bills,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,nfl,2018-04-20T00:47:44,NA,1027,95,95,159,123582,308.5768,957,QRCODE,2018-08-24T21:53:39Z,FALSE,New Era Field,14127,514,US,Orchard Park,0,America/New_York,1135,7,NY,1 Bills Drive,TRUE,0.8815085,New Era Field,"Orchard Park, NY 14127",new-era-field,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
FALSE,normal,FALSE,Raiders at 49ers,2018-04-20T00:00:00,FALSE,0.951,4347131,,2018-11-02T04:20:00,0.948,2018-11-02T00:20:00,FALSE,2018-11-01T17:20:00,Oakland Raiders at San Francisco 49ers,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,nfl,2018-04-20T00:47:57,NA,942,204,204,427,2989,460.45157,671,QRCODE,2018-08-24T21:53:39Z,FALSE,Levi's Stadium,95054,0,US,Santa Clara,0,America/Los_Angeles,58670,13,CA,4900 Marie P DeBartolo Way,TRUE,0.95768774,Levi's Stadium,"Santa Clara, CA 95054",levi-s-stadium,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
FALSE,normal,FALSE,South Alabama at Arkansas State,2018-02-28T00:00:00,FALSE,0.439,4281935,,2018-11-03T23:00:00,0.38,2018-11-03T19:00:00,FALSE,2018-11-03T14:00:00,South Alabama Jaguars at Arkansas State Red Wolves Football,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,ncaa_football,2018-02-28T15:00:09,NA,98,23,NA,45,78,44.4863,146,NA,NA,NA,Centennial Bank Stadium,72401,0,US,Jonesboro,0,America/Chicago,8896,3,AR,2180 Aggie Rd,TRUE,0.47753516,Centennial Bank Stadium,"Jonesboro, AR 72401",centennial-bank-stadium-1,"Jonesboro, AR",https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,-90.6797,35.8429,NA,NA,NA
FALSE,normal,FALSE,Jets at Dolphins,2018-04-20T00:00:00,FALSE,0.869,4347083,,2018-11-04T22:00:00,0.861,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,New York Jets at Miami Dolphins,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,nfl,2018-04-20T00:47:47,NA,887,73,63,177,899,227.61581,177,QRCODE,2018-08-24T21:53:39Z,FALSE,Hard Rock Stadium,33056,528,US,Miami Gardens,0,America/New_York,29,35,FL,347 Don Shula Dr.,TRUE,0.8378203,Hard Rock Stadium,"Miami Gardens, FL 33056",hard-rock-stadium,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
FALSE,normal,FALSE,Lions at Vikings,2018-04-20T00:00:00,FALSE,0.887,4347140,,2018-11-04T22:00:00,0.871,2018-11-04T18:00:00,FALSE,2018-11-04T12:00:00,Detroit Lions at Minnesota Vikings,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,nfl,2018-04-20T01:04:05,NA,737,109,109,224,1385,268.18604,473,QRCODE,2018-08-24T21:53:39Z,FALSE,U.S. Bank Stadium,55415,0,US,Minneapolis,0,America/Chicago,218451,15,MN,401 Chicago Avenue,TRUE,0.88524246,U.S. Bank Stadium,"Minneapolis, MN 55415",u-s-bank-stadium,"Minneapolis, MN",https://seatgeek.com/venues/u-s-bank-stadium/tickets,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
FALSE,normal,FALSE,Chiefs at Browns,2018-04-20T00:00:00,FALSE,0.851,4346997,,2018-11-04T22:00:00,0.832,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,Kansas City Chiefs at Cleveland Browns,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,nfl,2018-04-20T00:47:31,NA,1155,55,56,105,476,123.52284,985,QRCODE,2018-08-24T21:53:39Z,FALSE,FirstEnergy Stadium,44114,510,US,Cleveland,0,America/New_York,1123,6,OH,100 Alfred Lerner Way,TRUE,0.86852187,FirstEnergy Stadium,"Cleveland, OH 44114",firstenergy-stadium-15,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
FALSE,normal,FALSE,Falcons at Redskins,2018-04-20T00:00:00,FALSE,0.897,4346937,,2018-11-04T22:00:00,0.883,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,Atlanta Falcons at Washington Redskins,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,nfl,2018-04-20T00:47:17,NA,1018,79,79,148,420,170,665,QRCODE,2018-08-24T21:53:39Z,FALSE,FedEx Field,20785,511,US,Landover,0,America/New_York,35,6,MD,1600 Fedex Way,TRUE,0.9333444,FedEx Field,"Landover, MD 20785",fedex-field,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
FALSE,normal,FALSE,Steelers at Ravens,2018-04-20T00:00:00,FALSE,0.873,4347069,,2018-11-04T22:00:00,0.863,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,Pittsburgh Steelers at Baltimore Ravens,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,nfl,2018-04-20T00:47:45,NA,848,118,118,197,11280,287.7975,400,QRCODE,2018-08-24T21:53:39Z,FALSE,M&T Bank Stadium,21230,512,US,Baltimore,0,America/New_York,1121,7,MD,1101 Russell St,TRUE,0.8927189,M&T Bank Stadium,"Baltimore, MD 21230",m-t-bank-stadium,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
FALSE,normal,FALSE,Bears at Bills,2018-04-20T00:00:00,FALSE,0.871,4347061,,2018-11-04T22:00:00,0.858,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,Chicago Bears at Buffalo Bills,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,nfl,2018-04-20T00:47:43,NA,1172,54,53,103,601,128.752,875,QRCODE,2018-08-24T21:53:39Z,FALSE,New Era Field,14127,514,US,Orchard Park,0,America/New_York,1135,7,NY,1 Bills Drive,TRUE,0.8815085,New Era Field,"Orchard Park, NY 14127",new-era-field,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,-78.7874,42.7737,QRCODE_TM,2015-08-12T16:52:53Z,FALSE
FALSE,normal,FALSE,Buccaneers at Panthers,2018-04-20T00:00:00,FALSE,0.849,4347033,,2018-11-04T22:00:00,0.836,2018-11-04T18:00:00,FALSE,2018-11-04T13:00:00,Tampa Bay Buccaneers at Carolina Panthers,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,nfl,2018-04-20T00:47:38,NA,749,79,71,158,1081,204.55443,294,QRCODE,2018-08-24T21:53:39Z,FALSE,Bank of America Stadium,28202,517,US,Charlotte,0,America/New_York,1122,8,NC,800 South Mint Street,TRUE,0.8968222,Bank of America Stadium,"Charlotte, NC 28202",bank-of-america-stadium,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,-80.8524,35.2243,QRCODE_TM,2015-09-25T18:23:51Z,FALSE
FALSE,normal,FALSE,Chargers at Seahawks,2018-04-20T00:00:00,FALSE,0.886,4347127,,2018-11-05T01:05:00,0.878,2018-11-04T21:05:00,FALSE,2018-11-04T13:05:00,Los Angeles Chargers at Seattle Seahawks,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,nfl,2018-04-20T00:47:56,NA,660,141,141,362,1015,362.70776,219,QRCODE,2018-08-24T21:53:39Z,FALSE,CenturyLink Field,98134,819,US,Seattle,0,America/Los_Angeles,339,12,WA,800 Occidental Ave S,TRUE,0.87232786,CenturyLink Field,"Seattle, WA 98134",centurylink-field,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
FALSE,normal,FALSE,Texans at Broncos,2018-04-20T00:00:00,FALSE,0.863,4347141,,2018-11-05T01:05:00,0.844,2018-11-04T21:05:00,FALSE,2018-11-04T14:05:00,Houston Texans at Denver Broncos,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,nfl,2018-04-20T01:04:05,NA,711,133,125,282,1270,345.84848,99,QRCODE,2018-08-24T21:53:39Z,FALSE,Sports Authority Field at Mile High,80204,751,US,Denver,0,America/Denver,1131,7,CO,1701 Bryant Street,TRUE,0.9028296,Sports Authority Field at Mile High,"Denver, CO 80204",sports-authority-field-at-mile-high,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,-105.02,39.74,QRCODE_TM,2015-08-07T18:39:02Z,FALSE
FALSE,normal,TRUE,Rams at Saints,2018-04-20T00:00:00,FALSE,0.853,4346970,,2018-11-05T01:25:00,0.836,2018-11-04T21:25:00,FALSE,2018-11-04T15:25:00,Los Angeles Rams at New Orleans Saints,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,nfl,2018-04-20T00:47:25,NA,1080,72,72,240,5942,265.08157,1189,QRCODE,2018-05-29T20:39:08Z,FALSE,Mercedes-Benz Superdome,70112,622,US,New Orleans,0,America/Chicago,128,17,LA,1500 Sugar Bowl Drive,TRUE,0.8966978,Mercedes-Benz Superdome,"New Orleans, LA 70112",mercedes-benz-superdome,"New Orleans, LA",https://seatgeek.com/venues/mercedes-benz-superdome/tickets,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
FALSE,normal,FALSE,Alex G,2018-08-23T00:00:00,FALSE,0.551,4494650,,2018-11-05T05:00:00,0.493,2018-11-05T01:00:00,FALSE,2018-11-04T19:00:00,Alex G,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,concert,2018-08-23T19:51:10,TRUE,1,47,NA,64,584,112.206894,29,NA,NA,NA,Thalia Hall,60608,0,US,Chicago,0,America/Chicago,60271,57,IL,1807 S Allport St,TRUE,0.51888376,Thalia Hall,"Chicago, IL 60608",thalia-hall,"Chicago, IL",https://seatgeek.com/venues/thalia-hall/tickets,-87.6575,41.8577,NA,NA,NA
FALSE,normal,FALSE,Packers at Patriots,2018-04-20T00:00:00,FALSE,0.961,4347089,,2018-11-05T05:20:00,0.956,2018-11-05T01:20:00,FALSE,2018-11-04T20:20:00,Green Bay Packers at New England Patriots,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,nfl,2018-04-20T00:47:49,NA,572,406,403,699,2034,806.43353,173,QRCODE,2018-08-24T21:53:39Z,FALSE,Gillette Stadium,02035,506,US,Foxborough,0,America/New_York,33,15,MA,1 Patriot Place,TRUE,0.8983344,Gillette Stadium,"Foxborough, MA 02035",gillette-stadium,"Foxborough, MA",https://seatgeek.com/venues/gillette-stadium/tickets,-71.2674,42.0906,NONE,2018-08-22T15:36:58Z,FALSE
FALSE,normal,TRUE,Titans at Cowboys,2018-04-05T00:00:00,FALSE,0.944,4327922,,2018-11-06T05:15:00,0.94,2018-11-06T01:15:00,FALSE,2018-11-05T19:15:00,Tennessee Titans at Dallas Cowboys,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,nfl,2018-04-05T23:08:47,NA,2624,NA,NA,204,6034,264.08334,3755,QRCODE,2018-04-17T22:02:33Z,FALSE,AT&T Stadium,76011,623,US,Arlington,0,America/Chicago,4965,20,TX,1 AT&T Way,TRUE,0.9751414,AT&T Stadium,"Arlington, TX 76011",at-t-stadium,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
FALSE,normal,FALSE,Panthers at Steelers,2018-04-20T00:00:00,FALSE,0.862,4347075,,2018-11-09T05:20:00,0.854,2018-11-09T01:20:00,FALSE,2018-11-08T20:20:00,Carolina Panthers at Pittsburgh Steelers,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,nfl,2018-04-20T00:47:46,NA,963,87,87,165,1200,222.47443,567,QRCODE,2018-08-24T21:53:39Z,FALSE,Heinz Field,15212,508,US,Pittsburgh,0,America/New_York,1119,10,PA,100 Art Rooney Avenue,TRUE,0.9033526,Heinz Field,"Pittsburgh, PA 15212",heinz-field,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,-80.0158,40.4468,QRCODE_TM,2015-12-08T15:36:23Z,FALSE
FALSE,normal,FALSE,Patriots at Titans,2018-04-20T00:00:00,FALSE,0.911,4346990,,2018-11-11T21:00:00,0.911,2018-11-11T17:00:00,FALSE,2018-11-11T12:00:00,New England Patriots at Tennessee Titans,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,nfl,2018-04-20T00:47:30,NA,620,295,275,485,2452,560.66266,335,QRCODE,2018-08-24T21:53:40Z,FALSE,Nissan Stadium,37213,659,US,Nashville,0,America/New_York,1126,16,TN,1 Titans Way,TRUE,0.8546275,Nissan Stadium,"Nashville, TN 37213",nissan-stadium,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,-86.7713,36.1665,NONE,2015-10-19T15:09:39Z,FALSE
FALSE,normal,FALSE,Lions at Bears,2018-04-20T00:00:00,FALSE,0.873,4347006,,2018-11-11T22:00:00,0.869,2018-11-11T18:00:00,FALSE,2018-11-11T12:00:00,Detroit Lions at Chicago Bears,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,nfl,2018-04-20T00:47:32,NA,810,148,148,311,1197,341.48077,156,QRCODE,2018-08-24T21:53:40Z,FALSE,Soldier Field,60605,602,US,Chicago,0,America/Chicago,31,9,IL,1410 S. Museum Campus Drive,TRUE,0.940013,Soldier Field,"Chicago, IL 60605",soldier-field,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
FALSE,normal,FALSE,Saints at Bengals,2018-04-20T00:00:00,FALSE,0.844,4347040,,2018-11-11T22:00:00,0.838,2018-11-11T18:00:00,FALSE,2018-11-11T13:00:00,New Orleans Saints at Cincinnati Bengals,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,nfl,2018-04-20T00:47:40,NA,830,52,52,103,412,117.43096,478,QRCODE,2018-08-24T21:53:40Z,FALSE,Paul Brown Stadium,45202,515,US,Cincinnati,0,America/New_York,1124,7,OH,1 Paul Brown Stadium,TRUE,0.86166537,Paul Brown Stadium,"Cincinnati, OH 45202",paul-brown-stadium,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
FALSE,normal,FALSE,Cardinals at Chiefs,2018-04-20T00:00:00,FALSE,0.857,4346980,,2018-11-11T22:00:00,0.851,2018-11-11T18:00:00,FALSE,2018-11-11T12:00:00,Arizona Cardinals at Kansas City Chiefs,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,nfl,2018-04-20T00:47:27,NA,1086,50,50,122,981,147.42178,946,QRCODE,2018-08-24T21:53:40Z,FALSE,Arrowhead Stadium,64129,616,US,Kansas City,0,America/Chicago,1128,8,MO,1 Arrowhead Drive,TRUE,0.8827867,Arrowhead Stadium,"Kansas City, MO 64129",arrowhead-stadium,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
FALSE,normal,FALSE,Jaguars at Colts,2018-04-20T00:00:00,FALSE,0.834,4346958,,2018-11-11T22:00:00,0.819,2018-11-11T18:00:00,FALSE,2018-11-11T13:00:00,Jacksonville Jaguars at Indianapolis Colts,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,nfl,2018-04-20T00:47:22,NA,1059,32,32,96,869,109.64975,591,QRCODE,2018-08-24T21:53:40Z,FALSE,Lucas Oil Stadium,46225,527,US,Indianapolis,0,America/Indiana/Indianapolis,1130,13,IN,500 South Capitol Avenue,TRUE,0.9071682,Lucas Oil Stadium,"Indianapolis, IN 46225",lucas-oil-stadium,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
FALSE,normal,FALSE,Redskins at Buccaneers,2018-04-20T00:00:00,FALSE,0.843,4346930,,2018-11-11T22:00:00,0.839,2018-11-11T18:00:00,FALSE,2018-11-11T13:00:00,Washington Redskins at Tampa Bay Buccaneers,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,nfl,2018-04-20T00:47:16,NA,408,86,85,181,488,205.45946,37,QRCODE,2018-08-24T21:53:40Z,FALSE,Raymond James Stadium,33607,539,US,Tampa,0,America/New_York,39,14,FL,4201 North Dale Mabry Highway,TRUE,0.86513025,Raymond James Stadium,"Tampa, FL 33607",raymond-james-stadium,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
FALSE,normal,FALSE,Bills at Jets,2018-04-20T00:00:00,FALSE,0.877,4347060,,2018-11-11T22:00:00,0.876,2018-11-11T18:00:00,FALSE,2018-11-11T13:00:00,Buffalo Bills at New York Jets,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,nfl,2018-04-20T00:47:43,NA,1189,54,48,143,1029,171.79135,925,QRCODE,2018-08-24T21:53:40Z,FALSE,MetLife Stadium,07073,501,US,East Rutherford,0,America/New_York,1587,16,NJ,1 MetLife Stadium Drive,TRUE,0.94873494,MetLife Stadium,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
FALSE,normal,FALSE,Falcons at Browns,2018-04-20T00:00:00,FALSE,0.842,4346996,,2018-11-11T22:00:00,0.829,2018-11-11T18:00:00,FALSE,2018-11-11T13:00:00,Atlanta Falcons at Cleveland Browns,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,nfl,2018-04-20T00:47:31,NA,1256,49,36,94,1174,113.60902,1087,QRCODE,2018-08-24T21:53:40Z,FALSE,FirstEnergy Stadium,44114,510,US,Cleveland,0,America/New_York,1123,6,OH,100 Alfred Lerner Way,TRUE,0.86852187,FirstEnergy Stadium,"Cleveland, OH 44114",firstenergy-stadium-15,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
FALSE,normal,FALSE,Dolphins at Packers,2018-04-20T00:00:00,FALSE,0.893,4346912,,2018-11-11T22:00:00,0.884,2018-11-11T18:00:00,FALSE,2018-11-11T12:00:00,Miami Dolphins at Green Bay Packers,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,nfl,2018-04-20T00:47:13,NA,453,239,181,421,732,417.0224,134,QRCODE,2018-08-24T21:53:40Z,FALSE,Lambeau Field,54304,658,US,Green Bay,0,America/Chicago,1125,6,WI,1265 Lombardi Avenue,TRUE,0.92909414,Lambeau Field,"Green Bay, WI 54304",lambeau-field,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
FALSE,normal,FALSE,Chargers at Raiders,2018-04-20T00:00:00,FALSE,0.846,4347130,,2018-11-12T01:05:00,0.842,2018-11-11T21:05:00,FALSE,2018-11-11T13:05:00,Los Angeles Chargers at Oakland Raiders,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,nfl,2018-04-20T00:47:56,NA,872,81,75,180,498,188.34526,559,QRCODE,2018-08-24T21:53:40Z,FALSE,Oakland-Alameda County Coliseum,94621,807,US,Oakland,0,America/Los_Angeles,14,20,CA,7000 Coliseum Way,TRUE,0.7817843,Oakland-Alameda County Coliseum,"Oakland, CA 94621",oakland-alameda-county-coliseum,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,-122.201,37.7469,PDF417,2015-06-24T00:00:00Z,FALSE
FALSE,normal,FALSE,Seahawks at Rams,2018-04-20T00:00:00,FALSE,0.865,4346920,,2018-11-12T01:25:00,0.861,2018-11-11T21:25:00,FALSE,2018-11-11T13:25:00,Seattle Seahawks at Los Angeles Rams,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,nfl,2018-04-20T00:47:14,NA,1311,61,47,143,922,191.81453,771,QRCODE,2018-08-24T21:53:40Z,FALSE,Los Angeles Memorial Coliseum,90037,0,US,Los Angeles,0,America/Los_Angeles,51012,8,CA,3911 S Figueroa St,TRUE,0.86898464,Los Angeles Memorial Coliseum,"Los Angeles, CA 90037",los-angeles-memorial-coliseum-1,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,-118.288,34.0138,QRCODE,2018-08-23T17:59:28Z,FALSE
FALSE,normal,FALSE,Alex G with Half Waif,2018-08-23T00:00:00,FALSE,0.478,4500554,,2018-11-12T04:00:00,0.432,2018-11-12T00:00:00,FALSE,2018-11-11T19:00:00,Alex G with Half Waif,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,concert,2018-08-23T20:13:51,TRUE,1,103,NA,249,569,255.5,6,NA,NA,NA,Crowbar,33605,539,US,Tampa,0,America/New_York,3160,32,FL,1812 North 17th Street,TRUE,0.42424366,Crowbar,"Tampa, FL 33605",crowbar-2,"Tampa, FL",https://seatgeek.com/venues/crowbar-2/tickets,-82.4406,27.9608,NA,NA,NA
FALSE,normal,FALSE,Cowboys at Eagles,2018-04-20T00:00:00,FALSE,0.912,4347031,,2018-11-12T05:20:00,0.914,2018-11-12T01:20:00,FALSE,2018-11-11T20:20:00,Dallas Cowboys at Philadelphia Eagles,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,nfl,2018-04-20T00:47:38,NA,905,204,149,431,1346,494.92584,445,QRCODE,2018-08-24T21:53:40Z,FALSE,Lincoln Financial Field,19148,504,US,Philadelphia,0,America/New_York,330,14,PA,1020 Pattison Ave,TRUE,0.90542685999999994,Lincoln Financial Field,"Philadelphia, PA 19148",lincoln-financial-field,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
