"","timestamp","popularity","datetime_utc","created_at","status","is_open","score","title","type","id","short_title","announce_date","date_tbd","datetime_tbd","url","visible_until_utc","description","datetime_local","time_tbd","general_admission","visible_listing_count","median_price","lowest_price","average_price","listing_count","lowest_price_good_deals","highest_price","created_at","employee_only","method","state","popularity","postal_code","city","name","extended_address","country","id","num_upcoming_events","timezone","score","address","display_location","metro_code","name_v2","url","slug","has_upcoming_events","lon","lat","created_at","employee_only","method"
"62","2018-10-18_08.11.41",0.829,"2018-11-18T18:00:00","2018-04-20T00:47:45","normal",FALSE,0.847,"Cincinnati Bengals at Baltimore Ravens","nfl",4347068,"Bengals at Ravens","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,1941,106,45,139.27698,556,44,718,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MD",0,"21230","Baltimore","M&T Bank Stadium","Baltimore, MD 21230","US",1121,6,"America/New_York",0.8927189,"1101 Russell St","Baltimore, MD",512,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",TRUE,-76.623,39.2774,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"63","2018-10-18_08.11.41",0.885,"2018-11-18T18:00:00","2018-04-20T00:47:25","normal",TRUE,0.911,"Philadelphia Eagles at New Orleans Saints","nfl",4346969,"Eagles at Saints","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T22:00:00","","2018-11-18T12:00:00",FALSE,NA,1298,340,167,369.0943,1209,167,3000,"2018-05-29T20:39:16Z",FALSE,"QRCODE","LA",0,"70112","New Orleans","Mercedes-Benz Superdome","New Orleans, LA 70112","US",128,15,"America/Chicago",0.8966978,"1500 Sugar Bowl Drive","New Orleans, LA",622,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",TRUE,-90.0786,29.9515,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"64","2018-10-18_08.11.41",0.885,"2018-11-18T18:00:00","2018-04-20T00:47:32","normal",FALSE,0.919,"Minnesota Vikings at Chicago Bears","nfl",4347005,"Vikings at Bears","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T22:00:00","","2018-11-18T12:00:00",FALSE,NA,1133,378,190,412.4923,130,194,1049,"2018-08-24T21:53:40Z",FALSE,"QRCODE","IL",0,"60605","Chicago","Soldier Field","Chicago, IL 60605","US",31,8,"America/Chicago",0.940013,"1410 S. Museum Campus Drive","Chicago, IL",602,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",TRUE,-87.6159,41.8623,"2018-06-02T00:44:08Z",FALSE,"NONE"
"65","2018-10-18_08.11.41",0.882,"2018-11-18T18:00:00","2018-04-20T00:47:37","normal",FALSE,0.908,"Carolina Panthers at Detroit Lions","nfl",4347025,"Panthers at Lions","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,779,101,58,124.22842,556,58,900,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MI",0,"48226","Detroit","Ford Field","Detroit, MI 48226","US",346,10,"America/Detroit",0.9029952,"2000 Brush St.","Detroit, MI",505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",TRUE,-83.0459,42.34,"2015-11-04T17:31:52Z",FALSE,"NONE"
"66","2018-10-18_08.11.41",0.918,"2018-11-18T18:00:00","2018-04-20T00:47:41","normal",FALSE,0.954,"Dallas Cowboys at Atlanta Falcons","nfl",4347049,"Cowboys at Falcons","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,2299,315,160,380.92593,675,160,1600,"2018-08-24T21:53:40Z",FALSE,"QRCODE","GA",0,"30313","Atlanta","Mercedes-Benz Stadium","Atlanta, GA 30313","US",419590,16,"America/New_York",0.76958936,"35 Northside Dr NW","Atlanta, GA",0,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",TRUE,-84.4,33.76,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"67","2018-10-18_08.11.41",0.842,"2018-11-18T18:00:00","2018-04-20T00:47:22","normal",FALSE,0.857,"Tennessee Titans at Indianapolis Colts","nfl",4346957,"Titans at Colts","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,1278,73,26,100.15843,688,26,1162,"2018-08-24T21:53:40Z",FALSE,"QRCODE","IN",0,"46225","Indianapolis","Lucas Oil Stadium","Indianapolis, IN 46225","US",1130,12,"America/Indiana/Indianapolis",0.9071682,"500 South Capitol Avenue","Indianapolis, IN",527,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",TRUE,-86.1639,39.7601,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"68","2018-10-18_08.11.41",0.873,"2018-11-18T18:00:00","2018-04-20T00:47:16","normal",FALSE,0.906,"Tampa Bay Buccaneers at New York Giants","nfl",4346929,"Buccaneers at Giants","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,1885,172,85,221.56,500,85,1217,"2018-08-24T21:53:40Z",FALSE,"QRCODE","NJ",0,"07073","East Rutherford","MetLife Stadium","East Rutherford, NJ 07073","US",1587,12,"America/New_York",0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ",501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",TRUE,-74.0737,40.8142,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"69","2018-10-18_08.11.41",0.889,"2018-11-18T18:00:00","2018-04-20T00:47:17","normal",FALSE,0.917,"Houston Texans at Washington Redskins","nfl",4346939,"Texans at Redskins","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,NA,1262,157,63,164.75,640,63,377,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MD",0,"20785","Landover","FedEx Field","Landover, MD 20785","US",35,5,"America/New_York",0.9333444,"1600 Fedex Way","Landover, MD",511,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",TRUE,-76.8658,38.9071,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"70","2018-10-18_08.11.41",0.9,"2018-11-18T21:05:00","2018-04-20T00:47:52","normal",FALSE,0.941,"Denver Broncos at Los Angeles Chargers","nfl",4347110,"Broncos at Chargers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-19T01:05:00","","2018-11-18T13:05:00",FALSE,NA,613,255,188,295.17758,214,188,612,"2018-08-24T21:53:40Z",FALSE,"QRCODE","CA",0,"90746","Carson","StubHub Center","Carson, CA 90746","US",52,10,"America/Los_Angeles",0.7228164,"18400 Avalon Blvd","Carson, CA",803,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",TRUE,-118.261,33.8643,NA,NA,NA
"71","2018-10-18_08.11.41",0.89,"2018-11-18T21:05:00","2018-04-20T00:47:51","normal",FALSE,0.92,"Oakland Raiders at Arizona Cardinals","nfl",4347100,"Raiders at Cardinals","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-19T01:05:00","","2018-11-18T14:05:00",FALSE,NA,1177,211,75,229.25801,531,75,688,"2018-08-24T21:53:40Z",FALSE,"QRCODE","AZ",0,"85305","Glendale","State Farm Stadium","Glendale, AZ 85305","US",43,10,"America/Phoenix",0.93402725,"1 Cardinals Drive","Glendale, AZ",753,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",TRUE,-112.262,33.5294,"2015-12-21T17:26:05Z",FALSE,"NONE"
"72","2018-10-18_08.11.41",0.846,"2018-11-19T01:20:00","2018-04-20T00:47:19","normal",FALSE,0.873,"Pittsburgh Steelers at Jacksonville Jaguars","nfl",4346947,"Steelers at Jaguars","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-11-19T05:20:00","","2018-11-18T20:20:00",FALSE,NA,1160,278,156,652.03143,382,156,123582,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FL",0,"32202","Jacksonville","TIAA Bank Field","Jacksonville, FL 32202","US",5178,7,"America/New_York",0.83759147,"1 Everbank Field Dr","Jacksonville, FL",561,"TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",TRUE,-81.6373,30.3239,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"73","2018-10-18_08.11.41",0.865,"2018-11-20T01:15:00","2018-04-20T01:04:04","normal",FALSE,0.89,"Kansas City Chiefs at Los Angeles Rams","nfl",4347137,"Chiefs at Rams","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T05:15:00","","2018-11-19T19:15:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",NA,0,"14370","Mexico City","Estadio Azteca","Mexico City, Mexico","Mexico",41952,1,"America/Mexico_City",0,"Calzada de Tlalpan 3665","Mexico City, Mexico",0,"Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2",TRUE,-99.15,19.3,NA,NA,NA
"74","2018-10-18_08.11.41",0.901,"2018-11-22T17:30:00","2018-04-20T00:47:36","normal",FALSE,0.937,"Chicago Bears at Detroit Lions","nfl",4347024,"Bears at Lions","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T21:30:00","","2018-11-22T12:30:00",FALSE,NA,639,193,123,223.1758,438,110,1006,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MI",0,"48226","Detroit","Ford Field","Detroit, MI 48226","US",346,10,"America/Detroit",0.9029952,"2000 Brush St.","Detroit, MI",505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",TRUE,-83.0459,42.34,"2015-11-04T17:31:52Z",FALSE,"NONE"
"75","2018-10-18_08.11.41",0.919,"2018-11-22T21:30:00","2018-04-05T23:08:47","normal",TRUE,0.962,"Washington Redskins at Dallas Cowboys","nfl",4327921,"Redskins at Cowboys","2018-04-05T00:00:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-23T01:30:00","","2018-11-22T15:30:00",FALSE,NA,2380,298,25,354.94742,2815,NA,2986,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","TX",0,"76011","Arlington","AT&T Stadium","Arlington, TX 76011","US",4965,17,"America/Chicago",0.9751414,"1 AT&T Way","Arlington, TX",623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",TRUE,-97.0957,32.7459,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"76","2018-10-18_08.11.41",0.857,"2018-11-23T01:20:00","2018-04-20T00:47:24","normal",TRUE,0.883,"Atlanta Falcons at New Orleans Saints","nfl",4346968,"Falcons at Saints","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T05:20:00","","2018-11-22T19:20:00",FALSE,NA,875,329,135,355.30954,953,135,4200,"2018-05-29T20:39:22Z",FALSE,"QRCODE","LA",0,"70112","New Orleans","Mercedes-Benz Superdome","New Orleans, LA 70112","US",128,15,"America/Chicago",0.8966978,"1500 Sugar Bowl Drive","New Orleans, LA",622,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",TRUE,-90.0786,29.9515,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"77","2018-10-18_08.11.41",0.434,"2018-11-23T19:00:00","2018-07-18T16:01:12","normal",FALSE,0.348,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","sports",4455655,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","2018-07-18T00:00:00",FALSE,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","2018-11-23T23:00:00","","2018-11-23T13:00:00",FALSE,NA,1,6,6,6,1,NA,6,NA,NA,NA,"IA",0,"50011","Ames","Hilton Coliseum","Ames, IA 50011","US",3458,47,"America/Chicago",0.6426054,"1700 Lincoln Way","Ames, IA",679,"Hilton Coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","hilton-coliseum",TRUE,-93.63,42.02,NA,NA,NA
"78","2018-10-18_08.11.41",0.405,"2018-11-23T20:00:00","2018-02-28T15:00:16","normal",FALSE,0.308,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","ncaa_football",4281983,"Coastal Carolina at South Alabama","2018-02-28T00:00:00",FALSE,FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-24T00:00:00","","2018-11-23T14:00:00",FALSE,NA,5,37,25,35.6,5,25,42,NA,NA,NA,"AL",0,"36604","Mobile","Ladd Peebles Stadium","Mobile, AL 36604","US",3716,4,"America/Chicago",0.50177634,"1621 Virginia St.","Mobile, AL",686,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium",TRUE,-88.0761,30.6748,NA,NA,NA
"79","2018-10-18_08.11.41",0.703,"2018-11-24T09:30:00","2018-01-31T15:02:10","normal",TRUE,0.675,"TFBI Shootout: Texas Tech V Baylor University","ncaa_football",4241803,"TFBI Shootout: Texas Tech V Baylor University","2018-01-31T00:00:00",FALSE,FALSE,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","2018-11-25T06:00:00","*Child Policy:: Children age 2 years and older require a ticket for entry.","2018-11-24T03:30:00",TRUE,NA,711,79,79,114.10858,746,79,151,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","TX",0,"76011","Arlington","AT&T Stadium","Arlington, TX 76011","US",4965,17,"America/Chicago",0.9751414,"1 AT&T Way","Arlington, TX",623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",TRUE,-97.0957,32.7459,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"80","2018-10-18_08.11.41",0.85,"2018-11-25T18:00:00","2018-04-20T00:47:39","normal",FALSE,0.88,"Cleveland Browns at Cincinnati Bengals","nfl",4347039,"Browns at Bengals","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,826,126,75,135.31325,415,75,541,"2018-08-24T21:53:40Z",FALSE,"QRCODE","OH",0,"45202","Cincinnati","Paul Brown Stadium","Cincinnati, OH 45202","US",1124,5,"America/New_York",0.86166537,"1 Paul Brown Stadium","Cincinnati, OH",515,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",TRUE,-84.5177,39.0961,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"81","2018-10-18_08.11.41",0.826,"2018-11-25T18:00:00","2018-04-20T00:47:43","normal",FALSE,0.846,"Jacksonville Jaguars at Buffalo Bills","nfl",4347058,"Jaguars at Bills","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1877,61,22,83.826675,1252,23,1198,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NY",0,"14127","Orchard Park","New Era Field","Orchard Park, NY 14127","US",1135,6,"America/New_York",0.8815085,"1 Bills Drive","Orchard Park, NY",514,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",TRUE,-78.7874,42.7737,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"82","2018-10-18_08.11.41",0.897,"2018-11-25T18:00:00","2018-04-20T00:47:14","normal",FALSE,0.939,"New York Giants at Philadelphia Eagles","nfl",4346918,"Giants at Eagles","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1378,363,210,415.16266,332,139,1240,"2018-08-24T21:53:40Z",FALSE,"QRCODE","PA",0,"19148","Philadelphia","Lincoln Financial Field","Philadelphia, PA 19148","US",330,13,"America/New_York",0.90542686,"1020 Pattison Ave","Philadelphia, PA",504,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",TRUE,-75.1675,39.9046,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"83","2018-10-18_08.11.41",0.865,"2018-11-25T18:00:00","2018-04-20T00:47:55","normal",FALSE,0.899,"Seattle Seahawks at Carolina Panthers","nfl",4347125,"Seahawks at Panthers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1613,172,93,220.7981,525,80,996,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NC",0,"28202","Charlotte","Bank of America Stadium","Charlotte, NC 28202","US",1122,9,"America/New_York",0.8968222,"800 South Mint Street","Charlotte, NC",517,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",TRUE,-80.8524,35.2243,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"84","2018-10-18_08.11.41",0.837,"2018-11-25T18:00:00","2018-04-20T00:47:44","normal",FALSE,0.863,"Oakland Raiders at Baltimore Ravens","nfl",4347067,"Raiders at Ravens","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1866,139,64,172.43008,565,64,836,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MD",0,"21230","Baltimore","M&T Bank Stadium","Baltimore, MD 21230","US",1121,6,"America/New_York",0.8927189,"1101 Russell St","Baltimore, MD",512,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",TRUE,-76.623,39.2774,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"85","2018-10-18_08.11.41",0.921,"2018-11-25T18:00:00","2018-04-20T00:47:50","normal",FALSE,0.972,"New England Patriots at New York Jets","nfl",4347098,"Patriots at Jets","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1411,241,115,306.3377,610,115,6034,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NJ",0,"07073","East Rutherford","MetLife Stadium","East Rutherford, NJ 07073","US",1587,12,"America/New_York",0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ",501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",TRUE,-74.0737,40.8142,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"86","2018-10-18_08.11.41",0.853,"2018-11-25T18:00:00","2018-04-20T00:47:15","normal",FALSE,0.886,"San Francisco 49ers at Tampa Bay Buccaneers","nfl",4346928,"49ers at Buccaneers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,761,176,71,237.38889,36,71,1199,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FL",0,"33607","Tampa","Raymond James Stadium","Tampa, FL 33607","US",39,14,"America/New_York",0.86513025,"4201 North Dale Mabry Highway","Tampa, FL",539,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",TRUE,-82.5034,27.9753,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"87","2018-10-18_08.11.41",0.847,"2018-11-25T18:00:00","2018-04-20T00:47:21","normal",FALSE,0.87,"Miami Dolphins at Indianapolis Colts","nfl",4346956,"Dolphins at Colts","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,NA,1251,86,31,110.203705,648,35,917,"2018-08-24T21:53:40Z",FALSE,"QRCODE","IN",0,"46225","Indianapolis","Lucas Oil Stadium","Indianapolis, IN 46225","US",1130,12,"America/Indiana/Indianapolis",0.9071682,"500 South Capitol Avenue","Indianapolis, IN",527,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",TRUE,-86.1639,39.7601,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"88","2018-10-18_08.11.41",0.844,"2018-11-25T21:05:00","2018-04-20T00:47:52","normal",FALSE,0.877,"Arizona Cardinals at Los Angeles Chargers","nfl",4347109,"Cardinals at Chargers","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-26T01:05:00","","2018-11-25T13:05:00",FALSE,NA,802,186,113,208.00406,492,111,661,"2018-08-24T21:53:41Z",FALSE,"QRCODE","CA",0,"90746","Carson","StubHub Center","Carson, CA 90746","US",52,10,"America/Los_Angeles",0.7228164,"18400 Avalon Blvd","Carson, CA",803,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",TRUE,-118.261,33.8643,NA,NA,NA
"89","2018-10-18_08.11.41",0.881,"2018-11-25T21:25:00","2018-04-20T01:04:05","normal",FALSE,0.912,"Pittsburgh Steelers at Denver Broncos","nfl",4347143,"Steelers at Broncos","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-26T01:25:00","","2018-11-25T14:25:00",FALSE,NA,1816,353,169,409.193,171,130,1451,"2018-08-24T21:53:41Z",FALSE,"QRCODE","CO",0,"80204","Denver","Sports Authority Field at Mile High","Denver, CO 80204","US",1131,6,"America/Denver",0.9028296,"1701 Bryant Street","Denver, CO",751,"Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",TRUE,-105.02,39.74,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"90","2018-10-18_08.11.41",0.899,"2018-11-26T01:20:00","2018-04-20T01:04:04","normal",FALSE,0.937,"Green Bay Packers at Minnesota Vikings","nfl",4347133,"Packers at Vikings","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-26T05:20:00","","2018-11-25T19:20:00",FALSE,NA,1487,423,240,534.2094,425,240,3676,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MN",0,"55415","Minneapolis","U.S. Bank Stadium","Minneapolis, MN 55415","US",218451,14,"America/Chicago",0.88524246,"401 Chicago Avenue","Minneapolis, MN",0,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",TRUE,-93.26,44.97,"2018-08-22T15:34:15Z",FALSE,"NONE"
"91","2018-10-18_08.11.41",0.834,"2018-11-27T01:15:00","2018-04-20T00:47:36","normal",FALSE,0.868,"Tennessee Titans at Houston Texans","nfl",4347017,"Titans at Texans","2018-04-20T00:00:00",FALSE,FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-27T05:15:00","","2018-11-26T19:15:00",FALSE,NA,1934,146,37,175.3356,882,37,954,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TX",0,"77054","Houston","NRG Stadium","Houston, TX 77054","US",41,43,"America/Chicago",0.8624192,"1 Reliant Park","Houston, TX",618,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",TRUE,-95.4107,29.6847,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"92","2018-10-18_08.11.41",0.929,"2018-11-30T01:20:00","2018-04-05T23:08:47","normal",TRUE,0.982,"New Orleans Saints at Dallas Cowboys","nfl",4327920,"Saints at Cowboys","2018-04-05T00:00:00",FALSE,FALSE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-30T05:20:00","","2018-11-29T19:20:00",FALSE,NA,2140,321,34,389.73334,2640,34,12608,"2018-10-16T19:31:18Z",FALSE,"QRCODE","TX",0,"76011","Arlington","AT&T Stadium","Arlington, TX 76011","US",4965,17,"America/Chicago",0.9751414,"1 AT&T Way","Arlington, TX",623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",TRUE,-97.0957,32.7459,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
