"","timestamp","title","short_title","date_tbd","id","status","time_tbd","description","announce_date","type","visible_until_utc","datetime_local","created_at","score","datetime_utc","popularity","datetime_tbd","is_open","url","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at","employee_only","method","name","address","state","id","num_upcoming_events","postal_code","extended_address","popularity","has_upcoming_events","country","score","metro_code","slug","display_location","name_v2","city","timezone","url","lat","lon","created_at","employee_only","method"
"49","2018-10-17_08.21.17","Arizona Cardinals at Kansas City Chiefs","Cardinals at Chiefs",FALSE,4346980,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T12:00:00","2018-04-20T00:47:27",0.891,"2018-11-11T18:00:00",0.87,FALSE,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",NA,166.69734,448,66,142,1265,66,978,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Arrowhead Stadium","1 Arrowhead Drive","MO",1128,6,"64129","Kansas City, MO 64129",0,TRUE,"US",0.8827867,616,"arrowhead-stadium","Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"50","2018-10-17_08.21.17","Jacksonville Jaguars at Indianapolis Colts","Jaguars at Colts",FALSE,4346958,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T13:00:00","2018-04-20T00:47:22",0.853,"2018-11-11T18:00:00",0.845,FALSE,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",NA,107.989555,868,28,91,1238,28,670,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lucas Oil Stadium","500 South Capitol Avenue","IN",1130,12,"46225","Indianapolis, IN 46225",0,TRUE,"US",0.9071682,527,"lucas-oil-stadium","Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"51","2018-10-17_08.21.17","Washington Redskins at Tampa Bay Buccaneers","Redskins at Buccaneers",FALSE,4346930,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T13:00:00","2018-04-20T00:47:16",0.894,"2018-11-11T18:00:00",0.87,FALSE,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",NA,197.07692,430,78,168,676,80,13,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Raymond James Stadium","4201 North Dale Mabry Highway","FL",39,14,"33607","Tampa, FL 33607",0,TRUE,"US",0.86513025,539,"raymond-james-stadium","Tampa, FL","Raymond James Stadium","Tampa","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"52","2018-10-17_08.21.17","Atlanta Falcons at Cleveland Browns","Falcons at Browns",FALSE,4346996,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T13:00:00","2018-04-20T00:47:31",0.874,"2018-11-11T18:00:00",0.861,FALSE,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",NA,118.08561,1172,47,96,1355,49,841,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FirstEnergy Stadium","100 Alfred Lerner Way","OH",1123,5,"44114","Cleveland, OH 44114",0,TRUE,"US",0.86852187,510,"firstenergy-stadium-15","Cleveland, OH","FirstEnergy Stadium","Cleveland","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"53","2018-10-17_08.21.17","Buffalo Bills at New York Jets","Bills at Jets",FALSE,4347060,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T13:00:00","2018-04-20T00:47:43",0.912,"2018-11-11T18:00:00",0.884,FALSE,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",NA,165.38109,942,50,138,1513,50,719,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MetLife Stadium","1 MetLife Stadium Drive","NJ",1587,12,"07073","East Rutherford, NJ 07073",0,TRUE,"US",0.94873494,501,"metlife-stadium","East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"54","2018-10-17_08.21.17","Miami Dolphins at Green Bay Packers","Dolphins at Packers",FALSE,4346912,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-11T22:00:00","2018-11-11T12:00:00","2018-04-20T00:47:13",0.925,"2018-11-11T18:00:00",0.901,FALSE,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",NA,376.0202,659,180,377,650,227,99,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lambeau Field","1265 Lombardi Avenue","WI",1125,4,"54304","Green Bay, WI 54304",0,TRUE,"US",0.92909414,658,"lambeau-field","Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"55","2018-10-17_08.21.17","Los Angeles Chargers at Oakland Raiders","Chargers at Raiders",FALSE,4347130,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-12T01:05:00","2018-11-11T13:05:00","2018-04-20T00:47:56",0.901,"2018-11-11T21:05:00",0.877,FALSE,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",NA,187.92938,497,74,182,1613,74,439,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Oakland-Alameda County Coliseum","7000 Coliseum Way","CA",14,9,"94621","Oakland, CA 94621",0,TRUE,"US",0.7817843,807,"oakland-alameda-county-coliseum","Oakland, CA","Oakland-Alameda County Coliseum","Oakland","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"56","2018-10-17_08.21.17","Seattle Seahawks at Los Angeles Rams","Seahawks at Rams",FALSE,4346920,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-12T01:25:00","2018-11-11T13:25:00","2018-04-20T00:47:14",0.895,"2018-11-11T21:25:00",0.872,FALSE,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",NA,228.92694,922,68,173,1467,89,438,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Los Angeles Memorial Coliseum","3911 S Figueroa St","CA",51012,8,"90037","Los Angeles, CA 90037",0,TRUE,"US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"57","2018-10-17_08.21.17","Alex G with Half Waif","Alex G with Half Waif",FALSE,4500554,"normal",FALSE,"","2018-08-23T00:00:00","concert","2018-11-12T04:00:00","2018-11-11T19:00:00","2018-08-23T20:13:51",0.463,"2018-11-12T00:00:00",0.552,FALSE,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",TRUE,199.8,584,NA,113,1,102,10,NA,NA,NA,"Crowbar","1812 North 17th Street","FL",3160,30,"33605","Tampa, FL 33605",0,TRUE,"US",0.42424366,539,"crowbar-2","Tampa, FL","Crowbar","Tampa","America/New_York","https://seatgeek.com/venues/crowbar-2/tickets",27.9608,-82.4406,NA,NA,NA
"58","2018-10-17_08.21.17","Dallas Cowboys at Philadelphia Eagles","Cowboys at Eagles",FALSE,4347031,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-12T05:20:00","2018-11-11T20:20:00","2018-04-20T00:47:38",0.971,"2018-11-12T01:20:00",0.928,FALSE,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",NA,482.7267,2588,156,432,1558,211,322,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lincoln Financial Field","1020 Pattison Ave","PA",330,13,"19148","Philadelphia, PA 19148",0,TRUE,"US",0.90542686,504,"lincoln-financial-field","Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"59","2018-10-17_08.21.17","New York Giants at San Francisco 49ers","Giants at 49ers",FALSE,4347117,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-13T05:15:00","2018-11-12T17:15:00","2018-04-20T00:47:54",0.929,"2018-11-13T01:15:00",0.897,FALSE,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",NA,154.14717,5663,46,131,2234,50,1026,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Levi's Stadium","4900 Marie P DeBartolo Way","CA",58670,10,"95054","Santa Clara, CA 95054",0,TRUE,"US",0.95768774,0,"levi-s-stadium","Santa Clara, CA","Levi's Stadium","Santa Clara","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"60","2018-10-17_08.21.17","Green Bay Packers at Seattle Seahawks","Packers at Seahawks",FALSE,4347126,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-16T05:20:00","2018-11-15T17:20:00","2018-04-20T00:47:56",0.972,"2018-11-16T01:20:00",0.927,FALSE,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",NA,551.33795,1599,224,453,1454,256,145,"2018-08-24T21:53:40Z",FALSE,"QRCODE","CenturyLink Field","800 Occidental Ave S","WA",339,8,"98134","Seattle, WA 98134",0,TRUE,"US",0.87232786,819,"centurylink-field","Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"61","2018-10-17_08.21.17","South Alabama Jaguars at Louisiana Ragin Cajuns Football","South Alabama at Louisiana",FALSE,4281956,"normal",FALSE,"","2018-02-28T00:00:00","ncaa_football","2018-11-18T02:00:00","2018-11-17T16:00:00","2018-02-28T15:00:12",0.494,"2018-11-17T22:00:00",0.565,FALSE,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",NA,65.02752,103,53,59,53,54,109,NA,NA,NA,"Cajun Field","201 Rhienhardt Drive","LA",2796,3,"70506","Lafayette, LA 70506",0,TRUE,"US",0.43303972,642,"cajun-field","Lafayette, LA","Cajun Field","Lafayette","America/Chicago","https://seatgeek.com/venues/cajun-field/tickets",30.22,-92.04,NA,NA,NA
"62","2018-10-17_08.21.17","Cincinnati Bengals at Baltimore Ravens","Bengals at Ravens",FALSE,4347068,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:45",0.855,"2018-11-18T18:00:00",0.836,FALSE,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",NA,139.13571,718,40,105,1944,45,560,"2018-08-24T21:53:40Z",FALSE,"QRCODE","M&T Bank Stadium","1101 Russell St","MD",1121,6,"21230","Baltimore, MD 21230",0,TRUE,"US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"63","2018-10-17_08.21.17","Philadelphia Eagles at New Orleans Saints","Eagles at Saints",FALSE,4346969,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T12:00:00","2018-04-20T00:47:25",0.921,"2018-11-18T18:00:00",0.892,FALSE,TRUE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",NA,367.48877,3000,167,335,1105,167,1201,"2018-05-29T20:39:16Z",FALSE,"QRCODE","Mercedes-Benz Superdome","1500 Sugar Bowl Drive","LA",128,15,"70112","New Orleans, LA 70112",0,TRUE,"US",0.8966978,622,"mercedes-benz-superdome","New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"64","2018-10-17_08.21.17","Minnesota Vikings at Chicago Bears","Vikings at Bears",FALSE,4347005,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T12:00:00","2018-04-20T00:47:32",0.929,"2018-11-18T18:00:00",0.894,FALSE,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",NA,407.47726,1049,202,369,1144,193,132,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Soldier Field","1410 S. Museum Campus Drive","IL",31,8,"60605","Chicago, IL 60605",0,TRUE,"US",0.940013,602,"soldier-field","Chicago, IL","Soldier Field","Chicago","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"65","2018-10-17_08.21.17","Dallas Cowboys at Atlanta Falcons","Cowboys at Falcons",FALSE,4347049,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:41",0.972,"2018-11-18T18:00:00",0.933,FALSE,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",NA,400.95963,1644,169,336,2305,169,718,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW","GA",419590,16,"30313","Atlanta, GA 30313",0,TRUE,"US",0.76958936,0,"mercedes-benz-stadium","Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"66","2018-10-17_08.21.17","Carolina Panthers at Detroit Lions","Panthers at Lions",FALSE,4347025,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:37",0.913,"2018-11-18T18:00:00",0.887,FALSE,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",NA,124.08304,900,58,101,780,58,566,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Ford Field","2000 Brush St.","MI",346,11,"48226","Detroit, MI 48226",0,TRUE,"US",0.9029952,505,"ford-field","Detroit, MI","Ford Field","Detroit","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"67","2018-10-17_08.21.17","Tennessee Titans at Indianapolis Colts","Titans at Colts",FALSE,4346957,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:22",0.858,"2018-11-18T18:00:00",0.844,FALSE,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",NA,183.60281,6153,NA,153,1068,26,2558,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lucas Oil Stadium","500 South Capitol Avenue","IN",1130,12,"46225","Indianapolis, IN 46225",0,TRUE,"US",0.9071682,527,"lucas-oil-stadium","Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"68","2018-10-17_08.21.17","Tampa Bay Buccaneers at New York Giants","Buccaneers at Giants",FALSE,4346929,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:16",0.918,"2018-11-18T18:00:00",0.883,FALSE,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",NA,224.52475,1217,89,176,1877,89,505,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MetLife Stadium","1 MetLife Stadium Drive","NJ",1587,12,"07073","East Rutherford, NJ 07073",0,TRUE,"US",0.94873494,501,"metlife-stadium","East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"69","2018-10-17_08.21.17","Houston Texans at Washington Redskins","Texans at Redskins",FALSE,4346939,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-18T22:00:00","2018-11-18T13:00:00","2018-04-20T00:47:17",0.928,"2018-11-18T18:00:00",0.898,FALSE,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",NA,165.80989,377,77,157,1270,77,647,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FedEx Field","1600 Fedex Way","MD",35,5,"20785","Landover, MD 20785",0,TRUE,"US",0.9333444,511,"fedex-field","Landover, MD","FedEx Field","Landover","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"70","2018-10-17_08.21.17","Oakland Raiders at Arizona Cardinals","Raiders at Cardinals",FALSE,4347100,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-19T01:05:00","2018-11-18T14:05:00","2018-04-20T00:47:51",0.932,"2018-11-18T21:05:00",0.9,FALSE,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",NA,230.78711,688,76,206,1188,76,512,"2018-08-24T21:53:40Z",FALSE,"QRCODE","State Farm Stadium","1 Cardinals Drive","AZ",43,10,"85305","Glendale, AZ 85305",0,TRUE,"US",0.93402725,753,"state-farm-stadium","Glendale, AZ","State Farm Stadium","Glendale","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"71","2018-10-17_08.21.17","Denver Broncos at Los Angeles Chargers","Broncos at Chargers",FALSE,4347110,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-19T01:05:00","2018-11-18T13:05:00","2018-04-20T00:47:52",0.951,"2018-11-18T21:05:00",0.907,FALSE,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",NA,295.00894,612,188,254,623,188,224,"2018-08-24T21:53:40Z",FALSE,"QRCODE","StubHub Center","18400 Avalon Blvd","CA",52,10,"90746","Carson, CA 90746",0,TRUE,"US",0.7228164,803,"stubhub-center","Carson, CA","StubHub Center","Carson","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets",33.8643,-118.261,NA,NA,NA
"72","2018-10-17_08.21.17","Pittsburgh Steelers at Jacksonville Jaguars","Steelers at Jaguars",FALSE,4346947,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-19T05:20:00","2018-11-18T20:20:00","2018-04-20T00:47:19",0.893,"2018-11-19T01:20:00",0.862,FALSE,FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",NA,647.093,123582,152,281,1168,156,387,"2018-08-24T21:53:40Z",FALSE,"QRCODE","TIAA Bank Field","1 Everbank Field Dr","FL",5178,7,"32202","Jacksonville, FL 32202",0,TRUE,"US",0.83759147,561,"tiaa-bank-field","Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"73","2018-10-17_08.21.17","Kansas City Chiefs at Los Angeles Rams","Chiefs at Rams",FALSE,4347137,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-20T05:15:00","2018-11-19T19:15:00","2018-04-20T01:04:04",0.939,"2018-11-20T01:15:00",0.904,FALSE,FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Estadio Azteca","Calzada de Tlalpan 3665",NA,41952,1,"14370","Mexico City, Mexico",0,TRUE,"Mexico",0,0,"estadio-azteca-2","Mexico City, Mexico","Estadio Azteca","Mexico City","America/Mexico_City","https://seatgeek.com/venues/estadio-azteca-2/tickets",19.3,-99.15,NA,NA,NA
"74","2018-10-17_08.21.17","Chicago Bears at Detroit Lions","Bears at Lions",FALSE,4347024,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-22T21:30:00","2018-11-22T12:30:00","2018-04-20T00:47:36",0.952,"2018-11-22T17:30:00",0.914,FALSE,FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",NA,222.08705,904,110,193,648,123,448,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Ford Field","2000 Brush St.","MI",346,11,"48226","Detroit, MI 48226",0,TRUE,"US",0.9029952,505,"ford-field","Detroit, MI","Ford Field","Detroit","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"75","2018-10-17_08.21.17","Washington Redskins at Dallas Cowboys","Redskins at Cowboys",FALSE,4327921,"normal",FALSE,"","2018-04-05T00:00:00","nfl","2018-11-23T01:30:00","2018-11-22T15:30:00","2018-04-05T23:08:47",0.984,"2018-11-22T21:30:00",0.935,FALSE,TRUE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",NA,360.16714,3046,27,300,2184,27,2788,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","1 AT&T Way","TX",4965,17,"76011","Arlington, TX 76011",0,TRUE,"US",0.9751414,623,"at-t-stadium","Arlington, TX","AT&T Stadium","Arlington","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"76","2018-10-17_08.21.17","Atlanta Falcons at New Orleans Saints","Falcons at Saints",FALSE,4346968,"normal",FALSE,"","2018-04-20T00:00:00","nfl","2018-11-23T05:20:00","2018-11-22T19:20:00","2018-04-20T00:47:24",0.9,"2018-11-23T01:20:00",0.87,FALSE,TRUE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",NA,352.86713,4200,135,328,896,135,986,"2018-05-29T20:39:22Z",FALSE,"QRCODE","Mercedes-Benz Superdome","1500 Sugar Bowl Drive","LA",128,15,"70112","New Orleans, LA 70112",0,TRUE,"US",0.8966978,622,"mercedes-benz-superdome","New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"77","2018-10-17_08.21.17","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball",FALSE,4455655,"normal",FALSE,"","2018-07-18T00:00:00","sports","2018-11-23T23:00:00","2018-11-23T13:00:00","2018-07-18T16:01:12",0.364,"2018-11-23T19:00:00",0.453,FALSE,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655",NA,6,6,NA,6,1,6,1,NA,NA,NA,"Hilton Coliseum","1700 Lincoln Way","IA",3458,47,"50011","Ames, IA 50011",0,TRUE,"US",0.6426054,679,"hilton-coliseum","Ames, IA","Hilton Coliseum","Ames","America/Chicago","https://seatgeek.com/venues/hilton-coliseum/tickets",42.02,-93.63,NA,NA,NA
"78","2018-10-17_08.21.17","Coastal Carolina Chanticleers at South Alabama Jaguars Football","Coastal Carolina at South Alabama",FALSE,4281983,"normal",FALSE,"","2018-02-28T00:00:00","ncaa_football","2018-11-24T00:00:00","2018-11-23T14:00:00","2018-02-28T15:00:16",0.352,"2018-11-23T20:00:00",0.447,FALSE,FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",NA,35.6,42,25,37,5,25,5,NA,NA,NA,"Ladd Peebles Stadium","1621 Virginia St.","AL",3716,4,"36604","Mobile, AL 36604",0,TRUE,"US",0.50177634,686,"ladd-peebles-stadium","Mobile, AL","Ladd Peebles Stadium","Mobile","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",30.6748,-88.0761,NA,NA,NA
"79","2018-10-17_08.21.17","TFBI Shootout: Texas Tech V Baylor University","TFBI Shootout: Texas Tech V Baylor University",FALSE,4241803,"normal",TRUE,"*Child Policy:: Children age 2 years and older require a ticket for entry.","2018-01-31T00:00:00","ncaa_football","2018-11-25T06:00:00","2018-11-24T03:30:00","2018-01-31T15:02:10",0.676,"2018-11-24T09:30:00",0.707,FALSE,TRUE,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803",NA,214.96524,18355,63,132,986,62,1467,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","1 AT&T Way","TX",4965,17,"76011","Arlington, TX 76011",0,TRUE,"US",0.9751414,623,"at-t-stadium","Arlington, TX","AT&T Stadium","Arlington","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
