"","timestamp","score","datetime_local","url","datetime_utc","date_tbd","announce_date","time_tbd","title","description","type","popularity","is_open","short_title","status","created_at","visible_until_utc","id","datetime_tbd","general_admission","median_price","lowest_price_good_deals","visible_listing_count","average_price","listing_count","highest_price","lowest_price","employee_only","method","created_at","score","url","timezone","metro_code","extended_address","country","display_location","popularity","address","slug","has_upcoming_events","city","state","name_v2","name","postal_code","num_upcoming_events","id","lat","lon","employee_only","method","created_at"
"62","2018-10-15_08.10.38",0.503,"2018-11-17T16:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T22:00:00",FALSE,"2018-02-28T00:00:00",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","","ncaa_football",0.557,FALSE,"South Alabama at Louisiana","normal","2018-02-28T15:00:12","2018-11-18T02:00:00",4281956,FALSE,NA,67,53,53,67.84615,91,103,57,NA,NA,NA,0.43303972,"https://seatgeek.com/venues/cajun-field/tickets","America/Chicago",642,"Lafayette, LA 70506","US","Lafayette, LA",0,"201 Reinhardt Dr","cajun-field",TRUE,"Lafayette","LA","Cajun Field","Cajun Field","70506",3,2796,30.22,-92.04,NA,NA,NA
"63","2018-10-15_08.10.38",0.796,"2018-11-18T13:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cincinnati Bengals at Baltimore Ravens","","nfl",0.786,FALSE,"Bengals at Ravens","normal","2018-04-20T00:47:45","2018-11-18T22:00:00",4347068,FALSE,NA,106,43,1940,141.88766,543,717,44,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",512,"Baltimore, MD 21230","US","Baltimore, MD",0,"1101 Russell St","m-t-bank-stadium",TRUE,"Baltimore","MD","M&T Bank Stadium","M&T Bank Stadium","21230",6,1121,39.2774,-76.623,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"64","2018-10-15_08.10.38",0.857,"2018-11-18T13:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Carolina Panthers at Detroit Lions","","nfl",0.839,FALSE,"Panthers at Lions","normal","2018-04-20T00:47:37","2018-11-18T22:00:00",4347025,FALSE,NA,102,65,705,127.77433,483,905,59,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",505,"Detroit, MI 48226","US","Detroit, MI",0,"2000 Brush St.","ford-field",TRUE,"Detroit","MI","Ford Field","Ford Field","48226",11,346,42.34,-83.0459,FALSE,"NONE","2015-11-04T17:31:52Z"
"65","2018-10-15_08.10.38",0.909,"2018-11-18T13:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Dallas Cowboys at Atlanta Falcons","","nfl",0.882,FALSE,"Cowboys at Falcons","normal","2018-04-20T00:47:41","2018-11-18T22:00:00",4347049,FALSE,NA,323,169,2317,398.3809,680,1840,169,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0,"Atlanta, GA 30313","US","Atlanta, GA",0,"35 Northside Dr NW","mercedes-benz-stadium",TRUE,"Atlanta","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","30313",16,419590,33.76,-84.4,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"66","2018-10-15_08.10.38",0.859,"2018-11-18T12:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Philadelphia Eagles at New Orleans Saints","","nfl",0.841,TRUE,"Eagles at Saints","normal","2018-04-20T00:47:25","2018-11-18T22:00:00",4346969,FALSE,NA,353,167,1112,371.61185,1216,3000,167,FALSE,"QRCODE","2018-05-29T20:39:16Z",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",622,"New Orleans, LA 70112","US","New Orleans, LA",0,"1500 Sugar Bowl Drive","mercedes-benz-superdome",TRUE,"New Orleans","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","70112",15,128,29.9515,-90.0786,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"67","2018-10-15_08.10.38",0.872,"2018-11-18T12:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Minnesota Vikings at Chicago Bears","","nfl",0.845,FALSE,"Vikings at Bears","normal","2018-04-20T00:47:32","2018-11-18T22:00:00",4347005,FALSE,NA,373,202,1165,409.42856,126,1050,205,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",602,"Chicago, IL 60605","US","Chicago, IL",0,"1410 S. Museum Campus Drive","soldier-field",TRUE,"Chicago","IL","Soldier Field","Soldier Field","60605",8,31,41.8623,-87.6159,FALSE,"NONE","2018-06-02T00:44:08Z"
"68","2018-10-15_08.10.38",0.811,"2018-11-18T13:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Tennessee Titans at Indianapolis Colts","","nfl",0.803,FALSE,"Titans at Colts","normal","2018-04-20T00:47:22","2018-11-18T22:00:00",4346957,FALSE,NA,74,26,1293,101.60173,693,438,26,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",527,"Indianapolis, IN 46225","US","Indianapolis, IN",0,"500 South Capitol Avenue","lucas-oil-stadium",TRUE,"Indianapolis","IN","Lucas Oil Stadium","Lucas Oil Stadium","46225",12,1130,39.7601,-86.1639,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"69","2018-10-15_08.10.38",0.862,"2018-11-18T13:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Tampa Bay Buccaneers at New York Giants","","nfl",0.837,FALSE,"Buccaneers at Giants","normal","2018-04-20T00:47:16","2018-11-18T22:00:00",4346929,FALSE,NA,264,NA,1748,350.32297,4474,30405,94,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"70","2018-10-15_08.10.38",0.871,"2018-11-18T13:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Houston Texans at Washington Redskins","","nfl",0.849,FALSE,"Texans at Redskins","normal","2018-04-20T00:47:17","2018-11-18T22:00:00",4346939,FALSE,NA,151,78,1333,168.58528,856,390,81,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",511,"Landover, MD 20785","US","Landover, MD",0,"1600 Fedex Way","fedex-field",TRUE,"Landover","MD","FedEx Field","FedEx Field","20785",5,35,38.9071,-76.8658,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"71","2018-10-15_08.10.38",0.904,"2018-11-18T13:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Denver Broncos at Los Angeles Chargers","","nfl",0.868,FALSE,"Broncos at Chargers","normal","2018-04-20T00:47:52","2018-11-19T01:05:00",4347110,FALSE,NA,254,188,638,292.15482,239,612,188,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",803,"Carson, CA 90746","US","Carson, CA",0,"18400 Avalon Blvd","stubhub-center",TRUE,"Carson","CA","StubHub Center","StubHub Center","90746",10,52,33.8643,-118.261,NA,NA,NA
"72","2018-10-15_08.10.38",0.874,"2018-11-18T14:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Oakland Raiders at Arizona Cardinals","","nfl",0.852,FALSE,"Raiders at Cardinals","normal","2018-04-20T00:47:51","2018-11-19T01:05:00",4347100,FALSE,NA,212,71,1176,472.1126,515,123582,71,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",753,"Glendale, AZ 85305","US","Glendale, AZ",0,"1 Cardinals Drive","state-farm-stadium",TRUE,"Glendale","AZ","State Farm Stadium","State Farm Stadium","85305",10,43,33.5294,-112.262,FALSE,"NONE","2015-12-21T17:26:05Z"
"73","2018-10-15_08.10.38",0.833,"2018-11-18T20:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-11-19T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","","nfl",0.812,FALSE,"Steelers at Jaguars","normal","2018-04-20T00:47:19","2018-11-19T05:20:00",4346947,FALSE,NA,285,154,1159,339.45316,395,1044,161,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","America/New_York",561,"Jacksonville, FL 32202","US","Jacksonville, FL",0,"1 Everbank Field Dr","tiaa-bank-field",TRUE,"Jacksonville","FL","TIAA Bank Field","TIAA Bank Field","32202",7,5178,30.3239,-81.6373,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"74","2018-10-15_08.10.38",0.867,"2018-11-19T19:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"Kansas City Chiefs at Los Angeles Rams","","nfl",0.844,FALSE,"Chiefs at Rams","normal","2018-04-20T01:04:04","2018-11-20T05:15:00",4347137,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z",0,"https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City",0,"Mexico City, Mexico","Mexico","Mexico City, Mexico",0,"Calzada de Tlalpan 3665","estadio-azteca-2",TRUE,"Mexico City",NA,"Estadio Azteca","Estadio Azteca","14370",1,41952,19.3,-99.15,NA,NA,NA
"75","2018-10-15_08.10.38",0.885,"2018-11-22T12:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T17:30:00",FALSE,"2018-04-20T00:00:00",FALSE,"Chicago Bears at Detroit Lions","","nfl",0.859,FALSE,"Bears at Lions","normal","2018-04-20T00:47:36","2018-11-22T21:30:00",4347024,FALSE,NA,184,110,567,220.7932,382,899,122,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",505,"Detroit, MI 48226","US","Detroit, MI",0,"2000 Brush St.","ford-field",TRUE,"Detroit","MI","Ford Field","Ford Field","48226",11,346,42.34,-83.0459,FALSE,"NONE","2015-11-04T17:31:52Z"
"76","2018-10-15_08.10.38",0.918,"2018-11-22T15:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T21:30:00",FALSE,"2018-04-05T00:00:00",FALSE,"Washington Redskins at Dallas Cowboys","","nfl",0.881,TRUE,"Redskins at Cowboys","normal","2018-04-05T23:08:47","2018-11-23T01:30:00",4327921,FALSE,NA,295,NA,2212,356.58755,2793,2986,NA,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",623,"Arlington, TX 76011","US","Arlington, TX",0,"1 AT&T Way","at-t-stadium",TRUE,"Arlington","TX","AT&T Stadium","AT&T Stadium","76011",16,4965,32.7459,-97.0957,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"77","2018-10-15_08.10.38",0.836,"2018-11-22T19:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Atlanta Falcons at New Orleans Saints","","nfl",0.817,TRUE,"Falcons at Saints","normal","2018-04-20T00:47:24","2018-11-23T05:20:00",4346968,FALSE,NA,323,45,1099,348.08405,1047,4200,140,FALSE,"QRCODE","2018-05-29T20:39:22Z",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",622,"New Orleans, LA 70112","US","New Orleans, LA",0,"1500 Sugar Bowl Drive","mercedes-benz-superdome",TRUE,"New Orleans","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","70112",15,128,29.9515,-90.0786,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"78","2018-10-15_08.10.38",0.331,"2018-11-23T13:00:00","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","2018-11-23T19:00:00",FALSE,"2018-07-18T00:00:00",FALSE,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","","sports",0.412,FALSE,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","normal","2018-07-18T16:01:12","2018-11-23T23:00:00",4455655,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6426054,"https://seatgeek.com/venues/hilton-coliseum/tickets","America/Chicago",679,"Ames, IA 50011","US","Ames, IA",0,"1700 Lincoln Way","hilton-coliseum",TRUE,"Ames","IA","Hilton Coliseum","Hilton Coliseum","50011",47,3458,42.02,-93.63,NA,NA,NA
"79","2018-10-15_08.10.38",0.291,"2018-11-23T14:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T20:00:00",FALSE,"2018-02-28T00:00:00",FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","","ncaa_football",0.381,FALSE,"Coastal Carolina at South Alabama","normal","2018-02-28T15:00:16","2018-11-24T00:00:00",4281983,FALSE,NA,37,25,5,35.6,5,42,25,NA,NA,NA,0.50177634,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago",686,"Mobile, AL 36604","US","Mobile, AL",0,"1621 Virginia St.","ladd-peebles-stadium",TRUE,"Mobile","AL","Ladd Peebles Stadium","Ladd Peebles Stadium","36604",4,3716,30.6748,-88.0761,NA,NA,NA
"80","2018-10-15_08.10.38",0.632,"2018-11-24T03:30:00","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","2018-11-24T09:30:00",FALSE,"2018-01-31T00:00:00",TRUE,"TFBI Shootout: Texas Tech V Baylor University","*Child Policy:: Children age 2 years and older require a ticket for entry.","ncaa_football",0.661,TRUE,"TFBI Shootout: Texas Tech V Baylor University","normal","2018-01-31T15:02:10","2018-11-25T06:00:00",4241803,FALSE,NA,133,58,992,212.9098,1519,18355,58,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",623,"Arlington, TX 76011","US","Arlington, TX",0,"1 AT&T Way","at-t-stadium",TRUE,"Arlington","TX","AT&T Stadium","AT&T Stadium","76011",16,4965,32.7459,-97.0957,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"81","2018-10-15_08.10.38",0.887,"2018-11-25T13:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Giants at Philadelphia Eagles","","nfl",0.855,FALSE,"Giants at Eagles","normal","2018-04-20T00:47:14","2018-11-25T22:00:00",4346918,FALSE,NA,356,178,1417,411.3418,354,1240,210,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",504,"Philadelphia, PA 19148","US","Philadelphia, PA",0,"1020 Pattison Ave","lincoln-financial-field",TRUE,"Philadelphia","PA","Lincoln Financial Field","Lincoln Financial Field","19148",13,330,39.9046,-75.1675,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"82","2018-10-15_08.10.38",0.824,"2018-11-25T13:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cleveland Browns at Cincinnati Bengals","","nfl",0.804,FALSE,"Browns at Bengals","normal","2018-04-20T00:47:39","2018-11-25T22:00:00",4347039,FALSE,NA,126,80,844,136.39908,431,542,80,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",515,"Cincinnati, OH 45202","US","Cincinnati, OH",0,"1 Paul Brown Stadium","paul-brown-stadium",TRUE,"Cincinnati","OH","Paul Brown Stadium","Paul Brown Stadium","45202",5,1124,39.0961,-84.5177,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"83","2018-10-15_08.10.38",0.804,"2018-11-25T13:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Buffalo Bills","","nfl",0.791,FALSE,"Jaguars at Bills","normal","2018-04-20T00:47:43","2018-11-25T22:00:00",4347058,FALSE,NA,60,24,1926,85.009,1222,1199,24,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",514,"Orchard Park, NY 14127","US","Orchard Park, NY",0,"1 Bills Drive","new-era-field",TRUE,"Orchard Park","NY","New Era Field","New Era Field","14127",6,1135,42.7737,-78.7874,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"84","2018-10-15_08.10.38",0.845,"2018-11-25T13:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Seattle Seahawks at Carolina Panthers","","nfl",0.821,FALSE,"Seahawks at Panthers","normal","2018-04-20T00:47:55","2018-11-25T22:00:00",4347125,FALSE,NA,165,80,1633,216.06128,408,996,91,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",517,"Charlotte, NC 28202","US","Charlotte, NC",0,"800 South Mint Street","bank-of-america-stadium",TRUE,"Charlotte","NC","Bank of America Stadium","Bank of America Stadium","28202",9,1122,35.2243,-80.8524,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"85","2018-10-15_08.10.38",0.821,"2018-11-25T13:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Oakland Raiders at Baltimore Ravens","","nfl",0.801,FALSE,"Raiders at Ravens","normal","2018-04-20T00:47:44","2018-11-25T22:00:00",4347067,FALSE,NA,228,NA,1735,265.7646,4418,1200,62,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",512,"Baltimore, MD 21230","US","Baltimore, MD",0,"1101 Russell St","m-t-bank-stadium",TRUE,"Baltimore","MD","M&T Bank Stadium","M&T Bank Stadium","21230",6,1121,39.2774,-76.623,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"86","2018-10-15_08.10.38",0.927,"2018-11-25T13:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New England Patriots at New York Jets","","nfl",0.884,FALSE,"Patriots at Jets","normal","2018-04-20T00:47:50","2018-11-25T22:00:00",4347098,FALSE,NA,271,116,1430,319.51828,656,6034,128,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"87","2018-10-15_08.10.38",0.841,"2018-11-25T13:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"San Francisco 49ers at Tampa Bay Buccaneers","","nfl",0.816,FALSE,"49ers at Buccaneers","normal","2018-04-20T00:47:15","2018-11-25T22:00:00",4346928,FALSE,NA,186,74,729,217.09677,31,475,71,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",539,"Tampa, FL 33607","US","Tampa, FL",0,"4201 North Dale Mabry Highway","raymond-james-stadium",TRUE,"Tampa","FL","Raymond James Stadium","Raymond James Stadium","33607",14,39,27.9753,-82.5034,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"88","2018-10-15_08.10.38",0.824,"2018-11-25T13:00:00","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Miami Dolphins at Indianapolis Colts","","nfl",0.809,FALSE,"Dolphins at Colts","normal","2018-04-20T00:47:21","2018-11-25T22:00:00",4346956,FALSE,NA,91,34,1264,117.16991,618,930,34,FALSE,"QRCODE","2018-08-24T21:53:40Z",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",527,"Indianapolis, IN 46225","US","Indianapolis, IN",0,"500 South Capitol Avenue","lucas-oil-stadium",TRUE,"Indianapolis","IN","Lucas Oil Stadium","Lucas Oil Stadium","46225",12,1130,39.7601,-86.1639,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"89","2018-10-15_08.10.38",0.837,"2018-11-25T13:05:00","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-25T21:05:00",FALSE,"2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Los Angeles Chargers","","nfl",0.809,FALSE,"Cardinals at Chargers","normal","2018-04-20T00:47:52","2018-11-26T01:05:00",4347109,FALSE,NA,188,112,806,209.22574,505,661,115,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",803,"Carson, CA 90746","US","Carson, CA",0,"18400 Avalon Blvd","stubhub-center",TRUE,"Carson","CA","StubHub Center","StubHub Center","90746",10,52,33.8643,-118.261,NA,NA,NA
"90","2018-10-15_08.10.38",0.87,"2018-11-25T14:25:00","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-25T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at Denver Broncos","","nfl",0.845,FALSE,"Steelers at Broncos","normal","2018-04-20T01:04:05","2018-11-26T01:25:00",4347143,FALSE,NA,358,142,1791,460.8294,170,5663,201,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",751,"Denver, CO 80204","US","Denver, CO",0,"1701 Bryant St.","sports-authority-field-at-mile-high",TRUE,"Denver","CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","80204",6,1131,39.74,-105.02,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"91","2018-10-15_08.10.38",0.888,"2018-11-25T19:20:00","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-26T01:20:00",FALSE,"2018-04-20T00:00:00",FALSE,"Green Bay Packers at Minnesota Vikings","","nfl",0.858,FALSE,"Packers at Vikings","normal","2018-04-20T01:04:04","2018-11-26T05:20:00",4347133,FALSE,NA,420,237,1512,532.9091,451,3678,249,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",0,"Minneapolis, MN 55415","US","Minneapolis, MN",0,"900 South 5th Street","u-s-bank-stadium",TRUE,"Minneapolis","MN","U.S. Bank Stadium","U.S. Bank Stadium","55415",14,218451,44.97,-93.26,FALSE,"NONE","2018-08-22T15:34:15Z"
"92","2018-10-15_08.10.38",0.819,"2018-11-26T19:15:00","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-27T01:15:00",FALSE,"2018-04-20T00:00:00",FALSE,"Tennessee Titans at Houston Texans","","nfl",0.79,FALSE,"Titans at Texans","normal","2018-04-20T00:47:36","2018-11-27T05:15:00",4347017,FALSE,NA,142,37,2152,174.76546,857,954,37,FALSE,"QRCODE","2018-08-24T21:53:41Z",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",618,"Houston, TX 77054","US","Houston, TX",0,"1 Reliant Park","nrg-stadium",TRUE,"Houston","TX","NRG Stadium","NRG Stadium","77054",43,41,29.6847,-95.4107,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"93","2018-10-15_08.10.38",0.928,"2018-11-29T19:20:00","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-30T01:20:00",FALSE,"2018-04-05T00:00:00",FALSE,"New Orleans Saints at Dallas Cowboys","","nfl",0.883,TRUE,"Saints at Cowboys","normal","2018-04-05T23:08:47","2018-11-30T05:20:00",4327920,FALSE,NA,320,36,2172,395.20398,2672,12608,36,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",623,"Arlington, TX 76011","US","Arlington, TX",0,"1 AT&T Way","at-t-stadium",TRUE,"Arlington","TX","AT&T Stadium","AT&T Stadium","76011",16,4965,32.7459,-97.0957,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
