"","timestamp","id","is_open","type","score","announce_date","title","visible_until_utc","time_tbd","datetime_local","date_tbd","status","description","datetime_tbd","datetime_utc","url","created_at","popularity","short_title","general_admission","median_price","listing_count","lowest_price","highest_price","lowest_price_good_deals","average_price","visible_listing_count","employee_only","created_at","method","timezone","has_upcoming_events","id","postal_code","metro_code","extended_address","state","score","display_location","city","slug","address","num_upcoming_events","name_v2","url","country","popularity","name","lat","lon","employee_only","created_at","method"
"32","2018-10-08_08.35.56",4281985,FALSE,"ncaa_football",0.295,"2018-02-28T00:00:00","Troy Trojans at South Alabama Jaguars Football","2018-10-24T04:00:00",FALSE,"2018-10-23T19:00:00",FALSE,"normal","",FALSE,"2018-10-24T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T15:00:17",0.406,"Troy at South Alabama",NA,35,31,20,93,20,41.19355,10,NA,NA,NA,"America/Chicago",TRUE,3716,"36604",686,"Mobile, AL 36604","AL",0.50177634,"Mobile, AL","Mobile","ladd-peebles-stadium","1621 Virginia St.",5,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US",0,"Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"33","2018-10-08_08.35.56",4347018,FALSE,"nfl",0.88,"2018-04-20T00:00:00","Miami Dolphins at Houston Texans","2018-10-26T04:20:00",FALSE,"2018-10-25T19:20:00",FALSE,"normal","",FALSE,"2018-10-26T00:20:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:47:36",0.824,"Dolphins at Texans",NA,126,635,56,623,44,159.7937,986,FALSE,"2018-08-24T21:53:38Z","QRCODE","America/Chicago",TRUE,41,"77054",618,"Houston, TX 77054","TX",0.8624192,"Houston, TX","Houston","nrg-stadium","1 Reliant Park",42,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"34","2018-10-08_08.35.56",4347026,FALSE,"nfl",0.915,"2018-04-20T00:00:00","Seattle Seahawks at Detroit Lions","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:47:37",0.855,"Seahawks at Lions",NA,114,361,72,604,75,142.74515,570,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Detroit",TRUE,346,"48226",505,"Detroit, MI 48226","MI",0.9029952,"Detroit, MI","Detroit","ford-field","2000 Brush St.",10,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"35","2018-10-08_08.35.56",4347041,FALSE,"nfl",0.861,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Cincinnati Bengals","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:47:40",0.81,"Buccaneers at Bengals",NA,100,465,49,333,49,110.980644,822,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1124,"45202",515,"Cincinnati, OH 45202","OH",0.86166537,"Cincinnati, OH","Cincinnati","paul-brown-stadium","1 Paul Brown Stadium",6,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"36","2018-10-08_08.35.56",4347070,FALSE,"nfl",0.895,"2018-04-20T00:00:00","Baltimore Ravens at Carolina Panthers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:47:45",0.835,"Ravens at Panthers",NA,194,251,102,684,99,247.6255,552,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1122,"28202",517,"Charlotte, NC 28202","NC",0.8968222,"Charlotte, NC","Charlotte","bank-of-america-stadium","800 South Mint Street",8,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"37","2018-10-08_08.35.56",4346940,FALSE,"nfl",0.932,"2018-04-20T00:00:00","Washington Redskins at New York Giants","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:47:17",0.863,"Redskins at Giants",NA,244,366,134,1438,130,306.9153,676,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1587,"07073",501,"East Rutherford, NJ 07073","NJ",0.94873494,"East Rutherford, NJ","East Rutherford","metlife-stadium","1 MetLife Stadium Drive",14,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"38","2018-10-08_08.35.56",4346981,FALSE,"nfl",0.923,"2018-04-20T00:00:00","Denver Broncos at Kansas City Chiefs","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:47:27",0.857,"Broncos at Chiefs",NA,260,589,155,1086,163,274.74023,836,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",TRUE,1128,"64129",616,"Kansas City, MO 64129","MO",0.8827867,"Kansas City, MO","Kansas City","arrowhead-stadium","1 Arrowhead Drive",7,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"39","2018-10-08_08.35.56",4347078,FALSE,"nfl",0.897,"2018-04-20T00:00:00","Cleveland Browns at Pittsburgh Steelers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:47:46",0.837,"Browns at Steelers",NA,279,191,92,943,92,313.93195,447,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1119,"15212",508,"Pittsburgh, PA 15212","PA",0.9033526,"Pittsburgh, PA","Pittsburgh","heinz-field","100 Art Rooney Avenue",7,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"40","2018-10-08_08.35.56",4347007,FALSE,"nfl",0.914,"2018-04-20T00:00:00","New York Jets at Chicago Bears","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00",FALSE,"normal","",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:47:33",0.851,"Jets at Bears",NA,316,93,201,1197,190,366.4301,584,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",TRUE,31,"60605",602,"Chicago, IL 60605","IL",0.940013,"Chicago, IL","Chicago","soldier-field","1410 S. Museum Campus Drive",7,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"41","2018-10-08_08.35.56",4347153,FALSE,"nfl",0.871,"2018-04-20T00:00:00","Indianapolis Colts at Oakland Raiders","2018-10-29T00:05:00",FALSE,"2018-10-28T13:05:00",FALSE,"normal","",FALSE,"2018-10-28T20:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T01:04:25",0.818,"Colts at Raiders",NA,161,344,76,481,72,168.60175,727,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",TRUE,14,"94621",807,"Oakland, CA 94621","CA",0.7817843,"Oakland, CA","Oakland","oakland-alameda-county-coliseum","7000 Coliseum Way",8,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"42","2018-10-08_08.35.56",4346921,FALSE,"nfl",0.958,"2018-04-20T00:00:00","Green Bay Packers at Los Angeles Rams","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00",FALSE,"normal","",FALSE,"2018-10-28T20:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:47:14",0.882,"Packers at Rams",NA,479,389,265,1419,223,528.1748,946,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",TRUE,51012,"90037",0,"Los Angeles, CA 90037","CA",0.86898464,"Los Angeles, CA","Los Angeles","los-angeles-memorial-coliseum-1","3911 S Figueroa St",8,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"43","2018-10-08_08.35.56",4347101,FALSE,"nfl",0.913,"2018-04-20T00:00:00","San Francisco 49ers at Arizona Cardinals","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00",FALSE,"normal","",FALSE,"2018-10-28T20:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:47:51",0.851,"49ers at Cardinals",NA,114,591,39,612,39,133.26904,913,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Phoenix",TRUE,43,"85305",753,"Glendale, AZ 85305","AZ",0.93402725,"Glendale, AZ","Glendale","state-farm-stadium","1 Cardinals Drive",8,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"44","2018-10-08_08.35.56",4347136,FALSE,"nfl",0.916,"2018-04-20T00:00:00","New Orleans Saints at Minnesota Vikings","2018-10-29T04:20:00",FALSE,"2018-10-28T19:20:00",FALSE,"normal","",FALSE,"2018-10-29T00:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T01:04:04",0.852,"Saints at Vikings",NA,290,489,105,2033,131,331.8957,758,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",TRUE,218451,"55415",0,"Minneapolis, MN 55415","MN",0.88524246,"Minneapolis, MN","Minneapolis","u-s-bank-stadium","401 Chicago Avenue",15,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"45","2018-10-08_08.35.56",4347062,FALSE,"nfl",0.915,"2018-04-20T00:00:00","New England Patriots at Buffalo Bills","2018-10-30T04:15:00",FALSE,"2018-10-29T20:15:00",FALSE,"normal","",FALSE,"2018-10-30T00:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:47:44",0.847,"Patriots at Bills",NA,150,773,92,835,93,170.859,913,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1135,"14127",514,"Orchard Park, NY 14127","NY",0.8815085,"Orchard Park, NY","Orchard Park","new-era-field","1 Bills Drive",6,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"46","2018-10-08_08.35.56",4347131,FALSE,"nfl",0.978,"2018-04-20T00:00:00","Oakland Raiders at San Francisco 49ers","2018-11-02T04:20:00",FALSE,"2018-11-01T17:20:00",FALSE,"normal","",FALSE,"2018-11-02T00:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:47:57",0.891,"Raiders at 49ers",NA,426,682,210,1933,196,447.68182,877,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",TRUE,58670,"95054",0,"Santa Clara, CA 95054","CA",0.95768774,"Santa Clara, CA","Santa Clara","levi-s-stadium","4900 Marie P DeBartolo Way",11,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"47","2018-10-08_08.35.56",4466234,FALSE,"sports",0.361,"2018-07-28T00:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T22:00:00",FALSE,"2018-11-03T13:00:00",FALSE,"normal","",FALSE,"2018-11-03T18:00:00","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T16:00:52",0.421,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",NA,82,1,82,82,NA,82,1,NA,NA,NA,"America/Chicago",TRUE,74230,"66045",0,"Lawrence, ",NA,0.56565154,"Lawrence","Lawrence","horejsi-center","1550 Allen Fieldhhouse Dr",5,"Horejsi Center","https://seatgeek.com/venues/horejsi-center/tickets","",0,"Horejsi Center",38.9535,-95.2532,NA,NA,NA
"48","2018-10-08_08.35.56",4281935,FALSE,"ncaa_football",0.5,"2018-02-28T00:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football","2018-11-03T23:00:00",FALSE,"2018-11-03T14:00:00",FALSE,"normal","",FALSE,"2018-11-03T19:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T15:00:09",0.532,"South Alabama at Arkansas State",NA,44,99,23,60,NA,42.31313,46,NA,NA,NA,"America/Chicago",TRUE,8896,"72401",0,"Jonesboro, AR 72401","AR",0.47753516,"Jonesboro, AR","Jonesboro","centennial-bank-stadium-1","2180 Aggie Rd",3,"Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US",0,"Centennial Bank Stadium",35.8429,-90.6797,NA,NA,NA
"49","2018-10-08_08.35.56",4347083,FALSE,"nfl",0.894,"2018-04-20T00:00:00","New York Jets at Miami Dolphins","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:47:47",0.824,"Jets at Dolphins",NA,191,100,84,902,73,200.63,792,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,29,"33056",528,"Miami Gardens, FL 33056","FL",0.8378203,"Miami Gardens, FL","Miami Gardens","hard-rock-stadium","347 Don Shula Dr.",34,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"50","2018-10-08_08.35.56",4347140,FALSE,"nfl",0.898,"2018-04-20T00:00:00","Detroit Lions at Minnesota Vikings","2018-11-04T22:00:00",FALSE,"2018-11-04T12:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T01:04:05",0.834,"Lions at Vikings",NA,233,512,115,1267,115,268.05273,777,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",TRUE,218451,"55415",0,"Minneapolis, MN 55415","MN",0.88524246,"Minneapolis, MN","Minneapolis","u-s-bank-stadium","401 Chicago Avenue",15,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"51","2018-10-08_08.35.56",4346997,FALSE,"nfl",0.865,"2018-04-20T00:00:00","Kansas City Chiefs at Cleveland Browns","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:47:31",0.807,"Chiefs at Browns",NA,106,788,56,476,56,124.510155,996,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1123,"44114",510,"Cleveland, OH 44114","OH",0.86852187,"Cleveland, OH","Cleveland","firstenergy-stadium-15","100 Alfred Lerner Way",5,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"52","2018-10-08_08.35.56",4347069,FALSE,"nfl",0.901,"2018-04-20T00:00:00","Pittsburgh Steelers at Baltimore Ravens","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:47:45",0.831,"Steelers at Ravens",NA,207,379,122,11406,122,283.8153,742,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1121,"21230",512,"Baltimore, MD 21230","MD",0.8927189,"Baltimore, MD","Baltimore","m-t-bank-stadium","1101 Russell St",7,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"53","2018-10-08_08.35.56",4346937,FALSE,"nfl",0.92,"2018-04-20T00:00:00","Atlanta Falcons at Washington Redskins","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:47:17",0.852,"Falcons at Redskins",NA,149,536,79,421,79,170.96642,930,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,35,"20785",511,"Landover, MD 20785","MD",0.9333444,"Landover, MD","Landover","fedex-field","1600 Fedex Way",6,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"54","2018-10-08_08.35.56",4347061,FALSE,"nfl",0.89,"2018-04-20T00:00:00","Chicago Bears at Buffalo Bills","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:47:43",0.825,"Bears at Bills",NA,110,560,61,584,63,138.2,933,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1135,"14127",514,"Orchard Park, NY 14127","NY",0.8815085,"Orchard Park, NY","Orchard Park","new-era-field","1 Bills Drive",6,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"55","2018-10-08_08.35.56",4347033,FALSE,"nfl",0.875,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Carolina Panthers","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00",FALSE,"normal","",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38",0.811,"Buccaneers at Panthers",NA,176,325,84,957,71,204.48616,683,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1122,"28202",517,"Charlotte, NC 28202","NC",0.8968222,"Charlotte, NC","Charlotte","bank-of-america-stadium","800 South Mint Street",8,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"56","2018-10-08_08.35.56",4347127,FALSE,"nfl",0.911,"2018-04-20T00:00:00","Los Angeles Chargers at Seattle Seahawks","2018-11-05T01:05:00",FALSE,"2018-11-04T13:05:00",FALSE,"normal","",FALSE,"2018-11-04T21:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56",0.838,"Chargers at Seahawks",NA,349,155,165,955,165,363.76773,555,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",TRUE,339,"98134",819,"Seattle, WA 98134","WA",0.87232786,"Seattle, WA","Seattle","centurylink-field","800 Occidental Ave S",9,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"57","2018-10-08_08.35.56",4347141,FALSE,"nfl",0.872,"2018-04-20T00:00:00","Houston Texans at Denver Broncos","2018-11-05T01:05:00",FALSE,"2018-11-04T14:05:00",FALSE,"normal","",FALSE,"2018-11-04T21:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05",0.813,"Texans at Broncos",NA,342,76,162,1270,115,382.55264,752,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Denver",TRUE,1131,"80204",751,"Denver, CO 80204","CO",0.9028296,"Denver, CO","Denver","sports-authority-field-at-mile-high","1701 Bryant St.",6,"Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"58","2018-10-08_08.35.56",4346970,TRUE,"nfl",0.87,"2018-04-20T00:00:00","Los Angeles Rams at New Orleans Saints","2018-11-05T01:25:00",FALSE,"2018-11-04T15:25:00",FALSE,"normal","",FALSE,"2018-11-04T21:25:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:47:25",0.813,"Rams at Saints",NA,249,1119,72,1800,72,261.31635,1026,FALSE,"2018-05-29T20:39:08Z","QRCODE","America/Chicago",TRUE,128,"70112",622,"New Orleans, LA 70112","LA",0.8966978,"New Orleans, LA","New Orleans","mercedes-benz-superdome","1500 Sugar Bowl Drive",16,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"59","2018-10-08_08.35.56",4494650,FALSE,"concert",0.522,"2018-08-23T00:00:00","Alex G","2018-11-05T05:00:00",FALSE,"2018-11-04T19:00:00",FALSE,"normal","",FALSE,"2018-11-05T01:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10",0.548,"Alex G",TRUE,63,29,46,584,NA,111.10345,1,NA,NA,NA,"America/Chicago",TRUE,60271,"60608",0,"Chicago, IL 60608","IL",0.51888376,"Chicago, IL","Chicago","thalia-hall","1807 S Allport St",55,"Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","US",0,"Thalia Hall",41.8577,-87.6575,NA,NA,NA
"60","2018-10-08_08.35.56",4347089,FALSE,"nfl",0.979,"2018-04-20T00:00:00","Green Bay Packers at New England Patriots","2018-11-05T05:20:00",FALSE,"2018-11-04T20:20:00",FALSE,"normal","",FALSE,"2018-11-05T01:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49",0.895,"Packers at Patriots",NA,602,200,388,1796,388,704.115,575,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,33,"02035",506,"Foxborough, MA 02035","MA",0.8983344,"Foxborough, MA","Foxborough","gillette-stadium","1 Patriot Place",13,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"61","2018-10-08_08.35.56",4327922,TRUE,"nfl",0.959,"2018-04-05T00:00:00","Tennessee Titans at Dallas Cowboys","2018-11-06T05:15:00",FALSE,"2018-11-05T19:15:00",FALSE,"normal","",FALSE,"2018-11-06T01:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47",0.878,"Titans at Cowboys",NA,190,3604,NA,2400,NA,247.82964,2762,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM","America/Chicago",TRUE,4965,"76011",623,"Arlington, TX 76011","TX",0.9751414,"Arlington, TX","Arlington","at-t-stadium","1 AT&T Way",17,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"62","2018-10-08_08.35.56",4347075,FALSE,"nfl",0.883,"2018-04-20T00:00:00","Carolina Panthers at Pittsburgh Steelers","2018-11-09T05:20:00",FALSE,"2018-11-08T20:20:00",FALSE,"normal","",FALSE,"2018-11-09T01:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46",0.814,"Panthers at Steelers",NA,146,469,86,1197,86,204.54158,852,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",TRUE,1119,"15212",508,"Pittsburgh, PA 15212","PA",0.9033526,"Pittsburgh, PA","Pittsburgh","heinz-field","100 Art Rooney Avenue",7,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"63","2018-10-08_08.35.56",4346990,FALSE,"nfl",0.934,"2018-04-20T00:00:00","New England Patriots at Tennessee Titans","2018-11-11T21:00:00",FALSE,"2018-11-11T12:00:00",FALSE,"normal","",FALSE,"2018-11-11T17:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:47:30",0.851,"Patriots at Titans",NA,457,269,264,2389,256,537.31226,509,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",TRUE,1126,"37213",659,"Nashville, TN 37213","TN",0.8546275,"Nashville, TN","Nashville","nissan-stadium","1 Titans Way",15,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
