short_title,visible_until_utc,id,created_at,score,date_tbd,datetime_local,popularity,datetime_utc,time_tbd,announce_date,url,title,status,datetime_tbd,description,type,is_open,general_admission,listing_count,visible_listing_count,lowest_price_good_deals,average_price,lowest_price,highest_price,median_price,created_at,method,employee_only,state,slug,name_v2,city,extended_address,metro_code,id,postal_code,display_location,score,has_upcoming_events,timezone,popularity,address,url,country,num_upcoming_events,name,lat,lon,created_at,method,employee_only
South Alabama at Louisiana,2018-11-18T02:00:00,4281956,2018-02-28T15:00:12,0.442,FALSE,2018-11-17T16:00:00,0.481,2018-11-17T22:00:00,FALSE,2018-02-28T00:00:00,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,South Alabama Jaguars at Louisiana Ragin Cajuns Football,normal,FALSE,,ncaa_football,FALSE,NA,146,59,53,64.4315,54,103,66,NA,NA,NA,LA,cajun-field,Cajun Field,Lafayette,"Lafayette, LA 70506",642,2796,70506,"Lafayette, LA",0.43303972,TRUE,America/Chicago,0,201 Rhienhardt Drive,https://seatgeek.com/venues/cajun-field/tickets,US,4,Cajun Field,30.22,-92.04,NA,NA,NA
Bengals at Ravens,2018-11-18T22:00:00,4347068,2018-04-20T00:47:45,0.837,FALSE,2018-11-18T13:00:00,0.774,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,Cincinnati Bengals at Baltimore Ravens,normal,FALSE,,nfl,FALSE,NA,574,1162,44,134.02614,44,547,102,2018-08-24T21:53:40Z,QRCODE,FALSE,MD,m-t-bank-stadium,M&T Bank Stadium,Baltimore,"Baltimore, MD 21230",512,1121,21230,"Baltimore, MD",0.8927189,TRUE,America/New_York,0,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,7,M&T Bank Stadium,39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
Eagles at Saints,2018-11-18T22:00:00,4346969,2018-04-20T00:47:25,0.917,FALSE,2018-11-18T12:00:00,0.84,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,Philadelphia Eagles at New Orleans Saints,normal,FALSE,,nfl,TRUE,NA,1341,1208,162,373.3162,162,3000,348,2018-05-29T20:39:16Z,QRCODE,FALSE,LA,mercedes-benz-superdome,Mercedes-Benz Superdome,New Orleans,"New Orleans, LA 70112",622,128,70112,"New Orleans, LA",0.8966978,TRUE,America/Chicago,0,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,16,Mercedes-Benz Superdome,29.9515,-90.0786,2018-08-27T20:46:59Z,QRCODE_TM,FALSE
Cowboys at Falcons,2018-11-18T22:00:00,4347049,2018-04-20T00:47:41,0.953,FALSE,2018-11-18T13:00:00,0.866,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,Dallas Cowboys at Atlanta Falcons,normal,FALSE,,nfl,FALSE,NA,713,974,196,428.79803,196,2150,353,2018-08-24T21:53:40Z,QRCODE,FALSE,GA,mercedes-benz-stadium,Mercedes-Benz Stadium,Atlanta,"Atlanta, GA 30313",0,419590,30313,"Atlanta, GA",0.76958936,TRUE,America/New_York,0,35 Northside Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,19,Mercedes-Benz Stadium,33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
Panthers at Lions,2018-11-18T22:00:00,4347025,2018-04-20T00:47:37,0.912,FALSE,2018-11-18T13:00:00,0.84,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,Carolina Panthers at Detroit Lions,normal,FALSE,,nfl,FALSE,NA,685,985,62,166.36205,62,2392,111,2018-08-24T21:53:40Z,QRCODE,FALSE,MI,ford-field,Ford Field,Detroit,"Detroit, MI 48226",505,346,48226,"Detroit, MI",0.9029952,TRUE,America/Detroit,0,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,US,11,Ford Field,42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
Vikings at Bears,2018-11-18T22:00:00,4347005,2018-04-20T00:47:32,0.923,FALSE,2018-11-18T12:00:00,0.841,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,Minnesota Vikings at Chicago Bears,normal,FALSE,,nfl,FALSE,NA,143,793,151,389.16083,161,1286,326,2018-08-24T21:53:40Z,QRCODE,FALSE,IL,soldier-field,Soldier Field,Chicago,"Chicago, IL 60605",602,31,60605,"Chicago, IL",0.940013,TRUE,America/Chicago,0,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,US,8,Soldier Field,41.8623,-87.6159,2018-06-02T00:44:08Z,NONE,FALSE
Titans at Colts,2018-11-18T22:00:00,4346957,2018-04-20T00:47:22,0.848,FALSE,2018-11-18T13:00:00,0.789,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,Tennessee Titans at Indianapolis Colts,normal,FALSE,,nfl,FALSE,NA,648,1145,32,101.91821,32,601,84,2018-08-24T21:53:40Z,QRCODE,FALSE,IN,lucas-oil-stadium,Lucas Oil Stadium,Indianapolis,"Indianapolis, IN 46225",527,1130,46225,"Indianapolis, IN",0.9071682,TRUE,America/Indiana/Indianapolis,0,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,12,Lucas Oil Stadium,39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
Buccaneers at Giants,2018-11-18T22:00:00,4346929,2018-04-20T00:47:16,0.914,FALSE,2018-11-18T13:00:00,0.832,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,Tampa Bay Buccaneers at New York Giants,normal,FALSE,,nfl,FALSE,NA,645,1037,102,243.88527,102,1289,192,2018-08-24T21:53:40Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
Texans at Redskins,2018-11-18T22:00:00,4346939,2018-04-20T00:47:17,0.911,FALSE,2018-11-18T13:00:00,0.834,2018-11-18T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,Houston Texans at Washington Redskins,normal,FALSE,,nfl,FALSE,NA,964,1220,78,171.51868,83,430,152,2018-08-24T21:53:40Z,QRCODE,FALSE,MD,fedex-field,FedEx Field,Landover,"Landover, MD 20785",511,35,20785,"Landover, MD",0.9333444,TRUE,America/New_York,0,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,US,6,FedEx Field,38.9071,-76.8658,2015-09-12T14:13:58Z,QRCODE_TM,FALSE
Broncos at Chargers,2018-11-19T01:05:00,4347110,2018-04-20T00:47:52,0.908,FALSE,2018-11-18T13:05:00,0.844,2018-11-18T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110,Denver Broncos at Los Angeles Chargers,normal,FALSE,,nfl,FALSE,NA,1,502,172,254,254,254,254,2018-08-24T21:53:40Z,QRCODE,FALSE,CA,stubhub-center,StubHub Center,Carson,"Carson, CA 90746",803,52,90746,"Carson, CA",0.7228164,TRUE,America/Los_Angeles,0,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,US,12,StubHub Center,33.8643,-118.261,NA,NA,NA
Raiders at Cardinals,2018-11-19T01:05:00,4347100,2018-04-20T00:47:51,0.894,FALSE,2018-11-18T14:05:00,0.847,2018-11-18T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100,Oakland Raiders at Arizona Cardinals,normal,FALSE,,nfl,FALSE,NA,590,856,84,231.55594,84,720,206,2018-08-24T21:53:40Z,QRCODE,FALSE,AZ,state-farm-stadium,State Farm Stadium,Glendale,"Glendale, AZ 85305",753,43,85305,"Glendale, AZ",0.93402725,TRUE,America/Phoenix,0,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,US,9,State Farm Stadium,33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
Steelers at Jaguars,2018-11-19T05:20:00,4346947,2018-04-20T00:47:19,0.889,FALSE,2018-11-18T20:20:00,0.808,2018-11-19T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947,Pittsburgh Steelers at Jacksonville Jaguars,normal,FALSE,,nfl,FALSE,NA,445,791,150,354.91013,140,1058,314,2018-08-24T21:53:40Z,QRCODE,FALSE,FL,everbank-field,EverBank Field,Jacksonville,"Jacksonville, FL 32202",561,5178,32202,"Jacksonville, FL",0.83759147,TRUE,America/New_York,0,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,US,7,EverBank Field,30.3239,-81.6373,2015-10-17T20:03:42Z,QRCODE_TM,FALSE
Chiefs at Rams,2018-11-20T05:15:00,4347137,2018-04-20T01:04:04,0.894,FALSE,2018-11-19T19:15:00,0.817,2018-11-20T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137,Kansas City Chiefs at Los Angeles Rams,normal,FALSE,,nfl,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:40Z,QRCODE,FALSE,NA,estadio-azteca-2,Estadio Azteca,Mexico City,"Mexico City, Mexico",0,41952,14370,"Mexico City, Mexico",0,TRUE,America/Mexico_City,0,Calzada de Tlalpan 3665,https://seatgeek.com/venues/estadio-azteca-2/tickets,Mexico,1,Estadio Azteca,19.3,-99.15,NA,NA,NA
Bears at Lions,2018-11-22T21:30:00,4347024,2018-04-20T00:47:36,0.928,FALSE,2018-11-22T12:30:00,0.85,2018-11-22T17:30:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024,Chicago Bears at Detroit Lions,normal,FALSE,,nfl,FALSE,NA,541,800,99,243.73013,103,2392,185,2018-08-24T21:53:40Z,QRCODE,FALSE,MI,ford-field,Ford Field,Detroit,"Detroit, MI 48226",505,346,48226,"Detroit, MI",0.9029952,TRUE,America/Detroit,0,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,US,11,Ford Field,42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
Redskins at Cowboys,2018-11-23T01:30:00,4327921,2018-04-05T23:08:47,0.969,FALSE,2018-11-22T15:30:00,0.874,2018-11-22T21:30:00,FALSE,2018-04-05T00:00:00,https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921,Washington Redskins at Dallas Cowboys,normal,FALSE,,nfl,TRUE,NA,2942,2263,29,367.24304,29,2980,295,2018-04-17T22:02:33Z,QRCODE,FALSE,TX,at-t-stadium,AT&T Stadium,Arlington,"Arlington, TX 76011",623,4965,76011,"Arlington, TX",0.9751414,TRUE,America/Chicago,0,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,US,23,AT&T Stadium,32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
Falcons at Saints,2018-11-23T05:20:00,4346968,2018-04-20T00:47:24,0.888,FALSE,2018-11-22T19:20:00,0.81,2018-11-23T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968,Atlanta Falcons at New Orleans Saints,normal,FALSE,,nfl,TRUE,NA,1262,1264,45,331.45563,135,4200,314,2018-05-29T20:39:22Z,QRCODE,FALSE,LA,mercedes-benz-superdome,Mercedes-Benz Superdome,New Orleans,"New Orleans, LA 70112",622,128,70112,"New Orleans, LA",0.8966978,TRUE,America/Chicago,0,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,16,Mercedes-Benz Superdome,29.9515,-90.0786,2018-08-27T20:46:59Z,QRCODE_TM,FALSE
Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball,2018-11-23T23:00:00,4455655,2018-07-18T16:01:12,0.486,FALSE,2018-11-23T13:00:00,0.507,2018-11-23T19:00:00,FALSE,2018-07-18T00:00:00,https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655,Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball,normal,FALSE,,sports,FALSE,NA,13,13,NA,29.76923,29,31,29,NA,NA,NA,IA,hilton-coliseum,Hilton Coliseum,Ames,"Ames, IA 50011",679,3458,50011,"Ames, IA",0.6426054,TRUE,America/Chicago,0,1700 Lincoln Way,https://seatgeek.com/venues/hilton-coliseum/tickets,US,47,Hilton Coliseum,42.02,-93.63,NA,NA,NA
Coastal Carolina at South Alabama,2018-11-24T00:00:00,4281983,2018-02-28T15:00:16,0.327,FALSE,2018-11-23T14:00:00,0.357,2018-11-23T20:00:00,FALSE,2018-02-28T00:00:00,https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983,Coastal Carolina Chanticleers at South Alabama Jaguars Football,normal,FALSE,,ncaa_football,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL,ladd-peebles-stadium,Ladd Peebles Stadium,Mobile,"Mobile, AL 36604",686,3716,36604,"Mobile, AL",0.50177634,TRUE,America/Chicago,0,1621 Virginia St.,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,US,5,Ladd Peebles Stadium,30.6748,-88.0761,NA,NA,NA
TFBI Shootout: Texas Tech V Baylor University,2018-11-25T06:00:00,4241803,2018-01-31T15:02:10,0.725,FALSE,2018-11-24T03:30:00,0.684,2018-11-24T09:30:00,TRUE,2018-01-31T00:00:00,https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/11-24-2018-arlington-texas-at-t-stadium/nfl/4241803,TFBI Shootout: Texas Tech V Baylor University,normal,FALSE,*Child Policy:: Children age 2 years and older require a ticket for entry.,nfl,TRUE,NA,1840,1018,49,201.24457,49,18355,134,2018-04-17T22:02:33Z,QRCODE,FALSE,TX,at-t-stadium,AT&T Stadium,Arlington,"Arlington, TX 76011",623,4965,76011,"Arlington, TX",0.9751414,TRUE,America/Chicago,0,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,US,23,AT&T Stadium,32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
Giants at Eagles,2018-11-25T22:00:00,4346918,2018-04-20T00:47:14,0.941,FALSE,2018-11-25T13:00:00,0.852,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918,New York Giants at Philadelphia Eagles,normal,FALSE,,nfl,FALSE,NA,409,897,212,410.36185,212,1239,363,2018-08-24T21:53:40Z,QRCODE,FALSE,PA,lincoln-financial-field,Lincoln Financial Field,Philadelphia,"Philadelphia, PA 19148",504,330,19148,"Philadelphia, PA",0.90542685999999994,TRUE,America/New_York,0,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,14,Lincoln Financial Field,39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
Jaguars at Bills,2018-11-25T22:00:00,4347058,2018-04-20T00:47:43,0.863,FALSE,2018-11-25T13:00:00,0.792,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058,Jacksonville Jaguars at Buffalo Bills,normal,FALSE,,nfl,FALSE,NA,1319,1532,26,87.887794,26,636,65,2018-08-24T21:53:41Z,QRCODE,FALSE,NY,new-era-field,New Era Field,Orchard Park,"Orchard Park, NY 14127",514,1135,14127,"Orchard Park, NY",0.8815085,TRUE,America/New_York,0,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,US,7,New Era Field,42.7737,-78.7874,2015-08-12T16:52:53Z,QRCODE_TM,FALSE
Browns at Bengals,2018-11-25T22:00:00,4347039,2018-04-20T00:47:39,0.874,FALSE,2018-11-25T13:00:00,0.796,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039,Cleveland Browns at Cincinnati Bengals,normal,FALSE,,nfl,FALSE,NA,520,878,74,130.29231,71,422,115,2018-08-24T21:53:40Z,QRCODE,FALSE,OH,paul-brown-stadium,Paul Brown Stadium,Cincinnati,"Cincinnati, OH 45202",515,1124,45202,"Cincinnati, OH",0.86166537,TRUE,America/New_York,0,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,7,Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
Raiders at Ravens,2018-11-25T22:00:00,4347067,2018-04-20T00:47:44,0.864,FALSE,2018-11-25T13:00:00,0.788,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067,Oakland Raiders at Baltimore Ravens,normal,FALSE,,nfl,FALSE,NA,530,1084,67,172.74718,67,691,133,2018-08-24T21:53:41Z,QRCODE,FALSE,MD,m-t-bank-stadium,M&T Bank Stadium,Baltimore,"Baltimore, MD 21230",512,1121,21230,"Baltimore, MD",0.8927189,TRUE,America/New_York,0,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,7,M&T Bank Stadium,39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
Seahawks at Panthers,2018-11-25T22:00:00,4347125,2018-04-20T00:47:55,0.906,FALSE,2018-11-25T13:00:00,0.823,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125,Seattle Seahawks at Carolina Panthers,normal,FALSE,,nfl,FALSE,NA,407,886,80,225.72482,90,996,172,2018-08-24T21:53:41Z,QRCODE,FALSE,NC,bank-of-america-stadium,Bank of America Stadium,Charlotte,"Charlotte, NC 28202",517,1122,28202,"Charlotte, NC",0.8968222,TRUE,America/New_York,0,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,US,8,Bank of America Stadium,35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
Patriots at Jets,2018-11-25T22:00:00,4347098,2018-04-20T00:47:50,0.972,FALSE,2018-11-25T13:00:00,0.871,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098,New England Patriots at New York Jets,normal,FALSE,,nfl,FALSE,NA,771,1107,120,316.61996,120,6034,268,2018-08-24T21:53:41Z,QRCODE,FALSE,NJ,metlife-stadium,MetLife Stadium,East Rutherford,"East Rutherford, NJ 07073",501,1587,07073,"East Rutherford, NJ",0.94873494,TRUE,America/New_York,0,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,US,15,MetLife Stadium,40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
49ers at Buccaneers,2018-11-25T22:00:00,4346928,2018-04-20T00:47:15,0.885,FALSE,2018-11-25T13:00:00,0.803,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928,San Francisco 49ers at Tampa Bay Buccaneers,normal,FALSE,,nfl,FALSE,NA,38,452,77,217.3158,82,434,183,2018-08-24T21:53:40Z,QRCODE,FALSE,FL,raymond-james-stadium,Raymond James Stadium,Tampa,"Tampa, FL 33607",539,39,33607,"Tampa, FL",0.86513025,TRUE,America/New_York,0,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,15,Raymond James Stadium,27.9753,-82.5034,2015-08-24T14:44:53Z,QRCODE_TM,FALSE
Dolphins at Colts,2018-11-25T22:00:00,4346956,2018-04-20T00:47:21,0.855,FALSE,2018-11-25T13:00:00,0.811,2018-11-25T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956,Miami Dolphins at Indianapolis Colts,normal,FALSE,,nfl,FALSE,NA,627,1105,33,111.79426,33,936,93,2018-08-24T21:53:40Z,QRCODE,FALSE,IN,lucas-oil-stadium,Lucas Oil Stadium,Indianapolis,"Indianapolis, IN 46225",527,1130,46225,"Indianapolis, IN",0.9071682,TRUE,America/Indiana/Indianapolis,0,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,12,Lucas Oil Stadium,39.7601,-86.1639,2018-09-13T22:29:37Z,QRCODE_TM,FALSE
Cardinals at Chargers,2018-11-26T01:05:00,4347109,2018-04-20T00:47:52,0.863,FALSE,2018-11-25T13:05:00,0.801,2018-11-25T21:05:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109,Arizona Cardinals at Los Angeles Chargers,normal,FALSE,,nfl,FALSE,NA,552,599,100,211.92935,108,1198,186,2018-08-24T21:53:41Z,QRCODE,FALSE,CA,stubhub-center,StubHub Center,Carson,"Carson, CA 90746",803,52,90746,"Carson, CA",0.7228164,TRUE,America/Los_Angeles,0,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,US,12,StubHub Center,33.8643,-118.261,NA,NA,NA
Steelers at Broncos,2018-11-26T01:25:00,4347143,2018-04-20T01:04:05,0.927,FALSE,2018-11-25T14:25:00,0.845,2018-11-25T21:25:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143,Pittsburgh Steelers at Denver Broncos,normal,FALSE,,nfl,FALSE,NA,140,948,156,492.45715,218,2030,413,2018-08-24T21:53:41Z,QRCODE,FALSE,CO,sports-authority-field-at-mile-high,Sports Authority Field at Mile High,Denver,"Denver, CO 80204",751,1131,80204,"Denver, CO",0.9028296,TRUE,America/Denver,0,1701 Bryant Street,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,US,6,Sports Authority Field at Mile High,39.74,-105.02,2015-08-07T18:39:02Z,QRCODE_TM,FALSE
Packers at Vikings,2018-11-26T05:20:00,4347133,2018-04-20T01:04:04,0.951,FALSE,2018-11-25T19:20:00,0.86,2018-11-26T01:20:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133,Green Bay Packers at Minnesota Vikings,normal,FALSE,,nfl,FALSE,NA,508,777,240,486.54135,240,3584,391,2018-08-24T21:53:41Z,QRCODE,FALSE,MN,u-s-bank-stadium,U.S. Bank Stadium,Minneapolis,"Minneapolis, MN 55415",0,218451,55415,"Minneapolis, MN",0.88524246,TRUE,America/Chicago,0,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,15,U.S. Bank Stadium,44.97,-93.26,2018-08-22T15:34:15Z,NONE,FALSE
Titans at Texans,2018-11-27T05:15:00,4347017,2018-04-20T00:47:36,0.867,FALSE,2018-11-26T19:15:00,0.779,2018-11-27T01:15:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017,Tennessee Titans at Houston Texans,normal,FALSE,,nfl,FALSE,NA,752,1203,39,167.27527,39,954,139,2018-08-24T21:53:41Z,QRCODE,FALSE,TX,nrg-stadium,NRG Stadium,Houston,"Houston, TX 77054",618,41,77054,"Houston, TX",0.8624192,TRUE,America/Chicago,0,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,US,44,NRG Stadium,29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
Saints at Cowboys,2018-11-30T05:20:00,4327920,2018-04-05T23:08:47,0.979,FALSE,2018-11-29T19:20:00,0.874,2018-11-30T01:20:00,FALSE,2018-04-05T00:00:00,https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920,New Orleans Saints at Dallas Cowboys,normal,FALSE,,nfl,TRUE,NA,2873,2237,39,387.66168,39,3878,323,2018-04-17T22:02:33Z,QRCODE,FALSE,TX,at-t-stadium,AT&T Stadium,Arlington,"Arlington, TX 76011",623,4965,76011,"Arlington, TX",0.9751414,TRUE,America/Chicago,0,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,US,23,AT&T Stadium,32.7459,-97.0957,2018-04-17T22:02:33Z,QRCODE,FALSE
Rams at Lions,2018-12-02T22:00:00,4347023,2018-04-20T00:47:36,0.892,FALSE,2018-12-02T13:00:00,0.81,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023,Los Angeles Rams at Detroit Lions,normal,FALSE,,nfl,FALSE,NA,609,950,61,167.13957,63,2404,124,2018-08-24T21:53:41Z,QRCODE,FALSE,MI,ford-field,Ford Field,Detroit,"Detroit, MI 48226",505,346,48226,"Detroit, MI",0.9029952,TRUE,America/Detroit,0,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,US,11,Ford Field,42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
Bills at Dolphins,2018-12-02T22:00:00,4347087,2018-04-20T00:47:48,0.864,FALSE,2018-12-02T13:00:00,0.796,2018-12-02T18:00:00,FALSE,2018-04-20T00:00:00,https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087,Buffalo Bills at Miami Dolphins,normal,FALSE,,nfl,FALSE,NA,220,1016,51,202.55,61,901,144,2018-08-24T21:53:41Z,QRCODE,FALSE,FL,hard-rock-stadium,Hard Rock Stadium,Miami Gardens,"Miami Gardens, FL 33056",528,29,33056,"Miami Gardens, FL",0.8378203,TRUE,America/New_York,0,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,35,Hard Rock Stadium,25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
