"","timestamp","datetime_tbd","is_open","created_at","popularity","type","time_tbd","score","title","short_title","datetime_utc","url","date_tbd","status","visible_until_utc","datetime_local","description","id","announce_date","general_admission","lowest_price","lowest_price_good_deals","listing_count","average_price","highest_price","employee_only","method","created_at","postal_code","name_v2","popularity","timezone","city","score","address","url","has_upcoming_events","display_location","name","num_upcoming_events","country","state","extended_address","id","slug","lon","lat","employee_only","method","created_at"
"134","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:05",0.898,"nfl",FALSE,0.882,"Detroit Lions at Minnesota Vikings","Lions at Vikings","2018-11-04T18:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,"normal","2018-11-04T22:00:00","2018-11-04T12:00:00","",4347140,"2018-04-20T00:00:00",NA,104,104,1225,274.07,1700,FALSE,"QRCODE","2018-08-24T21:53:39Z","55415","U.S. Bank Stadium",0,"America/Chicago","Minneapolis",0.88524246,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,"Minneapolis, MN","U.S. Bank Stadium",14,"US","MN","Minneapolis, MN 55415",218451,"u-s-bank-stadium",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"135","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:17",0.911,"nfl",FALSE,0.899,"Atlanta Falcons at Washington Redskins","Falcons at Redskins","2018-11-04T18:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,"normal","2018-11-04T22:00:00","2018-11-04T13:00:00","",4346937,"2018-04-20T00:00:00",NA,82,82,1451,229.72,1276,FALSE,"QRCODE","2018-08-24T21:53:39Z","20785","FedEx Field",0,"America/New_York","Landover",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",TRUE,"Landover, MD","FedEx Field",9,"US","MD","Landover, MD 20785",35,"fedex-field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"136","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:45",0.875,"nfl",FALSE,0.862,"Pittsburgh Steelers at Baltimore Ravens","Steelers at Ravens","2018-11-04T18:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",FALSE,"normal","2018-11-04T22:00:00","2018-11-04T13:00:00","",4347069,"2018-04-20T00:00:00",NA,123,123,1330,332.05,995,FALSE,"QRCODE","2018-08-24T21:53:39Z","21230","M&T Bank Stadium",0,"America/New_York","Baltimore",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,"Baltimore, MD","M&T Bank Stadium",9,"US","MD","Baltimore, MD 21230",1121,"m-t-bank-stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"137","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:43",0.898,"nfl",FALSE,0.883,"Chicago Bears at Buffalo Bills","Bears at Bills","2018-11-04T18:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",FALSE,"normal","2018-11-04T22:00:00","2018-11-04T13:00:00","",4347061,"2018-04-20T00:00:00",NA,54,54,2043,143.67,1077,FALSE,"QRCODE","2018-08-24T21:53:39Z","14127","New Era Field",0,"America/New_York","Orchard Park",0.8815085,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",TRUE,"Orchard Park, NY","New Era Field",8,"US","NY","Orchard Park, NY 14127",1135,"new-era-field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"138","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:38",0.86,"nfl",FALSE,0.844,"Tampa Bay Buccaneers at Carolina Panthers","Buccaneers at Panthers","2018-11-04T18:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",FALSE,"normal","2018-11-04T22:00:00","2018-11-04T13:00:00","",4347033,"2018-04-20T00:00:00",NA,66,66,1262,220.27,5376,FALSE,"QRCODE","2018-08-24T21:53:39Z","28202","Bank of America Stadium",0,"America/New_York","Charlotte",0.8968222,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,"Charlotte, NC","Bank of America Stadium",10,"US","NC","Charlotte, NC 28202",1122,"bank-of-america-stadium",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"139","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:56",0.887,"nfl",FALSE,0.876,"Los Angeles Chargers at Seattle Seahawks","Chargers at Seahawks","2018-11-04T21:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",FALSE,"normal","2018-11-05T01:05:00","2018-11-04T13:05:00","",4347127,"2018-04-20T00:00:00",NA,135,135,946,358.95,1351,FALSE,"QRCODE","2018-08-24T21:53:39Z","98134","CenturyLink Field",0,"America/Los_Angeles","Seattle",0.87232786,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,"Seattle, WA","CenturyLink Field",14,"US","WA","Seattle, WA 98134",339,"centurylink-field",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"140","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T01:04:05",0.879,"nfl",FALSE,0.861,"Houston Texans at Denver Broncos","Texans at Broncos","2018-11-04T21:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",FALSE,"normal","2018-11-05T01:05:00","2018-11-04T14:05:00","",4347141,"2018-04-20T00:00:00",NA,112,112,787,524.03,123593,FALSE,"QRCODE","2018-08-24T21:53:39Z","80204","Sports Authority Field at Mile High",0,"America/Denver","Denver",0.9028296,"1701 Bryant St.","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,"Denver, CO","Sports Authority Field at Mile High",8,"US","CO","Denver, CO 80204",1131,"sports-authority-field-at-mile-high",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"141","2018-09-05_08.12.46",FALSE,TRUE,"2018-04-20T00:47:25",0.864,"nfl",FALSE,0.847,"Los Angeles Rams at New Orleans Saints","Rams at Saints","2018-11-04T21:25:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",FALSE,"normal","2018-11-05T01:25:00","2018-11-04T15:25:00","",4346970,"2018-04-20T00:00:00",NA,71,71,1397,244.19,5941,FALSE,"QRCODE","2018-05-29T20:39:08Z","70112","Mercedes-Benz Superdome",0,"America/Chicago","New Orleans",0.8966978,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,"New Orleans, LA","Mercedes-Benz Superdome",20,"US","LA","New Orleans, LA 70112",128,"mercedes-benz-superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"142","2018-09-05_08.12.46",FALSE,FALSE,"2018-08-23T19:51:10",0.596,"concert",FALSE,0.51,"Alex G","Alex G","2018-11-05T01:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",FALSE,"normal","2018-11-05T05:00:00","2018-11-04T19:00:00","",4494650,"2018-08-23T00:00:00",TRUE,59,NA,8,82.25,146,NA,NA,NA,"60608","Thalia Hall",0,"America/Chicago","Chicago",0.51888376,"1807 S Allport St","https://seatgeek.com/venues/thalia-hall/tickets",TRUE,"Chicago, IL","Thalia Hall",58,"US","IL","Chicago, IL 60608",60271,"thalia-hall",-87.6575,41.8577,NA,NA,NA
"143","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:49",0.976,"nfl",FALSE,0.974,"Green Bay Packers at New England Patriots","Packers at Patriots","2018-11-05T01:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",FALSE,"normal","2018-11-05T05:20:00","2018-11-04T20:20:00","",4347089,"2018-04-20T00:00:00",NA,458,458,750,1115.94,6871,FALSE,"QRCODE","2018-08-24T21:53:39Z","02035","Gillette Stadium",0,"America/New_York","Foxborough",0.8983344,"1 Patriot Place","https://seatgeek.com/venues/gillette-stadium/tickets",TRUE,"Foxborough, MA","Gillette Stadium",14,"US","MA","Foxborough, MA 02035",33,"gillette-stadium",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"144","2018-09-05_08.12.46",FALSE,TRUE,"2018-04-05T23:08:47",0.938,"nfl",FALSE,0.937,"Tennessee Titans at Dallas Cowboys","Titans at Cowboys","2018-11-06T01:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",FALSE,"normal","2018-11-06T05:15:00","2018-11-05T19:15:00","",4327922,"2018-04-05T00:00:00",NA,28,28,3572,294.62,6036,FALSE,"QRCODE","2018-04-17T22:02:33Z","76011","AT&T Stadium",0,"America/Chicago","Arlington",0.9751414,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,"Arlington, TX","AT&T Stadium",25,"US","TX","Arlington, TX 76011",4965,"at-t-stadium",-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"145","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:46",0.885,"nfl",FALSE,0.88,"Carolina Panthers at Pittsburgh Steelers","Panthers at Steelers","2018-11-09T01:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,"normal","2018-11-09T05:20:00","2018-11-08T20:20:00","",4347075,"2018-04-20T00:00:00",NA,88,88,1348,248.42,2422,FALSE,"QRCODE","2018-08-24T21:53:39Z","15212","Heinz Field",0,"America/New_York","Pittsburgh",0.9033526,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",TRUE,"Pittsburgh, PA","Heinz Field",13,"US","PA","Pittsburgh, PA 15212",1119,"heinz-field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"146","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:30",0.912,"nfl",FALSE,0.912,"New England Patriots at Tennessee Titans","Patriots at Titans","2018-11-11T17:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,"normal","2018-11-11T21:00:00","2018-11-11T12:00:00","",4346990,"2018-04-20T00:00:00",NA,261,261,644,603.53,5097,FALSE,"QRCODE","2018-08-24T21:53:40Z","37213","Nissan Stadium",0,"America/New_York","Nashville",0.8546275,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,"Nashville, TN","Nissan Stadium",15,"US","TN","Nashville, TN 37213",1126,"nissan-stadium",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"147","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:27",0.86,"nfl",FALSE,0.854,"Arizona Cardinals at Kansas City Chiefs","Cardinals at Chiefs","2018-11-11T18:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T12:00:00","",4346980,"2018-04-20T00:00:00",NA,39,39,1264,154.46,1030,FALSE,"QRCODE","2018-08-24T21:53:40Z","64129","Arrowhead Stadium",0,"America/Chicago","Kansas City",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,"Kansas City, MO","Arrowhead Stadium",10,"US","MO","Kansas City, MO 64129",1128,"arrowhead-stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"148","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:40",0.859,"nfl",FALSE,0.854,"New Orleans Saints at Cincinnati Bengals","Saints at Bengals","2018-11-11T18:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T13:00:00","",4347040,"2018-04-20T00:00:00",NA,51,51,1120,141.24,856,FALSE,"QRCODE","2018-08-24T21:53:40Z","45202","Paul Brown Stadium",0,"America/New_York","Cincinnati",0.86166537,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,"Cincinnati, OH","Paul Brown Stadium",9,"US","OH","Cincinnati, OH 45202",1124,"paul-brown-stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"149","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:32",0.876,"nfl",FALSE,0.872,"Detroit Lions at Chicago Bears","Lions at Bears","2018-11-11T18:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T12:00:00","",4347006,"2018-04-20T00:00:00",NA,97,97,1161,323.03,1284,FALSE,"QRCODE","2018-08-24T21:53:40Z","60605","Soldier Field",0,"America/Chicago","Chicago",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Chicago, IL","Soldier Field",12,"US","IL","Chicago, IL 60605",31,"soldier-field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"150","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:22",0.851,"nfl",FALSE,0.835,"Jacksonville Jaguars at Indianapolis Colts","Jaguars at Colts","2018-11-11T18:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T13:00:00","",4346958,"2018-04-20T00:00:00",NA,34,34,1997,160.16,6154,FALSE,"QRCODE","2018-08-24T21:53:40Z","46225","Lucas Oil Stadium",0,"America/Indiana/Indianapolis","Indianapolis",0.9071682,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,"Indianapolis, IN","Lucas Oil Stadium",15,"US","IN","Indianapolis, IN 46225",1130,"lucas-oil-stadium",-86.1639,39.7601,FALSE,"QRCODE_TM","2015-08-22T16:51:43Z"
"151","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:16",0.86,"nfl",FALSE,0.856,"Washington Redskins at Tampa Bay Buccaneers","Redskins at Buccaneers","2018-11-11T18:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T13:00:00","",4346930,"2018-04-20T00:00:00",NA,75,75,423,232.74,1199,FALSE,"QRCODE","2018-08-24T21:53:40Z","33607","Raymond James Stadium",0,"America/New_York","Tampa",0.86513025,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,"Tampa, FL","Raymond James Stadium",16,"US","FL","Tampa, FL 33607",39,"raymond-james-stadium",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"152","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:31",0.848,"nfl",FALSE,0.833,"Atlanta Falcons at Cleveland Browns","Falcons at Browns","2018-11-11T18:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T13:00:00","",4346996,"2018-04-20T00:00:00",NA,31,31,2312,120.52,1275,FALSE,"QRCODE","2018-08-24T21:53:40Z","44114","FirstEnergy Stadium",0,"America/New_York","Cleveland",0.86852187,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,"Cleveland, OH","FirstEnergy Stadium",8,"US","OH","Cleveland, OH 44114",1123,"firstenergy-stadium-15",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"153","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:43",0.871,"nfl",FALSE,0.87,"Buffalo Bills at New York Jets","Bills at Jets","2018-11-11T18:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T13:00:00","",4347060,"2018-04-20T00:00:00",NA,33,33,2111,175.37,6022,FALSE,"QRCODE","2018-08-24T21:53:40Z","07073","MetLife Stadium",0,"America/New_York","East Rutherford",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,"East Rutherford, NJ","MetLife Stadium",21,"US","NJ","East Rutherford, NJ 07073",1587,"metlife-stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"154","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:13",0.902,"nfl",FALSE,0.895,"Miami Dolphins at Green Bay Packers","Dolphins at Packers","2018-11-11T18:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,"normal","2018-11-11T22:00:00","2018-11-11T12:00:00","",4346912,"2018-04-20T00:00:00",NA,193,193,791,403.88,981,FALSE,"QRCODE","2018-08-24T21:53:40Z","54304","Lambeau Field",0,"America/Chicago","Green Bay",0.92909414,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,"Green Bay, WI","Lambeau Field",8,"US","WI","Green Bay, WI 54304",1125,"lambeau-field",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"155","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:56",0.862,"nfl",FALSE,0.858,"Los Angeles Chargers at Oakland Raiders","Chargers at Raiders","2018-11-11T21:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,"normal","2018-11-12T01:05:00","2018-11-11T13:05:00","",4347130,"2018-04-20T00:00:00",NA,89,89,1172,230.95,1867,FALSE,"QRCODE","2018-08-24T21:53:40Z","94621","Oakland-Alameda County Coliseum",0,"America/Los_Angeles","Oakland",0.7817843,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,"Oakland, CA","Oakland-Alameda County Coliseum",31,"US","CA","Oakland, CA 94621",14,"oakland-alameda-county-coliseum",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"156","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:14",0.872,"nfl",FALSE,0.869,"Seattle Seahawks at Los Angeles Rams","Seahawks at Rams","2018-11-11T21:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,"normal","2018-11-12T01:25:00","2018-11-11T13:25:00","",4346920,"2018-04-20T00:00:00",NA,54,54,1851,190,2525,FALSE,"QRCODE","2018-08-24T21:53:40Z","90037","Los Angeles Memorial Coliseum",0,"America/Los_Angeles","Los Angeles",0.86898464,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,"Los Angeles, CA","Los Angeles Memorial Coliseum",14,"US","CA","Los Angeles, CA 90037",51012,"los-angeles-memorial-coliseum-1",-118.29,34.01,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"157","2018-09-05_08.12.46",FALSE,FALSE,"2018-08-23T20:13:51",0.517,"concert",FALSE,0.438,"Alex G with Half Waif","Alex G with Half Waif","2018-11-12T00:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,"normal","2018-11-12T04:00:00","2018-11-11T19:00:00","",4500554,"2018-08-23T00:00:00",TRUE,104,NA,2,105,106,NA,NA,NA,"33605","Crowbar",0,"America/New_York","Tampa",0.42424366,"1812 North 17th Street","https://seatgeek.com/venues/crowbar-2/tickets",TRUE,"Tampa, FL","Crowbar",29,"US","FL","Tampa, FL 33605",3160,"crowbar-2",-82.4406,27.9608,NA,NA,NA
"158","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:38",0.923,"nfl",FALSE,0.93,"Dallas Cowboys at Philadelphia Eagles","Cowboys at Eagles","2018-11-12T01:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,"normal","2018-11-12T05:20:00","2018-11-11T20:20:00","",4347031,"2018-04-20T00:00:00",NA,144,144,1513,502.79,7171,FALSE,"QRCODE","2018-08-24T21:53:40Z","19148","Lincoln Financial Field",0,"America/New_York","Philadelphia",0.90542686,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,"Philadelphia, PA","Lincoln Financial Field",18,"US","PA","Philadelphia, PA 19148",330,"lincoln-financial-field",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"159","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:54",0.903,"nfl",FALSE,0.908,"New York Giants at San Francisco 49ers","Giants at 49ers","2018-11-13T01:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,"normal","2018-11-13T05:15:00","2018-11-12T17:15:00","",4347117,"2018-04-20T00:00:00",NA,79,79,1768,252.95,3694,FALSE,"QRCODE","2018-08-24T21:53:40Z","95054","Levi's Stadium",0,"America/Los_Angeles","Santa Clara",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,"Santa Clara, CA","Levi's Stadium",13,"US","CA","Santa Clara, CA 95054",58670,"levi-s-stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"160","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:56",0.921,"nfl",FALSE,0.93,"Green Bay Packers at Seattle Seahawks","Packers at Seahawks","2018-11-16T01:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,"normal","2018-11-16T05:20:00","2018-11-15T17:20:00","",4347126,"2018-04-20T00:00:00",NA,266,266,702,631.61,2124,FALSE,"QRCODE","2018-08-24T21:53:40Z","98134","CenturyLink Field",0,"America/Los_Angeles","Seattle",0.87232786,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,"Seattle, WA","CenturyLink Field",14,"US","WA","Seattle, WA 98134",339,"centurylink-field",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"161","2018-09-05_08.12.46",FALSE,FALSE,"2018-02-28T15:00:12",0.499,"ncaa_football",FALSE,0.465,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","South Alabama at Louisiana","2018-11-17T18:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956",FALSE,"normal","2018-11-17T22:00:00","2018-11-17T12:00:00","",4281956,"2018-02-28T00:00:00",NA,55,55,62,61.98,86,NA,NA,NA,"70506","Cajun Field",0,"America/Chicago","Lafayette",0.43303972,"201 Reinhardt Dr","https://seatgeek.com/venues/cajun-field/tickets",TRUE,"Lafayette, LA","Cajun Field",5,"US","LA","Lafayette, LA 70506",2796,"cajun-field",-92.04,30.22,NA,NA,NA
"162","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:45",0.819,"nfl",FALSE,0.812,"Cincinnati Bengals at Baltimore Ravens","Bengals at Ravens","2018-11-18T18:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,"normal","2018-11-18T22:00:00","2018-11-18T13:00:00","",4347068,"2018-04-20T00:00:00",NA,43,43,1961,181.2,749,FALSE,"QRCODE","2018-08-24T21:53:40Z","21230","M&T Bank Stadium",0,"America/New_York","Baltimore",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,"Baltimore, MD","M&T Bank Stadium",9,"US","MD","Baltimore, MD 21230",1121,"m-t-bank-stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"163","2018-09-05_08.12.46",FALSE,TRUE,"2018-04-20T00:47:25",0.882,"nfl",FALSE,0.881,"Philadelphia Eagles at New Orleans Saints","Eagles at Saints","2018-11-18T18:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",FALSE,"normal","2018-11-18T22:00:00","2018-11-18T12:00:00","",4346969,"2018-04-20T00:00:00",NA,160,160,1296,397.03,3000,FALSE,"QRCODE","2018-05-29T20:39:16Z","70112","Mercedes-Benz Superdome",0,"America/Chicago","New Orleans",0.8966978,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,"New Orleans, LA","Mercedes-Benz Superdome",20,"US","LA","New Orleans, LA 70112",128,"mercedes-benz-superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"164","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:32",0.879,"nfl",FALSE,0.881,"Minnesota Vikings at Chicago Bears","Vikings at Bears","2018-11-18T18:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",FALSE,"normal","2018-11-18T22:00:00","2018-11-18T12:00:00","",4347005,"2018-04-20T00:00:00",NA,103,103,1247,344.03,1318,FALSE,"QRCODE","2018-08-24T21:53:40Z","60605","Soldier Field",0,"America/Chicago","Chicago",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Chicago, IL","Soldier Field",12,"US","IL","Chicago, IL 60605",31,"soldier-field",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"165","2018-09-05_08.12.46",FALSE,FALSE,"2018-04-20T00:47:41",0.942,"nfl",FALSE,0.943,"Dallas Cowboys at Atlanta Falcons","Cowboys at Falcons","2018-11-18T18:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,"normal","2018-11-18T22:00:00","2018-11-18T13:00:00","",4347049,"2018-04-20T00:00:00",NA,212,212,1343,511.42,2868,FALSE,"QRCODE","2018-08-24T21:53:40Z","30313","Mercedes-Benz Stadium",0,"America/New_York","Atlanta",0.76958936,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,"Atlanta, GA","Mercedes-Benz Stadium",15,"US","GA","Atlanta, GA 30313",419590,"mercedes-benz-stadium",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
