"","timestamp","datetime_tbd","popularity","url","is_open","datetime_local","visible_until_utc","score","datetime_utc","created_at","announce_date","description","type","short_title","title","status","time_tbd","date_tbd","id","general_admission","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","listing_count","created_at","employee_only","method","city","name_v2","url","timezone","has_upcoming_events","score","metro_code","display_location","slug","country","postal_code","state","extended_address","address","name","popularity","num_upcoming_events","id","lat","lon","created_at","employee_only","method"
"43","2018-09-26_08.06.25",FALSE,0.924,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",FALSE,"2018-10-14T12:00:00","2018-10-14T21:00:00",0.877,"2018-10-14T17:00:00","2018-04-20T01:04:06","2018-04-20T00:00:00","","nfl","Cardinals at Vikings","Arizona Cardinals at Minnesota Vikings","normal",FALSE,FALSE,4347145,NA,114,258,567,106,306.8014,1198,428,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Minneapolis","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,0.88524246,0,"Minneapolis, MN","u-s-bank-stadium","US","55415","MN","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,15,218451,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"44","2018-09-26_08.06.25",FALSE,0.912,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",FALSE,"2018-10-14T12:00:00","2018-10-14T21:00:00",0.863,"2018-10-14T17:00:00","2018-04-20T00:47:36","2018-04-20T00:00:00","","nfl","Bills at Texans","Buffalo Bills at Houston Texans","normal",FALSE,FALSE,4347019,NA,45,149,978,45,168.60762,585,683,"2018-08-24T21:53:35Z",FALSE,"QRCODE","Houston","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,0.8624192,618,"Houston, TX","nrg-stadium","US","77054","TX","Houston, TX 77054","1 Reliant Park","NRG Stadium",0,45,41,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"45","2018-09-26_08.06.25",FALSE,0.959,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",FALSE,"2018-10-14T13:00:00","2018-10-14T21:00:00",0.915,"2018-10-14T17:00:00","2018-04-20T00:47:18","2018-04-20T00:00:00","","nfl","Panthers at Redskins","Carolina Panthers at Washington Redskins","normal",FALSE,FALSE,4346942,NA,88,155,956,98,181.97537,826,609,"2018-08-24T21:52:02Z",FALSE,"QRCODE","Landover","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,0.9333444,511,"Landover, MD","fedex-field","US","20785","MD","Landover, MD 20785","1600 Fedex Way","FedEx Field",0,6,35,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"46","2018-09-26_08.06.25",FALSE,0.888,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",FALSE,"2018-10-14T15:25:00","2018-10-14T23:25:00",0.832,"2018-10-14T19:25:00","2018-04-20T00:47:30","2018-04-20T00:00:00","","nfl","Ravens at Titans","Baltimore Ravens at Tennessee Titans","normal",FALSE,FALSE,4346991,NA,63,184,638,66,196.89062,513,384,"2018-08-24T21:53:35Z",FALSE,"QRCODE","Nashville","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,0.8546275,659,"Nashville, TN","nissan-stadium","US","37213","TN","Nashville, TN 37213","1 Titans Way","Nissan Stadium",0,16,1126,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"47","2018-09-26_08.06.25",FALSE,0.918,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",FALSE,"2018-10-14T14:05:00","2018-10-15T00:05:00",0.868,"2018-10-14T20:05:00","2018-04-20T01:04:04","2018-04-20T00:00:00","","nfl","Rams at Broncos","Los Angeles Rams at Denver Broncos","normal",FALSE,FALSE,4347138,NA,159,297,596,167,381.25,1194,64,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Denver","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",TRUE,0.9028296,751,"Denver, CO","sports-authority-field-at-mile-high","US","80204","CO","Denver, CO 80204","1701 Bryant St.","Sports Authority Field at Mile High",0,7,1131,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"48","2018-09-26_08.06.25",FALSE,0.987,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",TRUE,"2018-10-14T15:25:00","2018-10-15T00:25:00",0.955,"2018-10-14T20:25:00","2018-04-05T23:08:47","2018-04-05T00:00:00","","nfl","Jaguars at Cowboys","Jacksonville Jaguars at Dallas Cowboys","normal",FALSE,FALSE,4327923,NA,25,263,1979,25,329.5818,2642,2494,"2018-04-17T22:02:33Z",FALSE,"QRCODE","Arlington","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,0.9751414,623,"Arlington, TX","at-t-stadium","US","76011","TX","Arlington, TX 76011","1 AT&T Way","AT&T Stadium",0,20,4965,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"49","2018-09-26_08.06.25",FALSE,0.963,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",FALSE,"2018-10-14T20:20:00","2018-10-15T04:20:00",0.929,"2018-10-15T00:20:00","2018-04-20T00:47:50","2018-04-20T00:00:00","","nfl","Chiefs at Patriots","Kansas City Chiefs at New England Patriots","normal",FALSE,FALSE,4347095,NA,207,408,610,207,492.27908,1437,215,"2018-08-24T21:53:35Z",FALSE,"QRCODE","Foxborough","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",TRUE,0.8983344,506,"Foxborough, MA","gillette-stadium","US","02035","MA","Foxborough, MA 02035","1 Patriot Place","Gillette Stadium",0,15,33,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"50","2018-09-26_08.06.25",FALSE,0.945,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,"2018-10-15T19:15:00","2018-10-16T04:15:00",0.909,"2018-10-16T00:15:00","2018-04-20T00:47:13","2018-04-20T00:00:00","","nfl","49ers at Packers","San Francisco 49ers at Green Bay Packers","normal",FALSE,FALSE,4346914,NA,175,303,497,180,317.9257,645,148,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Green Bay","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,0.92909414,658,"Green Bay, WI","lambeau-field","US","54304","WI","Green Bay, WI 54304","1265 Lombardi Avenue","Lambeau Field",0,6,1125,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"51","2018-09-26_08.06.25",FALSE,0.938,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,"2018-10-18T17:20:00","2018-10-19T04:20:00",0.904,"2018-10-19T00:20:00","2018-04-20T00:47:51","2018-04-20T00:00:00","","nfl","Broncos at Cardinals","Denver Broncos at Arizona Cardinals","normal",FALSE,FALSE,4347102,NA,53,137,739,53,168.92926,720,523,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Glendale","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,0.93402725,753,"Glendale, AZ","state-farm-stadium","US","85305","AZ","Glendale, AZ 85305","1 Cardinals Drive","State Farm Stadium",0,10,43,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"52","2018-09-26_08.06.25",FALSE,0.487,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",FALSE,"2018-10-20T18:30:00","2018-10-21T03:30:00",0.342,"2018-10-20T23:30:00","2018-08-01T16:01:33","2018-08-01T00:00:00","","sports","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","normal",FALSE,FALSE,4471322,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Jonesboro","ASU Convocation Center","https://seatgeek.com/venues/asu-convocation-center-1/tickets","America/Chicago",TRUE,0.5808074,734,"Jonesboro, AR","asu-convocation-center-1","US","72401","AR","Jonesboro, AR 72401","217 Olympic Drive","ASU Convocation Center",0,42,4081,35.8438,-90.6691,NA,NA,NA
"53","2018-09-26_08.06.25",FALSE,0.972,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,"2018-10-21T12:00:00","2018-10-21T21:00:00",0.95,"2018-10-21T17:00:00","2018-04-20T00:47:33","2018-04-20T00:00:00","","nfl","Patriots at Bears","New England Patriots at Chicago Bears","normal",FALSE,FALSE,4347008,NA,357,603,461,255,2424.6233,123581,69,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0.940013,602,"Chicago, IL","soldier-field","US","60605","IL","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",0,9,31,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"54","2018-09-26_08.06.25",FALSE,0.885,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.838,"2018-10-21T17:00:00","2018-04-20T00:47:22","2018-04-20T00:00:00","","nfl","Bills at Colts","Buffalo Bills at Indianapolis Colts","normal",FALSE,FALSE,4346960,NA,31,91,980,31,112.916664,875,576,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Indianapolis","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,0.9071682,527,"Indianapolis, IN","lucas-oil-stadium","US","46225","IN","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",0,14,1130,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"55","2018-09-26_08.06.25",FALSE,0.951,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.924,"2018-10-21T17:00:00","2018-04-20T00:47:26","2018-04-20T00:00:00","","nfl","Vikings at Jets","Minnesota Vikings at New York Jets","normal",FALSE,FALSE,4346975,NA,62,181,872,62,216.33098,1032,568,"2018-08-24T21:53:38Z",FALSE,"QRCODE","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0.94873494,501,"East Rutherford, NJ","metlife-stadium","US","07073","NJ","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",0,16,1587,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"56","2018-09-26_08.06.25",FALSE,0.883,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.842,"2018-10-21T17:00:00","2018-04-20T00:47:16","2018-04-20T00:00:00","","nfl","Browns at Buccaneers","Cleveland Browns at Tampa Bay Buccaneers","normal",FALSE,FALSE,4346931,NA,79,199,319,94,243.06897,558,29,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Tampa","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,0.86513025,539,"Tampa, FL","raymond-james-stadium","US","33607","FL","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",0,14,39,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"57","2018-09-26_08.06.25",FALSE,0.9,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.86,"2018-10-21T17:00:00","2018-04-20T00:47:47","2018-04-20T00:00:00","","nfl","Lions at Dolphins","Detroit Lions at Miami Dolphins","normal",FALSE,FALSE,4347084,NA,53,143,932,61,154.48454,902,194,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Miami Gardens","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,0.8378203,528,"Miami Gardens, FL","hard-rock-stadium","US","33056","FL","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",0,36,29,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"58","2018-09-26_08.06.25",FALSE,0.916,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,"2018-10-21T12:00:00","2018-10-21T21:00:00",0.879,"2018-10-21T17:00:00","2018-04-20T00:47:27","2018-04-20T00:00:00","","nfl","Bengals at Chiefs","Cincinnati Bengals at Kansas City Chiefs","normal",FALSE,FALSE,4346982,NA,48,139,1100,50,148.88634,601,915,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Kansas City","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0.8827867,616,"Kansas City, MO","arrowhead-stadium","US","64129","MO","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",0,8,1128,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"59","2018-09-26_08.06.25",FALSE,0.85,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.799,"2018-10-21T17:00:00","2018-04-20T00:47:19","2018-04-20T00:00:00","","nfl","Texans at Jaguars","Houston Texans at Jacksonville Jaguars","normal",FALSE,FALSE,4346948,NA,46,98,827,46,127.45421,587,535,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Jacksonville","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York",TRUE,0.83759147,561,"Jacksonville, FL","everbank-field","US","32202","FL","Jacksonville, FL 32202","1 Everbank Field Dr","EverBank Field",0,8,5178,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"60","2018-09-26_08.06.25",FALSE,0.946,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,"2018-10-21T13:00:00","2018-10-21T21:00:00",0.915,"2018-10-21T17:00:00","2018-04-20T00:47:39","2018-04-20T00:00:00","","nfl","Panthers at Eagles","Carolina Panthers at Philadelphia Eagles","normal",FALSE,FALSE,4347036,NA,156,364,769,202,412.12296,3680,366,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Philadelphia","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",TRUE,0.90542686,504,"Philadelphia, PA","lincoln-financial-field","US","19148","PA","Philadelphia, PA 19148","1020 Pattison Ave","Lincoln Financial Field",0,15,330,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"61","2018-09-26_08.06.25",FALSE,0.889,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,"2018-10-21T16:05:00","2018-10-22T00:05:00",0.845,"2018-10-21T20:05:00","2018-04-20T00:47:45","2018-04-20T00:00:00","","nfl","Saints at Ravens","New Orleans Saints at Baltimore Ravens","normal",FALSE,FALSE,4347071,NA,51,122,883,51,147.58513,626,511,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Baltimore","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,0.8927189,512,"Baltimore, MD","m-t-bank-stadium","US","21230","MD","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",0,7,1121,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"62","2018-09-26_08.06.25",FALSE,0.977,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,"2018-10-21T16:25:00","2018-10-22T00:25:00",0.952,"2018-10-21T20:25:00","2018-04-20T00:47:18","2018-04-20T00:00:00","","nfl","Cowboys at Redskins","Dallas Cowboys at Washington Redskins","normal",FALSE,FALSE,4346941,NA,180,297,1014,183,345.93323,1101,719,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Landover","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,0.9333444,511,"Landover, MD","fedex-field","US","20785","MD","Landover, MD 20785","1600 Fedex Way","FedEx Field",0,6,35,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"63","2018-09-26_08.06.25",FALSE,0.946,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,"2018-10-21T17:20:00","2018-10-22T04:20:00",0.919,"2018-10-22T00:20:00","2018-04-20T00:47:54","2018-04-20T00:00:00","","nfl","Rams at 49ers","Los Angeles Rams at San Francisco 49ers","normal",FALSE,FALSE,4347118,NA,84,196,953,84,224.02122,2993,801,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Santa Clara","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,0.95768774,0,"Santa Clara, CA","levi-s-stadium","US","95054","CA","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,13,58670,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"64","2018-09-26_08.06.25",FALSE,0.936,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,"2018-10-22T20:15:00","2018-10-23T04:15:00",0.907,"2018-10-23T00:15:00","2018-04-20T00:47:42","2018-04-20T00:00:00","","nfl","Giants at Falcons","New York Giants at Atlanta Falcons","normal",FALSE,FALSE,4347050,NA,122,303,825,128,325.05896,1990,814,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Atlanta","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",TRUE,0.76958936,0,"Atlanta, GA","mercedes-benz-stadium","US","30313","GA","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,19,419590,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"65","2018-09-26_08.06.25",FALSE,0.451,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,"2018-10-23T19:00:00","2018-10-24T04:00:00",0.299,"2018-10-24T00:00:00","2018-02-28T15:00:17","2018-02-28T00:00:00","","ncaa_football","Troy at South Alabama","Troy Trojans at South Alabama Jaguars Football","normal",FALSE,FALSE,4281985,NA,26,36,11,26,43.58621,92,29,NA,NA,NA,"Mobile","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago",TRUE,0.50177634,686,"Mobile, AL","ladd-peebles-stadium","US","36604","AL","Mobile, AL 36604","1621 Virginia St.","Ladd Peebles Stadium",0,5,3716,30.6748,-88.0761,NA,NA,NA
"66","2018-09-26_08.06.25",FALSE,0.884,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,"2018-10-25T19:20:00","2018-10-26T04:20:00",0.856,"2018-10-26T00:20:00","2018-04-20T00:47:36","2018-04-20T00:00:00","","nfl","Dolphins at Texans","Miami Dolphins at Houston Texans","normal",FALSE,FALSE,4347018,NA,37,134,1034,37,163.0554,622,722,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Houston","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,0.8624192,618,"Houston, TX","nrg-stadium","US","77054","TX","Houston, TX 77054","1 Reliant Park","NRG Stadium",0,45,41,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"67","2018-09-26_08.06.25",FALSE,0.87,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,"2018-10-28T13:00:00","2018-10-28T21:00:00",0.834,"2018-10-28T17:00:00","2018-04-20T00:47:40","2018-04-20T00:00:00","","nfl","Buccaneers at Bengals","Tampa Bay Buccaneers at Cincinnati Bengals","normal",FALSE,FALSE,4347041,NA,40,90,879,40,101.05181,332,579,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Cincinnati","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,0.86166537,515,"Cincinnati, OH","paul-brown-stadium","US","45202","OH","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",0,7,1124,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"68","2018-09-26_08.06.25",FALSE,0.926,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,"2018-10-28T13:00:00","2018-10-28T21:00:00",0.899,"2018-10-28T17:00:00","2018-04-20T00:47:37","2018-04-20T00:00:00","","nfl","Seahawks at Lions","Seattle Seahawks at Detroit Lions","normal",FALSE,FALSE,4347026,NA,57,131,714,57,173.7168,2392,512,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Detroit","Ford Field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,0.9029952,505,"Detroit, MI","ford-field","US","48226","MI","Detroit, MI 48226","2000 Brush St.","Ford Field",0,11,346,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"69","2018-09-26_08.06.25",FALSE,0.898,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,"2018-10-28T13:00:00","2018-10-28T21:00:00",0.87,"2018-10-28T17:00:00","2018-04-20T00:47:45","2018-04-20T00:00:00","","nfl","Ravens at Panthers","Baltimore Ravens at Carolina Panthers","normal",FALSE,FALSE,4347070,NA,84,162,662,84,212.01166,588,343,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Charlotte","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,0.8968222,517,"Charlotte, NC","bank-of-america-stadium","US","28202","NC","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",0,8,1122,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"70","2018-09-26_08.06.25",FALSE,0.922,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,"2018-10-28T13:00:00","2018-10-28T21:00:00",0.902,"2018-10-28T17:00:00","2018-04-20T00:47:17","2018-04-20T00:00:00","","nfl","Redskins at Giants","Washington Redskins at New York Giants","normal",FALSE,FALSE,4346940,NA,132,236,756,134,296.45657,1498,541,"2018-08-24T21:53:39Z",FALSE,"QRCODE","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0.94873494,501,"East Rutherford, NJ","metlife-stadium","US","07073","NJ","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",0,16,1587,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"71","2018-09-26_08.06.25",FALSE,0.908,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,"2018-10-28T13:00:00","2018-10-28T21:00:00",0.88,"2018-10-28T17:00:00","2018-04-20T00:47:46","2018-04-20T00:00:00","","nfl","Browns at Steelers","Cleveland Browns at Pittsburgh Steelers","normal",FALSE,FALSE,4347078,NA,91,242,624,91,289.22742,1138,299,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Pittsburgh","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,0.9033526,508,"Pittsburgh, PA","heinz-field","US","15212","PA","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",0,10,1119,40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"72","2018-09-26_08.06.25",FALSE,0.922,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,"2018-10-28T12:00:00","2018-10-28T21:00:00",0.899,"2018-10-28T17:00:00","2018-04-20T00:47:27","2018-04-20T00:00:00","","nfl","Broncos at Chiefs","Denver Broncos at Kansas City Chiefs","normal",FALSE,FALSE,4346981,NA,103,188,1034,103,211.863,840,803,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Kansas City","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0.8827867,616,"Kansas City, MO","arrowhead-stadium","US","64129","MO","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",0,8,1128,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"73","2018-09-26_08.06.25",FALSE,0.913,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,"2018-10-28T12:00:00","2018-10-28T21:00:00",0.887,"2018-10-28T17:00:00","2018-04-20T00:47:33","2018-04-20T00:00:00","","nfl","Jets at Bears","New York Jets at Chicago Bears","normal",FALSE,FALSE,4347007,NA,133,291,699,133,326,1198,137,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0.940013,602,"Chicago, IL","soldier-field","US","60605","IL","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",0,9,31,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"74","2018-09-26_08.06.25",FALSE,0.891,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,"2018-10-28T13:05:00","2018-10-29T00:05:00",0.86,"2018-10-28T20:05:00","2018-04-20T01:04:25","2018-04-20T00:00:00","","nfl","Colts at Raiders","Indianapolis Colts at Oakland Raiders","normal",FALSE,FALSE,4347153,NA,75,159,831,75,168.52736,591,603,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Oakland","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,0.7817843,807,"Oakland, CA","oakland-alameda-county-coliseum","US","94621","CA","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",0,21,14,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
