"","timestamp","time_tbd","visible_until_utc","datetime_utc","score","description","is_open","date_tbd","short_title","datetime_local","status","id","popularity","created_at","announce_date","url","type","datetime_tbd","title","general_admission","lowest_price","average_price","visible_listing_count","listing_count","median_price","lowest_price_good_deals","highest_price","method","employee_only","created_at","postal_code","metro_code","extended_address","has_upcoming_events","country","score","id","city","timezone","address","name","num_upcoming_events","popularity","url","name_v2","state","slug","display_location","lon","lat","method","employee_only","created_at"
"63","2018-09-30_16.57.10",FALSE,"2018-10-29T00:25:00","2018-10-28T20:25:00",0.961,"",FALSE,FALSE,"Packers at Rams","2018-10-28T13:25:00","normal",4346921,0.91,"2018-04-20T00:47:14","2018-04-20T00:00:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","nfl",FALSE,"Green Bay Packers at Los Angeles Rams",NA,254,514.8047,1061,558,470,254,1385,"QRCODE",FALSE,"2018-08-24T21:53:39Z","90037",0,"Los Angeles, CA 90037",TRUE,"US",0.86898464,51012,"Los Angeles","America/Los_Angeles","3911 S Figueroa St","Los Angeles Memorial Coliseum",8,0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","CA","los-angeles-memorial-coliseum-1","Los Angeles, CA",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"64","2018-09-30_16.57.10",FALSE,"2018-10-29T00:25:00","2018-10-28T20:25:00",0.919,"",FALSE,FALSE,"49ers at Cardinals","2018-10-28T13:25:00","normal",4347101,0.881,"2018-04-20T00:47:51","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","nfl",FALSE,"San Francisco 49ers at Arizona Cardinals",NA,39,136.57687,995,735,111,39,613,"QRCODE",FALSE,"2018-08-24T21:53:39Z","85305",753,"Glendale, AZ 85305",TRUE,"US",0.93402725,43,"Glendale","America/Phoenix","1 Cardinals Drive","State Farm Stadium",10,0,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","AZ","state-farm-stadium","Glendale, AZ",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"65","2018-09-30_16.57.10",FALSE,"2018-10-29T04:20:00","2018-10-29T00:20:00",0.912,"",FALSE,FALSE,"Saints at Vikings","2018-10-28T19:20:00","normal",4347136,0.875,"2018-04-20T01:04:04","2018-04-20T00:00:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","nfl",FALSE,"New Orleans Saints at Minnesota Vikings",NA,126,320.4851,795,571,276,126,2033,"QRCODE",FALSE,"2018-08-24T21:53:39Z","55415",0,"Minneapolis, MN 55415",TRUE,"US",0.88524246,218451,"Minneapolis","America/Chicago","900 South 5th Street","U.S. Bank Stadium",15,0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","MN","u-s-bank-stadium","Minneapolis, MN",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"66","2018-09-30_16.57.10",FALSE,"2018-10-30T04:15:00","2018-10-30T00:15:00",0.917,"",FALSE,FALSE,"Patriots at Bills","2018-10-29T20:15:00","normal",4347062,0.874,"2018-04-20T00:47:44","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","nfl",FALSE,"New England Patriots at Buffalo Bills",NA,98,321.824,989,875,157,92,123843,"QRCODE",FALSE,"2018-08-24T21:53:39Z","14127",514,"Orchard Park, NY 14127",TRUE,"US",0.8815085,1135,"Orchard Park","America/New_York","1 Bills Drive","New Era Field",7,0,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","NY","new-era-field","Orchard Park, NY",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"67","2018-09-30_16.57.10",FALSE,"2018-11-02T04:20:00","2018-11-02T00:20:00",0.967,"",FALSE,FALSE,"Raiders at 49ers","2018-11-01T17:20:00","normal",4347131,0.91,"2018-04-20T00:47:57","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","nfl",FALSE,"Oakland Raiders at San Francisco 49ers",NA,219,478.3839,880,646,446,219,3067,"QRCODE",FALSE,"2018-08-24T21:53:39Z","95054",0,"Santa Clara, CA 95054",TRUE,"US",0.95768774,58670,"Santa Clara","America/Los_Angeles","4900 Marie P DeBartolo Way","Levi's Stadium",12,0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","CA","levi-s-stadium","Santa Clara, CA",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"68","2018-09-30_16.57.10",FALSE,"2018-11-03T22:00:00","2018-11-03T18:00:00",0,"",FALSE,FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T13:00:00","normal",4466234,0,"2018-07-28T16:00:52","2018-07-28T00:00:00","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/11-3-2018-lawrence-horejsi-center/nfl/4466234","nfl",FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",NA,82,82,1,1,82,NA,82,NA,NA,NA,"66045",0,"Lawrence, ",TRUE,"",0.56565154,74230,"Lawrence","America/Chicago","1550 Allen Fieldhhouse Dr","Horejsi Center",7,0,"https://seatgeek.com/venues/horejsi-center/tickets","Horejsi Center",NA,"horejsi-center","Lawrence",-95.2532,38.9535,NA,NA,NA
"69","2018-09-30_16.57.10",FALSE,"2018-11-03T23:00:00","2018-11-03T19:00:00",0.405,"",FALSE,FALSE,"South Alabama at Arkansas State","2018-11-03T14:00:00","normal",4281935,0.411,"2018-02-28T15:00:09","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","ncaa_football",FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football",NA,23,43.757896,92,95,45,NA,78,NA,NA,NA,"72401",0,"Jonesboro, AR 72401",TRUE,"US",0.47753516,8896,"Jonesboro","America/Chicago","2180 Aggie Rd","Centennial Bank Stadium",3,0,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Centennial Bank Stadium","AR","centennial-bank-stadium-1","Jonesboro, AR",-90.6797,35.8429,NA,NA,NA
"70","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.891,"",FALSE,FALSE,"Jets at Dolphins","2018-11-04T13:00:00","normal",4347083,0.846,"2018-04-20T00:47:47","2018-04-20T00:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","nfl",FALSE,"New York Jets at Miami Dolphins",NA,72,238.57408,829,162,188,63,899,"QRCODE",FALSE,"2018-08-24T21:53:39Z","33056",528,"Miami Gardens, FL 33056",TRUE,"US",0.8378203,29,"Miami Gardens","America/New_York","347 Don Shula Dr.","Hard Rock Stadium",35,0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","FL","hard-rock-stadium","Miami Gardens, FL",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"71","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.908,"",FALSE,FALSE,"Lions at Vikings","2018-11-04T12:00:00","normal",4347140,0.868,"2018-04-20T01:04:05","2018-04-20T00:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","nfl",FALSE,"Detroit Lions at Minnesota Vikings",NA,107,275.64444,712,450,235,107,1394,"QRCODE",FALSE,"2018-08-24T21:53:39Z","55415",0,"Minneapolis, MN 55415",TRUE,"US",0.88524246,218451,"Minneapolis","America/Chicago","900 South 5th Street","U.S. Bank Stadium",15,0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","MN","u-s-bank-stadium","Minneapolis, MN",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"72","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.857,"",FALSE,FALSE,"Chiefs at Browns","2018-11-04T13:00:00","normal",4346997,0.826,"2018-04-20T00:47:31","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","nfl",FALSE,"Kansas City Chiefs at Cleveland Browns",NA,57,130.98946,1096,948,107,56,477,"QRCODE",FALSE,"2018-08-24T21:53:39Z","44114",510,"Cleveland, OH 44114",TRUE,"US",0.86852187,1123,"Cleveland","America/New_York","100 Alfred Lerner Way","FirstEnergy Stadium",6,0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","OH","firstenergy-stadium-15","Cleveland, OH",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"73","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.918,"",FALSE,FALSE,"Falcons at Redskins","2018-11-04T13:00:00","normal",4346937,0.876,"2018-04-20T00:47:17","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","nfl",FALSE,"Atlanta Falcons at Washington Redskins",NA,79,170.78726,979,644,149,79,420,"QRCODE",FALSE,"2018-08-24T21:53:39Z","20785",511,"Landover, MD 20785",TRUE,"US",0.9333444,35,"Landover","America/New_York","1600 Fedex Way","FedEx Field",6,0,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","MD","fedex-field","Landover, MD",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"74","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.885,"",FALSE,FALSE,"Steelers at Ravens","2018-11-04T13:00:00","normal",4347069,0.843,"2018-04-20T00:47:45","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","nfl",FALSE,"Pittsburgh Steelers at Baltimore Ravens",NA,119,290.47012,814,368,194,119,11310,"QRCODE",FALSE,"2018-08-24T21:53:39Z","21230",512,"Baltimore, MD 21230",TRUE,"US",0.8927189,1121,"Baltimore","America/New_York","1101 Russell St","M&T Bank Stadium",7,0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","MD","m-t-bank-stadium","Baltimore, MD",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"75","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.873,"",FALSE,FALSE,"Buccaneers at Panthers","2018-11-04T13:00:00","normal",4347033,0.833,"2018-04-20T00:47:38","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","nfl",FALSE,"Tampa Bay Buccaneers at Carolina Panthers",NA,79,203.96428,724,280,156,71,1014,"QRCODE",FALSE,"2018-08-24T21:53:39Z","28202",517,"Charlotte, NC 28202",TRUE,"US",0.8968222,1122,"Charlotte","America/New_York","800 South Mint Street","Bank of America Stadium",9,0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","NC","bank-of-america-stadium","Charlotte, NC",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"76","2018-09-30_16.57.10",FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00",0.898,"",FALSE,FALSE,"Bears at Bills","2018-11-04T13:00:00","normal",4347061,0.856,"2018-04-20T00:47:43","2018-04-20T00:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","nfl",FALSE,"Chicago Bears at Buffalo Bills",NA,56,133.9738,1106,725,105,53,603,"QRCODE",FALSE,"2018-08-24T21:53:39Z","14127",514,"Orchard Park, NY 14127",TRUE,"US",0.8815085,1135,"Orchard Park","America/New_York","1 Bills Drive","New Era Field",7,0,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","NY","new-era-field","Orchard Park, NY",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"77","2018-09-30_16.57.10",FALSE,"2018-11-05T01:05:00","2018-11-04T21:05:00",0.904,"",FALSE,FALSE,"Chargers at Seahawks","2018-11-04T13:05:00","normal",4347127,0.859,"2018-04-20T00:47:56","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","nfl",FALSE,"Los Angeles Chargers at Seattle Seahawks",NA,156,363.7157,607,204,362,157,955,"QRCODE",FALSE,"2018-08-24T21:53:39Z","98134",819,"Seattle, WA 98134",TRUE,"US",0.87232786,339,"Seattle","America/Los_Angeles","800 Occidental Ave S","CenturyLink Field",11,0,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","WA","centurylink-field","Seattle, WA",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"78","2018-09-30_16.57.10",FALSE,"2018-11-05T01:05:00","2018-11-04T21:05:00",0.868,"",FALSE,FALSE,"Texans at Broncos","2018-11-04T14:05:00","normal",4347141,0.836,"2018-04-20T01:04:05","2018-04-20T00:00:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","nfl",FALSE,"Houston Texans at Denver Broncos",NA,133,357.26596,690,94,286,128,1271,"QRCODE",FALSE,"2018-08-24T21:53:39Z","80204",751,"Denver, CO 80204",TRUE,"US",0.9028296,1131,"Denver","America/Denver","1701 Bryant Street","Sports Authority Field at Mile High",7,0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","CO","sports-authority-field-at-mile-high","Denver, CO",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"79","2018-09-30_16.57.10",FALSE,"2018-11-05T01:25:00","2018-11-04T21:25:00",0.865,"",TRUE,FALSE,"Rams at Saints","2018-11-04T15:25:00","normal",4346970,0.832,"2018-04-20T00:47:25","2018-04-20T00:00:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","nfl",FALSE,"Los Angeles Rams at New Orleans Saints",NA,72,263.6328,1048,1152,240,72,5942,"QRCODE",FALSE,"2018-05-29T20:39:08Z","70112",622,"New Orleans, LA 70112",TRUE,"US",0.8966978,128,"New Orleans","America/Chicago","1500 Sugar Bowl Drive","Mercedes-Benz Superdome",17,0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","LA","mercedes-benz-superdome","New Orleans, LA",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"80","2018-09-30_16.57.10",FALSE,"2018-11-05T05:00:00","2018-11-05T01:00:00",0.525,"",FALSE,FALSE,"Alex G","2018-11-04T19:00:00","normal",4494650,0.533,"2018-08-23T19:51:10","2018-08-23T00:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","concert",FALSE,"Alex G",TRUE,47,112.13793,1,29,64,NA,584,NA,NA,NA,"60608",0,"Chicago, IL 60608",TRUE,"US",0.51888376,60271,"Chicago","America/Chicago","1807 S Allport St","Thalia Hall",57,0,"https://seatgeek.com/venues/thalia-hall/tickets","Thalia Hall","IL","thalia-hall","Chicago, IL",-87.6575,41.8577,NA,NA,NA
"81","2018-09-30_16.57.10",FALSE,"2018-11-05T05:20:00","2018-11-05T01:20:00",0.982,"",FALSE,FALSE,"Packers at Patriots","2018-11-04T20:20:00","normal",4347089,0.926,"2018-04-20T00:47:49","2018-04-20T00:00:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","nfl",FALSE,"Green Bay Packers at New England Patriots",NA,417,792.26117,559,157,690,391,1896,"QRCODE",FALSE,"2018-08-24T21:53:39Z","02035",506,"Foxborough, MA 02035",TRUE,"US",0.8983344,33,"Foxborough","America/New_York","1 Patriot Place","Gillette Stadium",15,0,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","MA","gillette-stadium","Foxborough, MA",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"82","2018-09-30_16.57.10",FALSE,"2018-11-06T05:15:00","2018-11-06T01:15:00",0.951,"",TRUE,FALSE,"Titans at Cowboys","2018-11-05T19:15:00","normal",4327922,0.898,"2018-04-05T23:08:47","2018-04-05T00:00:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","nfl",FALSE,"Tennessee Titans at Dallas Cowboys",NA,NA,255.31454,2626,3761,192,NA,2640,"QRCODE",FALSE,"2018-04-17T22:02:33Z","76011",623,"Arlington, TX 76011",TRUE,"US",0.9751414,4965,"Arlington","America/Chicago","1 AT&T Way","AT&T Stadium",23,0,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","TX","at-t-stadium","Arlington, TX",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"83","2018-09-30_16.57.10",FALSE,"2018-11-09T05:20:00","2018-11-09T01:20:00",0.893,"",FALSE,FALSE,"Panthers at Steelers","2018-11-08T20:20:00","normal",4347075,0.847,"2018-04-20T00:47:46","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","nfl",FALSE,"Carolina Panthers at Pittsburgh Steelers",NA,87,221.56354,943,543,164,87,1201,"QRCODE",FALSE,"2018-08-24T21:53:39Z","15212",508,"Pittsburgh, PA 15212",TRUE,"US",0.9033526,1119,"Pittsburgh","America/New_York","100 Art Rooney Avenue","Heinz Field",10,0,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","PA","heinz-field","Pittsburgh, PA",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"84","2018-09-30_16.57.10",FALSE,"2018-11-11T21:00:00","2018-11-11T17:00:00",0.931,"",FALSE,FALSE,"Patriots at Titans","2018-11-11T12:00:00","normal",4346990,0.875,"2018-04-20T00:47:30","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl",FALSE,"New England Patriots at Tennessee Titans",NA,260,546.2853,615,319,481,258,2451,"QRCODE",FALSE,"2018-08-24T21:53:40Z","37213",659,"Nashville, TN 37213",TRUE,"US",0.8546275,1126,"Nashville","America/New_York","1 Titans Way","Nissan Stadium",16,0,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","TN","nissan-stadium","Nashville, TN",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"85","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.875,"",FALSE,FALSE,"Cardinals at Chiefs","2018-11-11T12:00:00","normal",4346980,0.83,"2018-04-20T00:47:27","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl",FALSE,"Arizona Cardinals at Kansas City Chiefs",NA,50,146.62184,1081,952,122,50,975,"QRCODE",FALSE,"2018-08-24T21:53:40Z","64129",616,"Kansas City, MO 64129",TRUE,"US",0.8827867,1128,"Kansas City","America/Chicago","1 Arrowhead Drive","Arrowhead Stadium",8,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","MO","arrowhead-stadium","Kansas City, MO",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"86","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.895,"",FALSE,FALSE,"Lions at Bears","2018-11-11T12:00:00","normal",4347006,0.846,"2018-04-20T00:47:32","2018-04-20T00:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl",FALSE,"Detroit Lions at Chicago Bears",NA,163,350.95206,784,146,314,162,1196,"QRCODE",FALSE,"2018-08-24T21:53:40Z","60605",602,"Chicago, IL 60605",TRUE,"US",0.940013,31,"Chicago","America/Chicago","1410 S. Museum Campus Drive","Soldier Field",9,0,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","IL","soldier-field","Chicago, IL",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"87","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.873,"",FALSE,FALSE,"Saints at Bengals","2018-11-11T13:00:00","normal",4347040,0.828,"2018-04-20T00:47:40","2018-04-20T00:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl",FALSE,"New Orleans Saints at Cincinnati Bengals",NA,54,122.513916,784,467,109,54,413,"QRCODE",FALSE,"2018-08-24T21:53:40Z","45202",515,"Cincinnati, OH 45202",TRUE,"US",0.86166537,1124,"Cincinnati","America/New_York","1 Paul Brown Stadium","Paul Brown Stadium",7,0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","OH","paul-brown-stadium","Cincinnati, OH",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"88","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.842,"",FALSE,FALSE,"Jaguars at Colts","2018-11-11T13:00:00","normal",4346958,0.81,"2018-04-20T00:47:22","2018-04-20T00:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl",FALSE,"Jacksonville Jaguars at Indianapolis Colts",NA,32,109.51138,1017,571,96,32,870,"QRCODE",FALSE,"2018-08-24T21:53:40Z","46225",527,"Indianapolis, IN 46225",TRUE,"US",0.9071682,1130,"Indianapolis","America/Indiana/Indianapolis","500 South Capitol Avenue","Lucas Oil Stadium",13,0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","IN","lucas-oil-stadium","Indianapolis, IN",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"89","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.879,"",FALSE,FALSE,"Redskins at Buccaneers","2018-11-11T13:00:00","normal",4346930,0.831,"2018-04-20T00:47:16","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl",FALSE,"Washington Redskins at Tampa Bay Buccaneers",NA,78,202.63889,375,36,181,78,488,"QRCODE",FALSE,"2018-08-24T21:53:40Z","33607",539,"Tampa, FL 33607",TRUE,"US",0.86513025,39,"Tampa","America/New_York","4201 North Dale Mabry Highway","Raymond James Stadium",15,0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","FL","raymond-james-stadium","Tampa, FL",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"90","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.904,"",FALSE,FALSE,"Bills at Jets","2018-11-11T13:00:00","normal",4347060,0.852,"2018-04-20T00:47:43","2018-04-20T00:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl",FALSE,"Buffalo Bills at New York Jets",NA,54,173.76425,1137,895,145,45,911,"QRCODE",FALSE,"2018-08-24T21:53:40Z","07073",501,"East Rutherford, NJ 07073",TRUE,"US",0.94873494,1587,"East Rutherford","America/New_York","1 MetLife Stadium Drive","MetLife Stadium",16,0,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","NJ","metlife-stadium","East Rutherford, NJ",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"91","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.852,"",FALSE,FALSE,"Falcons at Browns","2018-11-11T13:00:00","normal",4346996,0.816,"2018-04-20T00:47:31","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl",FALSE,"Atlanta Falcons at Cleveland Browns",NA,51,117.6746,1197,1051,99,36,1176,"QRCODE",FALSE,"2018-08-24T21:53:40Z","44114",510,"Cleveland, OH 44114",TRUE,"US",0.86852187,1123,"Cleveland","America/New_York","100 Alfred Lerner Way","FirstEnergy Stadium",6,0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","OH","firstenergy-stadium-15","Cleveland, OH",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"92","2018-09-30_16.57.10",FALSE,"2018-11-11T22:00:00","2018-11-11T18:00:00",0.908,"",FALSE,FALSE,"Dolphins at Packers","2018-11-11T12:00:00","normal",4346912,0.863,"2018-04-20T00:47:13","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl",FALSE,"Miami Dolphins at Green Bay Packers",NA,225,420.0465,432,129,427,182,732,"QRCODE",FALSE,"2018-08-24T21:53:40Z","54304",658,"Green Bay, WI 54304",TRUE,"US",0.92909414,1125,"Green Bay","America/Chicago","1265 Lombardi Avenue","Lambeau Field",6,0,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","WI","lambeau-field","Green Bay, WI",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"93","2018-09-30_16.57.10",FALSE,"2018-11-12T01:05:00","2018-11-11T21:05:00",0.869,"",FALSE,FALSE,"Chargers at Raiders","2018-11-11T13:05:00","normal",4347130,0.823,"2018-04-20T00:47:56","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl",FALSE,"Los Angeles Chargers at Oakland Raiders",NA,80,188.15157,807,541,180,77,498,"QRCODE",FALSE,"2018-08-24T21:53:40Z","94621",807,"Oakland, CA 94621",TRUE,"US",0.7817843,14,"Oakland","America/Los_Angeles","7000 Coliseum Way","Oakland-Alameda County Coliseum",19,0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","CA","oakland-alameda-county-coliseum","Oakland, CA",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
