short_title,announce_date,title,type,id,is_open,popularity,datetime_utc,created_at,status,url,time_tbd,datetime_local,score,date_tbd,datetime_tbd,description,visible_until_utc,general_admission,lowest_price_good_deals,highest_price,visible_listing_count,median_price,lowest_price,average_price,listing_count,created_at,employee_only,method,num_upcoming_events,extended_address,id,city,name,state,popularity,has_upcoming_events,address,url,slug,postal_code,name_v2,timezone,score,country,display_location,metro_code,lon,lat,created_at,employee_only,method
Steelers at Ravens,2018-04-20T00:00:00,Pittsburgh Steelers at Baltimore Ravens,nfl,4347069,FALSE,0.871,2018-11-04T18:00:00,2018-04-20T00:47:45,normal,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,FALSE,2018-11-04T13:00:00,0.919,FALSE,FALSE,,2018-11-04T22:00:00,NA,120,11280,791,200,120,277.9121,421,2018-08-24T21:53:39Z,FALSE,QRCODE,7,"Baltimore, MD 21230",1121,Baltimore,M&T Bank Stadium,MD,0,TRUE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,m-t-bank-stadium,21230,M&T Bank Stadium,America/New_York,0.8927189,US,"Baltimore, MD",512,-76.623,39.2774,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
Falcons at Redskins,2018-04-20T00:00:00,Atlanta Falcons at Washington Redskins,nfl,4346937,FALSE,0.891,2018-11-04T18:00:00,2018-04-20T00:47:17,normal,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,FALSE,2018-11-04T13:00:00,0.937,FALSE,FALSE,,2018-11-04T22:00:00,NA,79,420,944,147,79,170.85507,552,2018-08-24T21:53:39Z,FALSE,QRCODE,6,"Landover, MD 20785",35,Landover,FedEx Field,MD,0,TRUE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,fedex-field,20785,FedEx Field,America/New_York,0.9333444,US,"Landover, MD",511,-76.8658,38.9071,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
Buccaneers at Panthers,2018-04-20T00:00:00,Tampa Bay Buccaneers at Carolina Panthers,nfl,4347033,FALSE,0.855,2018-11-04T18:00:00,2018-04-20T00:47:38,normal,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,FALSE,2018-11-04T13:00:00,0.898,FALSE,FALSE,,2018-11-04T22:00:00,NA,71,957,718,168,83,197.62817,355,2018-08-24T21:53:39Z,FALSE,QRCODE,9,"Charlotte, NC 28202",1122,Charlotte,Bank of America Stadium,NC,0,TRUE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,bank-of-america-stadium,28202,Bank of America Stadium,America/New_York,0.8968222,US,"Charlotte, NC",517,-80.8524,35.2243,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
Bears at Bills,2018-04-20T00:00:00,Chicago Bears at Buffalo Bills,nfl,4347061,FALSE,0.862,2018-11-04T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,FALSE,2018-11-04T13:00:00,0.904,FALSE,FALSE,,2018-11-04T22:00:00,NA,54,602,1039,109,59,136.47783,699,2018-08-24T21:53:39Z,FALSE,QRCODE,7,"Orchard Park, NY 14127",1135,Orchard Park,New Era Field,NY,0,TRUE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,new-era-field,14127,New Era Field,America/New_York,0.8815085,US,"Orchard Park, NY",514,-78.7874,42.7737,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
Chargers at Seahawks,2018-04-20T00:00:00,Los Angeles Chargers at Seattle Seahawks,nfl,4347127,FALSE,0.881,2018-11-04T21:05:00,2018-04-20T00:47:56,normal,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,FALSE,2018-11-04T13:05:00,0.932,FALSE,FALSE,,2018-11-05T01:05:00,NA,157,955,568,361,165,365.34784,161,2018-08-24T21:53:39Z,FALSE,QRCODE,10,"Seattle, WA 98134",339,Seattle,CenturyLink Field,WA,0,TRUE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,centurylink-field,98134,CenturyLink Field,America/Los_Angeles,0.87232786,US,"Seattle, WA",819,-122.33,47.6,2018-03-02T22:54:54Z,FALSE,QRCODE
Texans at Broncos,2018-04-20T00:00:00,Houston Texans at Denver Broncos,nfl,4347141,FALSE,0.851,2018-11-04T21:05:00,2018-04-20T01:04:05,normal,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,FALSE,2018-11-04T14:05:00,0.886,FALSE,FALSE,,2018-11-05T01:05:00,NA,119,1270,637,324,162,376.75,84,2018-08-24T21:53:39Z,FALSE,QRCODE,6,"Denver, CO 80204",1131,Denver,Sports Authority Field at Mile High,CO,0,TRUE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,sports-authority-field-at-mile-high,80204,Sports Authority Field at Mile High,America/Denver,0.9028296,US,"Denver, CO",751,-105.02,39.74,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
Rams at Saints,2018-04-20T00:00:00,Los Angeles Rams at New Orleans Saints,nfl,4346970,TRUE,0.856,2018-11-04T21:25:00,2018-04-20T00:47:25,normal,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,FALSE,2018-11-04T15:25:00,0.891,FALSE,FALSE,,2018-11-05T01:25:00,NA,82,1740,1054,243,82,258.56342,1159,2018-05-29T20:39:08Z,FALSE,QRCODE,16,"New Orleans, LA 70112",128,New Orleans,Mercedes-Benz Superdome,LA,0,TRUE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,mercedes-benz-superdome,70112,Mercedes-Benz Superdome,America/Chicago,0.8966978,US,"New Orleans, LA",622,-90.0786,29.9515,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
Alex G,2018-08-23T00:00:00,Alex G,concert,4494650,FALSE,0.594,2018-11-05T01:00:00,2018-08-23T19:51:10,normal,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,FALSE,2018-11-04T19:00:00,0.541,FALSE,FALSE,,2018-11-05T05:00:00,TRUE,NA,584,1,63,47,111.24138,29,NA,NA,NA,57,"Chicago, IL 60608",60271,Chicago,Thalia Hall,IL,0,TRUE,1807 S Allport St,https://seatgeek.com/venues/thalia-hall/tickets,thalia-hall,60608,Thalia Hall,America/Chicago,0.51888376,US,"Chicago, IL",0,-87.6575,41.8577,NA,NA,NA
Packers at Patriots,2018-04-20T00:00:00,Green Bay Packers at New England Patriots,nfl,4347089,FALSE,0.935,2018-11-05T01:20:00,2018-04-20T00:47:49,normal,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,FALSE,2018-11-04T20:20:00,0.998,FALSE,FALSE,,2018-11-05T05:20:00,NA,392,14928,530,645,429,807.5361,194,2018-08-24T21:53:39Z,FALSE,QRCODE,13,"Foxborough, MA 02035",33,Foxborough,Gillette Stadium,MA,0,TRUE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,gillette-stadium,02035,Gillette Stadium,America/New_York,0.8983344,US,"Foxborough, MA",506,-71.2674,42.0906,2018-08-22T15:36:58Z,FALSE,NONE
Titans at Cowboys,2018-04-05T00:00:00,Tennessee Titans at Dallas Cowboys,nfl,4327922,TRUE,0.908,2018-11-06T01:15:00,2018-04-05T23:08:47,normal,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,FALSE,2018-11-05T19:15:00,0.965,FALSE,FALSE,,2018-11-06T05:15:00,NA,NA,2640,2625,192,NA,251.02911,3709,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Panthers at Steelers,2018-04-20T00:00:00,Carolina Panthers at Pittsburgh Steelers,nfl,4347075,FALSE,0.861,2018-11-09T01:20:00,2018-04-20T00:47:46,normal,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,FALSE,2018-11-08T20:20:00,0.909,FALSE,FALSE,,2018-11-09T05:20:00,NA,86,1198,895,151,86,206.52158,510,2018-08-24T21:53:39Z,FALSE,QRCODE,9,"Pittsburgh, PA 15212",1119,Pittsburgh,Heinz Field,PA,0,TRUE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,heinz-field,15212,Heinz Field,America/New_York,0.9033526,US,"Pittsburgh, PA",508,-80.0158,40.4468,2018-10-04T12:42:28Z,FALSE,QRCODE
Patriots at Titans,2018-04-20T00:00:00,New England Patriots at Tennessee Titans,nfl,4346990,FALSE,0.88,2018-11-11T17:00:00,2018-04-20T00:47:30,normal,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,FALSE,2018-11-11T12:00:00,0.936,FALSE,FALSE,,2018-11-11T21:00:00,NA,249,2389,546,453,249,526.51025,292,2018-08-24T21:53:40Z,FALSE,QRCODE,16,"Nashville, TN 37213",1126,Nashville,Nissan Stadium,TN,0,TRUE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,nissan-stadium,37213,Nissan Stadium,America/New_York,0.8546275,US,"Nashville, TN",659,-86.7713,36.1665,2015-10-19T15:09:39Z,FALSE,NONE
Saints at Bengals,2018-04-20T00:00:00,New Orleans Saints at Cincinnati Bengals,nfl,4347040,FALSE,0.843,2018-11-11T18:00:00,2018-04-20T00:47:40,normal,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,FALSE,2018-11-11T13:00:00,0.889,FALSE,FALSE,,2018-11-11T22:00:00,NA,59,412,740,109,55,124.13559,413,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Cincinnati, OH 45202",1124,Cincinnati,Paul Brown Stadium,OH,0,TRUE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,paul-brown-stadium,45202,Paul Brown Stadium,America/New_York,0.86166537,US,"Cincinnati, OH",515,-84.5177,39.0961,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
Cardinals at Chiefs,2018-04-20T00:00:00,Arizona Cardinals at Kansas City Chiefs,nfl,4346980,FALSE,0.856,2018-11-11T18:00:00,2018-04-20T00:47:27,normal,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,FALSE,2018-11-11T12:00:00,0.906,FALSE,FALSE,,2018-11-11T22:00:00,NA,52,454,1107,121,52,147.94533,1006,2018-08-24T21:53:40Z,FALSE,QRCODE,8,"Kansas City, MO 64129",1128,Kansas City,Arrowhead Stadium,MO,0,TRUE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,arrowhead-stadium,64129,Arrowhead Stadium,America/Chicago,0.8827867,US,"Kansas City, MO",616,-94.4839,39.0489,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
Lions at Bears,2018-04-20T00:00:00,Detroit Lions at Chicago Bears,nfl,4347006,FALSE,0.865,2018-11-11T18:00:00,2018-04-20T00:47:32,normal,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,FALSE,2018-11-11T12:00:00,0.918,FALSE,FALSE,,2018-11-11T22:00:00,NA,153,1197,736,320,187,370.76614,124,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Chicago, IL 60605",31,Chicago,Soldier Field,IL,0,TRUE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,soldier-field,60605,Soldier Field,America/Chicago,0.940013,US,"Chicago, IL",602,-87.6159,41.8623,2018-06-02T00:44:08Z,FALSE,NONE
Jaguars at Colts,2018-04-20T00:00:00,Jacksonville Jaguars at Indianapolis Colts,nfl,4346958,FALSE,0.832,2018-11-11T18:00:00,2018-04-20T00:47:22,normal,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,FALSE,2018-11-11T13:00:00,0.868,FALSE,FALSE,,2018-11-11T22:00:00,NA,32,868,1020,94,32,105.19894,563,2018-08-24T21:53:40Z,FALSE,QRCODE,12,"Indianapolis, IN 46225",1130,Indianapolis,Lucas Oil Stadium,IN,0,TRUE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,lucas-oil-stadium,46225,Lucas Oil Stadium,America/Indiana/Indianapolis,0.9071682,US,"Indianapolis, IN",527,-86.1639,39.7601,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
Redskins at Buccaneers,2018-04-20T00:00:00,Washington Redskins at Tampa Bay Buccaneers,nfl,4346930,FALSE,0.836,2018-11-11T18:00:00,2018-04-20T00:47:16,normal,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,FALSE,2018-11-11T13:00:00,0.883,FALSE,FALSE,,2018-11-11T22:00:00,NA,77,429,358,174,77,193.25,20,2018-08-24T21:53:40Z,FALSE,QRCODE,15,"Tampa, FL 33607",39,Tampa,Raymond James Stadium,FL,0,TRUE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,raymond-james-stadium,33607,Raymond James Stadium,America/New_York,0.86513025,US,"Tampa, FL",539,-82.5034,27.9753,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
Falcons at Browns,2018-04-20T00:00:00,Atlanta Falcons at Cleveland Browns,nfl,4346996,FALSE,0.834,2018-11-11T18:00:00,2018-04-20T00:47:31,normal,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,FALSE,2018-11-11T13:00:00,0.871,FALSE,FALSE,,2018-11-11T22:00:00,NA,36,1174,1130,100,48,119.96259,909,2018-08-24T21:53:40Z,FALSE,QRCODE,6,"Cleveland, OH 44114",1123,Cleveland,FirstEnergy Stadium,OH,0,TRUE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,firstenergy-stadium-15,44114,FirstEnergy Stadium,America/New_York,0.86852187,US,"Cleveland, OH",510,-81.7,41.5065,2015-11-11T20:55:31Z,FALSE,NONE
Bills at Jets,2018-04-20T00:00:00,Buffalo Bills at New York Jets,nfl,4347060,FALSE,0.871,2018-11-11T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,FALSE,2018-11-11T13:00:00,0.928,FALSE,FALSE,,2018-11-11T22:00:00,NA,45,942,1148,142,51,174.52971,808,2018-08-24T21:53:40Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Dolphins at Packers,2018-04-20T00:00:00,Miami Dolphins at Green Bay Packers,nfl,4346912,FALSE,0.882,2018-11-11T18:00:00,2018-04-20T00:47:13,normal,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,FALSE,2018-11-11T12:00:00,0.932,FALSE,FALSE,,2018-11-11T22:00:00,NA,180,1077,453,414,242,412.64517,124,2018-08-24T21:53:40Z,FALSE,QRCODE,5,"Green Bay, WI 54304",1125,Green Bay,Lambeau Field,WI,0,TRUE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,lambeau-field,54304,Lambeau Field,America/Chicago,0.92909414,US,"Green Bay, WI",658,-88.0622,44.5013,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
Chargers at Raiders,2018-04-20T00:00:00,Los Angeles Chargers at Oakland Raiders,nfl,4347130,FALSE,0.841,2018-11-11T21:05:00,2018-04-20T00:47:56,normal,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,FALSE,2018-11-11T13:05:00,0.888,FALSE,FALSE,,2018-11-12T01:05:00,NA,87,497,759,182,87,192.4802,404,2018-08-24T21:53:40Z,FALSE,QRCODE,8,"Oakland, CA 94621",14,Oakland,Oakland-Alameda County Coliseum,CA,0,TRUE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,oakland-alameda-county-coliseum,94621,Oakland-Alameda County Coliseum,America/Los_Angeles,0.7817843,US,"Oakland, CA",807,-122.201,37.7469,2015-06-24T00:00:00Z,FALSE,PDF417
Seahawks at Rams,2018-04-20T00:00:00,Seattle Seahawks at Los Angeles Rams,nfl,4346920,FALSE,0.859,2018-11-11T21:25:00,2018-04-20T00:47:14,normal,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,FALSE,2018-11-11T13:25:00,0.91,FALSE,FALSE,,2018-11-12T01:25:00,NA,60,922,1209,150,66,203.89249,586,2018-08-24T21:53:40Z,FALSE,QRCODE,8,"Los Angeles, CA 90037",51012,Los Angeles,Los Angeles Memorial Coliseum,CA,0,TRUE,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,los-angeles-memorial-coliseum-1,90037,Los Angeles Memorial Coliseum,America/Los_Angeles,0.86898464,US,"Los Angeles, CA",0,-118.288,34.0138,2018-08-23T17:59:28Z,FALSE,QRCODE
Alex G with Half Waif,2018-08-23T00:00:00,Alex G with Half Waif,concert,4500554,FALSE,0.523,2018-11-12T00:00:00,2018-08-23T20:13:51,normal,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,FALSE,2018-11-11T19:00:00,0.467,FALSE,FALSE,,2018-11-12T04:00:00,TRUE,NA,584,1,244,102,235.42857,14,NA,NA,NA,32,"Tampa, FL 33605",3160,Tampa,Crowbar,FL,0,TRUE,1812 North 17th Street,https://seatgeek.com/venues/crowbar-2/tickets,crowbar-2,33605,Crowbar,America/New_York,0.42424366,US,"Tampa, FL",539,-82.4406,27.9608,NA,NA,NA
Cowboys at Eagles,2018-04-20T00:00:00,Dallas Cowboys at Philadelphia Eagles,nfl,4347031,FALSE,0.905,2018-11-12T01:20:00,2018-04-20T00:47:38,normal,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,FALSE,2018-11-11T20:20:00,0.971,FALSE,FALSE,,2018-11-12T05:20:00,NA,152,1346,893,422,222,489.38776,343,2018-08-24T21:53:40Z,FALSE,QRCODE,14,"Philadelphia, PA 19148",330,Philadelphia,Lincoln Financial Field,PA,0,TRUE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,lincoln-financial-field,19148,Lincoln Financial Field,America/New_York,0.90542685999999994,US,"Philadelphia, PA",504,-75.1675,39.9046,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Giants at 49ers,2018-04-20T00:00:00,New York Giants at San Francisco 49ers,nfl,4347117,FALSE,0.881,2018-11-13T01:15:00,2018-04-20T00:47:54,normal,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,FALSE,2018-11-12T17:15:00,0.942,FALSE,FALSE,,2018-11-13T05:15:00,NA,53,2996,1790,151,63,175.06267,1117,2018-08-24T21:53:40Z,FALSE,QRCODE,12,"Santa Clara, CA 95054",58670,Santa Clara,Levi's Stadium,CA,0,TRUE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,levi-s-stadium,95054,Levi's Stadium,America/Los_Angeles,0.95768774,US,"Santa Clara, CA",0,-121.969,37.4023,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Packers at Seahawks,2018-04-20T00:00:00,Green Bay Packers at Seattle Seahawks,nfl,4347126,FALSE,0.904,2018-11-16T01:20:00,2018-04-20T00:47:56,normal,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,FALSE,2018-11-15T17:20:00,0.972,FALSE,FALSE,,2018-11-16T05:20:00,NA,265,1607,526,440,287,542.9048,147,2018-08-24T21:53:40Z,FALSE,QRCODE,10,"Seattle, WA 98134",339,Seattle,CenturyLink Field,WA,0,TRUE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,centurylink-field,98134,CenturyLink Field,America/Los_Angeles,0.87232786,US,"Seattle, WA",819,-122.33,47.6,2018-03-02T22:54:54Z,FALSE,QRCODE
South Alabama at Louisiana,2018-02-28T00:00:00,South Alabama Jaguars at Louisiana Ragin Cajuns Football,ncaa_football,4281956,FALSE,0.531,2018-11-17T22:00:00,2018-02-28T15:00:12,normal,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,FALSE,2018-11-17T16:00:00,0.497,FALSE,FALSE,,2018-11-18T02:00:00,NA,53,103,57,66,56,65.85217,115,NA,NA,NA,4,"Lafayette, LA 70506",2796,Lafayette,Cajun Field,LA,0,TRUE,201 Rhienhardt Drive,https://seatgeek.com/venues/cajun-field/tickets,cajun-field,70506,Cajun Field,America/Chicago,0.43303972,US,"Lafayette, LA",642,-92.04,30.22,NA,NA,NA
Bengals at Ravens,2018-04-20T00:00:00,Cincinnati Bengals at Baltimore Ravens,nfl,4347068,FALSE,0.816,2018-11-18T18:00:00,2018-04-20T00:47:45,normal,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,FALSE,2018-11-18T13:00:00,0.859,FALSE,FALSE,,2018-11-18T22:00:00,NA,45,545,1068,106,45,134.07867,572,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Baltimore, MD 21230",1121,Baltimore,M&T Bank Stadium,MD,0,TRUE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,m-t-bank-stadium,21230,M&T Bank Stadium,America/New_York,0.8927189,US,"Baltimore, MD",512,-76.623,39.2774,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
Panthers at Lions,2018-04-20T00:00:00,Carolina Panthers at Detroit Lions,nfl,4347025,FALSE,0.877,2018-11-18T18:00:00,2018-04-20T00:47:37,normal,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,FALSE,2018-11-18T13:00:00,0.927,FALSE,FALSE,,2018-11-18T22:00:00,NA,62,2380,886,110,62,140.3943,667,2018-08-24T21:53:40Z,FALSE,QRCODE,11,"Detroit, MI 48226",346,Detroit,Ford Field,MI,0,TRUE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,ford-field,48226,Ford Field,America/Detroit,0.9029952,US,"Detroit, MI",505,-83.0459,42.34,2015-11-04T17:31:52Z,FALSE,NONE
Vikings at Bears,2018-04-20T00:00:00,Minnesota Vikings at Chicago Bears,nfl,4347005,FALSE,0.872,2018-11-18T18:00:00,2018-04-20T00:47:32,normal,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,FALSE,2018-11-18T12:00:00,0.931,FALSE,FALSE,,2018-11-18T22:00:00,NA,153,1196,761,331,160,386.8611,144,2018-08-24T21:53:40Z,FALSE,QRCODE,7,"Chicago, IL 60605",31,Chicago,Soldier Field,IL,0,TRUE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,soldier-field,60605,Soldier Field,America/Chicago,0.940013,US,"Chicago, IL",602,-87.6159,41.8623,2018-06-02T00:44:08Z,FALSE,NONE
Cowboys at Falcons,2018-04-20T00:00:00,Dallas Cowboys at Atlanta Falcons,nfl,4347049,FALSE,0.906,2018-11-18T18:00:00,2018-04-20T00:47:41,normal,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,FALSE,2018-11-18T13:00:00,0.972,FALSE,FALSE,,2018-11-18T22:00:00,NA,193,2207,961,358,193,436.16425,688,2018-08-24T21:53:40Z,FALSE,QRCODE,19,"Atlanta, GA 30313",419590,Atlanta,Mercedes-Benz Stadium,GA,0,TRUE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,mercedes-benz-stadium,30313,Mercedes-Benz Stadium,America/New_York,0.76958936,US,"Atlanta, GA",0,-84.4,33.76,2018-08-23T20:14:46Z,FALSE,QRCODE
Eagles at Saints,2018-04-20T00:00:00,Philadelphia Eagles at New Orleans Saints,nfl,4346969,TRUE,0.876,2018-11-18T18:00:00,2018-04-20T00:47:25,normal,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,FALSE,2018-11-18T12:00:00,0.931,FALSE,FALSE,,2018-11-18T22:00:00,NA,167,3000,1199,355,167,371.92395,1328,2018-05-29T20:39:16Z,FALSE,QRCODE,16,"New Orleans, LA 70112",128,New Orleans,Mercedes-Benz Superdome,LA,0,TRUE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,mercedes-benz-superdome,70112,Mercedes-Benz Superdome,America/Chicago,0.8966978,US,"New Orleans, LA",622,-90.0786,29.9515,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
Titans at Colts,2018-04-20T00:00:00,Tennessee Titans at Indianapolis Colts,nfl,4346957,FALSE,0.827,2018-11-18T18:00:00,2018-04-20T00:47:22,normal,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,FALSE,2018-11-18T13:00:00,0.865,FALSE,FALSE,,2018-11-18T22:00:00,NA,30,421,1066,80,31,100.22068,648,2018-08-24T21:53:40Z,FALSE,QRCODE,12,"Indianapolis, IN 46225",1130,Indianapolis,Lucas Oil Stadium,IN,0,TRUE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,lucas-oil-stadium,46225,Lucas Oil Stadium,America/Indiana/Indianapolis,0.9071682,US,"Indianapolis, IN",527,-86.1639,39.7601,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
Buccaneers at Giants,2018-04-20T00:00:00,Tampa Bay Buccaneers at New York Giants,nfl,4346929,FALSE,0.863,2018-11-18T18:00:00,2018-04-20T00:47:16,normal,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,FALSE,2018-11-18T13:00:00,0.921,FALSE,FALSE,,2018-11-18T22:00:00,NA,99,1288,968,193,101,249.32326,529,2018-08-24T21:53:40Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
