id,datetime_local,popularity,short_title,score,status,is_open,url,title,announce_date,datetime_tbd,time_tbd,created_at,datetime_utc,visible_until_utc,date_tbd,type,description,general_admission,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,median_price,listing_count,method,employee_only,created_at,id,has_upcoming_events,state,num_upcoming_events,popularity,timezone,country,city,metro_code,url,address,extended_address,slug,display_location,postal_code,name,score,name_v2,lon,lat,method,employee_only,created_at
4346983,2018-10-07T12:00:00,0.911,Jaguars at Chiefs,0.913,normal,FALSE,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,Jacksonville Jaguars at Kansas City Chiefs,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:28,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,1078,410,68,175.86787,46,168,719,QRCODE,FALSE,2018-08-24T21:03:49Z,1128,TRUE,MO,9,0,America/Chicago,US,Kansas City,616,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",arrowhead-stadium,"Kansas City, MO",64129,Arrowhead Stadium,0.8827867,Arrowhead Stadium,-94.4839,39.0489,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
4347063,2018-10-07T13:00:00,0.894,Titans at Bills,0.89,normal,FALSE,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,Tennessee Titans at Buffalo Bills,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:44,2018-10-07T17:00:00,2018-10-07T21:00:00,FALSE,nfl,,NA,966,440,59,127.12646,62,107,514,QRCODE,FALSE,2018-08-24T21:16:26Z,1135,TRUE,NY,7,0,America/New_York,US,Orchard Park,514,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY 14127",new-era-field,"Orchard Park, NY",14127,New Era Field,0.8815085,New Era Field,-78.7874,42.7737,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
4347111,2018-10-07T13:05:00,0.944,Raiders at Chargers,0.957,normal,FALSE,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,Oakland Raiders at Los Angeles Chargers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:52,2018-10-07T20:05:00,2018-10-08T00:05:00,FALSE,nfl,,NA,559,1039,240,351.37296,205,320,429,QRCODE,FALSE,2018-08-24T21:17:06Z,52,TRUE,CA,16,0,America/Los_Angeles,US,Carson,803,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA 90746",stubhub-center,"Carson, CA",90746,StubHub Center,0.7228164,StubHub Center,-118.261,33.8643,NA,NA,NA
4347115,2018-10-07T13:25:00,0.919,Cardinals at 49ers,0.926,normal,FALSE,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,Arizona Cardinals at San Francisco 49ers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:53,2018-10-07T20:25:00,2018-10-08T00:25:00,FALSE,nfl,,NA,995,1791,62,172.73888,63,148,854,QRCODE,FALSE,2018-09-05T19:47:23Z,58670,TRUE,CA,13,0,America/Los_Angeles,US,Santa Clara,0,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA 95054",levi-s-stadium,"Santa Clara, CA",95054,Levi's Stadium,0.95768774,Levi's Stadium,-121.969,37.4023,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4347128,2018-10-07T13:25:00,0.924,Rams at Seahawks,0.932,normal,FALSE,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,Los Angeles Rams at Seattle Seahawks,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:56,2018-10-07T20:25:00,2018-10-08T00:25:00,FALSE,nfl,,NA,NA,1019,175,387.47,175,NA,184,QRCODE,FALSE,2018-08-24T21:19:14Z,339,TRUE,WA,12,0,America/Los_Angeles,US,Seattle,819,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA 98134",centurylink-field,"Seattle, WA",98134,CenturyLink Field,0.87232786,CenturyLink Field,-122.33,47.6,QRCODE,FALSE,2018-03-02T22:54:54Z
4346976,2018-10-07T16:25:00,0.949,Vikings at Eagles,0.963,normal,FALSE,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,Minnesota Vikings at Philadelphia Eagles,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:26,2018-10-07T20:25:00,2018-10-08T00:25:00,FALSE,nfl,,NA,887,1217,229,452.3593,170,380,295,QRCODE,FALSE,2018-08-24T21:03:38Z,330,TRUE,PA,17,0,America/New_York,US,Philadelphia,504,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA 19148",lincoln-financial-field,"Philadelphia, PA",19148,Lincoln Financial Field,0.90542685999999994,Lincoln Financial Field,-75.1675,39.9046,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4347020,2018-10-07T19:20:00,0.956,Cowboys at Texans,0.982,normal,FALSE,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,Dallas Cowboys at Houston Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:36,2018-10-08T00:20:00,2018-10-08T04:20:00,FALSE,nfl,,NA,817,2451,249,633.28,245,595,450,QRCODE,FALSE,2018-08-24T21:04:53Z,41,TRUE,TX,44,0,America/Chicago,US,Houston,618,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",nrg-stadium,"Houston, TX",77054,NRG Stadium,0.8624192,NRG Stadium,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4474093,2018-10-08T16:00:00,0.516,Baltimore Ravens at A Purple Evening,0.363,normal,FALSE,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,Baltimore Ravens at A Purple Evening,2018-08-03T00:00:00,FALSE,FALSE,2018-08-03T16:01:06,2018-10-08T20:00:00,2018-10-09T00:00:00,FALSE,sports,,NA,4,584,59,230.23077,NA,246,13,QRCODE_TM,FALSE,2015-08-04T00:00:00Z,1121,TRUE,MD,8,0,America/New_York,US,Baltimore,512,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD 21230",m-t-bank-stadium,"Baltimore, MD",21230,M&T Bank Stadium,0.8927189,M&T Bank Stadium,-76.623,39.2774,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
4346971,2018-10-08T19:15:00,0.898,Redskins at Saints,0.902,normal,TRUE,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,Washington Redskins at New Orleans Saints,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:25,2018-10-09T00:15:00,2018-10-09T04:15:00,FALSE,nfl,,NA,1627,5941,75,236.05672,75,207,1569,QRCODE,FALSE,2018-05-29T20:38:55Z,128,TRUE,LA,18,0,America/Chicago,US,New Orleans,622,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA 70112",mercedes-benz-superdome,"New Orleans, LA",70112,Mercedes-Benz Superdome,0.8966978,Mercedes-Benz Superdome,-90.0786,29.9515,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
4346917,2018-10-11T20:20:00,0.945,Eagles at Giants,0.974,normal,FALSE,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,Philadelphia Eagles at New York Giants,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:14,2018-10-12T00:20:00,2018-10-12T04:20:00,FALSE,nfl,,NA,1055,1557,139,333.85434,139,265,563,QRCODE,FALSE,2018-08-24T21:52:02Z,1587,TRUE,NJ,17,0,America/New_York,US,East Rutherford,501,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,MetLife Stadium,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4192619,2018-10-13T16:00:00,0.597,Alabama State at South Alabama,0.494,normal,FALSE,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,Alabama State Hornets at South Alabama Jaguars Football,2017-12-21T00:00:00,FALSE,FALSE,2017-12-21T15:00:36,2018-10-13T21:00:00,2018-10-14T01:00:00,FALSE,ncaa_football,,NA,6,77,25,43,25,36,10,NA,NA,NA,3716,TRUE,AL,6,0,America/Chicago,US,Mobile,686,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,"Mobile, AL 36604",ladd-peebles-stadium,"Mobile, AL",36604,Ladd Peebles Stadium,0.50177634,Ladd Peebles Stadium,-88.0761,30.6748,NA,NA,NA
4346961,2018-10-14T13:00:00,0.923,Colts at Jets,0.945,normal,FALSE,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,Indianapolis Colts at New York Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:22,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,1093,975,65,191.85068,59,155,596,QRCODE,FALSE,2018-08-24T21:52:02Z,1587,TRUE,NJ,17,0,America/New_York,US,East Rutherford,501,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,MetLife Stadium,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347051,2018-10-14T13:00:00,0.909,Buccaneers at Falcons,0.923,normal,FALSE,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,Tampa Bay Buccaneers at Atlanta Falcons,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:42,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,1112,1145,73,207.98747,73,181,878,QRCODE,FALSE,2018-08-24T21:53:35Z,419590,TRUE,GA,19,0,America/New_York,US,Atlanta,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",mercedes-benz-stadium,"Atlanta, GA",30313,Mercedes-Benz Stadium,0.76958936,Mercedes-Benz Stadium,-84.4,33.76,QRCODE,FALSE,2018-08-23T20:14:46Z
4347042,2018-10-14T13:00:00,0.901,Steelers at Bengals,0.914,normal,FALSE,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,Pittsburgh Steelers at Cincinnati Bengals,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:40,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,598,1166,101,209.1085,101,191,341,QRCODE,FALSE,2018-08-24T21:53:35Z,1124,TRUE,OH,7,0,America/New_York,US,Cincinnati,515,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",paul-brown-stadium,"Cincinnati, OH",45202,Paul Brown Stadium,0.86166537,Paul Brown Stadium,-84.5177,39.0961,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
4347081,2018-10-14T13:00:00,0.906,Bears at Dolphins,0.923,normal,FALSE,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,Chicago Bears at Miami Dolphins,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:47,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,NA,123594,103,1373.69,103,NA,119,QRCODE,FALSE,2018-08-24T21:53:35Z,29,TRUE,FL,38,0,America/New_York,US,Miami Gardens,528,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL 33056",hard-rock-stadium,"Miami Gardens, FL",33056,Hard Rock Stadium,0.8378203,Hard Rock Stadium,-80.24,25.96,NONE,FALSE,2017-10-03T18:58:44Z
4346942,2018-10-14T13:00:00,0.934,Panthers at Redskins,0.955,normal,FALSE,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,Carolina Panthers at Washington Redskins,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:18,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,1168,890,101,182.02231,92,150,538,QRCODE,FALSE,2018-08-24T21:52:02Z,35,TRUE,MD,7,0,America/New_York,US,Landover,511,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD 20785",fedex-field,"Landover, MD",20785,FedEx Field,0.9333444,FedEx Field,-76.8658,38.9071,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
4347019,2018-10-14T12:00:00,0.897,Bills at Texans,0.914,normal,FALSE,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,Buffalo Bills at Houston Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:36,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,1050,715,45,195.0167,39,166,599,QRCODE,FALSE,2018-08-24T21:53:35Z,41,TRUE,TX,44,0,America/Chicago,US,Houston,618,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",nrg-stadium,"Houston, TX",77054,NRG Stadium,0.8624192,NRG Stadium,-95.4107,29.6847,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4346998,2018-10-14T13:00:00,0.879,Chargers at Browns,0.883,normal,FALSE,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,Los Angeles Chargers at Cleveland Browns,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:31,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,1177,675,34,94.18989,32,78,811,QRCODE,FALSE,2018-08-24T21:53:35Z,1123,TRUE,OH,7,0,America/New_York,US,Cleveland,510,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH 44114",firstenergy-stadium-15,"Cleveland, OH",44114,FirstEnergy Stadium,0.86852187,FirstEnergy Stadium,-81.7,41.5065,NONE,FALSE,2015-11-11T20:55:31Z
4347145,2018-10-14T12:00:00,0.896,Cardinals at Vikings,0.906,normal,FALSE,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,Arizona Cardinals at Minnesota Vikings,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T01:04:06,2018-10-14T17:00:00,2018-10-14T21:00:00,FALSE,nfl,,NA,692,1193,109,287.74423,104,252,391,QRCODE,FALSE,2018-08-24T21:53:38Z,218451,TRUE,MN,14,0,America/Chicago,US,Minneapolis,0,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN 55415",u-s-bank-stadium,"Minneapolis, MN",55415,U.S. Bank Stadium,0.88524246,U.S. Bank Stadium,-93.26,44.97,NONE,FALSE,2018-08-22T15:34:15Z
4346991,2018-10-14T15:25:00,0.877,Ravens at Titans,0.883,normal,FALSE,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,Baltimore Ravens at Tennessee Titans,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:30,2018-10-14T19:25:00,2018-10-14T23:25:00,FALSE,nfl,,NA,733,720,64,201.41266,60,184,395,QRCODE,FALSE,2018-08-24T21:53:35Z,1126,TRUE,TN,14,0,America/New_York,US,Nashville,659,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN 37213",nissan-stadium,"Nashville, TN",37213,Nissan Stadium,0.8546275,Nissan Stadium,-86.7713,36.1665,NONE,FALSE,2015-10-19T15:09:39Z
4347138,2018-10-14T14:05:00,0.904,Rams at Broncos,0.915,normal,FALSE,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,Los Angeles Rams at Denver Broncos,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T01:04:04,2018-10-14T20:05:00,2018-10-15T00:05:00,FALSE,nfl,,NA,784,1193,181,361.69232,141,292,78,QRCODE,FALSE,2018-08-24T21:53:38Z,1131,TRUE,CO,6,0,America/Denver,US,Denver,751,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO 80204",sports-authority-field-at-mile-high,"Denver, CO",80204,Sports Authority Field at Mile High,0.9028296,Sports Authority Field at Mile High,-105.02,39.74,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
4327923,2018-10-14T15:25:00,0.956,Jaguars at Cowboys,0.987,normal,TRUE,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,Jacksonville Jaguars at Dallas Cowboys,2018-04-05T00:00:00,FALSE,FALSE,2018-04-05T23:08:47,2018-10-14T20:25:00,2018-10-15T00:25:00,FALSE,nfl,,NA,2099,2570,27,325.073,27,258,2685,QRCODE,FALSE,2018-04-17T22:02:33Z,4965,TRUE,TX,22,0,America/Chicago,US,Arlington,623,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX 76011",at-t-stadium,"Arlington, TX",76011,AT&T Stadium,0.9751414,AT&T Stadium,-97.0957,32.7459,QRCODE,FALSE,2018-04-17T22:02:33Z
4347095,2018-10-14T20:20:00,0.934,Chiefs at Patriots,0.962,normal,FALSE,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,Kansas City Chiefs at New England Patriots,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:50,2018-10-15T00:20:00,2018-10-15T04:20:00,FALSE,nfl,,NA,686,1437,241,512.343,210,407,172,QRCODE,FALSE,2018-08-24T21:53:35Z,33,TRUE,MA,15,0,America/New_York,US,Foxborough,506,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA 02035",gillette-stadium,"Foxborough, MA",02035,Gillette Stadium,0.8983344,Gillette Stadium,-71.2674,42.0906,NONE,FALSE,2018-08-22T15:36:58Z
4346914,2018-10-15T19:15:00,0.924,49ers at Packers,0.95,normal,FALSE,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,San Francisco 49ers at Green Bay Packers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:13,2018-10-16T00:15:00,2018-10-16T04:15:00,FALSE,nfl,,NA,580,1197,181,342.144,181,343,125,QRCODE,FALSE,2018-08-24T21:53:38Z,1125,TRUE,WI,6,0,America/Chicago,US,Green Bay,658,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI 54304",lambeau-field,"Green Bay, WI",54304,Lambeau Field,0.92909414,Lambeau Field,-88.0622,44.5013,QRCODE_TM,FALSE,2015-09-02T22:43:34Z
4347102,2018-10-18T17:20:00,0.914,Broncos at Cardinals,0.941,normal,FALSE,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,Denver Broncos at Arizona Cardinals,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:51,2018-10-19T00:20:00,2018-10-19T04:20:00,FALSE,nfl,,NA,880,607,56,169.27823,55,138,496,QRCODE,FALSE,2018-08-24T21:53:38Z,43,TRUE,AZ,9,0,America/Phoenix,US,Glendale,753,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",state-farm-stadium,"Glendale, AZ",85305,State Farm Stadium,0.93402725,State Farm Stadium,-112.262,33.5294,NONE,FALSE,2015-12-21T17:26:05Z
4471322,2018-10-20T18:30:00,0.531,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,0.439,normal,FALSE,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,2018-08-01T00:00:00,FALSE,FALSE,2018-08-01T16:01:33,2018-10-20T23:30:00,2018-10-21T03:30:00,FALSE,nfl,,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,FALSE,2018-08-24T21:53:38Z,4081,TRUE,AR,32,0,America/Chicago,US,Jonesboro,734,https://seatgeek.com/venues/asu-convocation-center-1/tickets,217 Olympic Drive,"Jonesboro, AR 72401",asu-convocation-center-1,"Jonesboro, AR",72401,ASU Convocation Center,0.5808074,ASU Convocation Center,-90.6691,35.8438,NA,NA,NA
4347008,2018-10-21T12:00:00,0.951,Patriots at Bears,0.994,normal,FALSE,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,New England Patriots at Chicago Bears,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:33,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,605,1132,281,590.061,281,547,82,QRCODE,FALSE,2018-08-24T21:53:38Z,31,TRUE,IL,10,0,America/Chicago,US,Chicago,602,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL 60605",soldier-field,"Chicago, IL",60605,Soldier Field,0.940013,Soldier Field,-87.6159,41.8623,NONE,FALSE,2018-06-02T00:44:08Z
4346960,2018-10-21T13:00:00,0.864,Bills at Colts,0.873,normal,FALSE,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,Buffalo Bills at Indianapolis Colts,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:22,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,1090,875,34,108.49303,30,85,645,QRCODE,FALSE,2018-08-24T21:53:38Z,1130,TRUE,IN,14,0,America/Indiana/Indianapolis,US,Indianapolis,527,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",lucas-oil-stadium,"Indianapolis, IN",46225,Lucas Oil Stadium,0.9071682,Lucas Oil Stadium,-86.1639,39.7601,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
4346975,2018-10-21T13:00:00,0.937,Vikings at Jets,0.977,normal,FALSE,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,Minnesota Vikings at New York Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:26,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,962,1062,81,223.83553,77,181,456,QRCODE,FALSE,2018-08-24T21:53:38Z,1587,TRUE,NJ,17,0,America/New_York,US,East Rutherford,501,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",metlife-stadium,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,MetLife Stadium,-74.0737,40.8142,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4346931,2018-10-21T13:00:00,0.86,Browns at Buccaneers,0.879,normal,FALSE,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,Cleveland Browns at Tampa Bay Buccaneers,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:16,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,507,605,137,261.6,74,188,20,QRCODE,FALSE,2018-08-24T21:53:38Z,39,TRUE,FL,16,0,America/New_York,US,Tampa,539,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL 33607",raymond-james-stadium,"Tampa, FL",33607,Raymond James Stadium,0.86513025,Raymond James Stadium,-82.5034,27.9753,QRCODE_TM,FALSE,2015-08-24T14:44:53Z
4347084,2018-10-21T13:00:00,0.885,Lions at Dolphins,0.91,normal,FALSE,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,Detroit Lions at Miami Dolphins,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:47,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,1065,899,62,150.6527,47,136,167,QRCODE,FALSE,2018-08-24T21:53:38Z,29,TRUE,FL,38,0,America/New_York,US,Miami Gardens,528,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL 33056",hard-rock-stadium,"Miami Gardens, FL",33056,Hard Rock Stadium,0.8378203,Hard Rock Stadium,-80.24,25.96,NONE,FALSE,2017-10-03T18:58:44Z
4346948,2018-10-21T13:00:00,0.828,Texans at Jaguars,0.835,normal,FALSE,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,Houston Texans at Jacksonville Jaguars,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:19,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,NA,588,51,127.69,51,NA,691,QRCODE,FALSE,2018-08-24T21:53:38Z,5178,TRUE,FL,9,0,America/New_York,US,Jacksonville,561,https://seatgeek.com/venues/everbank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL 32202",everbank-field,"Jacksonville, FL",32202,EverBank Field,0.83759147,EverBank Field,-81.6373,30.3239,QRCODE_TM,FALSE,2015-10-17T20:03:42Z
4346982,2018-10-21T12:00:00,0.891,Bengals at Chiefs,0.916,normal,FALSE,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,Cincinnati Bengals at Kansas City Chiefs,2018-04-20T00:00:00,FALSE,FALSE,2018-04-20T00:47:27,2018-10-21T17:00:00,2018-10-21T21:00:00,FALSE,nfl,,NA,1140,602,46,144.90326,46,133,1013,QRCODE,FALSE,2018-08-24T21:53:38Z,1128,TRUE,MO,9,0,America/Chicago,US,Kansas City,616,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",arrowhead-stadium,"Kansas City, MO",64129,Arrowhead Stadium,0.8827867,Arrowhead Stadium,-94.4839,39.0489,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
