id,type,time_tbd,title,visible_until_utc,created_at,datetime_utc,is_open,description,url,announce_date,short_title,status,datetime_tbd,date_tbd,popularity,datetime_local,score,general_admission,listing_count,average_price,lowest_price,median_price,visible_listing_count,highest_price,lowest_price_good_deals,method,employee_only,created_at,id,name_v2,num_upcoming_events,country,score,timezone,postal_code,extended_address,slug,url,address,has_upcoming_events,display_location,metro_code,popularity,state,name,city,lat,lon,method,employee_only,created_at
4346941,nfl,FALSE,Dallas Cowboys at Washington Redskins,2018-10-22T00:25:00,2018-04-20T00:47:18,2018-10-21T20:25:00,FALSE,,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,2018-04-20T00:00:00,Cowboys at Redskins,normal,FALSE,FALSE,0.962,2018-10-21T16:25:00,0.993,NA,701,315.12982,173,272,1046,1052,164,QRCODE,FALSE,2018-08-24T21:53:38Z,35,FedEx Field,6,US,0.9333444,America/New_York,20785,"Landover, MD 20785",fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,TRUE,"Landover, MD",511,0,MD,FedEx Field,Landover,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
4347118,nfl,FALSE,Los Angeles Rams at San Francisco 49ers,2018-10-22T04:20:00,2018-04-20T00:47:54,2018-10-22T00:20:00,FALSE,,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,2018-04-20T00:00:00,Rams at 49ers,normal,FALSE,FALSE,0.913,2018-10-21T17:20:00,0.939,NA,779,216.08986,73,185,1024,3004,73,QRCODE,FALSE,2018-08-24T21:53:38Z,58670,Levi's Stadium,12,US,0.95768774,America/Los_Angeles,95054,"Santa Clara, CA 95054",levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,TRUE,"Santa Clara, CA",0,0,CA,Levi's Stadium,Santa Clara,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4347050,nfl,FALSE,New York Giants at Atlanta Falcons,2018-10-23T04:15:00,2018-04-20T00:47:42,2018-10-23T00:15:00,FALSE,,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,2018-04-20T00:00:00,Giants at Falcons,normal,FALSE,FALSE,0.919,2018-10-22T20:15:00,0.948,NA,789,298.50696,120,279,845,1793,108,QRCODE,FALSE,2018-08-24T21:53:38Z,419590,Mercedes-Benz Stadium,19,US,0.76958936,America/New_York,30313,"Atlanta, GA 30313",mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,TRUE,"Atlanta, GA",0,0,GA,Mercedes-Benz Stadium,Atlanta,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
4281985,ncaa_football,FALSE,Troy Trojans at South Alabama Jaguars Football,2018-10-24T04:00:00,2018-02-28T15:00:17,2018-10-24T00:00:00,FALSE,,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,2018-02-28T00:00:00,Troy at South Alabama,normal,FALSE,FALSE,0.402,2018-10-23T19:00:00,0.285,NA,29,42.931034,25,36,11,93,25,NA,NA,NA,3716,Ladd Peebles Stadium,5,US,0.50177634,America/Chicago,36604,"Mobile, AL 36604",ladd-peebles-stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,TRUE,"Mobile, AL",686,0,AL,Ladd Peebles Stadium,Mobile,30.6748,-88.0761,NA,NA,NA
4347018,nfl,FALSE,Miami Dolphins at Houston Texans,2018-10-26T04:20:00,2018-04-20T00:47:36,2018-10-26T00:20:00,FALSE,,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,2018-04-20T00:00:00,Dolphins at Texans,normal,FALSE,FALSE,0.872,2018-10-25T19:20:00,0.902,NA,651,163.23656,38,137,1034,620,38,QRCODE,FALSE,2018-08-24T21:53:38Z,41,NRG Stadium,44,US,0.8624192,America/Chicago,77054,"Houston, TX 77054",nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,TRUE,"Houston, TX",618,0,TX,NRG Stadium,Houston,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
4347026,nfl,FALSE,Seattle Seahawks at Detroit Lions,2018-10-28T21:00:00,2018-04-20T00:47:37,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,2018-04-20T00:00:00,Seahawks at Lions,normal,FALSE,FALSE,0.91,2018-10-28T13:00:00,0.94,NA,422,185.12323,66,134,663,2396,71,QRCODE,FALSE,2018-08-24T21:53:39Z,346,Ford Field,11,US,0.9029952,America/Detroit,48226,"Detroit, MI 48226",ford-field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,TRUE,"Detroit, MI",505,0,MI,Ford Field,Detroit,42.34,-83.0459,NONE,FALSE,2015-11-04T17:31:52Z
4347041,nfl,FALSE,Tampa Bay Buccaneers at Cincinnati Bengals,2018-10-28T21:00:00,2018-04-20T00:47:40,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,2018-04-20T00:00:00,Buccaneers at Bengals,normal,FALSE,FALSE,0.851,2018-10-28T13:00:00,0.871,NA,540,106.77963,43,94,886,333,43,QRCODE,FALSE,2018-08-24T21:53:39Z,1124,Paul Brown Stadium,7,US,0.86166537,America/New_York,45202,"Cincinnati, OH 45202",paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,TRUE,"Cincinnati, OH",515,0,OH,Paul Brown Stadium,Cincinnati,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
4346940,nfl,FALSE,Washington Redskins at New York Giants,2018-10-28T21:00:00,2018-04-20T00:47:17,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,2018-04-20T00:00:00,Redskins at Giants,normal,FALSE,FALSE,0.909,2018-10-28T13:00:00,0.948,NA,462,298.92856,135,233,752,1438,132,QRCODE,FALSE,2018-08-24T21:53:39Z,1587,MetLife Stadium,15,US,0.94873494,America/New_York,07073,"East Rutherford, NJ 07073",metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,TRUE,"East Rutherford, NJ",501,0,NJ,MetLife Stadium,East Rutherford,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
4347070,nfl,FALSE,Baltimore Ravens at Carolina Panthers,2018-10-28T21:00:00,2018-04-20T00:47:45,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,2018-04-20T00:00:00,Ravens at Panthers,normal,FALSE,FALSE,0.876,2018-10-28T13:00:00,0.905,NA,234,230.88461,83,173,650,589,83,QRCODE,FALSE,2018-08-24T21:53:39Z,1122,Bank of America Stadium,9,US,0.8968222,America/New_York,28202,"Charlotte, NC 28202",bank-of-america-stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,TRUE,"Charlotte, NC",517,0,NC,Bank of America Stadium,Charlotte,35.2243,-80.8524,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
4347078,nfl,FALSE,Cleveland Browns at Pittsburgh Steelers,2018-10-28T21:00:00,2018-04-20T00:47:46,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,2018-04-20T00:00:00,Browns at Steelers,normal,FALSE,FALSE,0.888,2018-10-28T13:00:00,0.917,NA,242,314.44214,96,267,558,1144,96,QRCODE,FALSE,2018-08-24T21:53:39Z,1119,Heinz Field,9,US,0.9033526,America/New_York,15212,"Pittsburgh, PA 15212",heinz-field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,TRUE,"Pittsburgh, PA",508,0,PA,Heinz Field,Pittsburgh,40.4468,-80.0158,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
4346981,nfl,FALSE,Denver Broncos at Kansas City Chiefs,2018-10-28T21:00:00,2018-04-20T00:47:27,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,2018-04-20T00:00:00,Broncos at Chiefs,normal,FALSE,FALSE,0.9,2018-10-28T12:00:00,0.934,NA,757,254.63805,138,238,986,845,138,QRCODE,FALSE,2018-08-24T21:53:39Z,1128,Arrowhead Stadium,8,US,0.8827867,America/Chicago,64129,"Kansas City, MO 64129",arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,TRUE,"Kansas City, MO",616,0,MO,Arrowhead Stadium,Kansas City,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
4347007,nfl,FALSE,New York Jets at Chicago Bears,2018-10-28T21:00:00,2018-04-20T00:47:33,2018-10-28T17:00:00,FALSE,,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,2018-04-20T00:00:00,Jets at Bears,normal,FALSE,FALSE,0.896,2018-10-28T12:00:00,0.928,NA,111,354.009,133,310,627,1198,133,QRCODE,FALSE,2018-08-24T21:53:39Z,31,Soldier Field,8,US,0.940013,America/Chicago,60605,"Chicago, IL 60605",soldier-field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,TRUE,"Chicago, IL",602,0,IL,Soldier Field,Chicago,41.8623,-87.6159,NONE,FALSE,2018-06-02T00:44:08Z
4347153,nfl,FALSE,Indianapolis Colts at Oakland Raiders,2018-10-29T00:05:00,2018-04-20T01:04:25,2018-10-28T20:05:00,FALSE,,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,2018-04-20T00:00:00,Colts at Raiders,normal,FALSE,FALSE,0.867,2018-10-28T13:05:00,0.892,NA,386,172.15285,75,153,605,481,76,QRCODE,FALSE,2018-08-24T21:53:39Z,14,Oakland-Alameda County Coliseum,18,US,0.7817843,America/Los_Angeles,94621,"Oakland, CA 94621",oakland-alameda-county-coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,TRUE,"Oakland, CA",807,0,CA,Oakland-Alameda County Coliseum,Oakland,37.7469,-122.201,PDF417,FALSE,2015-06-24T00:00:00Z
4346921,nfl,FALSE,Green Bay Packers at Los Angeles Rams,2018-10-29T00:25:00,2018-04-20T00:47:14,2018-10-28T20:25:00,FALSE,,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,2018-04-20T00:00:00,Packers at Rams,normal,FALSE,FALSE,0.934,2018-10-28T13:25:00,0.979,NA,547,512.2651,257,472,1065,1385,257,QRCODE,FALSE,2018-08-24T21:53:39Z,51012,Los Angeles Memorial Coliseum,8,US,0.86898464,America/Los_Angeles,90037,"Los Angeles, CA 90037",los-angeles-memorial-coliseum-1,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,TRUE,"Los Angeles, CA",0,0,CA,Los Angeles Memorial Coliseum,Los Angeles,34.0138,-118.288,QRCODE,FALSE,2018-08-23T17:59:28Z
4347101,nfl,FALSE,San Francisco 49ers at Arizona Cardinals,2018-10-29T00:25:00,2018-04-20T00:47:51,2018-10-28T20:25:00,FALSE,,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,2018-04-20T00:00:00,49ers at Cardinals,normal,FALSE,FALSE,0.895,2018-10-28T13:25:00,0.924,NA,718,135.51253,39,109,977,611,39,QRCODE,FALSE,2018-08-24T21:53:39Z,43,State Farm Stadium,9,US,0.93402725,America/Phoenix,85305,"Glendale, AZ 85305",state-farm-stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,TRUE,"Glendale, AZ",753,0,AZ,State Farm Stadium,Glendale,33.5294,-112.262,NONE,FALSE,2015-12-21T17:26:05Z
4347136,nfl,FALSE,New Orleans Saints at Minnesota Vikings,2018-10-29T04:20:00,2018-04-20T01:04:04,2018-10-29T00:20:00,FALSE,,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,2018-04-20T00:00:00,Saints at Vikings,normal,FALSE,FALSE,0.897,2018-10-28T19:20:00,0.929,NA,549,323.46994,128,273,781,2034,128,QRCODE,FALSE,2018-08-24T21:53:39Z,218451,U.S. Bank Stadium,15,US,0.88524246,America/Chicago,55415,"Minneapolis, MN 55415",u-s-bank-stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,TRUE,"Minneapolis, MN",0,0,MN,U.S. Bank Stadium,Minneapolis,44.97,-93.26,NONE,FALSE,2018-08-22T15:34:15Z
4347062,nfl,FALSE,New England Patriots at Buffalo Bills,2018-10-30T04:15:00,2018-04-20T00:47:44,2018-10-30T00:15:00,FALSE,,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,2018-04-20T00:00:00,Patriots at Bills,normal,FALSE,FALSE,0.891,2018-10-29T20:15:00,0.926,NA,887,315.85342,94,153,1176,123843,86,QRCODE,FALSE,2018-08-24T21:53:39Z,1135,New Era Field,7,US,0.8815085,America/New_York,14127,"Orchard Park, NY 14127",new-era-field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,TRUE,"Orchard Park, NY",514,0,NY,New Era Field,Orchard Park,42.7737,-78.7874,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
4347131,nfl,FALSE,Oakland Raiders at San Francisco 49ers,2018-11-02T04:20:00,2018-04-20T00:47:57,2018-11-02T00:20:00,FALSE,,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,2018-04-20T00:00:00,Raiders at 49ers,normal,FALSE,FALSE,0.937,2018-11-01T17:20:00,0.992,NA,636,476.9324,170,445,828,3067,251,QRCODE,FALSE,2018-08-24T21:53:39Z,58670,Levi's Stadium,12,US,0.95768774,America/Los_Angeles,95054,"Santa Clara, CA 95054",levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,TRUE,"Santa Clara, CA",0,0,CA,Levi's Stadium,Santa Clara,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
4466234,sports,FALSE,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,2018-11-03T22:00:00,2018-07-28T16:00:52,2018-11-03T18:00:00,FALSE,,https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234,2018-07-28T00:00:00,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,normal,FALSE,FALSE,0,2018-11-03T13:00:00,0,NA,1,82,82,82,1,82,NA,NA,NA,NA,74230,Horejsi Center,7,,0.56565154,America/Chicago,66045,"Lawrence, ",horejsi-center,https://seatgeek.com/venues/horejsi-center/tickets,1550 Allen Fieldhhouse Dr,TRUE,Lawrence,0,0,NA,Horejsi Center,Lawrence,38.9535,-95.2532,NA,NA,NA
4281935,ncaa_football,FALSE,South Alabama Jaguars at Arkansas State Red Wolves Football,2018-11-03T23:00:00,2018-02-28T15:00:09,2018-11-03T19:00:00,FALSE,,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,2018-02-28T00:00:00,South Alabama at Arkansas State,normal,FALSE,FALSE,0.558,2018-11-03T14:00:00,0.51,NA,155,44.141937,23,45,99,78,NA,NA,NA,NA,8896,Centennial Bank Stadium,3,US,0.47753516,America/Chicago,72401,"Jonesboro, AR 72401",centennial-bank-stadium-1,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,2180 Aggie Rd,TRUE,"Jonesboro, AR",0,0,AR,Centennial Bank Stadium,Jonesboro,35.8429,-90.6797,NA,NA,NA
4347083,nfl,FALSE,New York Jets at Miami Dolphins,2018-11-04T22:00:00,2018-04-20T00:47:47,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,2018-04-20T00:00:00,Jets at Dolphins,normal,FALSE,FALSE,0.862,2018-11-04T13:00:00,0.9,NA,154,244.03896,76,200,842,899,71,QRCODE,FALSE,2018-08-24T21:53:39Z,29,Hard Rock Stadium,35,US,0.8378203,America/New_York,33056,"Miami Gardens, FL 33056",hard-rock-stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,TRUE,"Miami Gardens, FL",528,0,FL,Hard Rock Stadium,Miami Gardens,25.96,-80.24,NONE,FALSE,2017-10-03T18:58:44Z
4347140,nfl,FALSE,Detroit Lions at Minnesota Vikings,2018-11-04T22:00:00,2018-04-20T01:04:05,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,2018-04-20T00:00:00,Lions at Vikings,normal,FALSE,FALSE,0.882,2018-11-04T12:00:00,0.915,NA,481,271.06445,105,228,732,1394,105,QRCODE,FALSE,2018-08-24T21:53:39Z,218451,U.S. Bank Stadium,15,US,0.88524246,America/Chicago,55415,"Minneapolis, MN 55415",u-s-bank-stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,TRUE,"Minneapolis, MN",0,0,MN,U.S. Bank Stadium,Minneapolis,44.97,-93.26,NONE,FALSE,2018-08-22T15:34:15Z
4346997,nfl,FALSE,Kansas City Chiefs at Cleveland Browns,2018-11-04T22:00:00,2018-04-20T00:47:31,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,2018-04-20T00:00:00,Chiefs at Browns,normal,FALSE,FALSE,0.855,2018-11-04T13:00:00,0.883,NA,889,132.88077,62,116,1071,477,53,QRCODE,FALSE,2018-08-24T21:53:39Z,1123,FirstEnergy Stadium,6,US,0.86852187,America/New_York,44114,"Cleveland, OH 44114",firstenergy-stadium-15,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,TRUE,"Cleveland, OH",510,0,OH,FirstEnergy Stadium,Cleveland,41.5065,-81.7,NONE,FALSE,2015-11-11T20:55:31Z
4346937,nfl,FALSE,Atlanta Falcons at Washington Redskins,2018-11-04T22:00:00,2018-04-20T00:47:17,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,2018-04-20T00:00:00,Falcons at Redskins,normal,FALSE,FALSE,0.895,2018-11-04T13:00:00,0.933,NA,626,171.57828,79,150,990,420,79,QRCODE,FALSE,2018-08-24T21:53:39Z,35,FedEx Field,6,US,0.9333444,America/New_York,20785,"Landover, MD 20785",fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,TRUE,"Landover, MD",511,0,MD,FedEx Field,Landover,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
4347069,nfl,FALSE,Pittsburgh Steelers at Baltimore Ravens,2018-11-04T22:00:00,2018-04-20T00:47:45,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,2018-04-20T00:00:00,Steelers at Ravens,normal,FALSE,FALSE,0.874,2018-11-04T13:00:00,0.914,NA,382,286.6492,120,192,808,11310,122,QRCODE,FALSE,2018-08-24T21:53:39Z,1121,M&T Bank Stadium,7,US,0.8927189,America/New_York,21230,"Baltimore, MD 21230",m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,TRUE,"Baltimore, MD",512,0,MD,M&T Bank Stadium,Baltimore,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
4347061,nfl,FALSE,Chicago Bears at Buffalo Bills,2018-11-04T22:00:00,2018-04-20T00:47:43,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,2018-04-20T00:00:00,Bears at Bills,normal,FALSE,FALSE,0.874,2018-11-04T13:00:00,0.91,NA,785,132.31082,58,106,1084,603,54,QRCODE,FALSE,2018-08-24T21:53:39Z,1135,New Era Field,7,US,0.8815085,America/New_York,14127,"Orchard Park, NY 14127",new-era-field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,TRUE,"Orchard Park, NY",514,0,NY,New Era Field,Orchard Park,42.7737,-78.7874,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
4347033,nfl,FALSE,Tampa Bay Buccaneers at Carolina Panthers,2018-11-04T22:00:00,2018-04-20T00:47:38,2018-11-04T18:00:00,FALSE,,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,2018-04-20T00:00:00,Buccaneers at Panthers,normal,FALSE,FALSE,0.855,2018-11-04T13:00:00,0.89,NA,267,203.79776,82,158,706,956,71,QRCODE,FALSE,2018-08-24T21:53:39Z,1122,Bank of America Stadium,9,US,0.8968222,America/New_York,28202,"Charlotte, NC 28202",bank-of-america-stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,TRUE,"Charlotte, NC",517,0,NC,Bank of America Stadium,Charlotte,35.2243,-80.8524,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
4347127,nfl,FALSE,Los Angeles Chargers at Seattle Seahawks,2018-11-05T01:05:00,2018-04-20T00:47:56,2018-11-04T21:05:00,FALSE,,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,2018-04-20T00:00:00,Chargers at Seahawks,normal,FALSE,FALSE,0.886,2018-11-04T13:05:00,0.929,NA,199,364.88943,156,363,597,955,156,QRCODE,FALSE,2018-08-24T21:53:39Z,339,CenturyLink Field,11,US,0.87232786,America/Los_Angeles,98134,"Seattle, WA 98134",centurylink-field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,TRUE,"Seattle, WA",819,0,WA,CenturyLink Field,Seattle,47.6,-122.33,QRCODE,FALSE,2018-03-02T22:54:54Z
4347141,nfl,FALSE,Houston Texans at Denver Broncos,2018-11-05T01:05:00,2018-04-20T01:04:05,2018-11-04T21:05:00,FALSE,,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,2018-04-20T00:00:00,Texans at Broncos,normal,FALSE,FALSE,0.86,2018-11-04T14:05:00,0.889,NA,84,370.7143,158,286,669,1271,119,QRCODE,FALSE,2018-08-24T21:53:39Z,1131,Sports Authority Field at Mile High,6,US,0.9028296,America/Denver,80204,"Denver, CO 80204",sports-authority-field-at-mile-high,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant Street,TRUE,"Denver, CO",751,0,CO,Sports Authority Field at Mile High,Denver,39.74,-105.02,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
4346970,nfl,FALSE,Los Angeles Rams at New Orleans Saints,2018-11-05T01:25:00,2018-04-20T00:47:25,2018-11-04T21:25:00,TRUE,,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,2018-04-20T00:00:00,Rams at Saints,normal,FALSE,FALSE,0.858,2018-11-04T15:25:00,0.888,NA,1227,259.59494,82,234,1092,5942,82,QRCODE,FALSE,2018-05-29T20:39:08Z,128,Mercedes-Benz Superdome,16,US,0.8966978,America/Chicago,70112,"New Orleans, LA 70112",mercedes-benz-superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,TRUE,"New Orleans, LA",622,0,LA,Mercedes-Benz Superdome,New Orleans,29.9515,-90.0786,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
4494650,concert,FALSE,Alex G,2018-11-05T05:00:00,2018-08-23T19:51:10,2018-11-05T01:00:00,FALSE,,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,2018-08-23T00:00:00,Alex G,normal,FALSE,FALSE,0.588,2018-11-04T19:00:00,0.542,TRUE,29,112.06896,47,64,1,584,NA,NA,NA,NA,60271,Thalia Hall,56,US,0.51888376,America/Chicago,60608,"Chicago, IL 60608",thalia-hall,https://seatgeek.com/venues/thalia-hall/tickets,1807 S Allport St,TRUE,"Chicago, IL",0,0,IL,Thalia Hall,Chicago,41.8577,-87.6575,NA,NA,NA
4347089,nfl,FALSE,Green Bay Packers at New England Patriots,2018-11-05T05:20:00,2018-04-20T00:47:49,2018-11-05T01:20:00,FALSE,,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,2018-04-20T00:00:00,Packers at Patriots,normal,FALSE,FALSE,0.94,2018-11-04T20:20:00,0.991,NA,151,886.87415,389,712,550,14927,389,QRCODE,FALSE,2018-08-24T21:53:39Z,33,Gillette Stadium,14,US,0.8983344,America/New_York,02035,"Foxborough, MA 02035",gillette-stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,TRUE,"Foxborough, MA",506,0,MA,Gillette Stadium,Foxborough,42.0906,-71.2674,NONE,FALSE,2018-08-22T15:36:58Z
4327922,nfl,FALSE,Tennessee Titans at Dallas Cowboys,2018-11-06T05:15:00,2018-04-05T23:08:47,2018-11-06T01:15:00,TRUE,,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,2018-04-05T00:00:00,Titans at Cowboys,normal,FALSE,FALSE,0.917,2018-11-05T19:15:00,0.965,NA,3749,255.08269,NA,197,2833,2640,NA,QRCODE,FALSE,2018-04-17T22:02:33Z,4965,AT&T Stadium,24,US,0.9751414,America/Chicago,76011,"Arlington, TX 76011",at-t-stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,TRUE,"Arlington, TX",623,0,TX,AT&T Stadium,Arlington,32.7459,-97.0957,QRCODE,FALSE,2018-04-17T22:02:33Z
4347075,nfl,FALSE,Carolina Panthers at Pittsburgh Steelers,2018-11-09T05:20:00,2018-04-20T00:47:46,2018-11-09T01:20:00,FALSE,,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,2018-04-20T00:00:00,Panthers at Steelers,normal,FALSE,FALSE,0.87,2018-11-08T20:20:00,0.912,NA,521,219.94241,87,160,930,1198,87,QRCODE,FALSE,2018-08-24T21:53:39Z,1119,Heinz Field,9,US,0.9033526,America/New_York,15212,"Pittsburgh, PA 15212",heinz-field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,TRUE,"Pittsburgh, PA",508,0,PA,Heinz Field,Pittsburgh,40.4468,-80.0158,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
