created_at,status,title,url,datetime_local,date_tbd,score,visible_until_utc,datetime_tbd,type,announce_date,time_tbd,datetime_utc,popularity,short_title,id,description,is_open,general_admission,median_price,visible_listing_count,highest_price,listing_count,lowest_price_good_deals,average_price,lowest_price,employee_only,created_at,method,city,postal_code,url,name_v2,score,popularity,address,slug,display_location,timezone,name,state,has_upcoming_events,country,num_upcoming_events,id,extended_address,lat,lon,employee_only,created_at,method
2018-04-20T00:47:37,normal,Green Bay Packers at Detroit Lions,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,2018-10-07T13:00:00,FALSE,0.916,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.907,Packers at Lions,4347027,,FALSE,NA,NA,NA,899,433,92,199.92,91,FALSE,2018-08-24T21:05:06Z,QRCODE,Detroit,48226,https://seatgeek.com/venues/ford-field/tickets,Ford Field,0.9029952,0,2000 Brush St.,ford-field,"Detroit, MI",America/Detroit,Ford Field,MI,TRUE,US,9,346,"Detroit, MI 48226",42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
2018-04-20T00:47:38,normal,New York Giants at Carolina Panthers,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,2018-10-07T13:00:00,FALSE,0.923,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.908,Giants at Panthers,4347032,,FALSE,NA,NA,NA,1081,308,165,347.09,165,FALSE,2018-08-24T21:15:58Z,QRCODE,Charlotte,28202,https://seatgeek.com/venues/bank-of-america-stadium/tickets,Bank of America Stadium,0.8968222,0,800 South Mint Street,bank-of-america-stadium,"Charlotte, NC",America/New_York,Bank of America Stadium,NC,TRUE,US,9,1122,"Charlotte, NC 28202",35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
2018-04-20T00:47:34,normal,Denver Broncos at New York Jets,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,2018-10-07T13:00:00,FALSE,0.936,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.919,Broncos at Jets,4347011,,FALSE,NA,NA,NA,1197,644,67,183.66,67,FALSE,2018-09-05T19:53:41Z,QRCODE,East Rutherford,07073,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,0.94873494,0,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",America/New_York,MetLife Stadium,NJ,TRUE,US,19,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-04-20T00:47:40,normal,Miami Dolphins at Cincinnati Bengals,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,2018-10-07T13:00:00,FALSE,0.861,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.861,Dolphins at Bengals,4347043,,FALSE,NA,NA,NA,422,459,44,105.02,44,FALSE,2018-08-24T21:16:15Z,QRCODE,Cincinnati,45202,https://seatgeek.com/venues/paul-brown-stadium/tickets,Paul Brown Stadium,0.86166537,0,1 Paul Brown Stadium,paul-brown-stadium,"Cincinnati, OH",America/New_York,Paul Brown Stadium,OH,TRUE,US,8,1124,"Cincinnati, OH 45202",39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
2018-04-20T00:47:31,normal,Baltimore Ravens at Cleveland Browns,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,2018-10-07T13:00:00,FALSE,0.858,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.86,Ravens at Browns,4346999,,FALSE,NA,NA,NA,640,696,41,109.77,37,FALSE,2018-08-24T21:04:01Z,QRCODE,Cleveland,44114,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,FirstEnergy Stadium,0.86852187,0,100 Alfred Lerner Way,firstenergy-stadium-15,"Cleveland, OH",America/New_York,FirstEnergy Stadium,OH,TRUE,US,7,1123,"Cleveland, OH 44114",41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
2018-04-20T00:47:44,normal,Tennessee Titans at Buffalo Bills,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,2018-10-07T13:00:00,FALSE,0.866,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.867,Titans at Bills,4347063,,FALSE,NA,NA,NA,600,609,68,136.79,68,FALSE,2018-08-24T21:16:26Z,QRCODE,Orchard Park,14127,https://seatgeek.com/venues/new-era-field/tickets,New Era Field,0.8815085,0,1 Bills Drive,new-era-field,"Orchard Park, NY",America/New_York,New Era Field,NY,TRUE,US,8,1135,"Orchard Park, NY 14127",42.7737,-78.7874,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
2018-04-20T00:47:28,normal,Jacksonville Jaguars at Kansas City Chiefs,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,2018-10-07T12:00:00,FALSE,0.867,2018-10-07T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T17:00:00,0.866,Jaguars at Chiefs,4346983,,FALSE,NA,NA,NA,642,808,47,149.28,45,FALSE,2018-08-24T21:03:49Z,QRCODE,Kansas City,64129,https://seatgeek.com/venues/arrowhead-stadium/tickets,Arrowhead Stadium,0.8827867,0,1 Arrowhead Drive,arrowhead-stadium,"Kansas City, MO",America/Chicago,Arrowhead Stadium,MO,TRUE,US,9,1128,"Kansas City, MO 64129",39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
2018-04-20T00:47:52,normal,Oakland Raiders at Los Angeles Chargers,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,2018-10-07T13:05:00,FALSE,0.913,2018-10-08T00:05:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T20:05:00,0.901,Raiders at Chargers,4347111,,FALSE,NA,NA,NA,1040,383,245,356.5,245,FALSE,2018-08-24T21:17:06Z,QRCODE,Carson,90746,https://seatgeek.com/venues/stubhub-center/tickets,StubHub Center,0.7228164,0,18400 Avalon Blvd,stubhub-center,"Carson, CA",America/Los_Angeles,StubHub Center,CA,TRUE,US,13,52,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
2018-04-20T00:47:53,normal,Arizona Cardinals at San Francisco 49ers,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,2018-10-07T13:25:00,FALSE,0.888,2018-10-08T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T20:25:00,0.88,Cardinals at 49ers,4347115,,FALSE,NA,NA,NA,1791,1047,64,184.82,64,FALSE,2018-09-05T19:47:23Z,QRCODE,Santa Clara,95054,https://seatgeek.com/venues/levi-s-stadium/tickets,Levi's Stadium,0.95768774,0,4900 Marie P DeBartolo Way,levi-s-stadium,"Santa Clara, CA",America/Los_Angeles,Levi's Stadium,CA,TRUE,US,13,58670,"Santa Clara, CA 95054",37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-04-20T00:47:56,normal,Los Angeles Rams at Seattle Seahawks,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,2018-10-07T13:25:00,FALSE,0.898,2018-10-08T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T20:25:00,0.889,Rams at Seahawks,4347128,,FALSE,NA,NA,NA,1019,184,175,387.47,175,FALSE,2018-08-24T21:19:14Z,QRCODE,Seattle,98134,https://seatgeek.com/venues/centurylink-field/tickets,CenturyLink Field,0.87232786,0,800 Occidental Ave S,centurylink-field,"Seattle, WA",America/Los_Angeles,CenturyLink Field,WA,TRUE,US,14,339,"Seattle, WA 98134",47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-04-20T00:47:26,normal,Minnesota Vikings at Philadelphia Eagles,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,2018-10-07T16:25:00,FALSE,0.916,2018-10-08T00:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-07T20:25:00,0.906,Vikings at Eagles,4346976,,FALSE,NA,NA,NA,1322,316,180,450.95,180,FALSE,2018-08-24T21:03:38Z,QRCODE,Philadelphia,19148,https://seatgeek.com/venues/lincoln-financial-field/tickets,Lincoln Financial Field,0.90542685999999994,0,1020 Pattison Ave,lincoln-financial-field,"Philadelphia, PA",America/New_York,Lincoln Financial Field,PA,TRUE,US,16,330,"Philadelphia, PA 19148",39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-04-20T00:47:36,normal,Dallas Cowboys at Houston Texans,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,2018-10-07T19:20:00,FALSE,0.958,2018-10-08T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-08T00:20:00,0.927,Cowboys at Texans,4347020,,FALSE,NA,NA,NA,2388,423,250,655.14,250,FALSE,2018-08-24T21:04:53Z,QRCODE,Houston,77054,https://seatgeek.com/venues/nrg-stadium/tickets,NRG Stadium,0.8624192,0,1 Reliant Park,nrg-stadium,"Houston, TX",America/Chicago,NRG Stadium,TX,TRUE,US,46,41,"Houston, TX 77054",29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-08-03T16:01:06,normal,Baltimore Ravens at A Purple Evening,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,2018-10-08T16:00:00,FALSE,0.345,2018-10-09T00:00:00,FALSE,sports,2018-08-03T00:00:00,FALSE,2018-10-08T20:00:00,0.447,Baltimore Ravens at A Purple Evening,4474093,,FALSE,NA,NA,NA,569,9,NA,298.78,62,FALSE,2015-08-04T00:00:00Z,QRCODE_TM,Baltimore,21230,https://seatgeek.com/venues/m-t-bank-stadium/tickets,M&T Bank Stadium,0.8927189,0,1101 Russell St,m-t-bank-stadium,"Baltimore, MD",America/New_York,M&T Bank Stadium,MD,TRUE,US,8,1121,"Baltimore, MD 21230",39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-04-20T00:47:25,normal,Washington Redskins at New Orleans Saints,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,2018-10-08T19:15:00,FALSE,0.866,2018-10-09T04:15:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-09T00:15:00,0.86,Redskins at Saints,4346971,,TRUE,NA,NA,NA,5941,1508,78,244.44,78,FALSE,2018-05-29T20:38:55Z,QRCODE,New Orleans,70112,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,Mercedes-Benz Superdome,0.8966978,0,1500 Sugar Bowl Drive,mercedes-benz-superdome,"New Orleans, LA",America/Chicago,Mercedes-Benz Superdome,LA,TRUE,US,19,128,"New Orleans, LA 70112",29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
2018-04-20T00:47:14,normal,Philadelphia Eagles at New York Giants,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,2018-10-11T20:20:00,FALSE,0.932,2018-10-12T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-12T00:20:00,0.903,Eagles at Giants,4346917,,FALSE,NA,NA,NA,1558,555,150,362.59,144,FALSE,2018-08-24T21:52:02Z,QRCODE,East Rutherford,07073,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,0.94873494,0,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",America/New_York,MetLife Stadium,NJ,TRUE,US,19,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2017-12-21T15:00:36,normal,Alabama State Hornets at South Alabama Jaguars Football,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619,2018-10-13T12:00:00,FALSE,0.511,2018-10-13T21:00:00,FALSE,ncaa_football,2017-12-21T00:00:00,FALSE,2018-10-13T17:00:00,0.58,Alabama State at South Alabama,4192619,,FALSE,NA,NA,NA,124,17,27,47.62,27,NA,NA,NA,Mobile,36604,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,Ladd Peebles Stadium,0.50177634,0,1621 Virginia St.,ladd-peebles-stadium,"Mobile, AL",America/Chicago,Ladd Peebles Stadium,AL,TRUE,US,7,3716,"Mobile, AL 36604",30.6748,-88.0761,NA,NA,NA
2018-04-20T00:47:42,normal,Tampa Bay Buccaneers at Atlanta Falcons,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,2018-10-14T13:00:00,FALSE,0.891,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.877,Buccaneers at Falcons,4347051,,FALSE,NA,NA,NA,1150,980,70,201.95,70,FALSE,2018-08-24T21:53:35Z,QRCODE,Atlanta,30313,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Mercedes-Benz Stadium,0.76958936,0,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",America/New_York,Mercedes-Benz Stadium,GA,TRUE,US,15,419590,"Atlanta, GA 30313",33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-04-20T00:47:22,normal,Indianapolis Colts at New York Jets,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,2018-10-14T13:00:00,FALSE,0.915,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.891,Colts at Jets,4346961,,FALSE,NA,NA,NA,6034,680,58,213.99,58,FALSE,2018-08-24T21:52:02Z,QRCODE,East Rutherford,07073,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,0.94873494,0,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",America/New_York,MetLife Stadium,NJ,TRUE,US,19,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-04-20T00:47:40,normal,Pittsburgh Steelers at Cincinnati Bengals,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,2018-10-14T13:00:00,FALSE,0.882,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.867,Steelers at Bengals,4347042,,FALSE,NA,NA,NA,123594,389,76,482.25,76,FALSE,2018-08-24T21:53:35Z,QRCODE,Cincinnati,45202,https://seatgeek.com/venues/paul-brown-stadium/tickets,Paul Brown Stadium,0.86166537,0,1 Paul Brown Stadium,paul-brown-stadium,"Cincinnati, OH",America/New_York,Paul Brown Stadium,OH,TRUE,US,8,1124,"Cincinnati, OH 45202",39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
2018-04-20T00:47:47,normal,Chicago Bears at Miami Dolphins,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,2018-10-14T13:00:00,FALSE,0.908,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.885,Bears at Dolphins,4347081,,FALSE,NA,NA,NA,123594,119,103,1373.69,103,FALSE,2018-08-24T21:53:35Z,QRCODE,Miami Gardens,33056,https://seatgeek.com/venues/hard-rock-stadium/tickets,Hard Rock Stadium,0.8378203,0,347 Don Shula Dr.,hard-rock-stadium,"Miami Gardens, FL",America/New_York,Hard Rock Stadium,FL,TRUE,US,37,29,"Miami Gardens, FL 33056",25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
2018-04-20T00:47:31,normal,Los Angeles Chargers at Cleveland Browns,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,2018-10-14T13:00:00,FALSE,0.854,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.848,Chargers at Browns,4346998,,FALSE,NA,NA,NA,675,895,34,93.04,33,FALSE,2018-08-24T21:53:35Z,QRCODE,Cleveland,44114,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,FirstEnergy Stadium,0.86852187,0,100 Alfred Lerner Way,firstenergy-stadium-15,"Cleveland, OH",America/New_York,FirstEnergy Stadium,OH,TRUE,US,7,1123,"Cleveland, OH 44114",41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
2018-04-20T00:47:18,normal,Carolina Panthers at Washington Redskins,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,2018-10-14T13:00:00,FALSE,0.928,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.906,Panthers at Redskins,4346942,,FALSE,NA,NA,NA,1011,587,101,217.25,101,FALSE,2018-08-24T21:52:02Z,QRCODE,Landover,20785,https://seatgeek.com/venues/fedex-field/tickets,FedEx Field,0.9333444,0,1600 Fedex Way,fedex-field,"Landover, MD",America/New_York,FedEx Field,MD,TRUE,US,9,35,"Landover, MD 20785",38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
2018-04-20T00:47:36,normal,Buffalo Bills at Houston Texans,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,2018-10-14T12:00:00,FALSE,0.884,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.864,Bills at Texans,4347019,,FALSE,NA,NA,NA,715,493,60,191.09,60,FALSE,2018-08-24T21:53:35Z,QRCODE,Houston,77054,https://seatgeek.com/venues/nrg-stadium/tickets,NRG Stadium,0.8624192,0,1 Reliant Park,nrg-stadium,"Houston, TX",America/Chicago,NRG Stadium,TX,TRUE,US,46,41,"Houston, TX 77054",29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-04-20T01:04:06,normal,Arizona Cardinals at Minnesota Vikings,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,2018-10-14T12:00:00,FALSE,0.88,2018-10-14T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T17:00:00,0.868,Cardinals at Vikings,4347145,,FALSE,NA,NA,NA,123594,411,113,569.39,113,FALSE,2018-08-24T21:53:38Z,QRCODE,Minneapolis,55415,https://seatgeek.com/venues/u-s-bank-stadium/tickets,U.S. Bank Stadium,0.88524246,0,401 Chicago Avenue,u-s-bank-stadium,"Minneapolis, MN",America/Chicago,U.S. Bank Stadium,MN,TRUE,US,13,218451,"Minneapolis, MN 55415",44.97,-93.26,FALSE,2018-08-22T15:34:15Z,NONE
2018-04-20T00:47:30,normal,Baltimore Ravens at Tennessee Titans,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,2018-10-14T15:25:00,FALSE,0.854,2018-10-14T23:25:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T19:25:00,0.843,Ravens at Titans,4346991,,FALSE,NA,NA,NA,720,436,62,194.82,62,FALSE,2018-08-24T21:53:35Z,QRCODE,Nashville,37213,https://seatgeek.com/venues/nissan-stadium/tickets,Nissan Stadium,0.8546275,0,1 Titans Way,nissan-stadium,"Nashville, TN",America/New_York,Nissan Stadium,TN,TRUE,US,16,1126,"Nashville, TN 37213",36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
2018-04-20T01:04:04,normal,Los Angeles Rams at Denver Broncos,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,2018-10-14T14:05:00,FALSE,0.873,2018-10-15T00:05:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-14T20:05:00,0.864,Rams at Broncos,4347138,,FALSE,NA,NA,NA,1193,114,156,357.39,156,FALSE,2018-08-24T21:53:38Z,QRCODE,Denver,80204,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Sports Authority Field at Mile High,0.9028296,0,1701 Bryant St.,sports-authority-field-at-mile-high,"Denver, CO",America/Denver,Sports Authority Field at Mile High,CO,TRUE,US,7,1131,"Denver, CO 80204",39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
2018-04-05T23:08:47,normal,Jacksonville Jaguars at Dallas Cowboys,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,2018-10-14T15:25:00,FALSE,0.954,2018-10-15T00:25:00,FALSE,nfl,2018-04-05T00:00:00,FALSE,2018-10-14T20:25:00,0.926,Jaguars at Cowboys,4327923,,TRUE,NA,NA,NA,4309,2588,32,336.21,32,FALSE,2018-04-17T22:02:33Z,QRCODE,Arlington,76011,https://seatgeek.com/venues/at-t-stadium/tickets,AT&T Stadium,0.9751414,0,1 AT&T Way,at-t-stadium,"Arlington, TX",America/Chicago,AT&T Stadium,TX,TRUE,US,24,4965,"Arlington, TX 76011",32.7459,-97.0957,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-04-20T00:47:50,normal,Kansas City Chiefs at New England Patriots,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,2018-10-14T20:20:00,FALSE,0.938,2018-10-15T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-15T00:20:00,0.911,Chiefs at Patriots,4347095,,FALSE,NA,NA,NA,1437,226,228,525.37,228,FALSE,2018-08-24T21:53:35Z,QRCODE,Foxborough,02035,https://seatgeek.com/venues/gillette-stadium/tickets,Gillette Stadium,0.8983344,0,1 Patriot Place,gillette-stadium,"Foxborough, MA",America/New_York,Gillette Stadium,MA,TRUE,US,13,33,"Foxborough, MA 02035",42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
2018-04-20T00:47:13,normal,San Francisco 49ers at Green Bay Packers,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,2018-10-15T19:15:00,FALSE,0.916,2018-10-16T04:15:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-16T00:15:00,0.893,49ers at Packers,4346914,,FALSE,NA,NA,NA,719,153,166,321.59,166,FALSE,2018-08-24T21:53:38Z,QRCODE,Green Bay,54304,https://seatgeek.com/venues/lambeau-field/tickets,Lambeau Field,0.92909414,0,1265 Lombardi Avenue,lambeau-field,"Green Bay, WI",America/Chicago,Lambeau Field,WI,TRUE,US,7,1125,"Green Bay, WI 54304",44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-04-20T00:47:51,normal,Denver Broncos at Arizona Cardinals,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,2018-10-18T17:20:00,FALSE,0.922,2018-10-19T04:20:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-19T00:20:00,0.896,Broncos at Cardinals,4347102,,FALSE,NA,NA,NA,667,489,51,163.12,51,FALSE,2018-08-24T21:53:38Z,QRCODE,Glendale,85305,https://seatgeek.com/venues/state-farm-stadium/tickets,State Farm Stadium,0.93402725,0,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",America/Phoenix,State Farm Stadium,AZ,TRUE,US,10,43,"Glendale, AZ 85305",33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
2018-08-01T16:01:33,normal,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,2018-10-20T18:30:00,FALSE,0.445,2018-10-21T03:30:00,FALSE,sports,2018-08-01T00:00:00,FALSE,2018-10-20T23:30:00,0.506,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,4471322,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018-08-24T21:53:38Z,QRCODE,Jonesboro,72401,https://seatgeek.com/venues/asu-convocation-center-1/tickets,ASU Convocation Center,0.5808074,0,217 Olympic Drive,asu-convocation-center-1,"Jonesboro, AR",America/Chicago,ASU Convocation Center,AR,TRUE,US,36,4081,"Jonesboro, AR 72401",35.8438,-90.6691,NA,NA,NA
2018-04-20T00:47:22,normal,Buffalo Bills at Indianapolis Colts,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,2018-10-21T13:00:00,FALSE,0.855,2018-10-21T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-21T17:00:00,0.842,Bills at Colts,4346960,,FALSE,NA,NA,NA,875,677,35,109.31,33,FALSE,2018-08-24T21:53:38Z,QRCODE,Indianapolis,46225,https://seatgeek.com/venues/lucas-oil-stadium/tickets,Lucas Oil Stadium,0.9071682,0,500 South Capitol Avenue,lucas-oil-stadium,"Indianapolis, IN",America/Indiana/Indianapolis,Lucas Oil Stadium,IN,TRUE,US,13,1130,"Indianapolis, IN 46225",39.7601,-86.1639,FALSE,2015-08-22T16:51:43Z,QRCODE_TM
2018-04-20T00:47:33,normal,New England Patriots at Chicago Bears,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,2018-10-21T12:00:00,FALSE,0.965,2018-10-21T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-21T17:00:00,0.924,Patriots at Bears,4347008,,FALSE,NA,NA,NA,1198,99,333,595.84,276,FALSE,2018-08-24T21:53:38Z,QRCODE,Chicago,60605,https://seatgeek.com/venues/soldier-field/tickets,Soldier Field,0.940013,0,1410 S. Museum Campus Drive,soldier-field,"Chicago, IL",America/Chicago,Soldier Field,IL,TRUE,US,12,31,"Chicago, IL 60605",41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
2018-04-20T00:47:26,normal,Minnesota Vikings at New York Jets,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,2018-10-21T13:00:00,FALSE,0.935,2018-10-21T21:00:00,FALSE,nfl,2018-04-20T00:00:00,FALSE,2018-10-21T17:00:00,0.898,Vikings at Jets,4346975,,FALSE,NA,NA,NA,1062,533,69,193.74,69,FALSE,2018-08-24T21:53:38Z,QRCODE,East Rutherford,07073,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,0.94873494,0,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",America/New_York,MetLife Stadium,NJ,TRUE,US,19,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
