id,created_at,popularity,status,datetime_local,is_open,time_tbd,score,description,visible_until_utc,type,url,title,short_title,announce_date,datetime_tbd,date_tbd,datetime_utc,general_admission,listing_count,highest_price,average_price,visible_listing_count,lowest_price,lowest_price_good_deals,median_price,method,created_at,employee_only,id,num_upcoming_events,state,extended_address,display_location,name_v2,city,metro_code,score,has_upcoming_events,address,slug,postal_code,url,country,timezone,name,popularity,lon,lat,method,created_at,employee_only
4347111,2018-04-20T00:47:52,0.972,normal,2018-10-07T13:05:00,FALSE,FALSE,0.966,,2018-10-08T00:05:00,nfl,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,Oakland Raiders at Los Angeles Chargers,Raiders at Chargers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-07T20:05:00,NA,416,720,330.3293,541,227,219,300,QRCODE,2018-08-24T21:17:06Z,FALSE,52,15,CA,"Carson, CA 90746","Carson, CA",StubHub Center,Carson,803,0.7228164,TRUE,18400 Avalon Blvd,stubhub-center,90746,https://seatgeek.com/venues/stubhub-center/tickets,US,America/Los_Angeles,StubHub Center,0,-118.261,33.8643,NA,NA,NA
4347115,2018-04-20T00:47:53,0.927,normal,2018-10-07T13:25:00,FALSE,FALSE,0.912,,2018-10-08T00:25:00,nfl,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,Arizona Cardinals at San Francisco 49ers,Cardinals at 49ers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-07T20:25:00,NA,754,1791,175.82892,940,63,64,156,QRCODE,2018-09-05T19:47:23Z,FALSE,58670,13,CA,"Santa Clara, CA 95054","Santa Clara, CA",Levi's Stadium,Santa Clara,0,0.95768774,TRUE,4900 Marie P DeBartolo Way,levi-s-stadium,95054,https://seatgeek.com/venues/levi-s-stadium/tickets,US,America/Los_Angeles,Levi's Stadium,0,-121.969,37.4023,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347128,2018-04-20T00:47:56,0.935,normal,2018-10-07T13:25:00,FALSE,FALSE,0.921,,2018-10-08T00:25:00,nfl,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,Los Angeles Rams at Seattle Seahawks,Rams at Seahawks,2018-04-20T00:00:00,FALSE,FALSE,2018-10-07T20:25:00,NA,169,843,348.85208,485,158,153,338,QRCODE,2018-08-24T21:19:14Z,FALSE,339,12,WA,"Seattle, WA 98134","Seattle, WA",CenturyLink Field,Seattle,819,0.87232786,TRUE,800 Occidental Ave S,centurylink-field,98134,https://seatgeek.com/venues/centurylink-field/tickets,US,America/Los_Angeles,CenturyLink Field,0,-122.33,47.6,QRCODE,2018-03-02T22:54:54Z,FALSE
4346976,2018-04-20T00:47:26,0.962,normal,2018-10-07T16:25:00,FALSE,FALSE,0.955,,2018-10-08T00:25:00,nfl,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,Minnesota Vikings at Philadelphia Eagles,Vikings at Eagles,2018-04-20T00:00:00,FALSE,FALSE,2018-10-07T20:25:00,NA,258,1217,447.76746,858,244,169,380,QRCODE,2018-08-24T21:03:38Z,FALSE,330,16,PA,"Philadelphia, PA 19148","Philadelphia, PA",Lincoln Financial Field,Philadelphia,504,0.90542685999999994,TRUE,1020 Pattison Ave,lincoln-financial-field,19148,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,America/New_York,Lincoln Financial Field,0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4347020,2018-04-20T00:47:36,0.979,normal,2018-10-07T19:20:00,FALSE,FALSE,0.979,,2018-10-08T04:20:00,nfl,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,Dallas Cowboys at Houston Texans,Cowboys at Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-10-08T00:20:00,NA,425,2449,623.62115,764,253,252,580,QRCODE,2018-08-24T21:04:53Z,FALSE,41,47,TX,"Houston, TX 77054","Houston, TX",NRG Stadium,Houston,618,0.8624192,TRUE,1 Reliant Park,nrg-stadium,77054,https://seatgeek.com/venues/nrg-stadium/tickets,US,America/Chicago,NRG Stadium,0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4474093,2018-08-03T16:01:06,0.526,normal,2018-10-08T16:00:00,FALSE,FALSE,0.358,,2018-10-09T00:00:00,sports,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,Baltimore Ravens at A Purple Evening,Baltimore Ravens at A Purple Evening,2018-08-03T00:00:00,FALSE,FALSE,2018-10-08T20:00:00,NA,11,584,260.27274,4,65,NA,251,QRCODE_TM,2015-08-04T00:00:00Z,FALSE,1121,8,MD,"Baltimore, MD 21230","Baltimore, MD",M&T Bank Stadium,Baltimore,512,0.8927189,TRUE,1101 Russell St,m-t-bank-stadium,21230,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,America/New_York,M&T Bank Stadium,0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4346971,2018-04-20T00:47:25,0.915,normal,2018-10-08T19:15:00,TRUE,FALSE,0.897,,2018-10-09T04:15:00,nfl,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,Washington Redskins at New Orleans Saints,Redskins at Saints,2018-04-20T00:00:00,FALSE,FALSE,2018-10-09T00:15:00,NA,1534,5941,235.48175,1587,76,76,207,QRCODE,2018-05-29T20:38:55Z,FALSE,128,17,LA,"New Orleans, LA 70112","New Orleans, LA",Mercedes-Benz Superdome,New Orleans,622,0.8966978,TRUE,1500 Sugar Bowl Drive,mercedes-benz-superdome,70112,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,US,America/Chicago,Mercedes-Benz Superdome,0,-90.0786,29.9515,QRCODE_TM,2018-08-27T20:46:59Z,FALSE
4346917,2018-04-20T00:47:14,0.956,normal,2018-10-11T20:20:00,FALSE,FALSE,0.962,,2018-10-12T04:20:00,nfl,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,Philadelphia Eagles at New York Giants,Eagles at Giants,2018-04-20T00:00:00,FALSE,FALSE,2018-10-12T00:20:00,NA,513,1557,337.47565,936,145,143,271,QRCODE,2018-08-24T21:52:02Z,FALSE,1587,15,NJ,"East Rutherford, NJ 07073","East Rutherford, NJ",MetLife Stadium,East Rutherford,501,0.94873494,TRUE,1 MetLife Stadium Drive,metlife-stadium,07073,https://seatgeek.com/venues/metlife-stadium/tickets,US,America/New_York,MetLife Stadium,0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4192619,2017-12-21T15:00:36,0.614,normal,2018-10-13T16:00:00,FALSE,FALSE,0.513,,2018-10-14T01:00:00,ncaa_football,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,Alabama State Hornets at South Alabama Jaguars Football,Alabama State at South Alabama,2017-12-21T00:00:00,FALSE,FALSE,2018-10-13T21:00:00,NA,17,124,47.62,NA,27,27,NA,NA,NA,NA,3716,5,AL,"Mobile, AL 36604","Mobile, AL",Ladd Peebles Stadium,Mobile,686,0.50177634,TRUE,1621 Virginia St.,ladd-peebles-stadium,36604,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,US,America/Chicago,Ladd Peebles Stadium,0,-88.0761,30.6748,NA,NA,NA
4346961,2018-04-20T00:47:22,0.937,normal,2018-10-14T13:00:00,FALSE,FALSE,0.94,,2018-10-14T21:00:00,nfl,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,Indianapolis Colts at New York Jets,Colts at Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,637,6065,187.86656,1074,58,57,147,QRCODE,2018-08-24T21:52:02Z,FALSE,1587,15,NJ,"East Rutherford, NJ 07073","East Rutherford, NJ",MetLife Stadium,East Rutherford,501,0.94873494,TRUE,1 MetLife Stadium Drive,metlife-stadium,07073,https://seatgeek.com/venues/metlife-stadium/tickets,US,America/New_York,MetLife Stadium,0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4347051,2018-04-20T00:47:42,0.916,normal,2018-10-14T13:00:00,FALSE,FALSE,0.912,,2018-10-14T21:00:00,nfl,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,Tampa Bay Buccaneers at Atlanta Falcons,Buccaneers at Falcons,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,832,1145,219.6298,1058,70,70,193,QRCODE,2018-08-24T21:53:35Z,FALSE,419590,19,GA,"Atlanta, GA 30313","Atlanta, GA",Mercedes-Benz Stadium,Atlanta,0,0.76958936,TRUE,35 Northside Dr NW,mercedes-benz-stadium,30313,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,US,America/New_York,Mercedes-Benz Stadium,0,-84.4,33.76,QRCODE,2018-08-23T20:14:46Z,FALSE
4347042,2018-04-20T00:47:40,0.915,normal,2018-10-14T13:00:00,FALSE,FALSE,0.911,,2018-10-14T21:00:00,nfl,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,Pittsburgh Steelers at Cincinnati Bengals,Steelers at Bengals,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,321,1168,216.33644,593,101,101,196,QRCODE,2018-08-24T21:53:35Z,FALSE,1124,7,OH,"Cincinnati, OH 45202","Cincinnati, OH",Paul Brown Stadium,Cincinnati,515,0.86166537,TRUE,1 Paul Brown Stadium,paul-brown-stadium,45202,https://seatgeek.com/venues/paul-brown-stadium/tickets,US,America/New_York,Paul Brown Stadium,0,-84.5177,39.0961,QRCODE_TM,2015-10-09T16:14:37Z,FALSE
4347081,2018-04-20T00:47:47,0.915,normal,2018-10-14T13:00:00,FALSE,FALSE,0.911,,2018-10-14T21:00:00,nfl,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,Chicago Bears at Miami Dolphins,Bears at Dolphins,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,101,11440,344.27722,831,96,65,216,QRCODE,2018-08-24T21:53:35Z,FALSE,29,37,FL,"Miami Gardens, FL 33056","Miami Gardens, FL",Hard Rock Stadium,Miami Gardens,528,0.8378203,TRUE,347 Don Shula Dr.,hard-rock-stadium,33056,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,America/New_York,Hard Rock Stadium,0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4347019,2018-04-20T00:47:36,0.906,normal,2018-10-14T12:00:00,FALSE,FALSE,0.902,,2018-10-14T21:00:00,nfl,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,Buffalo Bills at Houston Texans,Bills at Texans,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,615,717,190.46341,1047,49,46,160,QRCODE,2018-08-24T21:53:35Z,FALSE,41,47,TX,"Houston, TX 77054","Houston, TX",NRG Stadium,Houston,618,0.8624192,TRUE,1 Reliant Park,nrg-stadium,77054,https://seatgeek.com/venues/nrg-stadium/tickets,US,America/Chicago,NRG Stadium,0,-95.4107,29.6847,QRCODE_TM,2015-11-04T18:42:27Z,FALSE
4346998,2018-04-20T00:47:31,0.893,normal,2018-10-14T13:00:00,FALSE,FALSE,0.883,,2018-10-14T21:00:00,nfl,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,Los Angeles Chargers at Cleveland Browns,Chargers at Browns,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,672,677,128.48958,997,56,55,103,QRCODE,2018-08-24T21:53:35Z,FALSE,1123,6,OH,"Cleveland, OH 44114","Cleveland, OH",FirstEnergy Stadium,Cleveland,510,0.86852187,TRUE,100 Alfred Lerner Way,firstenergy-stadium-15,44114,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,US,America/New_York,FirstEnergy Stadium,0,-81.7,41.5065,NONE,2015-11-11T20:55:31Z,FALSE
4346942,2018-04-20T00:47:18,0.95,normal,2018-10-14T13:00:00,FALSE,FALSE,0.95,,2018-10-14T21:00:00,nfl,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,Carolina Panthers at Washington Redskins,Panthers at Redskins,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,536,822,180.47762,1016,95,95,156,QRCODE,2018-08-24T21:52:02Z,FALSE,35,7,MD,"Landover, MD 20785","Landover, MD",FedEx Field,Landover,511,0.9333444,TRUE,1600 Fedex Way,fedex-field,20785,https://seatgeek.com/venues/fedex-field/tickets,US,America/New_York,FedEx Field,0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
4347145,2018-04-20T01:04:06,0.915,normal,2018-10-14T12:00:00,FALSE,FALSE,0.911,,2018-10-14T21:00:00,nfl,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,Arizona Cardinals at Minnesota Vikings,Cardinals at Vikings,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T17:00:00,NA,414,1401,318.77054,685,110,104,282,QRCODE,2018-08-24T21:53:38Z,FALSE,218451,14,MN,"Minneapolis, MN 55415","Minneapolis, MN",U.S. Bank Stadium,Minneapolis,0,0.88524246,TRUE,900 South 5th Street,u-s-bank-stadium,55415,https://seatgeek.com/venues/u-s-bank-stadium/tickets,US,America/Chicago,U.S. Bank Stadium,0,-93.26,44.97,NONE,2018-08-22T15:34:15Z,FALSE
4346991,2018-04-20T00:47:30,0.883,normal,2018-10-14T15:25:00,FALSE,FALSE,0.872,,2018-10-14T23:25:00,nfl,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,Baltimore Ravens at Tennessee Titans,Ravens at Titans,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T19:25:00,NA,396,721,202.74748,770,65,58,185,QRCODE,2018-08-24T21:53:35Z,FALSE,1126,14,TN,"Nashville, TN 37213","Nashville, TN",Nissan Stadium,Nashville,659,0.8546275,TRUE,1 Titans Way,nissan-stadium,37213,https://seatgeek.com/venues/nissan-stadium/tickets,US,America/New_York,Nissan Stadium,0,-86.7713,36.1665,NONE,2015-10-19T15:09:39Z,FALSE
4347138,2018-04-20T01:04:04,0.914,normal,2018-10-14T14:05:00,FALSE,FALSE,0.908,,2018-10-15T00:05:00,nfl,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,Los Angeles Rams at Denver Broncos,Rams at Broncos,2018-04-20T00:00:00,FALSE,FALSE,2018-10-14T20:05:00,NA,70,1193,372.58572,837,167,129,292,QRCODE,2018-08-24T21:53:38Z,FALSE,1131,6,CO,"Denver, CO 80204","Denver, CO",Sports Authority Field at Mile High,Denver,751,0.9028296,TRUE,1701 Bryant Street,sports-authority-field-at-mile-high,80204,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,US,America/Denver,Sports Authority Field at Mile High,0,-105.02,39.74,QRCODE_TM,2015-08-07T18:39:02Z,FALSE
4327923,2018-04-05T23:08:47,0.963,normal,2018-10-14T15:25:00,TRUE,FALSE,0.969,,2018-10-15T00:25:00,nfl,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,Jacksonville Jaguars at Dallas Cowboys,Jaguars at Cowboys,2018-04-05T00:00:00,FALSE,FALSE,2018-10-14T20:25:00,NA,2589,2642,341.07184,2057,29,29,270,QRCODE,2018-04-17T22:02:33Z,FALSE,4965,22,TX,"Arlington, TX 76011","Arlington, TX",AT&T Stadium,Arlington,623,0.9751414,TRUE,1 AT&T Way,at-t-stadium,76011,https://seatgeek.com/venues/at-t-stadium/tickets,US,America/Chicago,AT&T Stadium,0,-97.0957,32.7459,QRCODE,2018-04-17T22:02:33Z,FALSE
4347095,2018-04-20T00:47:50,0.955,normal,2018-10-14T20:20:00,FALSE,FALSE,0.965,,2018-10-15T04:20:00,nfl,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,Kansas City Chiefs at New England Patriots,Chiefs at Patriots,2018-04-20T00:00:00,FALSE,FALSE,2018-10-15T00:20:00,NA,177,1438,500.22598,693,244,212,405,QRCODE,2018-08-24T21:53:35Z,FALSE,33,15,MA,"Foxborough, MA 02035","Foxborough, MA",Gillette Stadium,Foxborough,506,0.8983344,TRUE,1 Patriot Place,gillette-stadium,02035,https://seatgeek.com/venues/gillette-stadium/tickets,US,America/New_York,Gillette Stadium,0,-71.2674,42.0906,NONE,2018-08-22T15:36:58Z,FALSE
4346914,2018-04-20T00:47:13,0.941,normal,2018-10-15T19:15:00,FALSE,FALSE,0.947,,2018-10-16T04:15:00,nfl,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,San Francisco 49ers at Green Bay Packers,49ers at Packers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-16T00:15:00,NA,113,739,337.15045,559,187,193,341,QRCODE,2018-08-24T21:53:38Z,FALSE,1125,6,WI,"Green Bay, WI 54304","Green Bay, WI",Lambeau Field,Green Bay,658,0.92909414,TRUE,1265 Lombardi Avenue,lambeau-field,54304,https://seatgeek.com/venues/lambeau-field/tickets,US,America/Chicago,Lambeau Field,0,-88.0622,44.5013,QRCODE_TM,2015-09-02T22:43:34Z,FALSE
4347102,2018-04-20T00:47:51,0.93,normal,2018-10-18T17:20:00,FALSE,FALSE,0.939,,2018-10-19T04:20:00,nfl,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,Denver Broncos at Arizona Cardinals,Broncos at Cardinals,2018-04-20T00:00:00,FALSE,FALSE,2018-10-19T00:20:00,NA,490,721,174.65715,891,55,48,142,QRCODE,2018-08-24T21:53:38Z,FALSE,43,10,AZ,"Glendale, AZ 85305","Glendale, AZ",State Farm Stadium,Glendale,753,0.93402725,TRUE,1 Cardinals Drive,state-farm-stadium,85305,https://seatgeek.com/venues/state-farm-stadium/tickets,US,America/Phoenix,State Farm Stadium,0,-112.262,33.5294,NONE,2015-12-21T17:26:05Z,FALSE
4471322,2018-08-01T16:01:33,0.466,normal,2018-10-20T18:30:00,FALSE,FALSE,0.359,,2018-10-21T03:30:00,sports,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,2018-08-01T00:00:00,FALSE,FALSE,2018-10-20T23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,QRCODE,2018-08-24T21:53:38Z,FALSE,4081,33,AR,"Jonesboro, AR 72401","Jonesboro, AR",ASU Convocation Center,Jonesboro,734,0.5808074,TRUE,217 Olympic Drive,asu-convocation-center-1,72401,https://seatgeek.com/venues/asu-convocation-center-1/tickets,US,America/Chicago,ASU Convocation Center,0,-90.6691,35.8438,NA,NA,NA
4347008,2018-04-20T00:47:33,0.963,normal,2018-10-21T12:00:00,FALSE,FALSE,0.985,,2018-10-21T21:00:00,nfl,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,New England Patriots at Chicago Bears,Patriots at Bears,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,64,1460,636.3125,559,343,357,595,QRCODE,2018-08-24T21:53:38Z,FALSE,31,9,IL,"Chicago, IL 60605","Chicago, IL",Soldier Field,Chicago,602,0.940013,TRUE,1410 S. Museum Campus Drive,soldier-field,60605,https://seatgeek.com/venues/soldier-field/tickets,US,America/Chicago,Soldier Field,0,-87.6159,41.8623,NONE,2018-06-02T00:44:08Z,FALSE
4346960,2018-04-20T00:47:22,0.873,normal,2018-10-21T13:00:00,FALSE,FALSE,0.867,,2018-10-21T21:00:00,nfl,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,Buffalo Bills at Indianapolis Colts,Bills at Colts,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,635,875,106.86142,994,33,33,83,QRCODE,2018-08-24T21:53:38Z,FALSE,1130,13,IN,"Indianapolis, IN 46225","Indianapolis, IN",Lucas Oil Stadium,Indianapolis,527,0.9071682,TRUE,500 South Capitol Avenue,lucas-oil-stadium,46225,https://seatgeek.com/venues/lucas-oil-stadium/tickets,US,America/Indiana/Indianapolis,Lucas Oil Stadium,0,-86.1639,39.7601,QRCODE_TM,2018-09-13T22:29:37Z,FALSE
4346975,2018-04-20T00:47:26,0.946,normal,2018-10-21T13:00:00,FALSE,FALSE,0.963,,2018-10-21T21:00:00,nfl,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,Minnesota Vikings at New York Jets,Vikings at Jets,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,492,1062,223.90854,952,73,73,188,QRCODE,2018-08-24T21:53:38Z,FALSE,1587,15,NJ,"East Rutherford, NJ 07073","East Rutherford, NJ",MetLife Stadium,East Rutherford,501,0.94873494,TRUE,1 MetLife Stadium Drive,metlife-stadium,07073,https://seatgeek.com/venues/metlife-stadium/tickets,US,America/New_York,MetLife Stadium,0,-74.0737,40.8142,QRCODE_TM,2015-09-12T14:14:07Z,FALSE
4346931,2018-04-20T00:47:16,0.88,normal,2018-10-21T13:00:00,FALSE,FALSE,0.883,,2018-10-21T21:00:00,nfl,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,Cleveland Browns at Tampa Bay Buccaneers,Browns at Buccaneers,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,17,559,285.64706,334,137,79,243,QRCODE,2018-08-24T21:53:38Z,FALSE,39,15,FL,"Tampa, FL 33607","Tampa, FL",Raymond James Stadium,Tampa,539,0.86513025,TRUE,4201 North Dale Mabry Highway,raymond-james-stadium,33607,https://seatgeek.com/venues/raymond-james-stadium/tickets,US,America/New_York,Raymond James Stadium,0,-82.5034,27.9753,QRCODE_TM,2015-08-24T14:44:53Z,FALSE
4347084,2018-04-20T00:47:47,0.887,normal,2018-10-21T13:00:00,FALSE,FALSE,0.888,,2018-10-21T21:00:00,nfl,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,Detroit Lions at Miami Dolphins,Lions at Dolphins,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,155,900,151.4129,920,62,53,135,QRCODE,2018-08-24T21:53:38Z,FALSE,29,37,FL,"Miami Gardens, FL 33056","Miami Gardens, FL",Hard Rock Stadium,Miami Gardens,528,0.8378203,TRUE,347 Don Shula Dr.,hard-rock-stadium,33056,https://seatgeek.com/venues/hard-rock-stadium/tickets,US,America/New_York,Hard Rock Stadium,0,-80.24,25.96,NONE,2017-10-03T18:58:44Z,FALSE
4346982,2018-04-20T00:47:27,0.9,normal,2018-10-21T12:00:00,FALSE,FALSE,0.905,,2018-10-21T21:00:00,nfl,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,Cincinnati Bengals at Kansas City Chiefs,Bengals at Chiefs,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,980,610,147.60408,1117,48,48,136,QRCODE,2018-08-24T21:53:38Z,FALSE,1128,9,MO,"Kansas City, MO 64129","Kansas City, MO",Arrowhead Stadium,Kansas City,616,0.8827867,TRUE,1 Arrowhead Drive,arrowhead-stadium,64129,https://seatgeek.com/venues/arrowhead-stadium/tickets,US,America/Chicago,Arrowhead Stadium,0,-94.4839,39.0489,QRCODE_TM,2015-08-20T16:20:51Z,FALSE
4347036,2018-04-20T00:47:39,0.94,normal,2018-10-21T13:00:00,FALSE,FALSE,0.953,,2018-10-21T21:00:00,nfl,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,Carolina Panthers at Philadelphia Eagles,Panthers at Eagles,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,335,3680,434.4776,902,211,187,391,QRCODE,2018-08-24T21:53:38Z,FALSE,330,16,PA,"Philadelphia, PA 19148","Philadelphia, PA",Lincoln Financial Field,Philadelphia,504,0.90542685999999994,TRUE,1020 Pattison Ave,lincoln-financial-field,19148,https://seatgeek.com/venues/lincoln-financial-field/tickets,US,America/New_York,Lincoln Financial Field,0,-75.1675,39.9046,QRCODE_TM,2015-07-10T00:00:00Z,FALSE
4346948,2018-04-20T00:47:19,0.84,normal,2018-10-21T13:00:00,FALSE,FALSE,0.832,,2018-10-21T21:00:00,nfl,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,Houston Texans at Jacksonville Jaguars,Texans at Jaguars,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T17:00:00,NA,601,590,123.89517,850,48,48,97,QRCODE,2018-08-24T21:53:38Z,FALSE,5178,9,FL,"Jacksonville, FL 32202","Jacksonville, FL",EverBank Field,Jacksonville,561,0.83759147,TRUE,1 Everbank Field Dr,everbank-field,32202,https://seatgeek.com/venues/everbank-field/tickets,US,America/New_York,EverBank Field,0,-81.6373,30.3239,QRCODE_TM,2015-10-17T20:03:42Z,FALSE
4347071,2018-04-20T00:47:45,0.879,normal,2018-10-21T16:05:00,FALSE,FALSE,0.879,,2018-10-22T00:05:00,nfl,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,New Orleans Saints at Baltimore Ravens,Saints at Ravens,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T20:05:00,NA,454,608,157.2489,899,66,59,129,QRCODE,2018-08-24T21:53:38Z,FALSE,1121,8,MD,"Baltimore, MD 21230","Baltimore, MD",M&T Bank Stadium,Baltimore,512,0.8927189,TRUE,1101 Russell St,m-t-bank-stadium,21230,https://seatgeek.com/venues/m-t-bank-stadium/tickets,US,America/New_York,M&T Bank Stadium,0,-76.623,39.2774,QRCODE_TM,2015-08-04T00:00:00Z,FALSE
4346941,2018-04-20T00:47:18,0.977,normal,2018-10-21T16:25:00,FALSE,FALSE,0.998,,2018-10-22T00:25:00,nfl,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,Dallas Cowboys at Washington Redskins,Cowboys at Redskins,2018-04-20T00:00:00,FALSE,FALSE,2018-10-21T20:25:00,NA,617,1093,331.38574,1055,183,180,282,QRCODE,2018-08-24T21:53:38Z,FALSE,35,7,MD,"Landover, MD 20785","Landover, MD",FedEx Field,Landover,511,0.9333444,TRUE,1600 Fedex Way,fedex-field,20785,https://seatgeek.com/venues/fedex-field/tickets,US,America/New_York,FedEx Field,0,-76.8658,38.9071,QRCODE_TM,2015-09-12T14:13:58Z,FALSE
