created_at,description,type,status,announce_date,is_open,id,time_tbd,url,popularity,short_title,score,datetime_utc,title,date_tbd,visible_until_utc,datetime_tbd,datetime_local,general_admission,median_price,visible_listing_count,listing_count,highest_price,average_price,lowest_price_good_deals,lowest_price,employee_only,method,created_at,name,slug,timezone,display_location,num_upcoming_events,extended_address,city,id,has_upcoming_events,name_v2,url,popularity,state,metro_code,country,score,postal_code,address,lon,lat,employee_only,method,created_at
2018-08-01T16:01:33,,sports,normal,2018-08-01T00:00:00,FALSE,4471322,FALSE,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322,0.455,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,0.353,2018-10-20T23:30:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,FALSE,2018-10-21T03:30:00,FALSE,2018-10-20T18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,QRCODE,2018-08-24T21:53:38Z,ASU Convocation Center,asu-convocation-center-1,America/Chicago,"Jonesboro, AR",42,"Jonesboro, AR 72401",Jonesboro,4081,TRUE,ASU Convocation Center,https://seatgeek.com/venues/asu-convocation-center-1/tickets,0,AR,734,US,0.5808074,72401,217 Olympic Drive,-90.6691,35.8438,NA,NA,NA
2018-04-20T00:47:33,,nfl,normal,2018-04-20T00:00:00,FALSE,4347008,FALSE,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,0.919,Patriots at Bears,1.007,2018-10-21T17:00:00,New England Patriots at Chicago Bears,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T12:00:00,NA,655,437,64,1313,682.2656,380,380,FALSE,QRCODE,2018-08-24T21:53:38Z,Soldier Field,soldier-field,America/Chicago,"Chicago, IL",8,"Chicago, IL 60605",Chicago,31,TRUE,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,0,IL,602,US,0.940013,60605,1410 S. Museum Campus Drive,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
2018-04-20T00:47:22,,nfl,normal,2018-04-20T00:00:00,FALSE,4346960,FALSE,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,0.827,Bills at Colts,0.881,2018-10-21T17:00:00,Buffalo Bills at Indianapolis Colts,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,105,1015,730,841,113.70137,27,29,FALSE,QRCODE,2018-08-24T21:53:38Z,Lucas Oil Stadium,lucas-oil-stadium,America/Indiana/Indianapolis,"Indianapolis, IN",12,"Indianapolis, IN 46225",Indianapolis,1130,TRUE,Lucas Oil Stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,0,IN,527,US,0.9071682,46225,500 South Capitol Avenue,-86.1639,39.7601,FALSE,QRCODE_TM,2018-09-13T22:29:37Z
2018-04-20T00:47:26,,nfl,normal,2018-04-20T00:00:00,FALSE,4346975,FALSE,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,0.895,Vikings at Jets,0.974,2018-10-21T17:00:00,Minnesota Vikings at New York Jets,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,184,861,536,1032,216.59702,70,71,FALSE,QRCODE,2018-08-24T21:53:38Z,MetLife Stadium,metlife-stadium,America/New_York,"East Rutherford, NJ",15,"East Rutherford, NJ 07073",East Rutherford,1587,TRUE,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,0,NJ,501,US,0.94873494,07073,1 MetLife Stadium Drive,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
2018-04-20T00:47:47,,nfl,normal,2018-04-20T00:00:00,FALSE,4347084,FALSE,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,0.848,Lions at Dolphins,0.911,2018-10-21T17:00:00,Detroit Lions at Miami Dolphins,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,150,964,215,908,165.26976,50,69,FALSE,QRCODE,2018-08-24T21:53:38Z,Hard Rock Stadium,hard-rock-stadium,America/New_York,"Miami Gardens, FL",35,"Miami Gardens, FL 33056",Miami Gardens,29,TRUE,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,0,FL,528,US,0.8378203,33056,347 Don Shula Dr.,-80.24,25.96,FALSE,NONE,2017-10-03T18:58:44Z
2018-04-20T00:47:16,,nfl,normal,2018-04-20T00:00:00,FALSE,4346931,FALSE,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,0.837,Browns at Buccaneers,0.9,2018-10-21T17:00:00,Cleveland Browns at Tampa Bay Buccaneers,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,206,326,22,488,242.09091,87,95,FALSE,QRCODE,2018-08-24T21:53:38Z,Raymond James Stadium,raymond-james-stadium,America/New_York,"Tampa, FL",15,"Tampa, FL 33607",Tampa,39,TRUE,Raymond James Stadium,https://seatgeek.com/venues/raymond-james-stadium/tickets,0,FL,539,US,0.86513025,33607,4201 North Dale Mabry Highway,-82.5034,27.9753,FALSE,QRCODE_TM,2015-08-24T14:44:53Z
2018-04-20T00:47:19,,nfl,normal,2018-04-20T00:00:00,FALSE,4346948,FALSE,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,0.792,Texans at Jaguars,0.838,2018-10-21T17:00:00,Houston Texans at Jacksonville Jaguars,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,92,793,529,489,115.81285,44,44,FALSE,QRCODE,2018-08-24T21:53:38Z,EverBank Field,everbank-field,America/New_York,"Jacksonville, FL",7,"Jacksonville, FL 32202",Jacksonville,5178,TRUE,EverBank Field,https://seatgeek.com/venues/everbank-field/tickets,0,FL,561,US,0.83759147,32202,1 Everbank Field Dr,-81.6373,30.3239,FALSE,QRCODE_TM,2015-10-17T20:03:42Z
2018-04-20T00:47:39,,nfl,normal,2018-04-20T00:00:00,FALSE,4347036,FALSE,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,0.889,Panthers at Eagles,0.965,2018-10-21T17:00:00,Carolina Panthers at Philadelphia Eagles,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T13:00:00,NA,366,698,283,3586,412.71378,153,196,FALSE,QRCODE,2018-08-24T21:53:38Z,Lincoln Financial Field,lincoln-financial-field,America/New_York,"Philadelphia, PA",14,"Philadelphia, PA 19148",Philadelphia,330,TRUE,Lincoln Financial Field,https://seatgeek.com/venues/lincoln-financial-field/tickets,0,PA,504,US,0.90542685999999994,19148,1020 Pattison Ave,-75.1675,39.9046,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
2018-04-20T00:47:27,,nfl,normal,2018-04-20T00:00:00,FALSE,4346982,FALSE,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,0.857,Bengals at Chiefs,0.923,2018-10-21T17:00:00,Cincinnati Bengals at Kansas City Chiefs,FALSE,2018-10-21T21:00:00,FALSE,2018-10-21T12:00:00,NA,142,1118,917,602,158.4831,62,62,FALSE,QRCODE,2018-08-24T21:53:38Z,Arrowhead Stadium,arrowhead-stadium,America/Chicago,"Kansas City, MO",8,"Kansas City, MO 64129",Kansas City,1128,TRUE,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,0,MO,616,US,0.8827867,64129,1 Arrowhead Drive,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
2018-04-20T00:47:45,,nfl,normal,2018-04-20T00:00:00,FALSE,4347071,FALSE,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,0.831,Saints at Ravens,0.89,2018-10-21T20:05:00,New Orleans Saints at Baltimore Ravens,FALSE,2018-10-22T00:05:00,FALSE,2018-10-21T16:05:00,NA,121,757,323,619,150.58514,54,54,FALSE,QRCODE,2018-08-24T21:53:38Z,M&T Bank Stadium,m-t-bank-stadium,America/New_York,"Baltimore, MD",7,"Baltimore, MD 21230",Baltimore,1121,TRUE,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,0,MD,512,US,0.8927189,21230,1101 Russell St,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
2018-04-20T00:47:18,,nfl,normal,2018-04-20T00:00:00,FALSE,4346941,FALSE,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,0.924,Cowboys at Redskins,1.008,2018-10-21T20:25:00,Dallas Cowboys at Washington Redskins,FALSE,2018-10-22T00:25:00,FALSE,2018-10-21T16:25:00,NA,272,984,672,1052,317.253,174,176,FALSE,QRCODE,2018-08-24T21:53:38Z,FedEx Field,fedex-field,America/New_York,"Landover, MD",6,"Landover, MD 20785",Landover,35,TRUE,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,0,MD,511,US,0.9333444,20785,1600 Fedex Way,-76.8658,38.9071,FALSE,QRCODE_TM,2015-09-12T14:13:58Z
2018-04-20T00:47:54,,nfl,normal,2018-04-20T00:00:00,FALSE,4347118,FALSE,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,0.881,Rams at 49ers,0.958,2018-10-22T00:20:00,Los Angeles Rams at San Francisco 49ers,FALSE,2018-10-22T04:20:00,FALSE,2018-10-21T17:20:00,NA,183,1040,800,2989,204.59125,66,66,FALSE,QRCODE,2018-08-24T21:53:38Z,Levi's Stadium,levi-s-stadium,America/Los_Angeles,"Santa Clara, CA",12,"Santa Clara, CA 95054",Santa Clara,58670,TRUE,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,0,CA,0,US,0.95768774,95054,4900 Marie P DeBartolo Way,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
2018-04-20T00:47:42,,nfl,normal,2018-04-20T00:00:00,FALSE,4347050,FALSE,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,0.882,Giants at Falcons,0.962,2018-10-23T00:15:00,New York Giants at Atlanta Falcons,FALSE,2018-10-23T04:15:00,FALSE,2018-10-22T20:15:00,NA,275,812,762,123713,455.1496,111,114,FALSE,QRCODE,2018-08-24T21:53:38Z,Mercedes-Benz Stadium,mercedes-benz-stadium,America/New_York,"Atlanta, GA",19,"Atlanta, GA 30313",Atlanta,419590,TRUE,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,0,GA,0,US,0.76958936,30313,35 Northside Dr NW,-84.4,33.76,FALSE,QRCODE,2018-08-23T20:14:46Z
2018-02-28T15:00:17,,ncaa_football,normal,2018-02-28T00:00:00,FALSE,4281985,FALSE,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,0.385,Troy at South Alabama,0.287,2018-10-24T00:00:00,Troy Trojans at South Alabama Jaguars Football,FALSE,2018-10-24T04:00:00,FALSE,2018-10-23T19:00:00,NA,33,11,32,93,40.90625,20,20,NA,NA,NA,Ladd Peebles Stadium,ladd-peebles-stadium,America/Chicago,"Mobile, AL",5,"Mobile, AL 36604",Mobile,3716,TRUE,Ladd Peebles Stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,0,AL,686,US,0.50177634,36604,1621 Virginia St.,-88.0761,30.6748,NA,NA,NA
2018-04-20T00:47:36,,nfl,normal,2018-04-20T00:00:00,FALSE,4347018,FALSE,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,0.834,Dolphins at Texans,0.911,2018-10-26T00:20:00,Miami Dolphins at Houston Texans,FALSE,2018-10-26T04:20:00,FALSE,2018-10-25T19:20:00,NA,135,1014,718,620,162.07103,39,39,FALSE,QRCODE,2018-08-24T21:53:38Z,NRG Stadium,nrg-stadium,America/Chicago,"Houston, TX",44,"Houston, TX 77054",Houston,41,TRUE,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,0,TX,618,US,0.8624192,77054,1 Reliant Park,-95.4107,29.6847,FALSE,QRCODE_TM,2015-11-04T18:42:27Z
2018-04-20T00:47:40,,nfl,normal,2018-04-20T00:00:00,FALSE,4347041,FALSE,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,0.82,Buccaneers at Bengals,0.888,2018-10-28T17:00:00,Tampa Bay Buccaneers at Cincinnati Bengals,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T13:00:00,NA,94,852,522,332,106.31609,43,43,FALSE,QRCODE,2018-08-24T21:53:39Z,Paul Brown Stadium,paul-brown-stadium,America/New_York,"Cincinnati, OH",7,"Cincinnati, OH 45202",Cincinnati,1124,TRUE,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,0,OH,515,US,0.86166537,45202,1 Paul Brown Stadium,-84.5177,39.0961,FALSE,QRCODE_TM,2015-10-09T16:14:37Z
2018-04-20T00:47:37,,nfl,normal,2018-04-20T00:00:00,FALSE,4347026,FALSE,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,0.866,Seahawks at Lions,0.945,2018-10-28T17:00:00,Seattle Seahawks at Detroit Lions,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T13:00:00,NA,124,648,416,2320,154.71394,69,72,FALSE,QRCODE,2018-08-24T21:53:39Z,Ford Field,ford-field,America/Detroit,"Detroit, MI",11,"Detroit, MI 48226",Detroit,346,TRUE,Ford Field,https://seatgeek.com/venues/ford-field/tickets,0,MI,505,US,0.9029952,48226,2000 Brush St.,-83.0459,42.34,FALSE,NONE,2015-11-04T17:31:52Z
2018-04-20T00:47:45,,nfl,normal,2018-04-20T00:00:00,FALSE,4347070,FALSE,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,0.848,Ravens at Panthers,0.928,2018-10-28T17:00:00,Baltimore Ravens at Carolina Panthers,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T13:00:00,NA,190,606,238,589,236.54202,83,83,FALSE,QRCODE,2018-08-24T21:53:39Z,Bank of America Stadium,bank-of-america-stadium,America/New_York,"Charlotte, NC",9,"Charlotte, NC 28202",Charlotte,1122,TRUE,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,0,NC,517,US,0.8968222,28202,800 South Mint Street,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
2018-04-20T00:47:17,,nfl,normal,2018-04-20T00:00:00,FALSE,4346940,FALSE,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,0.871,Redskins at Giants,0.959,2018-10-28T17:00:00,Washington Redskins at New York Giants,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T13:00:00,NA,225,740,400,1438,293.6725,130,130,FALSE,QRCODE,2018-08-24T21:53:39Z,MetLife Stadium,metlife-stadium,America/New_York,"East Rutherford, NJ",15,"East Rutherford, NJ 07073",East Rutherford,1587,TRUE,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,0,NJ,501,US,0.94873494,07073,1 MetLife Stadium Drive,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
2018-04-20T00:47:46,,nfl,normal,2018-04-20T00:00:00,FALSE,4347078,FALSE,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,0.853,Browns at Steelers,0.932,2018-10-28T17:00:00,Cleveland Browns at Pittsburgh Steelers,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T13:00:00,NA,266,530,224,1142,309.69644,99,99,FALSE,QRCODE,2018-08-24T21:53:39Z,Heinz Field,heinz-field,America/New_York,"Pittsburgh, PA",9,"Pittsburgh, PA 15212",Pittsburgh,1119,TRUE,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,0,PA,508,US,0.9033526,15212,100 Art Rooney Avenue,-80.0158,40.4468,FALSE,QRCODE,2018-10-04T12:42:28Z
2018-04-20T00:47:27,,nfl,normal,2018-04-20T00:00:00,FALSE,4346981,FALSE,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,0.862,Broncos at Chiefs,0.945,2018-10-28T17:00:00,Denver Broncos at Kansas City Chiefs,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T12:00:00,NA,243,935,702,840,261.63818,142,142,FALSE,QRCODE,2018-08-24T21:53:39Z,Arrowhead Stadium,arrowhead-stadium,America/Chicago,"Kansas City, MO",8,"Kansas City, MO 64129",Kansas City,1128,TRUE,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,0,MO,616,US,0.8827867,64129,1 Arrowhead Drive,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
2018-04-20T00:47:33,,nfl,normal,2018-04-20T00:00:00,FALSE,4347007,FALSE,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,0.86,Jets at Bears,0.941,2018-10-28T17:00:00,New York Jets at Chicago Bears,FALSE,2018-10-28T21:00:00,FALSE,2018-10-28T12:00:00,NA,310,618,107,1197,355.86917,133,133,FALSE,QRCODE,2018-08-24T21:53:39Z,Soldier Field,soldier-field,America/Chicago,"Chicago, IL",8,"Chicago, IL 60605",Chicago,31,TRUE,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,0,IL,602,US,0.940013,60605,1410 S. Museum Campus Drive,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
2018-04-20T01:04:25,,nfl,normal,2018-04-20T00:00:00,FALSE,4347153,FALSE,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,0.834,Colts at Raiders,0.908,2018-10-28T20:05:00,Indianapolis Colts at Oakland Raiders,FALSE,2018-10-29T00:05:00,FALSE,2018-10-28T13:05:00,NA,153,751,370,481,171.95135,74,74,FALSE,QRCODE,2018-08-24T21:53:39Z,Oakland-Alameda County Coliseum,oakland-alameda-county-coliseum,America/Los_Angeles,"Oakland, CA",8,"Oakland, CA 94621",Oakland,14,TRUE,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,0,CA,807,US,0.7817843,94621,7000 Coliseum Way,-122.201,37.7469,FALSE,PDF417,2015-06-24T00:00:00Z
2018-04-20T00:47:14,,nfl,normal,2018-04-20T00:00:00,FALSE,4346921,FALSE,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,0.905,Packers at Rams,1.004,2018-10-28T20:25:00,Green Bay Packers at Los Angeles Rams,FALSE,2018-10-29T00:25:00,FALSE,2018-10-28T13:25:00,NA,452,1003,516,123582,740.24805,250,251,FALSE,QRCODE,2018-08-24T21:53:39Z,Los Angeles Memorial Coliseum,los-angeles-memorial-coliseum-1,America/Los_Angeles,"Los Angeles, CA",8,"Los Angeles, CA 90037",Los Angeles,51012,TRUE,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,0,CA,0,US,0.86898464,90037,3911 S Figueroa St,-118.288,34.0138,FALSE,QRCODE,2018-08-23T17:59:28Z
2018-04-20T00:47:51,,nfl,normal,2018-04-20T00:00:00,FALSE,4347101,FALSE,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,0.857,49ers at Cardinals,0.936,2018-10-28T20:25:00,San Francisco 49ers at Arizona Cardinals,FALSE,2018-10-29T00:25:00,FALSE,2018-10-28T13:25:00,NA,112,953,703,611,135.15932,36,36,FALSE,QRCODE,2018-08-24T21:53:39Z,State Farm Stadium,state-farm-stadium,America/Phoenix,"Glendale, AZ",9,"Glendale, AZ 85305",Glendale,43,TRUE,State Farm Stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,0,AZ,753,US,0.93402725,85305,1 Cardinals Drive,-112.262,33.5294,FALSE,NONE,2015-12-21T17:26:05Z
2018-04-20T01:04:04,,nfl,normal,2018-04-20T00:00:00,FALSE,4347136,FALSE,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,0.859,Saints at Vikings,0.941,2018-10-29T00:20:00,New Orleans Saints at Minnesota Vikings,FALSE,2018-10-29T04:20:00,FALSE,2018-10-28T19:20:00,NA,277,755,534,2034,325.4326,120,120,FALSE,QRCODE,2018-08-24T21:53:39Z,U.S. Bank Stadium,u-s-bank-stadium,America/Chicago,"Minneapolis, MN",15,"Minneapolis, MN 55415",Minneapolis,218451,TRUE,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,0,MN,0,US,0.88524246,55415,401 Chicago Avenue,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
2018-04-20T00:47:44,,nfl,normal,2018-04-20T00:00:00,FALSE,4347062,FALSE,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,0.86,Patriots at Bills,0.948,2018-10-30T00:15:00,New England Patriots at Buffalo Bills,FALSE,2018-10-30T04:15:00,FALSE,2018-10-29T20:15:00,NA,149,963,881,835,174.18048,86,96,FALSE,QRCODE,2018-08-24T21:53:39Z,New Era Field,new-era-field,America/New_York,"Orchard Park, NY",7,"Orchard Park, NY 14127",Orchard Park,1135,TRUE,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,0,NY,514,US,0.8815085,14127,1 Bills Drive,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
2018-04-20T00:47:57,,nfl,normal,2018-04-20T00:00:00,FALSE,4347131,FALSE,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,0.898,Raiders at 49ers,1.004,2018-11-02T00:20:00,Oakland Raiders at San Francisco 49ers,FALSE,2018-11-02T04:20:00,FALSE,2018-11-01T17:20:00,NA,412,960,683,2989,441.2738,198,184,FALSE,QRCODE,2018-08-24T21:53:39Z,Levi's Stadium,levi-s-stadium,America/Los_Angeles,"Santa Clara, CA",12,"Santa Clara, CA 95054",Santa Clara,58670,TRUE,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,0,CA,0,US,0.95768774,95054,4900 Marie P DeBartolo Way,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
2018-07-28T16:00:52,,nfl,normal,2018-07-28T00:00:00,FALSE,4466234,FALSE,https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/11-3-2018-lawrence-horejsi-center/nfl/4466234,0,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,0,2018-11-03T18:00:00,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,FALSE,2018-11-03T22:00:00,FALSE,2018-11-03T13:00:00,NA,82,1,1,82,82,NA,82,NA,NA,NA,Horejsi Center,horejsi-center,America/Chicago,Lawrence,7,"Lawrence, ",Lawrence,74230,TRUE,Horejsi Center,https://seatgeek.com/venues/horejsi-center/tickets,0,NA,0,,0.56565154,66045,1550 Allen Fieldhhouse Dr,-95.2532,38.9535,NA,NA,NA
2018-02-28T15:00:09,,ncaa_football,normal,2018-02-28T00:00:00,FALSE,4281935,FALSE,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,0.538,South Alabama at Arkansas State,0.522,2018-11-03T19:00:00,South Alabama Jaguars at Arkansas State Red Wolves Football,FALSE,2018-11-03T23:00:00,FALSE,2018-11-03T14:00:00,NA,44,94,134,78,43.373135,NA,23,NA,NA,NA,Centennial Bank Stadium,centennial-bank-stadium-1,America/Chicago,"Jonesboro, AR",3,"Jonesboro, AR 72401",Jonesboro,8896,TRUE,Centennial Bank Stadium,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,0,AR,0,US,0.47753516,72401,2180 Aggie Rd,-90.6797,35.8429,NA,NA,NA
2018-04-20T00:47:47,,nfl,normal,2018-04-20T00:00:00,FALSE,4347083,FALSE,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,0.828,Jets at Dolphins,0.916,2018-11-04T18:00:00,New York Jets at Miami Dolphins,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,199,832,146,899,247.68494,72,77,FALSE,QRCODE,2018-08-24T21:53:39Z,Hard Rock Stadium,hard-rock-stadium,America/New_York,"Miami Gardens, FL",35,"Miami Gardens, FL 33056",Miami Gardens,29,TRUE,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,0,FL,528,US,0.8378203,33056,347 Don Shula Dr.,-80.24,25.96,FALSE,NONE,2017-10-03T18:58:44Z
2018-04-20T01:04:05,,nfl,normal,2018-04-20T00:00:00,FALSE,4347140,FALSE,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,0.848,Lions at Vikings,0.933,2018-11-04T18:00:00,Detroit Lions at Minnesota Vikings,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T12:00:00,NA,219,753,525,1385,257.3676,115,115,FALSE,QRCODE,2018-08-24T21:53:39Z,U.S. Bank Stadium,u-s-bank-stadium,America/Chicago,"Minneapolis, MN",15,"Minneapolis, MN 55415",Minneapolis,218451,TRUE,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,0,MN,0,US,0.88524246,55415,401 Chicago Avenue,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
2018-04-20T00:47:31,,nfl,normal,2018-04-20T00:00:00,FALSE,4346997,FALSE,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,0.816,Chiefs at Browns,0.893,2018-11-04T18:00:00,Kansas City Chiefs at Cleveland Browns,FALSE,2018-11-04T22:00:00,FALSE,2018-11-04T13:00:00,NA,113,1040,885,477,131.07005,56,62,FALSE,QRCODE,2018-08-24T21:53:39Z,FirstEnergy Stadium,firstenergy-stadium-15,America/New_York,"Cleveland, OH",6,"Cleveland, OH 44114",Cleveland,1123,TRUE,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,0,OH,510,US,0.86852187,44114,100 Alfred Lerner Way,-81.7,41.5065,FALSE,NONE,2015-11-11T20:55:31Z
