type,date_tbd,id,description,status,announce_date,popularity,is_open,datetime_tbd,datetime_utc,datetime_local,short_title,title,time_tbd,visible_until_utc,created_at,score,url,general_admission,median_price,highest_price,visible_listing_count,average_price,lowest_price_good_deals,lowest_price,listing_count,employee_only,created_at,method,slug,extended_address,address,id,state,timezone,num_upcoming_events,has_upcoming_events,popularity,city,country,name,metro_code,display_location,postal_code,name_v2,score,url,lat,lon,employee_only,created_at,method
nfl,FALSE,4347131,,normal,2018-04-20T00:00:00,0.924,FALSE,FALSE,2018-11-02T00:20:00,2018-11-01T17:20:00,Raiders at 49ers,Oakland Raiders at San Francisco 49ers,FALSE,2018-11-02T04:20:00,2018-04-20T00:47:57,0.987,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,NA,NA,1537,NA,416.42,200,200,657,FALSE,2018-08-24T21:53:39Z,QRCODE,levi-s-stadium,"Santa Clara, CA 95054",4900 Marie P DeBartolo Way,58670,CA,America/Los_Angeles,11,TRUE,0,Santa Clara,US,Levi's Stadium,0,"Santa Clara, CA",95054,Levi's Stadium,0.95768774,https://seatgeek.com/venues/levi-s-stadium/tickets,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
sports,FALSE,4466234,,normal,2018-07-28T00:00:00,0.45,FALSE,FALSE,2018-11-03T18:00:00,2018-11-03T13:00:00,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball,FALSE,2018-11-03T22:00:00,2018-07-28T16:00:52,0.361,https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234,NA,NA,82,NA,82,NA,82,1,NA,NA,NA,horejsi-center,"Lawrence, ",1550 Allen Fieldhhouse Dr,74230,NA,America/Chicago,5,TRUE,0,Lawrence,,Horejsi Center,0,Lawrence,66045,Horejsi Center,0.56565154,https://seatgeek.com/venues/horejsi-center/tickets,38.9535,-95.2532,NA,NA,NA
ncaa_football,FALSE,4281935,,normal,2018-02-28T00:00:00,0.585,FALSE,FALSE,2018-11-03T19:00:00,2018-11-03T14:00:00,South Alabama at Arkansas State,South Alabama Jaguars at Arkansas State Red Wolves Football,FALSE,2018-11-03T23:00:00,2018-02-28T15:00:09,0.533,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,NA,44,75,46,42.303032,NA,23,132,NA,NA,NA,centennial-bank-stadium-1,"Jonesboro, AR 72401",2180 Aggie Rd,8896,AR,America/Chicago,3,TRUE,0,Jonesboro,US,Centennial Bank Stadium,0,"Jonesboro, AR",72401,Centennial Bank Stadium,0.47753516,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,35.8429,-90.6797,NA,NA,NA
nfl,FALSE,4347083,,normal,2018-04-20T00:00:00,0.861,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Jets at Dolphins,New York Jets at Miami Dolphins,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:47,0.909,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,NA,NA,902,NA,199.54,84,84,97,FALSE,2018-08-24T21:53:39Z,QRCODE,hard-rock-stadium,"Miami Gardens, FL 33056",347 Don Shula Dr.,29,FL,America/New_York,34,TRUE,0,Miami Gardens,US,Hard Rock Stadium,528,"Miami Gardens, FL",33056,Hard Rock Stadium,0.8378203,https://seatgeek.com/venues/hard-rock-stadium/tickets,25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
nfl,FALSE,4347140,,normal,2018-04-20T00:00:00,0.878,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T12:00:00,Lions at Vikings,Detroit Lions at Minnesota Vikings,FALSE,2018-11-04T22:00:00,2018-04-20T01:04:05,0.922,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,NA,NA,1267,NA,269.36,117,107,501,FALSE,2018-08-24T21:53:39Z,QRCODE,u-s-bank-stadium,"Minneapolis, MN 55415",900 South 5th Street,218451,MN,America/Chicago,15,TRUE,0,Minneapolis,US,U.S. Bank Stadium,0,"Minneapolis, MN",55415,U.S. Bank Stadium,0.88524246,https://seatgeek.com/venues/u-s-bank-stadium/tickets,44.97,-93.26,FALSE,2018-08-22T15:34:15Z,NONE
nfl,FALSE,4346997,,normal,2018-04-20T00:00:00,0.845,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Chiefs at Browns,Kansas City Chiefs at Cleveland Browns,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:31,0.88,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,NA,NA,476,NA,125.97,64,64,760,FALSE,2018-08-24T21:53:39Z,QRCODE,firstenergy-stadium-15,"Cleveland, OH 44114",100 Alfred Lerner Way,1123,OH,America/New_York,5,TRUE,0,Cleveland,US,FirstEnergy Stadium,510,"Cleveland, OH",44114,FirstEnergy Stadium,0.86852187,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
nfl,FALSE,4347069,,normal,2018-04-20T00:00:00,0.865,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Steelers at Ravens,Pittsburgh Steelers at Baltimore Ravens,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:45,0.913,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,NA,NA,965,NA,252.38,122,122,380,FALSE,2018-08-24T21:53:39Z,QRCODE,m-t-bank-stadium,"Baltimore, MD 21230",1101 Russell St,1121,MD,America/New_York,6,TRUE,0,Baltimore,US,M&T Bank Stadium,512,"Baltimore, MD",21230,M&T Bank Stadium,0.8927189,https://seatgeek.com/venues/m-t-bank-stadium/tickets,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
nfl,FALSE,4346937,,normal,2018-04-20T00:00:00,0.892,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Falcons at Redskins,Atlanta Falcons at Washington Redskins,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:17,0.939,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,NA,NA,408,NA,170.29,79,79,525,FALSE,2018-08-24T21:53:39Z,QRCODE,fedex-field,"Landover, MD 20785",1600 Fedex Way,35,MD,America/New_York,6,TRUE,0,Landover,US,FedEx Field,511,"Landover, MD",20785,FedEx Field,0.9333444,https://seatgeek.com/venues/fedex-field/tickets,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
nfl,FALSE,4347061,,normal,2018-04-20T00:00:00,0.858,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Bears at Bills,Chicago Bears at Buffalo Bills,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:43,0.9,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,NA,NA,586,NA,140.49,61,61,536,FALSE,2018-08-24T21:53:39Z,QRCODE,new-era-field,"Orchard Park, NY 14127",1 Bills Drive,1135,NY,America/New_York,6,TRUE,0,Orchard Park,US,New Era Field,514,"Orchard Park, NY",14127,New Era Field,0.8815085,https://seatgeek.com/venues/new-era-field/tickets,42.7737,-78.7874,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
nfl,FALSE,4347033,,normal,2018-04-20T00:00:00,0.85,FALSE,FALSE,2018-11-04T18:00:00,2018-11-04T13:00:00,Buccaneers at Panthers,Tampa Bay Buccaneers at Carolina Panthers,FALSE,2018-11-04T22:00:00,2018-04-20T00:47:38,0.893,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,NA,NA,905,NA,200.98,86,86,322,FALSE,2018-08-24T21:53:39Z,QRCODE,bank-of-america-stadium,"Charlotte, NC 28202",800 South Mint Street,1122,NC,America/New_York,8,TRUE,0,Charlotte,US,Bank of America Stadium,517,"Charlotte, NC",28202,Bank of America Stadium,0.8968222,https://seatgeek.com/venues/bank-of-america-stadium/tickets,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
nfl,FALSE,4347127,,normal,2018-04-20T00:00:00,0.88,FALSE,FALSE,2018-11-04T21:05:00,2018-11-04T13:05:00,Chargers at Seahawks,Los Angeles Chargers at Seattle Seahawks,FALSE,2018-11-05T01:05:00,2018-04-20T00:47:56,0.932,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,NA,NA,955,NA,349.98,167,167,129,FALSE,2018-08-24T21:53:39Z,QRCODE,centurylink-field,"Seattle, WA 98134",800 Occidental Ave S,339,WA,America/Los_Angeles,8,TRUE,0,Seattle,US,CenturyLink Field,819,"Seattle, WA",98134,CenturyLink Field,0.87232786,https://seatgeek.com/venues/centurylink-field/tickets,47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
nfl,FALSE,4347141,,normal,2018-04-20T00:00:00,0.853,FALSE,FALSE,2018-11-04T21:05:00,2018-11-04T14:05:00,Texans at Broncos,Houston Texans at Denver Broncos,FALSE,2018-11-05T01:05:00,2018-04-20T01:04:05,0.89,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,NA,NA,1271,NA,365.41,145,145,88,FALSE,2018-08-24T21:53:39Z,QRCODE,sports-authority-field-at-mile-high,"Denver, CO 80204",1701 Bryant Street,1131,CO,America/Denver,6,TRUE,0,Denver,US,Sports Authority Field at Mile High,751,"Denver, CO",80204,Sports Authority Field at Mile High,0.9028296,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
nfl,FALSE,4346970,,normal,2018-04-20T00:00:00,0.851,TRUE,FALSE,2018-11-04T21:25:00,2018-11-04T15:25:00,Rams at Saints,Los Angeles Rams at New Orleans Saints,FALSE,2018-11-05T01:25:00,2018-04-20T00:47:25,0.886,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,NA,NA,1800,NA,265.85,87,87,1093,FALSE,2018-05-29T20:39:08Z,QRCODE,mercedes-benz-superdome,"New Orleans, LA 70112",1500 Sugar Bowl Drive,128,LA,America/Chicago,15,TRUE,0,New Orleans,US,Mercedes-Benz Superdome,622,"New Orleans, LA",70112,Mercedes-Benz Superdome,0.8966978,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,29.9515,-90.0786,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
concert,FALSE,4494650,,normal,2018-08-23T00:00:00,0.598,FALSE,FALSE,2018-11-05T01:00:00,2018-11-04T19:00:00,Alex G,Alex G,FALSE,2018-11-05T05:00:00,2018-08-23T19:51:10,0.548,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,TRUE,64,584,1,125.38095,NA,46,21,NA,NA,NA,thalia-hall,"Chicago, IL 60608",1807 S Allport St,60271,IL,America/Chicago,58,TRUE,0,Chicago,US,Thalia Hall,0,"Chicago, IL",60608,Thalia Hall,0.51888376,https://seatgeek.com/venues/thalia-hall/tickets,41.8577,-87.6575,NA,NA,NA
nfl,FALSE,4347089,,normal,2018-04-20T00:00:00,0.935,FALSE,FALSE,2018-11-05T01:20:00,2018-11-04T20:20:00,Packers at Patriots,Green Bay Packers at New England Patriots,FALSE,2018-11-05T05:20:00,2018-04-20T00:47:49,0.998,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,NA,NA,1796,NA,685.86,382,382,203,FALSE,2018-08-24T21:53:39Z,QRCODE,gillette-stadium,"Foxborough, MA 02035",1 Patriot Place,33,MA,America/New_York,13,TRUE,0,Foxborough,US,Gillette Stadium,506,"Foxborough, MA",02035,Gillette Stadium,0.8983344,https://seatgeek.com/venues/gillette-stadium/tickets,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
nfl,FALSE,4327922,,normal,2018-04-05T00:00:00,0.917,TRUE,FALSE,2018-11-06T01:15:00,2018-11-05T19:15:00,Titans at Cowboys,Tennessee Titans at Dallas Cowboys,FALSE,2018-11-06T05:15:00,2018-04-05T23:08:47,0.977,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,NA,NA,2400,NA,239.02,NA,NA,3466,FALSE,2018-10-06T23:29:11Z,QRCODE_TM,at-t-stadium,"Arlington, TX 76011",1 AT&T Way,4965,TX,America/Chicago,17,TRUE,0,Arlington,US,AT&T Stadium,623,"Arlington, TX",76011,AT&T Stadium,0.9751414,https://seatgeek.com/venues/at-t-stadium/tickets,32.7459,-97.0957,FALSE,2018-10-06T23:29:11Z,QRCODE_TM
nfl,FALSE,4347075,,normal,2018-04-20T00:00:00,0.859,FALSE,FALSE,2018-11-09T01:20:00,2018-11-08T20:20:00,Panthers at Steelers,Carolina Panthers at Pittsburgh Steelers,FALSE,2018-11-09T05:20:00,2018-04-20T00:47:46,0.909,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,NA,NA,1199,NA,202.12,87,87,454,FALSE,2018-08-24T21:53:39Z,QRCODE,heinz-field,"Pittsburgh, PA 15212",100 Art Rooney Avenue,1119,PA,America/New_York,7,TRUE,0,Pittsburgh,US,Heinz Field,508,"Pittsburgh, PA",15212,Heinz Field,0.9033526,https://seatgeek.com/venues/heinz-field/tickets,40.4468,-80.0158,FALSE,2018-10-04T12:42:28Z,QRCODE
nfl,FALSE,4346990,,normal,2018-04-20T00:00:00,0.893,FALSE,FALSE,2018-11-11T17:00:00,2018-11-11T12:00:00,Patriots at Titans,New England Patriots at Tennessee Titans,FALSE,2018-11-11T21:00:00,2018-04-20T00:47:30,0.957,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,NA,NA,2446,NA,548.73,271,271,268,FALSE,2018-08-24T21:53:40Z,QRCODE,nissan-stadium,"Nashville, TN 37213",1 Titans Way,1126,TN,America/New_York,15,TRUE,0,Nashville,US,Nissan Stadium,659,"Nashville, TN",37213,Nissan Stadium,0.8546275,https://seatgeek.com/venues/nissan-stadium/tickets,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
nfl,FALSE,4347006,,normal,2018-04-20T00:00:00,0.865,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T12:00:00,Lions at Bears,Detroit Lions at Chicago Bears,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:32,0.919,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,NA,NA,1197,NA,377.57,187,187,119,FALSE,2018-08-24T21:53:40Z,QRCODE,soldier-field,"Chicago, IL 60605",1410 S. Museum Campus Drive,31,IL,America/Chicago,7,TRUE,0,Chicago,US,Soldier Field,602,"Chicago, IL",60605,Soldier Field,0.940013,https://seatgeek.com/venues/soldier-field/tickets,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
nfl,FALSE,4347040,,normal,2018-04-20T00:00:00,0.842,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T13:00:00,Saints at Bengals,New Orleans Saints at Cincinnati Bengals,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:40,0.891,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,NA,NA,413,NA,130.06,62,62,387,FALSE,2018-08-24T21:53:40Z,QRCODE,paul-brown-stadium,"Cincinnati, OH 45202",1 Paul Brown Stadium,1124,OH,America/New_York,6,TRUE,0,Cincinnati,US,Paul Brown Stadium,515,"Cincinnati, OH",45202,Paul Brown Stadium,0.86166537,https://seatgeek.com/venues/paul-brown-stadium/tickets,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
nfl,FALSE,4346980,,normal,2018-04-20T00:00:00,0.85,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T12:00:00,Cardinals at Chiefs,Arizona Cardinals at Kansas City Chiefs,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:27,0.9,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,NA,NA,455,NA,151.63,56,56,978,FALSE,2018-08-24T21:53:40Z,QRCODE,arrowhead-stadium,"Kansas City, MO 64129",1 Arrowhead Drive,1128,MO,America/Chicago,7,TRUE,0,Kansas City,US,Arrowhead Stadium,616,"Kansas City, MO",64129,Arrowhead Stadium,0.8827867,https://seatgeek.com/venues/arrowhead-stadium/tickets,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
nfl,FALSE,4346958,,normal,2018-04-20T00:00:00,0.827,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T13:00:00,Jaguars at Colts,Jacksonville Jaguars at Indianapolis Colts,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:22,0.863,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,NA,NA,869,NA,113.48,35,32,562,FALSE,2018-08-24T21:53:40Z,QRCODE,lucas-oil-stadium,"Indianapolis, IN 46225",500 South Capitol Avenue,1130,IN,America/Indiana/Indianapolis,11,TRUE,0,Indianapolis,US,Lucas Oil Stadium,527,"Indianapolis, IN",46225,Lucas Oil Stadium,0.9071682,https://seatgeek.com/venues/lucas-oil-stadium/tickets,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
nfl,FALSE,4346930,,normal,2018-04-20T00:00:00,0.84,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T13:00:00,Redskins at Buccaneers,Washington Redskins at Tampa Bay Buccaneers,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:16,0.89,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,NA,NA,429,NA,194.31,77,77,16,FALSE,2018-08-24T21:53:40Z,QRCODE,raymond-james-stadium,"Tampa, FL 33607",4201 North Dale Mabry Highway,39,FL,America/New_York,15,TRUE,0,Tampa,US,Raymond James Stadium,539,"Tampa, FL",33607,Raymond James Stadium,0.86513025,https://seatgeek.com/venues/raymond-james-stadium/tickets,27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
nfl,FALSE,4347060,,normal,2018-04-20T00:00:00,0.867,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T13:00:00,Bills at Jets,Buffalo Bills at New York Jets,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:43,0.925,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,NA,NA,942,NA,175.55,54,54,765,FALSE,2018-08-24T21:53:40Z,QRCODE,metlife-stadium,"East Rutherford, NJ 07073",1 MetLife Stadium Drive,1587,NJ,America/New_York,14,TRUE,0,East Rutherford,US,MetLife Stadium,501,"East Rutherford, NJ",07073,MetLife Stadium,0.94873494,https://seatgeek.com/venues/metlife-stadium/tickets,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,4346996,,normal,2018-04-20T00:00:00,0.836,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T13:00:00,Falcons at Browns,Atlanta Falcons at Cleveland Browns,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:31,0.877,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,NA,NA,1174,NA,122.54,56,56,859,FALSE,2018-08-24T21:53:40Z,QRCODE,firstenergy-stadium-15,"Cleveland, OH 44114",100 Alfred Lerner Way,1123,OH,America/New_York,5,TRUE,0,Cleveland,US,FirstEnergy Stadium,510,"Cleveland, OH",44114,FirstEnergy Stadium,0.86852187,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,41.5065,-81.7,FALSE,2015-11-11T20:55:31Z,NONE
nfl,FALSE,4346912,,normal,2018-04-20T00:00:00,0.884,FALSE,FALSE,2018-11-11T18:00:00,2018-11-11T12:00:00,Dolphins at Packers,Miami Dolphins at Green Bay Packers,FALSE,2018-11-11T22:00:00,2018-04-20T00:47:13,0.935,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,NA,NA,659,NA,384.29,229,229,130,FALSE,2018-08-24T21:53:40Z,QRCODE,lambeau-field,"Green Bay, WI 54304",1265 Lombardi Avenue,1125,WI,America/Chicago,5,TRUE,0,Green Bay,US,Lambeau Field,658,"Green Bay, WI",54304,Lambeau Field,0.92909414,https://seatgeek.com/venues/lambeau-field/tickets,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
nfl,FALSE,4347130,,normal,2018-04-20T00:00:00,0.838,FALSE,FALSE,2018-11-11T21:05:00,2018-11-11T13:05:00,Chargers at Raiders,Los Angeles Chargers at Oakland Raiders,FALSE,2018-11-12T01:05:00,2018-04-20T00:47:56,0.887,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,NA,NA,497,NA,197.01,105,83,372,FALSE,2018-08-24T21:53:40Z,QRCODE,oakland-alameda-county-coliseum,"Oakland, CA 94621",7000 Coliseum Way,14,CA,America/Los_Angeles,8,TRUE,0,Oakland,US,Oakland-Alameda County Coliseum,807,"Oakland, CA",94621,Oakland-Alameda County Coliseum,0.7817843,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
nfl,FALSE,4346920,,normal,2018-04-20T00:00:00,0.86,FALSE,FALSE,2018-11-11T21:25:00,2018-11-11T13:25:00,Seahawks at Rams,Seattle Seahawks at Los Angeles Rams,FALSE,2018-11-12T01:25:00,2018-04-20T00:47:14,0.914,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,NA,NA,922,NA,206.43,67,67,547,FALSE,2018-08-24T21:53:40Z,QRCODE,los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",3911 S Figueroa St,51012,CA,America/Los_Angeles,9,TRUE,0,Los Angeles,US,Los Angeles Memorial Coliseum,0,"Los Angeles, CA",90037,Los Angeles Memorial Coliseum,0.86898464,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,34.0138,-118.288,FALSE,2018-08-23T17:59:28Z,QRCODE
concert,FALSE,4500554,,normal,2018-08-23T00:00:00,0.522,FALSE,FALSE,2018-11-12T00:00:00,2018-11-11T19:00:00,Alex G with Half Waif,Alex G with Half Waif,FALSE,2018-11-12T04:00:00,2018-08-23T20:13:51,0.464,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,TRUE,113,584,1,199.8,NA,102,10,NA,NA,NA,crowbar-2,"Tampa, FL 33605",1812 North 17th Street,3160,FL,America/New_York,31,TRUE,0,Tampa,US,Crowbar,539,"Tampa, FL",33605,Crowbar,0.42424366,https://seatgeek.com/venues/crowbar-2/tickets,27.9608,-82.4406,NA,NA,NA
nfl,FALSE,4347031,,normal,2018-04-20T00:00:00,0.911,FALSE,FALSE,2018-11-12T01:20:00,2018-11-11T20:20:00,Cowboys at Eagles,Dallas Cowboys at Philadelphia Eagles,FALSE,2018-11-12T05:20:00,2018-04-20T00:47:38,0.981,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,NA,NA,1346,NA,477.76,210,210,332,FALSE,2018-08-24T21:53:40Z,QRCODE,lincoln-financial-field,"Philadelphia, PA 19148",1020 Pattison Ave,330,PA,America/New_York,12,TRUE,0,Philadelphia,US,Lincoln Financial Field,504,"Philadelphia, PA",19148,Lincoln Financial Field,0.90542685999999994,https://seatgeek.com/venues/lincoln-financial-field/tickets,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,4347117,,normal,2018-04-20T00:00:00,0.882,FALSE,FALSE,2018-11-13T01:15:00,2018-11-12T17:15:00,Giants at 49ers,New York Giants at San Francisco 49ers,FALSE,2018-11-13T05:15:00,2018-04-20T00:47:54,0.944,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,NA,NA,2989,NA,166.44,56,56,1007,FALSE,2018-08-24T21:53:40Z,QRCODE,levi-s-stadium,"Santa Clara, CA 95054",4900 Marie P DeBartolo Way,58670,CA,America/Los_Angeles,11,TRUE,0,Santa Clara,US,Levi's Stadium,0,"Santa Clara, CA",95054,Levi's Stadium,0.95768774,https://seatgeek.com/venues/levi-s-stadium/tickets,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,4347126,,normal,2018-04-20T00:00:00,0.91,FALSE,FALSE,2018-11-16T01:20:00,2018-11-15T17:20:00,Packers at Seahawks,Green Bay Packers at Seattle Seahawks,FALSE,2018-11-16T05:20:00,2018-04-20T00:47:56,0.982,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,NA,NA,1460,NA,467.44,252,252,110,FALSE,2018-08-24T21:53:40Z,QRCODE,centurylink-field,"Seattle, WA 98134",800 Occidental Ave S,339,WA,America/Los_Angeles,8,TRUE,0,Seattle,US,CenturyLink Field,819,"Seattle, WA",98134,CenturyLink Field,0.87232786,https://seatgeek.com/venues/centurylink-field/tickets,47.6,-122.33,FALSE,2018-03-02T22:54:54Z,QRCODE
ncaa_football,FALSE,4281956,,normal,2018-02-28T00:00:00,0.476,FALSE,FALSE,2018-11-17T22:00:00,2018-11-17T16:00:00,South Alabama at Louisiana,South Alabama Jaguars at Louisiana Ragin Cajuns Football,FALSE,2018-11-18T02:00:00,2018-02-28T15:00:12,0.433,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956,NA,65,103,74,65.48572,53,56,105,NA,NA,NA,cajun-field,"Lafayette, LA 70506",201 Rhienhardt Drive,2796,LA,America/Chicago,4,TRUE,0,Lafayette,US,Cajun Field,642,"Lafayette, LA",70506,Cajun Field,0.43303972,https://seatgeek.com/venues/cajun-field/tickets,30.22,-92.04,NA,NA,NA
nfl,FALSE,4347068,,normal,2018-04-20T00:00:00,0.812,FALSE,FALSE,2018-11-18T18:00:00,2018-11-18T13:00:00,Bengals at Ravens,Cincinnati Bengals at Baltimore Ravens,FALSE,2018-11-18T22:00:00,2018-04-20T00:47:45,0.857,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,NA,NA,547,NA,134.48,45,45,541,FALSE,2018-08-24T21:53:40Z,QRCODE,m-t-bank-stadium,"Baltimore, MD 21230",1101 Russell St,1121,MD,America/New_York,6,TRUE,0,Baltimore,US,M&T Bank Stadium,512,"Baltimore, MD",21230,M&T Bank Stadium,0.8927189,https://seatgeek.com/venues/m-t-bank-stadium/tickets,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
