created_at,datetime_local,popularity,status,description,visible_until_utc,title,date_tbd,score,is_open,datetime_tbd,url,announce_date,time_tbd,id,datetime_utc,type,short_title,general_admission,lowest_price_good_deals,visible_listing_count,listing_count,lowest_price,median_price,average_price,highest_price,created_at,method,employee_only,city,popularity,timezone,country,name,num_upcoming_events,has_upcoming_events,postal_code,name_v2,extended_address,score,metro_code,url,id,state,address,slug,display_location,lat,lon,created_at,method,employee_only
2018-04-20T00:47:49,2018-09-30T13:00:00,0.918,normal,,2018-09-30T21:00:00,Miami Dolphins at New England Patriots,FALSE,0.959,FALSE,FALSE,https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092,2018-04-20T00:00:00,FALSE,4347092,2018-09-30T17:00:00,nfl,Dolphins at Patriots,NA,271,464,96,312,453,553.9375,2017,2018-08-24T20:51:36Z,QRCODE,FALSE,Foxborough,0,America/New_York,US,Gillette Stadium,17,TRUE,02035,Gillette Stadium,"Foxborough, MA 02035",0.8983344,506,https://seatgeek.com/venues/gillette-stadium/tickets,33,MA,1 Patriot Place,gillette-stadium,"Foxborough, MA",42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
2018-04-20T00:47:42,2018-09-30T13:00:00,0.883,normal,,2018-09-30T21:00:00,Cincinnati Bengals at Atlanta Falcons,FALSE,0.911,FALSE,FALSE,https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052,2018-04-20T00:00:00,FALSE,4347052,2018-09-30T17:00:00,nfl,Bengals at Falcons,NA,65,1027,821,75,185,211.94397,5974,2018-08-23T20:14:46Z,QRCODE,FALSE,Atlanta,0,America/New_York,US,Mercedes-Benz Stadium,20,TRUE,30313,Mercedes-Benz Stadium,"Atlanta, GA 30313",0.76958936,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,419590,GA,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
2018-04-20T00:47:51,2018-09-30T13:05:00,0.898,normal,,2018-10-01T00:05:00,Seattle Seahawks at Arizona Cardinals,FALSE,0.933,FALSE,FALSE,https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103,2018-04-20T00:00:00,FALSE,4347103,2018-09-30T20:05:00,nfl,Seahawks at Cardinals,NA,47,1091,689,47,106,151.52104,607,2018-09-05T19:57:48Z,QRCODE,FALSE,Glendale,0,America/Phoenix,US,State Farm Stadium,10,TRUE,85305,State Farm Stadium,"Glendale, AZ 85305",0.93402725,753,https://seatgeek.com/venues/state-farm-stadium/tickets,43,AZ,1 Cardinals Drive,state-farm-stadium,"Glendale, AZ",33.5294,-112.262,2015-12-21T17:26:05Z,NONE,FALSE
2018-04-20T01:04:25,2018-09-30T13:05:00,0.859,normal,,2018-10-01T00:05:00,Cleveland Browns at Oakland Raiders,FALSE,0.883,FALSE,FALSE,https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154,2018-04-20T00:00:00,FALSE,4347154,2018-09-30T20:05:00,nfl,Browns at Raiders,NA,85,600,396,85,187,184.2197,708,2018-08-24T20:56:48Z,QRCODE,FALSE,Oakland,0,America/Los_Angeles,US,Oakland-Alameda County Coliseum,26,TRUE,94621,Oakland-Alameda County Coliseum,"Oakland, CA 94621",0.7817843,807,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,14,CA,7000 Coliseum Way,oakland-alameda-county-coliseum,"Oakland, CA",37.7469,-122.201,2015-06-24T00:00:00Z,PDF417,FALSE
2018-04-20T00:47:52,2018-09-30T13:25:00,0.922,normal,,2018-10-01T00:25:00,San Francisco 49ers at Los Angeles Chargers,FALSE,0.963,FALSE,FALSE,https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112,2018-04-20T00:00:00,FALSE,4347112,2018-09-30T20:25:00,nfl,49ers at Chargers,NA,183,358,246,202,296,316.10162,800,2018-08-24T20:52:20Z,QRCODE,FALSE,Carson,0,America/Los_Angeles,US,StubHub Center,12,TRUE,90746,StubHub Center,"Carson, CA 90746",0.7228164,803,https://seatgeek.com/venues/stubhub-center/tickets,52,CA,18400 Avalon Blvd,stubhub-center,"Carson, CA",33.8643,-118.261,NA,NA,NA
2018-04-20T00:47:25,2018-09-30T16:25:00,0.913,normal,,2018-10-01T00:25:00,New Orleans Saints at New York Giants,FALSE,0.952,FALSE,FALSE,https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972,2018-04-20T00:00:00,FALSE,4346972,2018-09-30T20:25:00,nfl,Saints at Giants,NA,136,738,262,138,260,352.05725,1498,2018-08-24T20:47:31Z,QRCODE,FALSE,East Rutherford,0,America/New_York,US,MetLife Stadium,18,TRUE,07073,MetLife Stadium,"East Rutherford, NJ 07073",0.94873494,501,https://seatgeek.com/venues/metlife-stadium/tickets,1587,NJ,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
2018-04-20T00:47:47,2018-09-30T20:20:00,0.881,normal,,2018-10-01T04:20:00,Baltimore Ravens at Pittsburgh Steelers,FALSE,0.916,FALSE,FALSE,https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080,2018-04-20T00:00:00,FALSE,4347080,2018-10-01T00:20:00,nfl,Ravens at Steelers,NA,102,568,301,109,280,309.9834,997,2018-08-24T20:51:27Z,QRCODE,FALSE,Pittsburgh,0,America/New_York,US,Heinz Field,12,TRUE,15212,Heinz Field,"Pittsburgh, PA 15212",0.9033526,508,https://seatgeek.com/venues/heinz-field/tickets,1119,PA,100 Art Rooney Avenue,heinz-field,"Pittsburgh, PA",40.4468,-80.0158,2015-12-08T15:36:23Z,QRCODE_TM,FALSE
2018-04-20T01:04:05,2018-10-01T18:15:00,0.873,normal,,2018-10-02T04:15:00,Kansas City Chiefs at Denver Broncos,FALSE,0.905,FALSE,FALSE,https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139,2018-04-20T00:00:00,FALSE,4347139,2018-10-02T00:15:00,nfl,Chiefs at Broncos,NA,129,611,94,163,250,315.23404,835,2018-08-24T20:57:25Z,QRCODE,FALSE,Denver,0,America/Denver,US,Sports Authority Field at Mile High,7,TRUE,80204,Sports Authority Field at Mile High,"Denver, CO 80204",0.9028296,751,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1131,CO,1701 Bryant Street,sports-authority-field-at-mile-high,"Denver, CO",39.74,-105.02,2015-08-07T18:39:02Z,QRCODE_TM,FALSE
2018-04-20T00:47:50,2018-10-04T20:20:00,0.9,normal,,2018-10-05T04:20:00,Indianapolis Colts at New England Patriots,FALSE,0.949,FALSE,FALSE,https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096,2018-04-20T00:00:00,FALSE,4347096,2018-10-05T00:20:00,nfl,Colts at Patriots,NA,171,621,253,173,280,368.66006,1198,2018-08-24T21:03:24Z,QRCODE,FALSE,Foxborough,0,America/New_York,US,Gillette Stadium,17,TRUE,02035,Gillette Stadium,"Foxborough, MA 02035",0.8983344,506,https://seatgeek.com/venues/gillette-stadium/tickets,33,MA,1 Patriot Place,gillette-stadium,"Foxborough, MA",42.0906,-71.2674,2018-08-22T15:36:58Z,NONE,FALSE
2018-02-28T15:00:17,2018-10-06T15:30:00,0.493,normal,,2018-10-06T23:30:00,South Alabama Jaguars at Georgia Southern Eagles Football,FALSE,0.426,FALSE,FALSE,https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989,2018-02-28T00:00:00,FALSE,4281989,2018-10-06T19:30:00,ncaa_football,South Alabama at Georgia Southern,NA,NA,9,20,28,40,45.65,96,NA,NA,NA,Statesboro,0,America/New_York,US,Allen E. Paulson Stadium,4,TRUE,30460,Allen E. Paulson Stadium,"Statesboro, GA 30460",0.41380084,507,https://seatgeek.com/venues/allen-e-paulson-stadium/tickets,2352,GA,225 Lanier Drive,allen-e-paulson-stadium,"Statesboro, GA",32.4488,-81.7832,NA,NA,NA
2018-04-20T00:47:47,2018-10-07T13:00:00,0.88,normal,,2018-10-07T21:00:00,Atlanta Falcons at Pittsburgh Steelers,FALSE,0.927,FALSE,FALSE,https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079,2018-04-20T00:00:00,FALSE,4347079,2018-10-07T17:00:00,nfl,Falcons at Steelers,NA,155,506,314,155,351,792.1433,123594,2018-08-24T21:16:40Z,QRCODE,FALSE,Pittsburgh,0,America/New_York,US,Heinz Field,12,TRUE,15212,Heinz Field,"Pittsburgh, PA 15212",0.9033526,508,https://seatgeek.com/venues/heinz-field/tickets,1119,PA,100 Art Rooney Avenue,heinz-field,"Pittsburgh, PA",40.4468,-80.0158,2015-12-08T15:36:23Z,QRCODE_TM,FALSE
2018-04-20T00:47:38,2018-10-07T13:00:00,0.885,normal,,2018-10-07T21:00:00,New York Giants at Carolina Panthers,FALSE,0.935,FALSE,FALSE,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,2018-04-20T00:00:00,FALSE,4347032,2018-10-07T17:00:00,nfl,Giants at Panthers,NA,164,562,297,165,272,350.3266,1252,2018-08-24T21:15:58Z,QRCODE,FALSE,Charlotte,0,America/New_York,US,Bank of America Stadium,9,TRUE,28202,Bank of America Stadium,"Charlotte, NC 28202",0.8968222,517,https://seatgeek.com/venues/bank-of-america-stadium/tickets,1122,NC,800 South Mint Street,bank-of-america-stadium,"Charlotte, NC",35.2243,-80.8524,2015-09-25T18:23:51Z,QRCODE_TM,FALSE
2018-04-20T00:47:37,2018-10-07T13:00:00,0.889,normal,,2018-10-07T21:00:00,Green Bay Packers at Detroit Lions,FALSE,0.933,FALSE,FALSE,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,2018-04-20T00:00:00,FALSE,4347027,2018-10-07T17:00:00,nfl,Packers at Lions,NA,91,627,407,91,175,200.56265,611,2018-08-24T21:05:06Z,QRCODE,FALSE,Detroit,0,America/Detroit,US,Ford Field,9,TRUE,48226,Ford Field,"Detroit, MI 48226",0.9029952,505,https://seatgeek.com/venues/ford-field/tickets,346,MI,2000 Brush St.,ford-field,"Detroit, MI",42.34,-83.0459,2015-11-04T17:31:52Z,NONE,FALSE
2018-04-20T00:47:34,2018-10-07T13:00:00,0.902,normal,,2018-10-07T21:00:00,Denver Broncos at New York Jets,FALSE,0.957,FALSE,FALSE,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,2018-04-20T00:00:00,FALSE,4347011,2018-10-07T17:00:00,nfl,Broncos at Jets,NA,68,1133,737,66,149,199.38399,6049,2018-09-05T19:53:41Z,QRCODE,FALSE,East Rutherford,0,America/New_York,US,MetLife Stadium,18,TRUE,07073,MetLife Stadium,"East Rutherford, NJ 07073",0.94873494,501,https://seatgeek.com/venues/metlife-stadium/tickets,1587,NJ,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
2018-04-20T00:47:40,2018-10-07T13:00:00,0.837,normal,,2018-10-07T21:00:00,Miami Dolphins at Cincinnati Bengals,FALSE,0.873,FALSE,FALSE,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,2018-04-20T00:00:00,FALSE,4347043,2018-10-07T17:00:00,nfl,Dolphins at Bengals,NA,45,582,398,47,96,108.17337,453,2018-08-24T21:16:15Z,QRCODE,FALSE,Cincinnati,0,America/New_York,US,Paul Brown Stadium,7,TRUE,45202,Paul Brown Stadium,"Cincinnati, OH 45202",0.86166537,515,https://seatgeek.com/venues/paul-brown-stadium/tickets,1124,OH,1 Paul Brown Stadium,paul-brown-stadium,"Cincinnati, OH",39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
2018-04-20T00:47:28,2018-10-07T12:00:00,0.872,normal,,2018-10-07T21:00:00,Jacksonville Jaguars at Kansas City Chiefs,FALSE,0.918,FALSE,FALSE,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,2018-04-20T00:00:00,FALSE,4346983,2018-10-07T17:00:00,nfl,Jaguars at Chiefs,NA,45,1102,770,45,152,153.7052,649,2018-08-24T21:03:49Z,QRCODE,FALSE,Kansas City,0,America/Chicago,US,Arrowhead Stadium,9,TRUE,64129,Arrowhead Stadium,"Kansas City, MO 64129",0.8827867,616,https://seatgeek.com/venues/arrowhead-stadium/tickets,1128,MO,1 Arrowhead Drive,arrowhead-stadium,"Kansas City, MO",39.0489,-94.4839,2015-08-20T16:20:51Z,QRCODE_TM,FALSE
2018-04-20T00:47:31,2018-10-07T13:00:00,0.848,normal,,2018-10-07T21:00:00,Baltimore Ravens at Cleveland Browns,FALSE,0.883,FALSE,FALSE,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,2018-04-20T00:00:00,FALSE,4346999,2018-10-07T17:00:00,nfl,Ravens at Browns,NA,39,997,681,37,90,110.29222,640,2018-08-24T21:04:01Z,QRCODE,FALSE,Cleveland,0,America/New_York,US,FirstEnergy Stadium,7,TRUE,44114,FirstEnergy Stadium,"Cleveland, OH 44114",0.86852187,510,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,1123,OH,100 Alfred Lerner Way,firstenergy-stadium-15,"Cleveland, OH",41.5065,-81.7,2015-11-11T20:55:31Z,NONE,FALSE
2018-04-20T00:47:44,2018-10-07T13:00:00,0.84,normal,,2018-10-07T21:00:00,Tennessee Titans at Buffalo Bills,FALSE,0.875,FALSE,FALSE,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,2018-04-20T00:00:00,FALSE,4347063,2018-10-07T17:00:00,nfl,Titans at Bills,NA,57,1029,624,58,115,134.4391,598,2018-08-24T21:16:26Z,QRCODE,FALSE,Orchard Park,0,America/New_York,US,New Era Field,8,TRUE,14127,New Era Field,"Orchard Park, NY 14127",0.8815085,514,https://seatgeek.com/venues/new-era-field/tickets,1135,NY,1 Bills Drive,new-era-field,"Orchard Park, NY",42.7737,-78.7874,2015-08-12T16:52:53Z,QRCODE_TM,FALSE
2018-04-20T00:47:52,2018-10-07T13:05:00,0.898,normal,,2018-10-08T00:05:00,Oakland Raiders at Los Angeles Chargers,FALSE,0.953,FALSE,FALSE,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,2018-04-20T00:00:00,FALSE,4347111,2018-10-07T20:05:00,nfl,Raiders at Chargers,NA,241,439,397,241,324,366.2922,1053,2018-08-24T21:17:06Z,QRCODE,FALSE,Carson,0,America/Los_Angeles,US,StubHub Center,12,TRUE,90746,StubHub Center,"Carson, CA 90746",0.7228164,803,https://seatgeek.com/venues/stubhub-center/tickets,52,CA,18400 Avalon Blvd,stubhub-center,"Carson, CA",33.8643,-118.261,NA,NA,NA
2018-04-20T00:47:53,2018-10-07T13:25:00,0.858,normal,,2018-10-08T00:25:00,Arizona Cardinals at San Francisco 49ers,FALSE,0.903,FALSE,FALSE,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,2018-04-20T00:00:00,FALSE,4347115,2018-10-07T20:25:00,nfl,Cardinals at 49ers,NA,63,1623,986,64,171,185.33975,1791,2018-09-05T19:47:23Z,QRCODE,FALSE,Santa Clara,0,America/Los_Angeles,US,Levi's Stadium,13,TRUE,95054,Levi's Stadium,"Santa Clara, CA 95054",0.95768774,0,https://seatgeek.com/venues/levi-s-stadium/tickets,58670,CA,4900 Marie P DeBartolo Way,levi-s-stadium,"Santa Clara, CA",37.4023,-121.969,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:56,2018-10-07T13:25:00,0.871,normal,,2018-10-08T00:25:00,Los Angeles Rams at Seattle Seahawks,FALSE,0.918,FALSE,FALSE,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,2018-04-20T00:00:00,FALSE,4347128,2018-10-07T20:25:00,nfl,Rams at Seahawks,NA,175,419,176,175,356,379.33524,1019,2018-08-24T21:19:14Z,QRCODE,FALSE,Seattle,0,America/Los_Angeles,US,CenturyLink Field,18,TRUE,98134,CenturyLink Field,"Seattle, WA 98134",0.87232786,819,https://seatgeek.com/venues/centurylink-field/tickets,339,WA,800 Occidental Ave S,centurylink-field,"Seattle, WA",47.6,-122.33,2018-03-02T22:54:54Z,QRCODE,FALSE
2018-04-20T00:47:26,2018-10-07T16:25:00,0.898,normal,,2018-10-08T00:25:00,Minnesota Vikings at Philadelphia Eagles,FALSE,0.949,FALSE,FALSE,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,2018-04-20T00:00:00,FALSE,4346976,2018-10-07T20:25:00,nfl,Vikings at Eagles,NA,148,867,330,244,380,543.4667,14928,2018-08-24T21:03:38Z,QRCODE,FALSE,Philadelphia,0,America/New_York,US,Lincoln Financial Field,16,TRUE,19148,Lincoln Financial Field,"Philadelphia, PA 19148",0.90542685999999994,504,https://seatgeek.com/venues/lincoln-financial-field/tickets,330,PA,1020 Pattison Ave,lincoln-financial-field,"Philadelphia, PA",39.9046,-75.1675,2015-07-10T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:36,2018-10-07T19:20:00,0.91,normal,,2018-10-08T04:20:00,Dallas Cowboys at Houston Texans,FALSE,0.976,FALSE,FALSE,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,2018-04-20T00:00:00,FALSE,4347020,2018-10-08T00:20:00,nfl,Cowboys at Texans,NA,250,NA,423,250,NA,655.14,2388,2018-08-24T21:04:53Z,QRCODE,FALSE,Houston,0,America/Chicago,US,NRG Stadium,46,TRUE,77054,NRG Stadium,"Houston, TX 77054",0.8624192,618,https://seatgeek.com/venues/nrg-stadium/tickets,41,TX,1 Reliant Park,nrg-stadium,"Houston, TX",29.6847,-95.4107,2015-11-04T18:42:27Z,QRCODE_TM,FALSE
2018-08-03T16:01:06,2018-10-08T16:00:00,0.422,normal,,2018-10-09T00:00:00,Baltimore Ravens at A Purple Evening,FALSE,0.357,FALSE,FALSE,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,2018-08-03T00:00:00,FALSE,4474093,2018-10-08T20:00:00,sports,Baltimore Ravens at A Purple Evening,NA,NA,3,9,72,251,299.8889,569,2015-08-04T00:00:00Z,QRCODE_TM,FALSE,Baltimore,0,America/New_York,US,M&T Bank Stadium,8,TRUE,21230,M&T Bank Stadium,"Baltimore, MD 21230",0.8927189,512,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1121,MD,1101 Russell St,m-t-bank-stadium,"Baltimore, MD",39.2774,-76.623,2015-08-04T00:00:00Z,QRCODE_TM,FALSE
2018-04-20T00:47:25,2018-10-08T19:15:00,0.846,normal,,2018-10-09T04:15:00,Washington Redskins at New Orleans Saints,FALSE,0.885,TRUE,FALSE,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,2018-04-20T00:00:00,FALSE,4346971,2018-10-09T00:15:00,nfl,Redskins at Saints,NA,78,1431,1526,78,214,242.89253,5941,2018-05-29T20:38:55Z,QRCODE,FALSE,New Orleans,0,America/Chicago,US,Mercedes-Benz Superdome,18,TRUE,70112,Mercedes-Benz Superdome,"New Orleans, LA 70112",0.8966978,622,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,128,LA,1500 Sugar Bowl Drive,mercedes-benz-superdome,"New Orleans, LA",29.9515,-90.0786,2018-08-27T20:46:59Z,QRCODE_TM,FALSE
2018-04-20T00:47:14,2018-10-11T20:20:00,0.893,normal,,2018-10-12T04:20:00,Philadelphia Eagles at New York Giants,FALSE,0.958,FALSE,FALSE,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,2018-04-20T00:00:00,FALSE,4346917,2018-10-12T00:20:00,nfl,Eagles at Giants,NA,146,1037,452,150,266,347.86063,1558,2018-08-24T21:52:02Z,QRCODE,FALSE,East Rutherford,0,America/New_York,US,MetLife Stadium,18,TRUE,07073,MetLife Stadium,"East Rutherford, NJ 07073",0.94873494,501,https://seatgeek.com/venues/metlife-stadium/tickets,1587,NJ,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
2017-12-21T15:00:36,2018-10-13T16:00:00,0.528,normal,,2018-10-14T01:00:00,Alabama State Hornets at South Alabama Jaguars Football,FALSE,0.489,FALSE,FALSE,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,2017-12-21T00:00:00,FALSE,4192619,2018-10-13T21:00:00,ncaa_football,Alabama State at South Alabama,NA,27,9,20,27,35,50.95,124,NA,NA,NA,Mobile,0,America/Chicago,US,Ladd Peebles Stadium,7,TRUE,36604,Ladd Peebles Stadium,"Mobile, AL 36604",0.50177634,686,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,3716,AL,1621 Virginia St.,ladd-peebles-stadium,"Mobile, AL",30.6748,-88.0761,NA,NA,NA
2018-04-20T00:47:42,2018-10-14T13:00:00,0.86,normal,,2018-10-14T21:00:00,Tampa Bay Buccaneers at Atlanta Falcons,FALSE,0.906,FALSE,FALSE,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,2018-04-20T00:00:00,FALSE,4347051,2018-10-14T17:00:00,nfl,Buccaneers at Falcons,NA,70,1178,944,70,170,203.34216,1148,2018-08-24T21:53:35Z,QRCODE,FALSE,Atlanta,0,America/New_York,US,Mercedes-Benz Stadium,20,TRUE,30313,Mercedes-Benz Stadium,"Atlanta, GA 30313",0.76958936,0,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,419590,GA,441 M.L.K. Jr Dr NW,mercedes-benz-stadium,"Atlanta, GA",33.76,-84.4,2018-08-23T20:14:46Z,QRCODE,FALSE
2018-04-20T00:47:40,2018-10-14T13:00:00,0.844,normal,,2018-10-14T21:00:00,Pittsburgh Steelers at Cincinnati Bengals,FALSE,0.895,FALSE,FALSE,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,2018-04-20T00:00:00,FALSE,4347042,2018-10-14T17:00:00,nfl,Steelers at Bengals,NA,92,443,349,90,161,167.40974,677,2018-08-24T21:53:35Z,QRCODE,FALSE,Cincinnati,0,America/New_York,US,Paul Brown Stadium,7,TRUE,45202,Paul Brown Stadium,"Cincinnati, OH 45202",0.86166537,515,https://seatgeek.com/venues/paul-brown-stadium/tickets,1124,OH,1 Paul Brown Stadium,paul-brown-stadium,"Cincinnati, OH",39.0961,-84.5177,2015-10-09T16:14:37Z,QRCODE_TM,FALSE
2018-04-20T00:47:22,2018-10-14T13:00:00,0.876,normal,,2018-10-14T21:00:00,Indianapolis Colts at New York Jets,FALSE,0.936,FALSE,FALSE,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,2018-04-20T00:00:00,FALSE,4346961,2018-10-14T17:00:00,nfl,Colts at Jets,NA,56,1129,690,58,130,215.86232,6052,2018-08-24T21:52:02Z,QRCODE,FALSE,East Rutherford,0,America/New_York,US,MetLife Stadium,18,TRUE,07073,MetLife Stadium,"East Rutherford, NJ 07073",0.94873494,501,https://seatgeek.com/venues/metlife-stadium/tickets,1587,NJ,1 MetLife Stadium Drive,metlife-stadium,"East Rutherford, NJ",40.8142,-74.0737,2015-09-12T14:14:07Z,QRCODE_TM,FALSE
2018-04-20T00:47:47,2018-10-14T13:00:00,0.851,normal,,2018-10-14T21:00:00,Chicago Bears at Miami Dolphins,FALSE,0.907,FALSE,FALSE,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,2018-04-20T00:00:00,FALSE,4347081,2018-10-14T17:00:00,nfl,Bears at Dolphins,NA,85,858,116,105,226,343.6293,11537,2018-08-24T21:53:35Z,QRCODE,FALSE,Miami Gardens,0,America/New_York,US,Hard Rock Stadium,38,TRUE,33056,Hard Rock Stadium,"Miami Gardens, FL 33056",0.8378203,528,https://seatgeek.com/venues/hard-rock-stadium/tickets,29,FL,347 Don Shula Dr.,hard-rock-stadium,"Miami Gardens, FL",25.96,-80.24,2017-10-03T18:58:44Z,NONE,FALSE
2018-04-20T00:47:31,2018-10-14T13:00:00,0.842,normal,,2018-10-14T21:00:00,Los Angeles Chargers at Cleveland Browns,FALSE,0.885,FALSE,FALSE,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,2018-04-20T00:00:00,FALSE,4346998,2018-10-14T17:00:00,nfl,Chargers at Browns,NA,32,1151,880,33,77,92.675,675,2018-08-24T21:53:35Z,QRCODE,FALSE,Cleveland,0,America/New_York,US,FirstEnergy Stadium,7,TRUE,44114,FirstEnergy Stadium,"Cleveland, OH 44114",0.86852187,510,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,1123,OH,100 Alfred Lerner Way,firstenergy-stadium-15,"Cleveland, OH",41.5065,-81.7,2015-11-11T20:55:31Z,NONE,FALSE
2018-04-20T01:04:06,2018-10-14T12:00:00,0.861,normal,,2018-10-14T21:00:00,Arizona Cardinals at Minnesota Vikings,FALSE,0.909,FALSE,FALSE,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,2018-04-20T00:00:00,FALSE,4347145,2018-10-14T17:00:00,nfl,Cardinals at Vikings,NA,104,735,391,114,235,275.95142,1314,2018-08-24T21:53:38Z,QRCODE,FALSE,Minneapolis,0,America/Chicago,US,U.S. Bank Stadium,13,TRUE,55415,U.S. Bank Stadium,"Minneapolis, MN 55415",0.88524246,0,https://seatgeek.com/venues/u-s-bank-stadium/tickets,218451,MN,900 South 5th Street,u-s-bank-stadium,"Minneapolis, MN",44.97,-93.26,2018-08-22T15:34:15Z,NONE,FALSE
