time_tbd,date_tbd,datetime_tbd,short_title,description,popularity,status,type,announce_date,title,score,created_at,is_open,id,url,visible_until_utc,datetime_utc,datetime_local,general_admission,visible_listing_count,median_price,lowest_price_good_deals,average_price,highest_price,listing_count,lowest_price,created_at,employee_only,method,slug,popularity,postal_code,country,address,name,state,display_location,metro_code,timezone,score,has_upcoming_events,id,url,name_v2,extended_address,num_upcoming_events,city,lat,lon,created_at,employee_only,method
FALSE,FALSE,FALSE,Colts at Jets,,0.915,normal,nfl,2018-04-20T00:00:00,Indianapolis Colts at New York Jets,0.938,2018-04-20T00:47:22,FALSE,4346961,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T13:00:00,NA,1103,152,56,188.25114,974,653,64,2018-08-24T21:52:02Z,FALSE,QRCODE,metlife-stadium,0,07073,US,1 MetLife Stadium Drive,MetLife Stadium,NJ,"East Rutherford, NJ",501,America/New_York,0.94873494,TRUE,1587,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,"East Rutherford, NJ 07073",17,East Rutherford,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Buccaneers at Falcons,,0.909,normal,nfl,2018-04-20T00:00:00,Tampa Bay Buccaneers at Atlanta Falcons,0.926,2018-04-20T00:47:42,FALSE,4347051,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T13:00:00,NA,1153,178,73,206.93211,1150,928,73,2018-08-24T21:53:35Z,FALSE,QRCODE,mercedes-benz-stadium,0,30313,US,441 M.L.K. Jr Dr NW,Mercedes-Benz Stadium,GA,"Atlanta, GA",0,America/New_York,0.76958936,TRUE,419590,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Mercedes-Benz Stadium,"Atlanta, GA 30313",19,Atlanta,33.76,-84.4,2018-08-23T20:14:46Z,FALSE,QRCODE
FALSE,FALSE,FALSE,Bears at Dolphins,,0.895,normal,nfl,2018-04-20T00:00:00,Chicago Bears at Miami Dolphins,0.911,2018-04-20T00:47:47,FALSE,4347081,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T13:00:00,NA,873,237,86,358.87735,11472,106,106,2018-08-24T21:53:35Z,FALSE,QRCODE,hard-rock-stadium,0,33056,US,347 Don Shula Dr.,Hard Rock Stadium,FL,"Miami Gardens, FL",528,America/New_York,0.8378203,TRUE,29,https://seatgeek.com/venues/hard-rock-stadium/tickets,Hard Rock Stadium,"Miami Gardens, FL 33056",38,Miami Gardens,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
FALSE,FALSE,FALSE,Bills at Texans,,0.881,normal,nfl,2018-04-20T00:00:00,Buffalo Bills at Houston Texans,0.897,2018-04-20T00:47:36,FALSE,4347019,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T12:00:00,NA,1087,169,54,198.80698,716,487,55,2018-08-24T21:53:35Z,FALSE,QRCODE,nrg-stadium,0,77054,US,1 Reliant Park,NRG Stadium,TX,"Houston, TX",618,America/Chicago,0.8624192,TRUE,41,https://seatgeek.com/venues/nrg-stadium/tickets,NRG Stadium,"Houston, TX 77054",44,Houston,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Panthers at Redskins,,0.931,normal,nfl,2018-04-20T00:00:00,Carolina Panthers at Washington Redskins,0.956,2018-04-20T00:47:18,FALSE,4346942,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T13:00:00,NA,1027,175,98,199.77396,890,668,98,2018-08-24T21:52:02Z,FALSE,QRCODE,fedex-field,0,20785,US,1600 Fedex Way,FedEx Field,MD,"Landover, MD",511,America/New_York,0.9333444,TRUE,35,https://seatgeek.com/venues/fedex-field/tickets,FedEx Field,"Landover, MD 20785",7,Landover,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Cardinals at Vikings,,0.899,normal,nfl,2018-04-20T00:00:00,Arizona Cardinals at Minnesota Vikings,0.914,2018-04-20T01:04:06,FALSE,4347145,https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T12:00:00,NA,687,248,104,288.9174,1317,351,119,2018-08-24T21:53:38Z,FALSE,QRCODE,u-s-bank-stadium,0,55415,US,401 Chicago Avenue,U.S. Bank Stadium,MN,"Minneapolis, MN",0,America/Chicago,0.88524246,TRUE,218451,https://seatgeek.com/venues/u-s-bank-stadium/tickets,U.S. Bank Stadium,"Minneapolis, MN 55415",13,Minneapolis,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
FALSE,FALSE,FALSE,Chargers at Browns,,0.876,normal,nfl,2018-04-20T00:00:00,Los Angeles Chargers at Cleveland Browns,0.883,2018-04-20T00:47:31,FALSE,4346998,https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998,2018-10-14T21:00:00,2018-10-14T17:00:00,2018-10-14T13:00:00,NA,1166,77,32,93.64398,675,823,32,2018-08-24T21:53:35Z,FALSE,QRCODE,firstenergy-stadium-15,0,44114,US,100 Alfred Lerner Way,FirstEnergy Stadium,OH,"Cleveland, OH",510,America/New_York,0.86852187,TRUE,1123,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,FirstEnergy Stadium,"Cleveland, OH 44114",7,Cleveland,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
FALSE,FALSE,FALSE,Ravens at Titans,,0.859,normal,nfl,2018-04-20T00:00:00,Baltimore Ravens at Tennessee Titans,0.863,2018-04-20T00:47:30,FALSE,4346991,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,2018-10-14T23:25:00,2018-10-14T19:25:00,2018-10-14T15:25:00,NA,719,176,62,195.59297,723,398,63,2018-08-24T21:53:35Z,FALSE,QRCODE,nissan-stadium,0,37213,US,1 Titans Way,Nissan Stadium,TN,"Nashville, TN",659,America/New_York,0.8546275,TRUE,1126,https://seatgeek.com/venues/nissan-stadium/tickets,Nissan Stadium,"Nashville, TN 37213",14,Nashville,36.1665,-86.7713,2015-10-19T15:09:39Z,FALSE,NONE
FALSE,FALSE,FALSE,Rams at Broncos,,0.894,normal,nfl,2018-04-20T00:00:00,Los Angeles Rams at Denver Broncos,0.906,2018-04-20T01:04:04,FALSE,4347138,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,2018-10-15T00:05:00,2018-10-14T20:05:00,2018-10-14T14:05:00,NA,796,303,140,354.41574,1193,89,178,2018-08-24T21:53:38Z,FALSE,QRCODE,sports-authority-field-at-mile-high,0,80204,US,1701 Bryant Street,Sports Authority Field at Mile High,CO,"Denver, CO",751,America/Denver,0.9028296,TRUE,1131,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Sports Authority Field at Mile High,"Denver, CO 80204",6,Denver,39.74,-105.02,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Jaguars at Cowboys,,0.949,normal,nfl,2018-04-05T00:00:00,Jacksonville Jaguars at Dallas Cowboys,0.98,2018-04-05T23:08:47,TRUE,4327923,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,2018-10-15T00:25:00,2018-10-14T20:25:00,2018-10-14T15:25:00,NA,2182,264,27,335.8013,4366,2738,27,2018-04-17T22:02:33Z,FALSE,QRCODE,at-t-stadium,0,76011,US,1 AT&T Way,AT&T Stadium,TX,"Arlington, TX",623,America/Chicago,0.9751414,TRUE,4965,https://seatgeek.com/venues/at-t-stadium/tickets,AT&T Stadium,"Arlington, TX 76011",21,Arlington,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
FALSE,FALSE,FALSE,Chiefs at Patriots,,0.931,normal,nfl,2018-04-20T00:00:00,Kansas City Chiefs at New England Patriots,0.962,2018-04-20T00:47:50,FALSE,4347095,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,2018-10-15T04:20:00,2018-10-15T00:20:00,2018-10-14T20:20:00,NA,702,413,198,541.2598,1439,204,237,2018-08-24T21:53:35Z,FALSE,QRCODE,gillette-stadium,0,02035,US,1 Patriot Place,Gillette Stadium,MA,"Foxborough, MA",506,America/New_York,0.8983344,TRUE,33,https://seatgeek.com/venues/gillette-stadium/tickets,Gillette Stadium,"Foxborough, MA 02035",15,Foxborough,42.0906,-71.2674,2018-08-22T15:36:58Z,FALSE,NONE
FALSE,FALSE,FALSE,49ers at Packers,,0.925,normal,nfl,2018-04-20T00:00:00,San Francisco 49ers at Green Bay Packers,0.955,2018-04-20T00:47:13,FALSE,4346914,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,2018-10-16T04:15:00,2018-10-16T00:15:00,2018-10-15T19:15:00,NA,581,328,166,332.15442,719,136,166,2018-08-24T21:53:38Z,FALSE,QRCODE,lambeau-field,0,54304,US,1265 Lombardi Avenue,Lambeau Field,WI,"Green Bay, WI",658,America/Chicago,0.92909414,TRUE,1125,https://seatgeek.com/venues/lambeau-field/tickets,Lambeau Field,"Green Bay, WI 54304",6,Green Bay,44.5013,-88.0622,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Broncos at Cardinals,,0.91,normal,nfl,2018-04-20T00:00:00,Denver Broncos at Arizona Cardinals,0.939,2018-04-20T00:47:51,FALSE,4347102,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,2018-10-19T04:20:00,2018-10-19T00:20:00,2018-10-18T17:20:00,NA,896,133,55,171.1503,668,499,55,2018-08-24T21:53:38Z,FALSE,QRCODE,state-farm-stadium,0,85305,US,1 Cardinals Drive,State Farm Stadium,AZ,"Glendale, AZ",753,America/Phoenix,0.93402725,TRUE,43,https://seatgeek.com/venues/state-farm-stadium/tickets,State Farm Stadium,"Glendale, AZ 85305",10,Glendale,33.5294,-112.262,2015-12-21T17:26:05Z,FALSE,NONE
FALSE,FALSE,FALSE,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,,0.525,normal,nfl,2018-08-01T00:00:00,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,0.44,2018-08-01T16:01:33,FALSE,4471322,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322,2018-10-21T03:30:00,2018-10-20T23:30:00,2018-10-20T18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-24T21:53:38Z,FALSE,QRCODE,asu-convocation-center-1,0,72401,US,217 Olympic Drive,ASU Convocation Center,AR,"Jonesboro, AR",734,America/Chicago,0.5808074,TRUE,4081,https://seatgeek.com/venues/asu-convocation-center-1/tickets,ASU Convocation Center,"Jonesboro, AR 72401",32,Jonesboro,35.8438,-90.6691,NA,NA,NA
FALSE,FALSE,FALSE,Bills at Colts,,0.865,normal,nfl,2018-04-20T00:00:00,Buffalo Bills at Indianapolis Colts,0.878,2018-04-20T00:47:22,FALSE,4346960,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,1024,86,34,109.99085,879,656,34,2018-08-24T21:53:38Z,FALSE,QRCODE,lucas-oil-stadium,0,46225,US,500 South Capitol Avenue,Lucas Oil Stadium,IN,"Indianapolis, IN",527,America/Indiana/Indianapolis,0.9071682,TRUE,1130,https://seatgeek.com/venues/lucas-oil-stadium/tickets,Lucas Oil Stadium,"Indianapolis, IN 46225",12,Indianapolis,39.7601,-86.1639,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Patriots at Bears,,0.941,normal,nfl,2018-04-20T00:00:00,New England Patriots at Chicago Bears,0.984,2018-04-20T00:47:33,FALSE,4347008,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T12:00:00,NA,613,567,266,613.09875,1132,81,266,2018-08-24T21:53:38Z,FALSE,QRCODE,soldier-field,0,60605,US,1410 S. Museum Campus Drive,Soldier Field,IL,"Chicago, IL",602,America/Chicago,0.940013,TRUE,31,https://seatgeek.com/venues/soldier-field/tickets,Soldier Field,"Chicago, IL 60605",11,Chicago,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
FALSE,FALSE,FALSE,Vikings at Jets,,0.92,normal,nfl,2018-04-20T00:00:00,Minnesota Vikings at New York Jets,0.958,2018-04-20T00:47:26,FALSE,4346975,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,949,177,71,218.11247,1062,489,74,2018-08-24T21:53:38Z,FALSE,QRCODE,metlife-stadium,0,07073,US,1 MetLife Stadium Drive,MetLife Stadium,NJ,"East Rutherford, NJ",501,America/New_York,0.94873494,TRUE,1587,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,"East Rutherford, NJ 07073",17,East Rutherford,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Lions at Dolphins,,0.87,normal,nfl,2018-04-20T00:00:00,Detroit Lions at Miami Dolphins,0.893,2018-04-20T00:47:47,FALSE,4347084,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,961,136,51,150.51462,902,171,52,2018-08-24T21:53:38Z,FALSE,QRCODE,hard-rock-stadium,0,33056,US,347 Don Shula Dr.,Hard Rock Stadium,FL,"Miami Gardens, FL",528,America/New_York,0.8378203,TRUE,29,https://seatgeek.com/venues/hard-rock-stadium/tickets,Hard Rock Stadium,"Miami Gardens, FL 33056",38,Miami Gardens,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
FALSE,FALSE,FALSE,Browns at Buccaneers,,0.864,normal,nfl,2018-04-20T00:00:00,Cleveland Browns at Tampa Bay Buccaneers,0.886,2018-04-20T00:47:16,FALSE,4346931,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,371,173,79,251.56522,649,23,137,2018-08-24T21:53:38Z,FALSE,QRCODE,raymond-james-stadium,0,33607,US,4201 North Dale Mabry Highway,Raymond James Stadium,FL,"Tampa, FL",539,America/New_York,0.86513025,TRUE,39,https://seatgeek.com/venues/raymond-james-stadium/tickets,Raymond James Stadium,"Tampa, FL 33607",14,Tampa,27.9753,-82.5034,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Panthers at Eagles,,0.923,normal,nfl,2018-04-20T00:00:00,Carolina Panthers at Philadelphia Eagles,0.959,2018-04-20T00:47:39,FALSE,4347036,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,926,394,156,434.9008,3680,383,189,2018-08-24T21:53:38Z,FALSE,QRCODE,lincoln-financial-field,0,19148,US,1020 Pattison Ave,Lincoln Financial Field,PA,"Philadelphia, PA",504,America/New_York,0.90542685999999994,TRUE,330,https://seatgeek.com/venues/lincoln-financial-field/tickets,Lincoln Financial Field,"Philadelphia, PA 19148",16,Philadelphia,39.9046,-75.1675,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Bengals at Chiefs,,0.886,normal,nfl,2018-04-20T00:00:00,Cincinnati Bengals at Kansas City Chiefs,0.912,2018-04-20T00:47:27,FALSE,4346982,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T12:00:00,NA,1109,129,45,137.8136,604,971,45,2018-08-24T21:53:38Z,FALSE,QRCODE,arrowhead-stadium,0,64129,US,1 Arrowhead Drive,Arrowhead Stadium,MO,"Kansas City, MO",616,America/Chicago,0.8827867,TRUE,1128,https://seatgeek.com/venues/arrowhead-stadium/tickets,Arrowhead Stadium,"Kansas City, MO 64129",9,Kansas City,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Texans at Jaguars,,0.821,normal,nfl,2018-04-20T00:00:00,Houston Texans at Jacksonville Jaguars,0.83,2018-04-20T00:47:19,FALSE,4346948,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,2018-10-21T21:00:00,2018-10-21T17:00:00,2018-10-21T13:00:00,NA,865,96,46,123.76719,588,640,46,2018-08-24T21:53:38Z,FALSE,QRCODE,everbank-field,0,32202,US,1 Everbank Field Dr,EverBank Field,FL,"Jacksonville, FL",561,America/New_York,0.83759147,TRUE,5178,https://seatgeek.com/venues/everbank-field/tickets,EverBank Field,"Jacksonville, FL 32202",9,Jacksonville,30.3239,-81.6373,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Saints at Ravens,,0.863,normal,nfl,2018-04-20T00:00:00,New Orleans Saints at Baltimore Ravens,0.883,2018-04-20T00:47:45,FALSE,4347071,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,2018-10-22T00:05:00,2018-10-21T20:05:00,2018-10-21T16:05:00,NA,1016,127,58,154.74313,609,510,58,2018-08-24T21:53:38Z,FALSE,QRCODE,m-t-bank-stadium,0,21230,US,1101 Russell St,M&T Bank Stadium,MD,"Baltimore, MD",512,America/New_York,0.8927189,TRUE,1121,https://seatgeek.com/venues/m-t-bank-stadium/tickets,M&T Bank Stadium,"Baltimore, MD 21230",8,Baltimore,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Cowboys at Redskins,,0.954,normal,nfl,2018-04-20T00:00:00,Dallas Cowboys at Washington Redskins,0.997,2018-04-20T00:47:18,FALSE,4346941,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,2018-10-22T00:25:00,2018-10-21T20:25:00,2018-10-21T16:25:00,NA,1099,319,185,354.1188,1177,707,191,2018-08-24T21:53:38Z,FALSE,QRCODE,fedex-field,0,20785,US,1600 Fedex Way,FedEx Field,MD,"Landover, MD",511,America/New_York,0.9333444,TRUE,35,https://seatgeek.com/venues/fedex-field/tickets,FedEx Field,"Landover, MD 20785",7,Landover,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Rams at 49ers,,0.907,normal,nfl,2018-04-20T00:00:00,Los Angeles Rams at San Francisco 49ers,0.943,2018-04-20T00:47:54,FALSE,4347118,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,2018-10-22T04:20:00,2018-10-22T00:20:00,2018-10-21T17:20:00,NA,1039,223,109,258.18903,2989,857,109,2018-08-24T21:53:38Z,FALSE,QRCODE,levi-s-stadium,0,95054,US,4900 Marie P DeBartolo Way,Levi's Stadium,CA,"Santa Clara, CA",0,America/Los_Angeles,0.95768774,TRUE,58670,https://seatgeek.com/venues/levi-s-stadium/tickets,Levi's Stadium,"Santa Clara, CA 95054",12,Santa Clara,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Giants at Falcons,,0.923,normal,nfl,2018-04-20T00:00:00,New York Giants at Atlanta Falcons,0.963,2018-04-20T00:47:42,FALSE,4347050,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,2018-10-23T04:15:00,2018-10-23T00:15:00,2018-10-22T20:15:00,NA,937,296,122,499.98846,123856,693,128,2018-08-24T21:53:38Z,FALSE,QRCODE,mercedes-benz-stadium,0,30313,US,441 M.L.K. Jr Dr NW,Mercedes-Benz Stadium,GA,"Atlanta, GA",0,America/New_York,0.76958936,TRUE,419590,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Mercedes-Benz Stadium,"Atlanta, GA 30313",19,Atlanta,33.76,-84.4,2018-08-23T20:14:46Z,FALSE,QRCODE
FALSE,FALSE,FALSE,Troy at South Alabama,,0.404,normal,ncaa_football,2018-02-28T00:00:00,Troy Trojans at South Alabama Jaguars Football,0.287,2018-02-28T15:00:17,FALSE,4281985,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,2018-10-24T04:00:00,2018-10-24T00:00:00,2018-10-23T19:00:00,NA,11,42,26,45.310345,93,29,26,NA,NA,NA,ladd-peebles-stadium,0,36604,US,1621 Virginia St.,Ladd Peebles Stadium,AL,"Mobile, AL",686,America/Chicago,0.50177634,TRUE,3716,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,Ladd Peebles Stadium,"Mobile, AL 36604",6,Mobile,30.6748,-88.0761,NA,NA,NA
FALSE,FALSE,FALSE,Dolphins at Texans,,0.859,normal,nfl,2018-04-20T00:00:00,Miami Dolphins at Houston Texans,0.891,2018-04-20T00:47:36,FALSE,4347018,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,2018-10-26T04:20:00,2018-10-26T00:20:00,2018-10-25T19:20:00,NA,1031,137,42,175.1273,1009,487,42,2018-08-24T21:53:38Z,FALSE,QRCODE,nrg-stadium,0,77054,US,1 Reliant Park,NRG Stadium,TX,"Houston, TX",618,America/Chicago,0.8624192,TRUE,41,https://seatgeek.com/venues/nrg-stadium/tickets,NRG Stadium,"Houston, TX 77054",44,Houston,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Buccaneers at Bengals,,0.859,normal,nfl,2018-04-20T00:00:00,Tampa Bay Buccaneers at Cincinnati Bengals,0.887,2018-04-20T00:47:40,FALSE,4347041,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T13:00:00,NA,918,90,40,99.9088,332,614,40,2018-08-24T21:53:39Z,FALSE,QRCODE,paul-brown-stadium,0,45202,US,1 Paul Brown Stadium,Paul Brown Stadium,OH,"Cincinnati, OH",515,America/New_York,0.86166537,TRUE,1124,https://seatgeek.com/venues/paul-brown-stadium/tickets,Paul Brown Stadium,"Cincinnati, OH 45202",7,Cincinnati,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Seahawks at Lions,,0.904,normal,nfl,2018-04-20T00:00:00,Seattle Seahawks at Detroit Lions,0.938,2018-04-20T00:47:37,FALSE,4347026,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T13:00:00,NA,785,140,68,171.03697,2406,514,71,2018-08-24T21:53:39Z,FALSE,QRCODE,ford-field,0,48226,US,2000 Brush St.,Ford Field,MI,"Detroit, MI",505,America/Detroit,0.9029952,TRUE,346,https://seatgeek.com/venues/ford-field/tickets,Ford Field,"Detroit, MI 48226",9,Detroit,42.34,-83.0459,2015-11-04T17:31:52Z,FALSE,NONE
FALSE,FALSE,FALSE,Redskins at Giants,,0.902,normal,nfl,2018-04-20T00:00:00,Washington Redskins at New York Giants,0.946,2018-04-20T00:47:17,FALSE,4346940,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T13:00:00,NA,995,232,125,291.00754,1497,531,126,2018-08-24T21:53:39Z,FALSE,QRCODE,metlife-stadium,0,07073,US,1 MetLife Stadium Drive,MetLife Stadium,NJ,"East Rutherford, NJ",501,America/New_York,0.94873494,TRUE,1587,https://seatgeek.com/venues/metlife-stadium/tickets,MetLife Stadium,"East Rutherford, NJ 07073",17,East Rutherford,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Ravens at Panthers,,0.875,normal,nfl,2018-04-20T00:00:00,Baltimore Ravens at Carolina Panthers,0.908,2018-04-20T00:47:45,FALSE,4347070,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T13:00:00,NA,826,173,86,221.86226,684,363,86,2018-08-24T21:53:39Z,FALSE,QRCODE,bank-of-america-stadium,0,28202,US,800 South Mint Street,Bank of America Stadium,NC,"Charlotte, NC",517,America/New_York,0.8968222,TRUE,1122,https://seatgeek.com/venues/bank-of-america-stadium/tickets,Bank of America Stadium,"Charlotte, NC 28202",9,Charlotte,35.2243,-80.8524,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
FALSE,FALSE,FALSE,Browns at Steelers,,0.889,normal,nfl,2018-04-20T00:00:00,Cleveland Browns at Pittsburgh Steelers,0.924,2018-04-20T00:47:46,FALSE,4347078,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,2018-10-28T21:00:00,2018-10-28T17:00:00,2018-10-28T13:00:00,NA,822,241,125,288.10464,1140,344,125,2018-08-24T21:53:39Z,FALSE,QRCODE,heinz-field,0,15212,US,100 Art Rooney Avenue,Heinz Field,PA,"Pittsburgh, PA",508,America/New_York,0.9033526,TRUE,1119,https://seatgeek.com/venues/heinz-field/tickets,Heinz Field,"Pittsburgh, PA 15212",10,Pittsburgh,40.4468,-80.0158,2015-12-08T15:36:23Z,FALSE,QRCODE_TM
