description,time_tbd,id,visible_until_utc,announce_date,datetime_utc,short_title,created_at,status,datetime_local,popularity,type,date_tbd,title,score,datetime_tbd,url,is_open,general_admission,listing_count,median_price,visible_listing_count,highest_price,lowest_price,average_price,lowest_price_good_deals,created_at,employee_only,method,id,has_upcoming_events,country,state,metro_code,slug,score,display_location,extended_address,popularity,postal_code,city,timezone,num_upcoming_events,name_v2,name,url,address,lat,lon,created_at,employee_only,method
,FALSE,4347071,2018-10-22T00:05:00,2018-04-20T00:00:00,2018-10-21T20:05:00,Saints at Ravens,2018-04-20T00:47:45,normal,2018-10-21T16:05:00,0.861,nfl,FALSE,New Orleans Saints at Baltimore Ravens,0.883,FALSE,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,FALSE,NA,462,129,939,608,66,156.79654,59,2018-08-24T21:53:38Z,FALSE,QRCODE,1121,TRUE,US,MD,512,m-t-bank-stadium,0.8927189,"Baltimore, MD","Baltimore, MD 21230",0,21230,Baltimore,America/New_York,8,M&T Bank Stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4346941,2018-10-22T00:25:00,2018-04-20T00:00:00,2018-10-21T20:25:00,Cowboys at Redskins,2018-04-20T00:47:18,normal,2018-10-21T16:25:00,0.949,nfl,FALSE,Dallas Cowboys at Washington Redskins,0.992,FALSE,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,FALSE,NA,629,314,1099,1093,185,353.27344,183,2018-08-24T21:53:38Z,FALSE,QRCODE,35,TRUE,US,MD,511,fedex-field,0.9333444,"Landover, MD","Landover, MD 20785",0,20785,Landover,America/New_York,7,FedEx Field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
,FALSE,4347118,2018-10-22T04:20:00,2018-04-20T00:00:00,2018-10-22T00:20:00,Rams at 49ers,2018-04-20T00:47:54,normal,2018-10-21T17:20:00,0.911,nfl,FALSE,Los Angeles Rams at San Francisco 49ers,0.95,FALSE,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,FALSE,NA,764,221,1015,2994,108,253.74738,108,2018-08-24T21:53:38Z,FALSE,QRCODE,58670,TRUE,US,CA,0,levi-s-stadium,0.95768774,"Santa Clara, CA","Santa Clara, CA 95054",0,95054,Santa Clara,America/Los_Angeles,13,Levi's Stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4347050,2018-10-23T04:15:00,2018-04-20T00:00:00,2018-10-23T00:15:00,Giants at Falcons,2018-04-20T00:47:42,normal,2018-10-22T20:15:00,0.906,nfl,FALSE,New York Giants at Atlanta Falcons,0.94,FALSE,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,FALSE,NA,742,301,922,1978,127,322.92856,121,2018-08-24T21:53:38Z,FALSE,QRCODE,419590,TRUE,US,GA,0,mercedes-benz-stadium,0.76958936,"Atlanta, GA","Atlanta, GA 30313",0,30313,Atlanta,America/New_York,20,Mercedes-Benz Stadium,Mercedes-Benz Stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,441 M.L.K. Jr Dr NW,33.76,-84.4,2018-08-23T20:14:46Z,FALSE,QRCODE
,FALSE,4281985,2018-10-24T04:00:00,2018-02-28T00:00:00,2018-10-24T00:00:00,Troy at South Alabama,2018-02-28T15:00:17,normal,2018-10-23T19:00:00,0.35,ncaa_football,FALSE,Troy Trojans at South Alabama Jaguars Football,0.224,FALSE,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,FALSE,NA,29,36,11,93,26,43.689655,26,NA,NA,NA,3716,TRUE,US,AL,686,ladd-peebles-stadium,0.50177634,"Mobile, AL","Mobile, AL 36604",0,36604,Mobile,America/Chicago,5,Ladd Peebles Stadium,Ladd Peebles Stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,30.6748,-88.0761,NA,NA,NA
,FALSE,4347018,2018-10-26T04:20:00,2018-04-20T00:00:00,2018-10-26T00:20:00,Dolphins at Texans,2018-04-20T00:47:36,normal,2018-10-25T19:20:00,0.861,nfl,FALSE,Miami Dolphins at Houston Texans,0.894,FALSE,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,FALSE,NA,468,135,944,715,42,169.1453,42,2018-08-24T21:53:38Z,FALSE,QRCODE,41,TRUE,US,TX,618,nrg-stadium,0.8624192,"Houston, TX","Houston, TX 77054",0,77054,Houston,America/Chicago,47,NRG Stadium,NRG Stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,29.6847,-95.4107,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
,FALSE,4347026,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Seahawks at Lions,2018-04-20T00:47:37,normal,2018-10-28T13:00:00,0.895,nfl,FALSE,Seattle Seahawks at Detroit Lions,0.927,FALSE,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,FALSE,NA,525,141,825,2403,66,167.8838,42,2018-08-24T21:53:39Z,FALSE,QRCODE,346,TRUE,US,MI,505,ford-field,0.9029952,"Detroit, MI","Detroit, MI 48226",0,48226,Detroit,America/Detroit,11,Ford Field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,42.34,-83.0459,2015-11-04T17:31:52Z,FALSE,NONE
,FALSE,4347041,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Buccaneers at Bengals,2018-04-20T00:47:40,normal,2018-10-28T13:00:00,0.845,nfl,FALSE,Tampa Bay Buccaneers at Cincinnati Bengals,0.87,FALSE,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,FALSE,NA,592,89,928,333,40,99.0946,40,2018-08-24T21:53:39Z,FALSE,QRCODE,1124,TRUE,US,OH,515,paul-brown-stadium,0.86166537,"Cincinnati, OH","Cincinnati, OH 45202",0,45202,Cincinnati,America/New_York,7,Paul Brown Stadium,Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,39.0961,-84.5177,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
,FALSE,4347070,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Ravens at Panthers,2018-04-20T00:47:45,normal,2018-10-28T13:00:00,0.874,nfl,FALSE,Baltimore Ravens at Carolina Panthers,0.908,FALSE,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,FALSE,NA,365,166,836,588,90,214.5726,83,2018-08-24T21:53:39Z,FALSE,QRCODE,1122,TRUE,US,NC,517,bank-of-america-stadium,0.8968222,"Charlotte, NC","Charlotte, NC 28202",0,28202,Charlotte,America/New_York,9,Bank of America Stadium,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,35.2243,-80.8524,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
,FALSE,4346940,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Redskins at Giants,2018-04-20T00:47:17,normal,2018-10-28T13:00:00,0.901,nfl,FALSE,Washington Redskins at New York Giants,0.945,FALSE,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,FALSE,NA,529,233,968,1497,133,291.724,133,2018-08-24T21:53:39Z,FALSE,QRCODE,1587,TRUE,US,NJ,501,metlife-stadium,0.94873494,"East Rutherford, NJ","East Rutherford, NJ 07073",0,07073,East Rutherford,America/New_York,16,MetLife Stadium,MetLife Stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,40.8142,-74.0737,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
,FALSE,4347078,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Browns at Steelers,2018-04-20T00:47:46,normal,2018-10-28T13:00:00,0.882,nfl,FALSE,Cleveland Browns at Pittsburgh Steelers,0.916,FALSE,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,FALSE,NA,301,243,679,1140,117,291.1761,116,2018-08-24T21:53:39Z,FALSE,QRCODE,1119,TRUE,US,PA,508,heinz-field,0.9033526,"Pittsburgh, PA","Pittsburgh, PA 15212",0,15212,Pittsburgh,America/New_York,10,Heinz Field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,40.4468,-80.0158,2015-12-08T15:36:23Z,FALSE,QRCODE_TM
,FALSE,4346981,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Broncos at Chiefs,2018-04-20T00:47:27,normal,2018-10-28T12:00:00,0.89,nfl,FALSE,Denver Broncos at Kansas City Chiefs,0.929,FALSE,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,FALSE,NA,866,177,1055,844,94,199.52887,94,2018-08-24T21:53:39Z,FALSE,QRCODE,1128,TRUE,US,MO,616,arrowhead-stadium,0.8827867,"Kansas City, MO","Kansas City, MO 64129",0,64129,Kansas City,America/Chicago,9,Arrowhead Stadium,Arrowhead Stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,39.0489,-94.4839,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
,FALSE,4347007,2018-10-28T21:00:00,2018-04-20T00:00:00,2018-10-28T17:00:00,Jets at Bears,2018-04-20T00:47:33,normal,2018-10-28T12:00:00,0.885,nfl,FALSE,New York Jets at Chicago Bears,0.923,FALSE,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,FALSE,NA,120,287,815,1196,132,315.91666,132,2018-08-24T21:53:39Z,FALSE,QRCODE,31,TRUE,US,IL,602,soldier-field,0.940013,"Chicago, IL","Chicago, IL 60605",0,60605,Chicago,America/Chicago,10,Soldier Field,Soldier Field,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,41.8623,-87.6159,2018-06-02T00:44:08Z,FALSE,NONE
,FALSE,4347153,2018-10-29T00:05:00,2018-04-20T00:00:00,2018-10-28T20:05:00,Colts at Raiders,2018-04-20T01:04:25,normal,2018-10-28T13:05:00,0.856,nfl,FALSE,Indianapolis Colts at Oakland Raiders,0.886,FALSE,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,FALSE,NA,526,174,833,588,84,184.24715,79,2018-08-24T21:53:39Z,FALSE,QRCODE,14,TRUE,US,CA,807,oakland-alameda-county-coliseum,0.7817843,"Oakland, CA","Oakland, CA 94621",0,94621,Oakland,America/Los_Angeles,22,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,37.7469,-122.201,2015-06-24T00:00:00Z,FALSE,PDF417
,FALSE,4346921,2018-10-29T00:25:00,2018-04-20T00:00:00,2018-10-28T20:25:00,Packers at Rams,2018-04-20T00:47:14,normal,2018-10-28T13:25:00,0.917,nfl,FALSE,Green Bay Packers at Los Angeles Rams,0.964,FALSE,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,FALSE,NA,480,532,1098,126738,292,860.3771,244,2018-08-24T21:53:39Z,FALSE,QRCODE,51012,TRUE,US,CA,0,los-angeles-memorial-coliseum-1,0.86898464,"Los Angeles, CA","Los Angeles, CA 90037",0,90037,Los Angeles,America/Los_Angeles,10,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,34.0138,-118.288,2018-08-23T17:59:28Z,FALSE,QRCODE
,FALSE,4347101,2018-10-29T00:25:00,2018-04-20T00:00:00,2018-10-28T20:25:00,49ers at Cardinals,2018-04-20T00:47:51,normal,2018-10-28T13:25:00,0.893,nfl,FALSE,San Francisco 49ers at Arizona Cardinals,0.926,FALSE,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,FALSE,NA,791,113,1136,668,40,140.41592,40,2018-08-24T21:53:39Z,FALSE,QRCODE,43,TRUE,US,AZ,753,state-farm-stadium,0.93402725,"Glendale, AZ","Glendale, AZ 85305",0,85305,Glendale,America/Phoenix,10,State Farm Stadium,State Farm Stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,33.5294,-112.262,2015-12-21T17:26:05Z,FALSE,NONE
,FALSE,4347136,2018-10-29T04:20:00,2018-04-20T00:00:00,2018-10-29T00:20:00,Saints at Vikings,2018-04-20T01:04:04,normal,2018-10-28T19:20:00,0.892,nfl,FALSE,New Orleans Saints at Minnesota Vikings,0.926,FALSE,https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136,FALSE,NA,470,286,848,2402,132,332.98935,130,2018-08-24T21:53:39Z,FALSE,QRCODE,218451,TRUE,US,MN,0,u-s-bank-stadium,0.88524246,"Minneapolis, MN","Minneapolis, MN 55415",0,55415,Minneapolis,America/Chicago,14,U.S. Bank Stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
,FALSE,4347062,2018-10-30T04:15:00,2018-04-20T00:00:00,2018-10-30T00:15:00,Patriots at Bills,2018-04-20T00:47:44,normal,2018-10-29T20:15:00,0.886,nfl,FALSE,New England Patriots at Buffalo Bills,0.927,FALSE,https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062,FALSE,NA,963,162,1149,124052,92,311.8318,92,2018-08-24T21:53:39Z,FALSE,QRCODE,1135,TRUE,US,NY,514,new-era-field,0.8815085,"Orchard Park, NY","Orchard Park, NY 14127",0,14127,Orchard Park,America/New_York,7,New Era Field,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,42.7737,-78.7874,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
,FALSE,4347131,2018-11-02T04:20:00,2018-04-20T00:00:00,2018-11-02T00:20:00,Raiders at 49ers,2018-04-20T00:47:57,normal,2018-11-01T17:20:00,0.931,nfl,FALSE,Oakland Raiders at San Francisco 49ers,0.987,FALSE,https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131,FALSE,NA,722,495,971,3066,266,536.33655,266,2018-08-24T21:53:39Z,FALSE,QRCODE,58670,TRUE,US,CA,0,levi-s-stadium,0.95768774,"Santa Clara, CA","Santa Clara, CA 95054",0,95054,Santa Clara,America/Los_Angeles,13,Levi's Stadium,Levi's Stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,37.4023,-121.969,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4281935,2018-11-03T23:00:00,2018-02-28T00:00:00,2018-11-03T19:00:00,South Alabama at Arkansas State,2018-02-28T15:00:09,normal,2018-11-03T14:00:00,0.447,ncaa_football,FALSE,South Alabama Jaguars at Arkansas State Red Wolves Football,0.372,FALSE,https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935,FALSE,NA,148,45,99,78,23,44.777027,NA,NA,NA,NA,8896,TRUE,US,AR,0,centennial-bank-stadium-1,0.47753516,"Jonesboro, AR","Jonesboro, AR 72401",0,72401,Jonesboro,America/Chicago,4,Centennial Bank Stadium,Centennial Bank Stadium,https://seatgeek.com/venues/centennial-bank-stadium-1/tickets,2180 Aggie Rd,35.8429,-90.6797,NA,NA,NA
,FALSE,4347083,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Jets at Dolphins,2018-04-20T00:47:47,normal,2018-11-04T13:00:00,0.876,nfl,FALSE,New York Jets at Miami Dolphins,0.919,FALSE,https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083,FALSE,NA,162,157,936,906,67,174.25926,61,2018-08-24T21:53:39Z,FALSE,QRCODE,29,TRUE,US,FL,528,hard-rock-stadium,0.8378203,"Miami Gardens, FL","Miami Gardens, FL 33056",0,33056,Miami Gardens,America/New_York,38,Hard Rock Stadium,Hard Rock Stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,25.96,-80.24,2017-10-03T18:58:44Z,FALSE,NONE
,FALSE,4346997,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Chiefs at Browns,2018-04-20T00:47:31,normal,2018-11-04T13:00:00,0.848,nfl,FALSE,Kansas City Chiefs at Cleveland Browns,0.873,FALSE,https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997,FALSE,NA,973,97,1241,678,49,116.60637,45,2018-08-24T21:53:39Z,FALSE,QRCODE,1123,TRUE,US,OH,510,firstenergy-stadium-15,0.86852187,"Cleveland, OH","Cleveland, OH 44114",0,44114,Cleveland,America/New_York,6,FirstEnergy Stadium,FirstEnergy Stadium,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,41.5065,-81.7,2015-11-11T20:55:31Z,FALSE,NONE
,FALSE,4347140,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Lions at Vikings,2018-04-20T01:04:05,normal,2018-11-04T12:00:00,0.885,nfl,FALSE,Detroit Lions at Minnesota Vikings,0.919,FALSE,https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140,FALSE,NA,481,220,862,1558,112,263.6944,113,2018-08-24T21:53:39Z,FALSE,QRCODE,218451,TRUE,US,MN,0,u-s-bank-stadium,0.88524246,"Minneapolis, MN","Minneapolis, MN 55415",0,55415,Minneapolis,America/Chicago,14,U.S. Bank Stadium,U.S. Bank Stadium,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,44.97,-93.26,2018-08-22T15:34:15Z,FALSE,NONE
,FALSE,4347069,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Steelers at Ravens,2018-04-20T00:47:45,normal,2018-11-04T13:00:00,0.88,nfl,FALSE,Pittsburgh Steelers at Baltimore Ravens,0.922,FALSE,https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069,FALSE,NA,517,200,934,11447,126,274.33075,123,2018-08-24T21:53:39Z,FALSE,QRCODE,1121,TRUE,US,MD,512,m-t-bank-stadium,0.8927189,"Baltimore, MD","Baltimore, MD 21230",0,21230,Baltimore,America/New_York,8,M&T Bank Stadium,M&T Bank Stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,39.2774,-76.623,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
,FALSE,4346937,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Falcons at Redskins,2018-04-20T00:47:17,normal,2018-11-04T13:00:00,0.9,nfl,FALSE,Atlanta Falcons at Washington Redskins,0.942,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,FALSE,NA,586,146,1054,451,75,166.37543,75,2018-08-24T21:53:39Z,FALSE,QRCODE,35,TRUE,US,MD,511,fedex-field,0.9333444,"Landover, MD","Landover, MD 20785",0,20785,Landover,America/New_York,7,FedEx Field,FedEx Field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,38.9071,-76.8658,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
,FALSE,4347061,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Bears at Bills,2018-04-20T00:47:43,normal,2018-11-04T13:00:00,0.867,nfl,FALSE,Chicago Bears at Buffalo Bills,0.902,FALSE,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,FALSE,NA,854,102,1260,861,52,129.71545,48,2018-08-24T21:53:39Z,FALSE,QRCODE,1135,TRUE,US,NY,514,new-era-field,0.8815085,"Orchard Park, NY","Orchard Park, NY 14127",0,14127,Orchard Park,America/New_York,7,New Era Field,New Era Field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,42.7737,-78.7874,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
,FALSE,4347033,2018-11-04T22:00:00,2018-04-20T00:00:00,2018-11-04T18:00:00,Buccaneers at Panthers,2018-04-20T00:47:38,normal,2018-11-04T13:00:00,0.858,nfl,FALSE,Tampa Bay Buccaneers at Carolina Panthers,0.892,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,FALSE,NA,385,159,877,1081,75,195.83896,71,2018-08-24T21:53:39Z,FALSE,QRCODE,1122,TRUE,US,NC,517,bank-of-america-stadium,0.8968222,"Charlotte, NC","Charlotte, NC 28202",0,28202,Charlotte,America/New_York,9,Bank of America Stadium,Bank of America Stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,35.2243,-80.8524,2015-09-25T18:23:51Z,FALSE,QRCODE_TM
,FALSE,4347127,2018-11-05T01:05:00,2018-04-20T00:00:00,2018-11-04T21:05:00,Chargers at Seahawks,2018-04-20T00:47:56,normal,2018-11-04T13:05:00,0.884,nfl,FALSE,Los Angeles Chargers at Seattle Seahawks,0.927,FALSE,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,FALSE,NA,241,344,680,1069,147,356.69293,147,2018-08-24T21:53:39Z,FALSE,QRCODE,339,TRUE,US,WA,819,centurylink-field,0.87232786,"Seattle, WA","Seattle, WA 98134",0,98134,Seattle,America/Los_Angeles,12,CenturyLink Field,CenturyLink Field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,47.6,-122.33,2018-03-02T22:54:54Z,FALSE,QRCODE
,FALSE,4347141,2018-11-05T01:05:00,2018-04-20T00:00:00,2018-11-04T21:05:00,Texans at Broncos,2018-04-20T01:04:05,normal,2018-11-04T14:05:00,0.861,nfl,FALSE,Houston Texans at Denver Broncos,0.889,FALSE,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,FALSE,NA,103,281,856,1270,145,344.51456,126,2018-08-24T21:53:39Z,FALSE,QRCODE,1131,TRUE,US,CO,751,sports-authority-field-at-mile-high,0.9028296,"Denver, CO","Denver, CO 80204",0,80204,Denver,America/Denver,6,Sports Authority Field at Mile High,Sports Authority Field at Mile High,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,39.74,-105.02,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
,FALSE,4346970,2018-11-05T01:25:00,2018-04-20T00:00:00,2018-11-04T21:25:00,Rams at Saints,2018-04-20T00:47:25,normal,2018-11-04T15:25:00,0.858,nfl,FALSE,Los Angeles Rams at New Orleans Saints,0.889,FALSE,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,TRUE,NA,1308,221,1164,5941,81,250.70337,81,2018-05-29T20:39:08Z,FALSE,QRCODE,128,TRUE,US,LA,622,mercedes-benz-superdome,0.8966978,"New Orleans, LA","New Orleans, LA 70112",0,70112,New Orleans,America/Chicago,18,Mercedes-Benz Superdome,Mercedes-Benz Superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,29.9515,-90.0786,2018-08-27T20:46:59Z,FALSE,QRCODE_TM
,FALSE,4494650,2018-11-05T05:00:00,2018-08-23T00:00:00,2018-11-05T01:00:00,Alex G,2018-08-23T19:51:10,normal,2018-11-04T19:00:00,0.621,concert,FALSE,Alex G,0.573,FALSE,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,FALSE,TRUE,3,59,1,104,57,73.333336,NA,NA,NA,NA,60271,TRUE,US,IL,0,thalia-hall,0.51888376,"Chicago, IL","Chicago, IL 60608",0,60608,Chicago,America/Chicago,55,Thalia Hall,Thalia Hall,https://seatgeek.com/venues/thalia-hall/tickets,1807 S Allport St,41.8577,-87.6575,NA,NA,NA
,FALSE,4347089,2018-11-05T05:20:00,2018-04-20T00:00:00,2018-11-05T01:20:00,Packers at Patriots,2018-04-20T00:47:49,normal,2018-11-04T20:20:00,0.951,nfl,FALSE,Green Bay Packers at New England Patriots,1.008,FALSE,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,FALSE,NA,241,740,633,1929,458,835.80914,384,2018-08-24T21:53:39Z,FALSE,QRCODE,33,TRUE,US,MA,506,gillette-stadium,0.8983344,"Foxborough, MA","Foxborough, MA 02035",0,02035,Foxborough,America/New_York,16,Gillette Stadium,Gillette Stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,42.0906,-71.2674,2018-08-22T15:36:58Z,FALSE,NONE
,FALSE,4327922,2018-11-06T05:15:00,2018-04-05T00:00:00,2018-11-06T01:15:00,Titans at Cowboys,2018-04-05T23:08:47,normal,2018-11-05T19:15:00,0.932,nfl,FALSE,Tennessee Titans at Dallas Cowboys,0.99,FALSE,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,TRUE,NA,3862,216,2711,6034,NA,271.2566,NA,2018-04-17T22:02:33Z,FALSE,QRCODE,4965,TRUE,US,TX,623,at-t-stadium,0.9751414,"Arlington, TX","Arlington, TX 76011",0,76011,Arlington,America/Chicago,22,AT&T Stadium,AT&T Stadium,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,32.7459,-97.0957,2018-04-17T22:02:33Z,FALSE,QRCODE
,FALSE,4347075,2018-11-09T05:20:00,2018-04-20T00:00:00,2018-11-09T01:20:00,Panthers at Steelers,2018-04-20T00:47:46,normal,2018-11-08T20:20:00,0.865,nfl,FALSE,Carolina Panthers at Pittsburgh Steelers,0.906,FALSE,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,FALSE,NA,589,162,1014,1197,83,207.34296,83,2018-08-24T21:53:39Z,FALSE,QRCODE,1119,TRUE,US,PA,508,heinz-field,0.9033526,"Pittsburgh, PA","Pittsburgh, PA 15212",0,15212,Pittsburgh,America/New_York,10,Heinz Field,Heinz Field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,40.4468,-80.0158,2015-12-08T15:36:23Z,FALSE,QRCODE_TM
