type,is_open,date_tbd,created_at,announce_date,datetime_utc,visible_until_utc,id,url,time_tbd,datetime_local,score,short_title,description,popularity,status,title,datetime_tbd,general_admission,listing_count,lowest_price_good_deals,lowest_price,median_price,visible_listing_count,highest_price,average_price,employee_only,created_at,method,slug,score,country,num_upcoming_events,has_upcoming_events,extended_address,popularity,postal_code,id,display_location,url,timezone,name,city,state,metro_code,address,name_v2,lat,lon,employee_only,created_at,method
nfl,FALSE,FALSE,2018-04-20T00:47:18,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4346942,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,FALSE,2018-10-14T13:00:00,0.971,Panthers at Redskins,,0.951,normal,Carolina Panthers at Washington Redskins,FALSE,NA,575,88,93,154,972,819,179.25043,FALSE,2018-08-24T21:52:02Z,QRCODE,fedex-field,0.9333444,US,6,TRUE,"Landover, MD 20785",0,20785,35,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,America/New_York,FedEx Field,Landover,MD,511,1600 Fedex Way,FedEx Field,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:36,2018-04-20T00:00:00,2018-10-14T17:00:00,2018-10-14T21:00:00,4347019,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,FALSE,2018-10-14T12:00:00,0.911,Bills at Texans,,0.899,normal,Buffalo Bills at Houston Texans,FALSE,NA,636,45,45,152,1026,585,170.10063,FALSE,2018-08-24T21:53:35Z,QRCODE,nrg-stadium,0.8624192,US,45,TRUE,"Houston, TX 77054",0,77054,41,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,America/Chicago,NRG Stadium,Houston,TX,618,1 Reliant Park,NRG Stadium,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:30,2018-04-20T00:00:00,2018-10-14T19:25:00,2018-10-14T23:25:00,4346991,https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991,FALSE,2018-10-14T15:25:00,0.881,Ravens at Titans,,0.878,normal,Baltimore Ravens at Tennessee Titans,FALSE,NA,631,NA,66,171,466,761,197.52774,FALSE,2018-08-24T21:53:35Z,QRCODE,nissan-stadium,0.8546275,US,16,TRUE,"Nashville, TN 37213",0,37213,1126,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,America/New_York,Nissan Stadium,Nashville,TN,659,1 Titans Way,Nissan Stadium,36.1665,-86.7713,FALSE,2015-10-19T15:09:39Z,NONE
nfl,FALSE,FALSE,2018-04-20T01:04:04,2018-04-20T00:00:00,2018-10-14T20:05:00,2018-10-15T00:05:00,4347138,https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138,FALSE,2018-10-14T14:05:00,0.923,Rams at Broncos,,0.91,normal,Los Angeles Rams at Denver Broncos,FALSE,NA,65,159,167,324,600,1193,383.96924,FALSE,2018-08-24T21:53:38Z,QRCODE,sports-authority-field-at-mile-high,0.9028296,US,7,TRUE,"Denver, CO 80204",0,80204,1131,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,America/Denver,Sports Authority Field at Mile High,Denver,CO,751,1701 Bryant Street,Sports Authority Field at Mile High,39.74,-105.02,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
nfl,TRUE,FALSE,2018-04-05T23:08:47,2018-04-05T00:00:00,2018-10-14T20:25:00,2018-10-15T00:25:00,4327923,https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923,FALSE,2018-10-14T15:25:00,0.998,Jaguars at Cowboys,,0.967,normal,Jacksonville Jaguars at Dallas Cowboys,FALSE,NA,2397,27,27,263,1927,2642,326.8544,FALSE,2018-04-17T22:02:33Z,QRCODE,at-t-stadium,0.9751414,US,20,TRUE,"Arlington, TX 76011",0,76011,4965,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,America/Chicago,AT&T Stadium,Arlington,TX,623,1 AT&T Way,AT&T Stadium,32.7459,-97.0957,FALSE,2018-04-17T22:02:33Z,QRCODE
nfl,FALSE,FALSE,2018-04-20T00:47:50,2018-04-20T00:00:00,2018-10-15T00:20:00,2018-10-15T04:20:00,4347095,https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095,FALSE,2018-10-14T20:20:00,0.979,Chiefs at Patriots,,0.949,normal,Kansas City Chiefs at New England Patriots,FALSE,NA,188,213,237,414,616,1436,504.36703,FALSE,2018-08-24T21:53:35Z,QRCODE,gillette-stadium,0.8983344,US,15,TRUE,"Foxborough, MA 02035",0,02035,33,"Foxborough, MA",https://seatgeek.com/venues/gillette-stadium/tickets,America/New_York,Gillette Stadium,Foxborough,MA,506,1 Patriot Place,Gillette Stadium,42.0906,-71.2674,FALSE,2018-08-22T15:36:58Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:13,2018-04-20T00:00:00,2018-10-16T00:15:00,2018-10-16T04:15:00,4346914,https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914,FALSE,2018-10-15T19:15:00,0.968,49ers at Packers,,0.94,normal,San Francisco 49ers at Green Bay Packers,FALSE,NA,135,172,181,309,498,644,314.63702,FALSE,2018-08-24T21:53:38Z,QRCODE,lambeau-field,0.92909414,US,6,TRUE,"Green Bay, WI 54304",0,54304,1125,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,America/Chicago,Lambeau Field,Green Bay,WI,658,1265 Lombardi Avenue,Lambeau Field,44.5013,-88.0622,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:51,2018-04-20T00:00:00,2018-10-19T00:20:00,2018-10-19T04:20:00,4347102,https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102,FALSE,2018-10-18T17:20:00,0.96,Broncos at Cardinals,,0.93,normal,Denver Broncos at Arizona Cardinals,FALSE,NA,506,51,51,142,760,720,171.39526,FALSE,2018-08-24T21:53:38Z,QRCODE,state-farm-stadium,0.93402725,US,10,TRUE,"Glendale, AZ 85305",0,85305,43,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,America/Phoenix,State Farm Stadium,Glendale,AZ,753,1 Cardinals Drive,State Farm Stadium,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
nfl,FALSE,FALSE,2018-08-01T16:01:33,2018-08-01T00:00:00,2018-10-20T23:30:00,2018-10-21T03:30:00,4471322,https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322,FALSE,2018-10-20T18:30:00,0.356,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,,0.474,normal,Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018-08-24T21:53:38Z,QRCODE,asu-convocation-center-1,0.5808074,US,42,TRUE,"Jonesboro, AR 72401",0,72401,4081,"Jonesboro, AR",https://seatgeek.com/venues/asu-convocation-center-1/tickets,America/Chicago,ASU Convocation Center,Jonesboro,AR,734,217 Olympic Drive,ASU Convocation Center,35.8438,-90.6691,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:22,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4346960,https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960,FALSE,2018-10-21T13:00:00,0.897,Bills at Colts,,0.883,normal,Buffalo Bills at Indianapolis Colts,FALSE,NA,585,32,34,97,983,875,120.19487,FALSE,2018-08-24T21:53:38Z,QRCODE,lucas-oil-stadium,0.9071682,US,13,TRUE,"Indianapolis, IN 46225",0,46225,1130,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,America/Indiana/Indianapolis,Lucas Oil Stadium,Indianapolis,IN,527,500 South Capitol Avenue,Lucas Oil Stadium,39.7601,-86.1639,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:33,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4347008,https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008,FALSE,2018-10-21T12:00:00,1.005,Patriots at Bears,,0.961,normal,New England Patriots at Chicago Bears,FALSE,NA,64,356,255,659,451,123581,2566.1875,FALSE,2018-08-24T21:53:38Z,QRCODE,soldier-field,0.940013,US,9,TRUE,"Chicago, IL 60605",0,60605,31,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,America/Chicago,Soldier Field,Chicago,IL,602,1410 S. Museum Campus Drive,Soldier Field,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:26,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4346975,https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975,FALSE,2018-10-21T13:00:00,0.972,Vikings at Jets,,0.936,normal,Minnesota Vikings at New York Jets,FALSE,NA,553,65,65,183,905,1032,217.99818,FALSE,2018-08-24T21:53:38Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:47,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4347084,https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084,FALSE,2018-10-21T13:00:00,0.909,Lions at Dolphins,,0.889,normal,Detroit Lions at Miami Dolphins,FALSE,NA,186,53,61,144,986,899,157.1828,FALSE,2018-08-24T21:53:38Z,QRCODE,hard-rock-stadium,0.8378203,US,36,TRUE,"Miami Gardens, FL 33056",0,33056,29,"Miami Gardens, FL",https://seatgeek.com/venues/hard-rock-stadium/tickets,America/New_York,Hard Rock Stadium,Miami Gardens,FL,528,347 Don Shula Dr.,Hard Rock Stadium,25.96,-80.24,FALSE,2017-10-03T18:58:44Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:16,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4346931,https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931,FALSE,2018-10-21T13:00:00,0.897,Browns at Buccaneers,,0.878,normal,Cleveland Browns at Tampa Bay Buccaneers,FALSE,NA,27,62,62,193,370,558,238.7037,FALSE,2018-08-24T21:53:38Z,QRCODE,raymond-james-stadium,0.86513025,US,14,TRUE,"Tampa, FL 33607",0,33607,39,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,America/New_York,Raymond James Stadium,Tampa,FL,539,4201 North Dale Mabry Highway,Raymond James Stadium,27.9753,-82.5034,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:39,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4347036,https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036,FALSE,2018-10-21T13:00:00,0.974,Panthers at Eagles,,0.94,normal,Carolina Panthers at Philadelphia Eagles,FALSE,NA,343,156,202,373,768,3680,420.08746,FALSE,2018-08-24T21:53:38Z,QRCODE,lincoln-financial-field,0.90542685999999994,US,15,TRUE,"Philadelphia, PA 19148",0,19148,330,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,America/New_York,Lincoln Financial Field,Philadelphia,PA,504,1020 Pattison Ave,Lincoln Financial Field,39.9046,-75.1675,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:19,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4346948,https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948,FALSE,2018-10-21T13:00:00,0.841,Texans at Jaguars,,0.837,normal,Houston Texans at Jacksonville Jaguars,FALSE,NA,541,43,45,93,852,489,119.661736,FALSE,2018-08-24T21:53:38Z,QRCODE,everbank-field,0.83759147,US,8,TRUE,"Jacksonville, FL 32202",0,32202,5178,"Jacksonville, FL",https://seatgeek.com/venues/everbank-field/tickets,America/New_York,EverBank Field,Jacksonville,FL,561,1 Everbank Field Dr,EverBank Field,30.3239,-81.6373,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:27,2018-04-20T00:00:00,2018-10-21T17:00:00,2018-10-21T21:00:00,4346982,https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982,FALSE,2018-10-21T12:00:00,0.929,Bengals at Chiefs,,0.905,normal,Cincinnati Bengals at Kansas City Chiefs,FALSE,NA,907,48,48,138,1019,601,148.33627,FALSE,2018-08-24T21:53:38Z,QRCODE,arrowhead-stadium,0.8827867,US,8,TRUE,"Kansas City, MO 64129",0,64129,1128,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,America/Chicago,Arrowhead Stadium,Kansas City,MO,616,1 Arrowhead Drive,Arrowhead Stadium,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:45,2018-04-20T00:00:00,2018-10-21T20:05:00,2018-10-22T00:05:00,4347071,https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071,FALSE,2018-10-21T16:05:00,0.898,Saints at Ravens,,0.881,normal,New Orleans Saints at Baltimore Ravens,FALSE,NA,404,53,56,123,896,626,153.01485,FALSE,2018-08-24T21:53:38Z,QRCODE,m-t-bank-stadium,0.8927189,US,7,TRUE,"Baltimore, MD 21230",0,21230,1121,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,America/New_York,M&T Bank Stadium,Baltimore,MD,512,1101 Russell St,M&T Bank Stadium,39.2774,-76.623,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:18,2018-04-20T00:00:00,2018-10-21T20:25:00,2018-10-22T00:25:00,4346941,https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941,FALSE,2018-10-21T16:25:00,1.009,Cowboys at Redskins,,0.968,normal,Dallas Cowboys at Washington Redskins,FALSE,NA,681,174,184,281,1024,1091,328.68283,FALSE,2018-08-24T21:53:38Z,QRCODE,fedex-field,0.9333444,US,6,TRUE,"Landover, MD 20785",0,20785,35,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,America/New_York,FedEx Field,Landover,MD,511,1600 Fedex Way,FedEx Field,38.9071,-76.8658,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:54,2018-04-20T00:00:00,2018-10-22T00:20:00,2018-10-22T04:20:00,4347118,https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118,FALSE,2018-10-21T17:20:00,0.961,Rams at 49ers,,0.926,normal,Los Angeles Rams at San Francisco 49ers,FALSE,NA,746,83,83,192,975,2989,221.45845,FALSE,2018-08-24T21:53:38Z,QRCODE,levi-s-stadium,0.95768774,US,13,TRUE,"Santa Clara, CA 95054",0,95054,58670,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,America/Los_Angeles,Levi's Stadium,Santa Clara,CA,0,4900 Marie P DeBartolo Way,Levi's Stadium,37.4023,-121.969,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:42,2018-04-20T00:00:00,2018-10-23T00:15:00,2018-10-23T04:15:00,4347050,https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050,FALSE,2018-10-22T20:15:00,0.971,Giants at Falcons,,0.933,normal,New York Giants at Atlanta Falcons,FALSE,NA,801,122,122,288,834,1801,310.41946,FALSE,2018-08-24T21:53:38Z,QRCODE,mercedes-benz-stadium,0.76958936,US,19,TRUE,"Atlanta, GA 30313",0,30313,419590,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,America/New_York,Mercedes-Benz Stadium,Atlanta,GA,0,441 M.L.K. Jr Dr NW,Mercedes-Benz Stadium,33.76,-84.4,FALSE,2018-08-23T20:14:46Z,QRCODE
ncaa_football,FALSE,FALSE,2018-02-28T15:00:17,2018-02-28T00:00:00,2018-10-24T00:00:00,2018-10-24T04:00:00,4281985,https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985,FALSE,2018-10-23T19:00:00,0.273,Troy at South Alabama,,0.41,normal,Troy Trojans at South Alabama Jaguars Football,FALSE,NA,29,26,26,36,11,92,43.58621,NA,NA,NA,ladd-peebles-stadium,0.50177634,US,5,TRUE,"Mobile, AL 36604",0,36604,3716,"Mobile, AL",https://seatgeek.com/venues/ladd-peebles-stadium/tickets,America/Chicago,Ladd Peebles Stadium,Mobile,AL,686,1621 Virginia St.,Ladd Peebles Stadium,30.6748,-88.0761,NA,NA,NA
nfl,FALSE,FALSE,2018-04-20T00:47:36,2018-04-20T00:00:00,2018-10-26T00:20:00,2018-10-26T04:20:00,4347018,https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018,FALSE,2018-10-25T19:20:00,0.916,Dolphins at Texans,,0.881,normal,Miami Dolphins at Houston Texans,FALSE,NA,691,37,37,135,1089,620,163.32996,FALSE,2018-08-24T21:53:38Z,QRCODE,nrg-stadium,0.8624192,US,45,TRUE,"Houston, TX 77054",0,77054,41,"Houston, TX",https://seatgeek.com/venues/nrg-stadium/tickets,America/Chicago,NRG Stadium,Houston,TX,618,1 Reliant Park,NRG Stadium,29.6847,-95.4107,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:40,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4347041,https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041,FALSE,2018-10-28T13:00:00,0.895,Buccaneers at Bengals,,0.87,normal,Tampa Bay Buccaneers at Cincinnati Bengals,FALSE,NA,580,40,40,90,921,332,100.30345,FALSE,2018-08-24T21:53:39Z,QRCODE,paul-brown-stadium,0.86166537,US,7,TRUE,"Cincinnati, OH 45202",0,45202,1124,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,America/New_York,Paul Brown Stadium,Cincinnati,OH,515,1 Paul Brown Stadium,Paul Brown Stadium,39.0961,-84.5177,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:37,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4347026,https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026,FALSE,2018-10-28T13:00:00,0.947,Seahawks at Lions,,0.913,normal,Seattle Seahawks at Detroit Lions,FALSE,NA,509,64,66,130,755,2392,174.2004,FALSE,2018-08-24T21:53:39Z,QRCODE,ford-field,0.9029952,US,11,TRUE,"Detroit, MI 48226",0,48226,346,"Detroit, MI",https://seatgeek.com/venues/ford-field/tickets,America/Detroit,Ford Field,Detroit,MI,505,2000 Brush St.,Ford Field,42.34,-83.0459,FALSE,2015-11-04T17:31:52Z,NONE
nfl,FALSE,FALSE,2018-04-20T00:47:17,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4346940,https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940,FALSE,2018-10-28T13:00:00,0.959,Redskins at Giants,,0.915,normal,Washington Redskins at New York Giants,FALSE,NA,523,131,134,236,820,1498,297.6348,FALSE,2018-08-24T21:53:39Z,QRCODE,metlife-stadium,0.94873494,US,16,TRUE,"East Rutherford, NJ 07073",0,07073,1587,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,America/New_York,MetLife Stadium,East Rutherford,NJ,501,1 MetLife Stadium Drive,MetLife Stadium,40.8142,-74.0737,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:45,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4347070,https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070,FALSE,2018-10-28T13:00:00,0.932,Ravens at Panthers,,0.896,normal,Baltimore Ravens at Carolina Panthers,FALSE,NA,275,84,84,177,680,588,226.41818,FALSE,2018-08-24T21:53:39Z,QRCODE,bank-of-america-stadium,0.8968222,US,8,TRUE,"Charlotte, NC 28202",0,28202,1122,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,America/New_York,Bank of America Stadium,Charlotte,NC,517,800 South Mint Street,Bank of America Stadium,35.2243,-80.8524,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:46,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4347078,https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078,FALSE,2018-10-28T13:00:00,0.937,Browns at Steelers,,0.902,normal,Cleveland Browns at Pittsburgh Steelers,FALSE,NA,306,89,89,259,624,1138,311.04575,FALSE,2018-08-24T21:53:39Z,QRCODE,heinz-field,0.9033526,US,10,TRUE,"Pittsburgh, PA 15212",0,15212,1119,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,America/New_York,Heinz Field,Pittsburgh,PA,508,100 Art Rooney Avenue,Heinz Field,40.4468,-80.0158,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:27,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4346981,https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981,FALSE,2018-10-28T12:00:00,0.955,Broncos at Chiefs,,0.914,normal,Denver Broncos at Kansas City Chiefs,FALSE,NA,807,107,107,194,1032,840,216.59604,FALSE,2018-08-24T21:53:39Z,QRCODE,arrowhead-stadium,0.8827867,US,8,TRUE,"Kansas City, MO 64129",0,64129,1128,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,America/Chicago,Arrowhead Stadium,Kansas City,MO,616,1 Arrowhead Drive,Arrowhead Stadium,39.0489,-94.4839,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
nfl,FALSE,FALSE,2018-04-20T00:47:33,2018-04-20T00:00:00,2018-10-28T17:00:00,2018-10-28T21:00:00,4347007,https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007,FALSE,2018-10-28T12:00:00,0.939,Jets at Bears,,0.902,normal,New York Jets at Chicago Bears,FALSE,NA,132,158,133,295,711,1198,327.64395,FALSE,2018-08-24T21:53:39Z,QRCODE,soldier-field,0.940013,US,9,TRUE,"Chicago, IL 60605",0,60605,31,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,America/Chicago,Soldier Field,Chicago,IL,602,1410 S. Museum Campus Drive,Soldier Field,41.8623,-87.6159,FALSE,2018-06-02T00:44:08Z,NONE
nfl,FALSE,FALSE,2018-04-20T01:04:25,2018-04-20T00:00:00,2018-10-28T20:05:00,2018-10-29T00:05:00,4347153,https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153,FALSE,2018-10-28T13:05:00,0.907,Colts at Raiders,,0.878,normal,Indianapolis Colts at Oakland Raiders,FALSE,NA,548,77,77,161,845,484,168.41606,FALSE,2018-08-24T21:53:39Z,QRCODE,oakland-alameda-county-coliseum,0.7817843,US,21,TRUE,"Oakland, CA 94621",0,94621,14,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,America/Los_Angeles,Oakland-Alameda County Coliseum,Oakland,CA,807,7000 Coliseum Way,Oakland-Alameda County Coliseum,37.7469,-122.201,FALSE,2015-06-24T00:00:00Z,PDF417
nfl,FALSE,FALSE,2018-04-20T00:47:14,2018-04-20T00:00:00,2018-10-28T20:25:00,2018-10-29T00:25:00,4346921,https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921,FALSE,2018-10-28T13:25:00,0.997,Packers at Rams,,0.944,normal,Green Bay Packers at Los Angeles Rams,FALSE,NA,584,240,240,499,1026,3006,674.96747,FALSE,2018-08-24T21:53:39Z,QRCODE,los-angeles-memorial-coliseum-1,0.86898464,US,9,TRUE,"Los Angeles, CA 90037",0,90037,51012,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,America/Los_Angeles,Los Angeles Memorial Coliseum,Los Angeles,CA,0,3911 S Figueroa St,Los Angeles Memorial Coliseum,34.0138,-118.288,FALSE,2018-08-23T17:59:28Z,QRCODE
nfl,FALSE,FALSE,2018-04-20T00:47:51,2018-04-20T00:00:00,2018-10-28T20:25:00,2018-10-29T00:25:00,4347101,https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101,FALSE,2018-10-28T13:25:00,0.958,49ers at Cardinals,,0.918,normal,San Francisco 49ers at Arizona Cardinals,FALSE,NA,769,37,37,111,1015,611,138.78284,FALSE,2018-08-24T21:53:39Z,QRCODE,state-farm-stadium,0.93402725,US,10,TRUE,"Glendale, AZ 85305",0,85305,43,"Glendale, AZ",https://seatgeek.com/venues/state-farm-stadium/tickets,America/Phoenix,State Farm Stadium,Glendale,AZ,753,1 Cardinals Drive,State Farm Stadium,33.5294,-112.262,FALSE,2015-12-21T17:26:05Z,NONE
