description,time_tbd,title,id,type,is_open,datetime_utc,score,visible_until_utc,created_at,announce_date,short_title,url,datetime_local,status,popularity,datetime_tbd,date_tbd,general_admission,lowest_price_good_deals,highest_price,median_price,visible_listing_count,listing_count,average_price,lowest_price,method,employee_only,created_at,num_upcoming_events,name_v2,id,postal_code,country,score,timezone,has_upcoming_events,slug,url,address,extended_address,name,city,display_location,popularity,state,metro_code,lat,lon,method,employee_only,created_at
,FALSE,Cincinnati Bengals at Atlanta Falcons,4347052,nfl,FALSE,2018-09-30T17:00:00,0.937,2018-09-30T21:00:00,2018-04-20T00:47:42,2018-04-20T00:00:00,Bengals at Falcons,https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052,2018-09-30T13:00:00,normal,0.928,FALSE,FALSE,NA,65,5974,192,1013,849,219.50766,76,QRCODE,FALSE,2018-08-23T20:14:46Z,20,Mercedes-Benz Stadium,419590,30313,US,0.76958936,America/New_York,TRUE,mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",Mercedes-Benz Stadium,Atlanta,"Atlanta, GA",0,GA,0,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
,FALSE,Houston Texans at Indianapolis Colts,4346962,nfl,FALSE,2018-09-30T17:00:00,0.874,2018-09-30T21:00:00,2018-04-20T00:47:22,2018-04-20T00:00:00,Texans at Colts,https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962,2018-09-30T13:00:00,normal,0.88,FALSE,FALSE,NA,28,931,85,977,556,106.31115,28,QRCODE,FALSE,2018-08-24T20:46:39Z,13,Lucas Oil Stadium,1130,46225,US,0.9071682,America/Indiana/Indianapolis,TRUE,lucas-oil-stadium,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN 46225",Lucas Oil Stadium,Indianapolis,"Indianapolis, IN",0,IN,527,39.7601,-86.1639,QRCODE_TM,FALSE,2018-09-13T22:29:37Z
,FALSE,Seattle Seahawks at Arizona Cardinals,4347103,nfl,FALSE,2018-09-30T20:05:00,0.94,2018-10-01T00:05:00,2018-04-20T00:47:51,2018-04-20T00:00:00,Seahawks at Cardinals,https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103,2018-09-30T13:05:00,normal,0.928,FALSE,FALSE,NA,47,607,111,1102,659,152.94992,47,QRCODE,FALSE,2018-09-05T19:57:48Z,10,State Farm Stadium,43,85305,US,0.93402725,America/Phoenix,TRUE,state-farm-stadium,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ 85305",State Farm Stadium,Glendale,"Glendale, AZ",0,AZ,753,33.5294,-112.262,NONE,FALSE,2015-12-21T17:26:05Z
,FALSE,Cleveland Browns at Oakland Raiders,4347154,nfl,FALSE,2018-09-30T20:05:00,0.895,2018-10-01T00:05:00,2018-04-20T01:04:25,2018-04-20T00:00:00,Browns at Raiders,https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154,2018-09-30T13:05:00,normal,0.895,FALSE,FALSE,NA,85,708,191,656,389,186.51671,87,QRCODE,FALSE,2018-08-24T20:56:48Z,26,Oakland-Alameda County Coliseum,14,94621,US,0.7817843,America/Los_Angeles,TRUE,oakland-alameda-county-coliseum,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA 94621",Oakland-Alameda County Coliseum,Oakland,"Oakland, CA",0,CA,807,37.7469,-122.201,PDF417,FALSE,2015-06-24T00:00:00Z
,FALSE,San Francisco 49ers at Los Angeles Chargers,4347112,nfl,FALSE,2018-09-30T20:25:00,0.989,2018-10-01T00:25:00,2018-04-20T00:47:52,2018-04-20T00:00:00,49ers at Chargers,https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112,2018-09-30T13:25:00,normal,0.966,FALSE,FALSE,NA,204,800,295,432,232,314.98276,202,QRCODE,FALSE,2018-08-24T20:52:20Z,16,StubHub Center,52,90746,US,0.7228164,America/Los_Angeles,TRUE,stubhub-center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA 90746",StubHub Center,Carson,"Carson, CA",0,CA,803,33.8643,-118.261,NA,NA,NA
,FALSE,New Orleans Saints at New York Giants,4346972,nfl,FALSE,2018-09-30T20:25:00,0.978,2018-10-01T00:25:00,2018-04-20T00:47:25,2018-04-20T00:00:00,Saints at Giants,https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972,2018-09-30T16:25:00,normal,0.956,FALSE,FALSE,NA,136,1498,266,762,332,357.13855,138,QRCODE,FALSE,2018-08-24T20:47:31Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Baltimore Ravens at Pittsburgh Steelers,4347080,nfl,FALSE,2018-10-01T00:20:00,0.945,2018-10-01T04:20:00,2018-04-20T00:47:47,2018-04-20T00:00:00,Ravens at Steelers,https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080,2018-09-30T20:20:00,normal,0.928,FALSE,FALSE,NA,96,997,284,717,295,311.72543,109,QRCODE,FALSE,2018-08-24T20:51:27Z,12,Heinz Field,1119,15212,US,0.9033526,America/New_York,TRUE,heinz-field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA 15212",Heinz Field,Pittsburgh,"Pittsburgh, PA",0,PA,508,40.4468,-80.0158,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
,FALSE,Kansas City Chiefs at Denver Broncos,4347139,nfl,FALSE,2018-10-02T00:15:00,0.92,2018-10-02T04:15:00,2018-04-20T01:04:05,2018-04-20T00:00:00,Chiefs at Broncos,https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139,2018-10-01T18:15:00,normal,0.91,FALSE,FALSE,NA,129,835,256,701,93,319.5484,163,QRCODE,FALSE,2018-08-24T20:57:25Z,7,Sports Authority Field at Mile High,1131,80204,US,0.9028296,America/Denver,TRUE,sports-authority-field-at-mile-high,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant Street,"Denver, CO 80204",Sports Authority Field at Mile High,Denver,"Denver, CO",0,CO,751,39.74,-105.02,QRCODE_TM,FALSE,2015-08-07T18:39:02Z
,FALSE,Indianapolis Colts at New England Patriots,4347096,nfl,FALSE,2018-10-05T00:20:00,0.976,2018-10-05T04:20:00,2018-04-20T00:47:50,2018-04-20T00:00:00,Colts at Patriots,https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096,2018-10-04T20:20:00,normal,0.944,FALSE,FALSE,NA,173,1198,279,685,239,365.4477,173,QRCODE,FALSE,2018-08-24T21:03:24Z,16,Gillette Stadium,33,02035,US,0.8983344,America/New_York,TRUE,gillette-stadium,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA 02035",Gillette Stadium,Foxborough,"Foxborough, MA",0,MA,506,42.0906,-71.2674,NONE,FALSE,2018-08-22T15:36:58Z
,FALSE,South Alabama Jaguars at Georgia Southern Eagles Football,4281989,ncaa_football,FALSE,2018-10-06T19:30:00,0.516,2018-10-06T23:30:00,2018-02-28T15:00:17,2018-02-28T00:00:00,South Alabama at Georgia Southern,https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989,2018-10-06T15:30:00,normal,0.607,FALSE,FALSE,NA,NA,96,40,9,21,45.809525,28,NA,NA,NA,4,Allen E. Paulson Stadium,2352,30460,US,0.41380084,America/New_York,TRUE,allen-e-paulson-stadium,https://seatgeek.com/venues/allen-e-paulson-stadium/tickets,225 Lanier Drive,"Statesboro, GA 30460",Allen E. Paulson Stadium,Statesboro,"Statesboro, GA",0,GA,507,32.4488,-81.7832,NA,NA,NA
,FALSE,Atlanta Falcons at Pittsburgh Steelers,4347079,nfl,FALSE,2018-10-07T17:00:00,0.958,2018-10-07T21:00:00,2018-04-20T00:47:47,2018-04-20T00:00:00,Falcons at Steelers,https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079,2018-10-07T13:00:00,normal,0.929,FALSE,FALSE,NA,159,123594,354,654,309,802.40454,159,QRCODE,FALSE,2018-08-24T21:16:40Z,12,Heinz Field,1119,15212,US,0.9033526,America/New_York,TRUE,heinz-field,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA 15212",Heinz Field,Pittsburgh,"Pittsburgh, PA",0,PA,508,40.4468,-80.0158,QRCODE_TM,FALSE,2015-12-08T15:36:23Z
,FALSE,New York Giants at Carolina Panthers,4347032,nfl,FALSE,2018-10-07T17:00:00,0.972,2018-10-07T21:00:00,2018-04-20T00:47:38,2018-04-20T00:00:00,Giants at Panthers,https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032,2018-10-07T13:00:00,normal,0.938,FALSE,FALSE,NA,160,1132,269,634,292,344.96918,160,QRCODE,FALSE,2018-08-24T21:15:58Z,9,Bank of America Stadium,1122,28202,US,0.8968222,America/New_York,TRUE,bank-of-america-stadium,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC 28202",Bank of America Stadium,Charlotte,"Charlotte, NC",0,NC,517,35.2243,-80.8524,QRCODE_TM,FALSE,2015-09-25T18:23:51Z
,FALSE,Green Bay Packers at Detroit Lions,4347027,nfl,FALSE,2018-10-07T17:00:00,0.96,2018-10-07T21:00:00,2018-04-20T00:47:37,2018-04-20T00:00:00,Packers at Lions,https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027,2018-10-07T13:00:00,normal,0.933,FALSE,FALSE,NA,93,611,176,675,373,204.29759,89,QRCODE,FALSE,2018-08-24T21:05:06Z,9,Ford Field,346,48226,US,0.9029952,America/Detroit,TRUE,ford-field,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI 48226",Ford Field,Detroit,"Detroit, MI",0,MI,505,42.34,-83.0459,NONE,FALSE,2015-11-04T17:31:52Z
,FALSE,Denver Broncos at New York Jets,4347011,nfl,FALSE,2018-10-07T17:00:00,0.976,2018-10-07T21:00:00,2018-04-20T00:47:34,2018-04-20T00:00:00,Broncos at Jets,https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011,2018-10-07T13:00:00,normal,0.941,FALSE,FALSE,NA,67,6049,150,1100,695,201.86475,66,QRCODE,FALSE,2018-09-05T19:53:41Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Miami Dolphins at Cincinnati Bengals,4347043,nfl,FALSE,2018-10-07T17:00:00,0.908,2018-10-07T21:00:00,2018-04-20T00:47:40,2018-04-20T00:00:00,Dolphins at Bengals,https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043,2018-10-07T13:00:00,normal,0.891,FALSE,FALSE,NA,47,453,97,752,384,107.4974,47,QRCODE,FALSE,2018-08-24T21:16:15Z,7,Paul Brown Stadium,1124,45202,US,0.86166537,America/New_York,TRUE,paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",Paul Brown Stadium,Cincinnati,"Cincinnati, OH",0,OH,515,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
,FALSE,Baltimore Ravens at Cleveland Browns,4346999,nfl,FALSE,2018-10-07T17:00:00,0.892,2018-10-07T21:00:00,2018-04-20T00:47:31,2018-04-20T00:00:00,Ravens at Browns,https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999,2018-10-07T13:00:00,normal,0.881,FALSE,FALSE,NA,37,640,90,1040,660,111.17273,37,QRCODE,FALSE,2018-08-24T21:04:01Z,7,FirstEnergy Stadium,1123,44114,US,0.86852187,America/New_York,TRUE,firstenergy-stadium-15,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH 44114",FirstEnergy Stadium,Cleveland,"Cleveland, OH",0,OH,510,41.5065,-81.7,NONE,FALSE,2015-11-11T20:55:31Z
,FALSE,Jacksonville Jaguars at Kansas City Chiefs,4346983,nfl,FALSE,2018-10-07T17:00:00,0.905,2018-10-07T21:00:00,2018-04-20T00:47:28,2018-04-20T00:00:00,Jaguars at Chiefs,https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983,2018-10-07T12:00:00,normal,0.889,FALSE,FALSE,NA,44,649,152,1148,770,153.78311,45,QRCODE,FALSE,2018-08-24T21:03:49Z,9,Arrowhead Stadium,1128,64129,US,0.8827867,America/Chicago,TRUE,arrowhead-stadium,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO 64129",Arrowhead Stadium,Kansas City,"Kansas City, MO",0,MO,616,39.0489,-94.4839,QRCODE_TM,FALSE,2015-08-20T16:20:51Z
,FALSE,Tennessee Titans at Buffalo Bills,4347063,nfl,FALSE,2018-10-07T17:00:00,0.896,2018-10-07T21:00:00,2018-04-20T00:47:44,2018-04-20T00:00:00,Titans at Bills,https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063,2018-10-07T13:00:00,normal,0.884,FALSE,FALSE,NA,57,482,116,981,536,135.97202,58,QRCODE,FALSE,2018-08-24T21:16:26Z,8,New Era Field,1135,14127,US,0.8815085,America/New_York,TRUE,new-era-field,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY 14127",New Era Field,Orchard Park,"Orchard Park, NY",0,NY,514,42.7737,-78.7874,QRCODE_TM,FALSE,2015-08-12T16:52:53Z
,FALSE,Oakland Raiders at Los Angeles Chargers,4347111,nfl,FALSE,2018-10-07T20:05:00,0.989,2018-10-08T00:05:00,2018-04-20T00:47:52,2018-04-20T00:00:00,Raiders at Chargers,https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111,2018-10-07T13:05:00,normal,0.951,FALSE,FALSE,NA,206,1039,326,564,458,358.05023,216,QRCODE,FALSE,2018-08-24T21:17:06Z,16,StubHub Center,52,90746,US,0.7228164,America/Los_Angeles,TRUE,stubhub-center,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA 90746",StubHub Center,Carson,"Carson, CA",0,CA,803,33.8643,-118.261,NA,NA,NA
,FALSE,Arizona Cardinals at San Francisco 49ers,4347115,nfl,FALSE,2018-10-07T20:25:00,0.931,2018-10-08T00:25:00,2018-04-20T00:47:53,2018-04-20T00:00:00,Cardinals at 49ers,https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115,2018-10-07T13:25:00,normal,0.906,FALSE,FALSE,NA,64,1790,173,1060,976,186.5205,64,QRCODE,FALSE,2018-09-05T19:47:23Z,13,Levi's Stadium,58670,95054,US,0.95768774,America/Los_Angeles,TRUE,levi-s-stadium,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA 95054",Levi's Stadium,Santa Clara,"Santa Clara, CA",0,CA,0,37.4023,-121.969,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,Los Angeles Rams at Seattle Seahawks,4347128,nfl,FALSE,2018-10-07T20:25:00,0.944,2018-10-08T00:25:00,2018-04-20T00:47:56,2018-04-20T00:00:00,Rams at Seahawks,https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128,2018-10-07T13:25:00,normal,0.917,FALSE,FALSE,NA,175,1019,358,498,174,381.55746,175,QRCODE,FALSE,2018-08-24T21:19:14Z,19,CenturyLink Field,339,98134,US,0.87232786,America/Los_Angeles,TRUE,centurylink-field,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA 98134",CenturyLink Field,Seattle,"Seattle, WA",0,WA,819,47.6,-122.33,QRCODE,FALSE,2018-03-02T22:54:54Z
,FALSE,Minnesota Vikings at Philadelphia Eagles,4346976,nfl,FALSE,2018-10-07T20:25:00,0.964,2018-10-08T00:25:00,2018-04-20T00:47:26,2018-04-20T00:00:00,Vikings at Eagles,https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976,2018-10-07T16:25:00,normal,0.934,FALSE,FALSE,NA,180,1322,NA,NA,316,450.95,180,QRCODE,FALSE,2018-08-24T21:03:38Z,16,Lincoln Financial Field,330,19148,US,0.90542685999999994,America/New_York,TRUE,lincoln-financial-field,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA 19148",Lincoln Financial Field,Philadelphia,"Philadelphia, PA",0,PA,504,39.9046,-75.1675,QRCODE_TM,FALSE,2015-07-10T00:00:00Z
,FALSE,Dallas Cowboys at Houston Texans,4347020,nfl,FALSE,2018-10-08T00:20:00,0.997,2018-10-08T04:20:00,2018-04-20T00:47:36,2018-04-20T00:00:00,Cowboys at Texans,https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020,2018-10-07T19:20:00,normal,0.95,FALSE,FALSE,NA,241,2451,648,871,419,670.11694,241,QRCODE,FALSE,2018-08-24T21:04:53Z,46,NRG Stadium,41,77054,US,0.8624192,America/Chicago,TRUE,nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",NRG Stadium,Houston,"Houston, TX",0,TX,618,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
,FALSE,Baltimore Ravens at A Purple Evening,4474093,sports,FALSE,2018-10-08T20:00:00,0.343,2018-10-09T00:00:00,2018-08-03T16:01:06,2018-08-03T00:00:00,Baltimore Ravens at A Purple Evening,https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093,2018-10-08T16:00:00,normal,0.465,FALSE,FALSE,NA,NA,584,253,2,8,331.5,244,QRCODE_TM,FALSE,2015-08-04T00:00:00Z,8,M&T Bank Stadium,1121,21230,US,0.8927189,America/New_York,TRUE,m-t-bank-stadium,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD 21230",M&T Bank Stadium,Baltimore,"Baltimore, MD",0,MD,512,39.2774,-76.623,QRCODE_TM,FALSE,2015-08-04T00:00:00Z
,FALSE,Washington Redskins at New Orleans Saints,4346971,nfl,TRUE,2018-10-09T00:15:00,0.92,2018-10-09T04:15:00,2018-04-20T00:47:25,2018-04-20T00:00:00,Redskins at Saints,https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971,2018-10-08T19:15:00,normal,0.898,FALSE,FALSE,NA,72,5941,214,1437,1541,240.74367,72,QRCODE,FALSE,2018-05-29T20:38:55Z,18,Mercedes-Benz Superdome,128,70112,US,0.8966978,America/Chicago,TRUE,mercedes-benz-superdome,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA 70112",Mercedes-Benz Superdome,New Orleans,"New Orleans, LA",0,LA,622,29.9515,-90.0786,QRCODE_TM,FALSE,2018-08-27T20:46:59Z
,FALSE,Philadelphia Eagles at New York Giants,4346917,nfl,FALSE,2018-10-12T00:20:00,0.989,2018-10-12T04:20:00,2018-04-20T00:47:14,2018-04-20T00:00:00,Eagles at Giants,https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917,2018-10-11T20:20:00,normal,0.941,FALSE,FALSE,NA,145,1557,277,1079,593,346.09274,145,QRCODE,FALSE,2018-08-24T21:52:02Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Alabama State Hornets at South Alabama Jaguars Football,4192619,ncaa_football,FALSE,2018-10-13T21:00:00,0.498,2018-10-14T01:00:00,2017-12-21T15:00:36,2017-12-21T00:00:00,Alabama State at South Alabama,https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619,2018-10-13T16:00:00,normal,0.581,FALSE,FALSE,NA,27,124,36,9,20,51.45,27,NA,NA,NA,7,Ladd Peebles Stadium,3716,36604,US,0.50177634,America/Chicago,TRUE,ladd-peebles-stadium,https://seatgeek.com/venues/ladd-peebles-stadium/tickets,1621 Virginia St.,"Mobile, AL 36604",Ladd Peebles Stadium,Mobile,"Mobile, AL",0,AL,686,30.6748,-88.0761,NA,NA,NA
,FALSE,Indianapolis Colts at New York Jets,4346961,nfl,FALSE,2018-10-14T17:00:00,0.95,2018-10-14T21:00:00,2018-04-20T00:47:22,2018-04-20T00:00:00,Colts at Jets,https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961,2018-10-14T13:00:00,normal,0.911,FALSE,FALSE,NA,58,6034,NA,NA,680,213.99,58,QRCODE,FALSE,2018-08-24T21:52:02Z,18,MetLife Stadium,1587,07073,US,0.94873494,America/New_York,TRUE,metlife-stadium,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ 07073",MetLife Stadium,East Rutherford,"East Rutherford, NJ",0,NJ,501,40.8142,-74.0737,QRCODE_TM,FALSE,2015-09-12T14:14:07Z
,FALSE,Pittsburgh Steelers at Cincinnati Bengals,4347042,nfl,FALSE,2018-10-14T17:00:00,0.933,2018-10-14T21:00:00,2018-04-20T00:47:40,2018-04-20T00:00:00,Steelers at Bengals,https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042,2018-10-14T13:00:00,normal,0.9,FALSE,FALSE,NA,98,603,165,616,331,177.7583,98,QRCODE,FALSE,2018-08-24T21:53:35Z,7,Paul Brown Stadium,1124,45202,US,0.86166537,America/New_York,TRUE,paul-brown-stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH 45202",Paul Brown Stadium,Cincinnati,"Cincinnati, OH",0,OH,515,39.0961,-84.5177,QRCODE_TM,FALSE,2015-10-09T16:14:37Z
,FALSE,Tampa Bay Buccaneers at Atlanta Falcons,4347051,nfl,FALSE,2018-10-14T17:00:00,0.93,2018-10-14T21:00:00,2018-04-20T00:47:42,2018-04-20T00:00:00,Buccaneers at Falcons,https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051,2018-10-14T13:00:00,normal,0.902,FALSE,FALSE,NA,70,1150,174,1177,963,204.34476,70,QRCODE,FALSE,2018-08-24T21:53:35Z,20,Mercedes-Benz Stadium,419590,30313,US,0.76958936,America/New_York,TRUE,mercedes-benz-stadium,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,35 Northside Dr NW,"Atlanta, GA 30313",Mercedes-Benz Stadium,Atlanta,"Atlanta, GA",0,GA,0,33.76,-84.4,QRCODE,FALSE,2018-08-23T20:14:46Z
,FALSE,Chicago Bears at Miami Dolphins,4347081,nfl,FALSE,2018-10-14T17:00:00,0.932,2018-10-14T21:00:00,2018-04-20T00:47:47,2018-04-20T00:00:00,Bears at Dolphins,https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081,2018-10-14T13:00:00,normal,0.898,FALSE,FALSE,NA,83,11537,233,1213,109,356.15598,105,QRCODE,FALSE,2018-08-24T21:53:35Z,38,Hard Rock Stadium,29,33056,US,0.8378203,America/New_York,TRUE,hard-rock-stadium,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL 33056",Hard Rock Stadium,Miami Gardens,"Miami Gardens, FL",0,FL,528,25.96,-80.24,NONE,FALSE,2017-10-03T18:58:44Z
,FALSE,Carolina Panthers at Washington Redskins,4346942,nfl,FALSE,2018-10-14T17:00:00,0.976,2018-10-14T21:00:00,2018-04-20T00:47:18,2018-04-20T00:00:00,Panthers at Redskins,https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942,2018-10-14T13:00:00,normal,0.938,FALSE,FALSE,NA,96,1012,190,978,582,213.83505,96,QRCODE,FALSE,2018-08-24T21:52:02Z,8,FedEx Field,35,20785,US,0.9333444,America/New_York,TRUE,fedex-field,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD 20785",FedEx Field,Landover,"Landover, MD",0,MD,511,38.9071,-76.8658,QRCODE_TM,FALSE,2015-09-12T14:13:58Z
,FALSE,Buffalo Bills at Houston Texans,4347019,nfl,FALSE,2018-10-14T17:00:00,0.917,2018-10-14T21:00:00,2018-04-20T00:47:36,2018-04-20T00:00:00,Bills at Texans,https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019,2018-10-14T12:00:00,normal,0.885,FALSE,FALSE,NA,54,715,159,1467,496,196.08266,61,QRCODE,FALSE,2018-08-24T21:53:35Z,46,NRG Stadium,41,77054,US,0.8624192,America/Chicago,TRUE,nrg-stadium,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX 77054",NRG Stadium,Houston,"Houston, TX",0,TX,618,29.6847,-95.4107,QRCODE_TM,FALSE,2015-11-04T18:42:27Z
