id,description,datetime_utc,date_tbd,popularity,datetime_tbd,url,time_tbd,status,title,announce_date,short_title,is_open,type,score,visible_until_utc,datetime_local,created_at,general_admission,lowest_price,highest_price,listing_count,average_price,lowest_price_good_deals,employee_only,created_at,method,num_upcoming_events,id,country,display_location,url,city,slug,extended_address,timezone,score,popularity,address,postal_code,has_upcoming_events,name_v2,name,state,lon,lat,employee_only,created_at,method
4346937,,2018-11-04T18:00:00,FALSE,0.888,FALSE,https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937,FALSE,normal,Atlanta Falcons at Washington Redskins,2018-04-20T00:00:00,Falcons at Redskins,FALSE,nfl,0.952,2018-11-04T22:00:00,2018-11-04T13:00:00,2018-04-20T00:47:17,NA,83,1276,1873,229.23,83,FALSE,2018-08-24T21:53:39Z,QRCODE,9,35,US,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,Landover,fedex-field,"Landover, MD 20785",America/New_York,0.9333444,0,1600 Fedex Way,20785,TRUE,FedEx Field,FedEx Field,MD,-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
4347033,,2018-11-04T18:00:00,FALSE,0.841,FALSE,https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033,FALSE,normal,Tampa Bay Buccaneers at Carolina Panthers,2018-04-20T00:00:00,Buccaneers at Panthers,FALSE,nfl,0.898,2018-11-04T22:00:00,2018-11-04T13:00:00,2018-04-20T00:47:38,NA,67,5377,1634,237.38,67,FALSE,2018-08-24T21:53:39Z,QRCODE,10,1122,US,"Charlotte, NC",https://seatgeek.com/venues/bank-of-america-stadium/tickets,Charlotte,bank-of-america-stadium,"Charlotte, NC 28202",America/New_York,0.8968222,0,800 South Mint Street,28202,TRUE,Bank of America Stadium,Bank of America Stadium,NC,-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
4347061,,2018-11-04T18:00:00,FALSE,0.853,FALSE,https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061,FALSE,normal,Chicago Bears at Buffalo Bills,2018-04-20T00:00:00,Bears at Bills,FALSE,nfl,0.908,2018-11-04T22:00:00,2018-11-04T13:00:00,2018-04-20T00:47:43,NA,54,1197,2456,155.15,54,FALSE,2018-08-24T21:53:39Z,QRCODE,8,1135,US,"Orchard Park, NY",https://seatgeek.com/venues/new-era-field/tickets,Orchard Park,new-era-field,"Orchard Park, NY 14127",America/New_York,0.8815085,0,1 Bills Drive,14127,TRUE,New Era Field,New Era Field,NY,-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
4347127,,2018-11-04T21:05:00,FALSE,0.869,FALSE,https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127,FALSE,normal,Los Angeles Chargers at Seattle Seahawks,2018-04-20T00:00:00,Chargers at Seahawks,FALSE,nfl,0.934,2018-11-05T01:05:00,2018-11-04T13:05:00,2018-04-20T00:47:56,NA,127,1351,1164,371.07,127,FALSE,2018-08-24T21:53:39Z,QRCODE,14,339,US,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,Seattle,centurylink-field,"Seattle, WA 98134",America/Los_Angeles,0.87232786,0,800 Occidental Ave S,98134,TRUE,CenturyLink Field,CenturyLink Field,WA,-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
4347141,,2018-11-04T21:05:00,FALSE,0.845,FALSE,https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141,FALSE,normal,Houston Texans at Denver Broncos,2018-04-20T00:00:00,Texans at Broncos,FALSE,nfl,0.897,2018-11-05T01:05:00,2018-11-04T14:05:00,2018-04-20T01:04:05,NA,112,123594,1338,485.06,112,FALSE,2018-08-24T21:53:39Z,QRCODE,8,1131,US,"Denver, CO",https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,Denver,sports-authority-field-at-mile-high,"Denver, CO 80204",America/Denver,0.9028296,0,1701 Bryant St.,80204,TRUE,Sports Authority Field at Mile High,Sports Authority Field at Mile High,CO,-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
4346970,,2018-11-04T21:25:00,FALSE,0.836,FALSE,https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970,FALSE,normal,Los Angeles Rams at New Orleans Saints,2018-04-20T00:00:00,Rams at Saints,TRUE,nfl,0.89,2018-11-05T01:25:00,2018-11-04T15:25:00,2018-04-20T00:47:25,NA,71,5941,1381,243.62,71,FALSE,2018-05-29T20:39:08Z,QRCODE,20,128,US,"New Orleans, LA",https://seatgeek.com/venues/mercedes-benz-superdome/tickets,New Orleans,mercedes-benz-superdome,"New Orleans, LA 70112",America/Chicago,0.8966978,0,1500 Sugar Bowl Drive,70112,TRUE,Mercedes-Benz Superdome,Mercedes-Benz Superdome,LA,-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
4494650,,2018-11-05T01:00:00,FALSE,0.596,FALSE,https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650,FALSE,normal,Alex G,2018-08-23T00:00:00,Alex G,FALSE,concert,0.51,2018-11-05T05:00:00,2018-11-04T19:00:00,2018-08-23T19:51:10,TRUE,59,146,8,82.25,NA,NA,NA,NA,58,60271,US,"Chicago, IL",https://seatgeek.com/venues/thalia-hall/tickets,Chicago,thalia-hall,"Chicago, IL 60608",America/Chicago,0.51888376,0,1807 S Allport St,60608,TRUE,Thalia Hall,Thalia Hall,IL,-87.6575,41.8577,NA,NA,NA
4347089,,2018-11-05T01:20:00,FALSE,0.941,FALSE,https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089,FALSE,normal,Green Bay Packers at New England Patriots,2018-04-20T00:00:00,Packers at Patriots,FALSE,nfl,1.018,2018-11-05T05:20:00,2018-11-04T20:20:00,2018-04-20T00:47:49,NA,382,12094,1193,1122.11,382,FALSE,2018-08-24T21:53:39Z,QRCODE,14,33,US,"Foxborough, MA",https://seatgeek.com/venues/gillette-stadium/tickets,Foxborough,gillette-stadium,"Foxborough, MA 02035",America/New_York,0.8983344,0,1 Patriot Place,02035,TRUE,Gillette Stadium,Gillette Stadium,MA,-71.2674,42.0906,FALSE,2018-08-22T15:36:58Z,NONE
4327922,,2018-11-06T01:15:00,FALSE,0.925,FALSE,https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922,FALSE,normal,Tennessee Titans at Dallas Cowboys,2018-04-05T00:00:00,Titans at Cowboys,TRUE,nfl,1.003,2018-11-06T05:15:00,2018-11-05T19:15:00,2018-04-05T23:08:47,NA,28,6036,3588,294.63,28,FALSE,2018-04-17T22:02:33Z,QRCODE,25,4965,US,"Arlington, TX",https://seatgeek.com/venues/at-t-stadium/tickets,Arlington,at-t-stadium,"Arlington, TX 76011",America/Chicago,0.9751414,0,1 AT&T Way,76011,TRUE,AT&T Stadium,AT&T Stadium,TX,-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
4347075,,2018-11-09T01:20:00,FALSE,0.856,FALSE,https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075,FALSE,normal,Carolina Panthers at Pittsburgh Steelers,2018-04-20T00:00:00,Panthers at Steelers,FALSE,nfl,0.923,2018-11-09T05:20:00,2018-11-08T20:20:00,2018-04-20T00:47:46,NA,91,3070,1699,267.09,91,FALSE,2018-08-24T21:53:39Z,QRCODE,13,1119,US,"Pittsburgh, PA",https://seatgeek.com/venues/heinz-field/tickets,Pittsburgh,heinz-field,"Pittsburgh, PA 15212",America/New_York,0.9033526,0,100 Art Rooney Avenue,15212,TRUE,Heinz Field,Heinz Field,PA,-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
4346990,,2018-11-11T17:00:00,FALSE,0.885,FALSE,https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990,FALSE,normal,New England Patriots at Tennessee Titans,2018-04-20T00:00:00,Patriots at Titans,FALSE,nfl,0.96,2018-11-11T21:00:00,2018-11-11T12:00:00,2018-04-20T00:47:30,NA,267,12607,852,621.97,267,FALSE,2018-08-24T21:53:40Z,QRCODE,16,1126,US,"Nashville, TN",https://seatgeek.com/venues/nissan-stadium/tickets,Nashville,nissan-stadium,"Nashville, TN 37213",America/New_York,0.8546275,0,1 Titans Way,37213,TRUE,Nissan Stadium,Nissan Stadium,TN,-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
4346980,,2018-11-11T18:00:00,FALSE,0.841,FALSE,https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980,FALSE,normal,Arizona Cardinals at Kansas City Chiefs,2018-04-20T00:00:00,Cardinals at Chiefs,FALSE,nfl,0.907,2018-11-11T22:00:00,2018-11-11T12:00:00,2018-04-20T00:47:27,NA,41,1047,1364,161.84,43,FALSE,2018-08-24T21:53:40Z,QRCODE,10,1128,US,"Kansas City, MO",https://seatgeek.com/venues/arrowhead-stadium/tickets,Kansas City,arrowhead-stadium,"Kansas City, MO 64129",America/Chicago,0.8827867,0,1 Arrowhead Drive,64129,TRUE,Arrowhead Stadium,Arrowhead Stadium,MO,-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
4347040,,2018-11-11T18:00:00,FALSE,0.837,FALSE,https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040,FALSE,normal,New Orleans Saints at Cincinnati Bengals,2018-04-20T00:00:00,Saints at Bengals,FALSE,nfl,0.905,2018-11-11T22:00:00,2018-11-11T13:00:00,2018-04-20T00:47:40,NA,51,1109,1452,149.19,51,FALSE,2018-08-24T21:53:40Z,QRCODE,9,1124,US,"Cincinnati, OH",https://seatgeek.com/venues/paul-brown-stadium/tickets,Cincinnati,paul-brown-stadium,"Cincinnati, OH 45202",America/New_York,0.86166537,0,1 Paul Brown Stadium,45202,TRUE,Paul Brown Stadium,Paul Brown Stadium,OH,-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
4347006,,2018-11-11T18:00:00,FALSE,0.855,FALSE,https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006,FALSE,normal,Detroit Lions at Chicago Bears,2018-04-20T00:00:00,Lions at Bears,FALSE,nfl,0.926,2018-11-11T22:00:00,2018-11-11T12:00:00,2018-04-20T00:47:32,NA,97,1969,1772,355.57,97,FALSE,2018-08-24T21:53:40Z,QRCODE,12,31,US,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,Chicago,soldier-field,"Chicago, IL 60605",America/Chicago,0.940013,0,1410 S. Museum Campus Drive,60605,TRUE,Soldier Field,Soldier Field,IL,-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
4346958,,2018-11-11T18:00:00,FALSE,0.832,FALSE,https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958,FALSE,normal,Jacksonville Jaguars at Indianapolis Colts,2018-04-20T00:00:00,Jaguars at Colts,FALSE,nfl,0.889,2018-11-11T22:00:00,2018-11-11T13:00:00,2018-04-20T00:47:22,NA,34,6154,2345,170.01,34,FALSE,2018-08-24T21:53:40Z,QRCODE,14,1130,US,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,Indianapolis,lucas-oil-stadium,"Indianapolis, IN 46225",America/Indiana/Indianapolis,0.9071682,0,500 South Capitol Avenue,46225,TRUE,Lucas Oil Stadium,Lucas Oil Stadium,IN,-86.1639,39.7601,FALSE,2015-08-22T16:51:43Z,QRCODE_TM
4346930,,2018-11-11T18:00:00,FALSE,0.826,FALSE,https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930,FALSE,normal,Washington Redskins at Tampa Bay Buccaneers,2018-04-20T00:00:00,Redskins at Buccaneers,FALSE,nfl,0.892,2018-11-11T22:00:00,2018-11-11T13:00:00,2018-04-20T00:47:16,NA,75,1268,1153,250.69,75,FALSE,2018-08-24T21:53:40Z,QRCODE,16,39,US,"Tampa, FL",https://seatgeek.com/venues/raymond-james-stadium/tickets,Tampa,raymond-james-stadium,"Tampa, FL 33607",America/New_York,0.86513025,0,4201 North Dale Mabry Highway,33607,TRUE,Raymond James Stadium,Raymond James Stadium,FL,-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
4347060,,2018-11-11T18:00:00,FALSE,0.858,FALSE,https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060,FALSE,normal,Buffalo Bills at New York Jets,2018-04-20T00:00:00,Bills at Jets,FALSE,nfl,0.932,2018-11-11T22:00:00,2018-11-11T13:00:00,2018-04-20T00:47:43,NA,36,6158,2568,178.35,36,FALSE,2018-08-24T21:53:40Z,QRCODE,21,1587,US,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,East Rutherford,metlife-stadium,"East Rutherford, NJ 07073",America/New_York,0.94873494,0,1 MetLife Stadium Drive,07073,TRUE,MetLife Stadium,MetLife Stadium,NJ,-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
4346996,,2018-11-11T18:00:00,FALSE,0.835,FALSE,https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996,FALSE,normal,Atlanta Falcons at Cleveland Browns,2018-04-20T00:00:00,Falcons at Browns,FALSE,nfl,0.893,2018-11-11T22:00:00,2018-11-11T13:00:00,2018-04-20T00:47:31,NA,31,1176,2448,126.52,31,FALSE,2018-08-24T21:53:40Z,QRCODE,8,1123,US,"Cleveland, OH",https://seatgeek.com/venues/firstenergy-stadium-15/tickets,Cleveland,firstenergy-stadium-15,"Cleveland, OH 44114",America/New_York,0.86852187,0,100 Alfred Lerner Way,44114,TRUE,FirstEnergy Stadium,FirstEnergy Stadium,OH,-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
4346912,,2018-11-11T18:00:00,FALSE,0.871,FALSE,https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912,FALSE,normal,Miami Dolphins at Green Bay Packers,2018-04-20T00:00:00,Dolphins at Packers,FALSE,nfl,0.938,2018-11-11T22:00:00,2018-11-11T12:00:00,2018-04-20T00:47:13,NA,193,1861,1209,406.76,193,FALSE,2018-08-24T21:53:40Z,QRCODE,8,1125,US,"Green Bay, WI",https://seatgeek.com/venues/lambeau-field/tickets,Green Bay,lambeau-field,"Green Bay, WI 54304",America/Chicago,0.92909414,0,1265 Lombardi Avenue,54304,TRUE,Lambeau Field,Lambeau Field,WI,-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
4347130,,2018-11-11T21:05:00,FALSE,0.841,FALSE,https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130,FALSE,normal,Los Angeles Chargers at Oakland Raiders,2018-04-20T00:00:00,Chargers at Raiders,FALSE,nfl,0.91,2018-11-12T01:05:00,2018-11-11T13:05:00,2018-04-20T00:47:56,NA,89,1268,1388,243.03,89,FALSE,2018-08-24T21:53:40Z,QRCODE,30,14,US,"Oakland, CA",https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,Oakland,oakland-alameda-county-coliseum,"Oakland, CA 94621",America/Los_Angeles,0.7817843,0,7000 Coliseum Way,94621,TRUE,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,CA,-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
4346920,,2018-11-11T21:25:00,FALSE,0.852,FALSE,https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920,FALSE,normal,Seattle Seahawks at Los Angeles Rams,2018-04-20T00:00:00,Seahawks at Rams,FALSE,nfl,0.922,2018-11-12T01:25:00,2018-11-11T13:25:00,2018-04-20T00:47:14,NA,56,2783,2289,196.26,56,FALSE,2018-08-24T21:53:40Z,QRCODE,14,51012,US,"Los Angeles, CA",https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,Los Angeles,los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",America/Los_Angeles,0.86898464,0,3911 S Figueroa St,90037,TRUE,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,CA,-118.29,34.01,FALSE,2018-08-23T17:59:28Z,QRCODE
4500554,,2018-11-12T00:00:00,FALSE,0.517,FALSE,https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554,FALSE,normal,Alex G with Half Waif,2018-08-23T00:00:00,Alex G with Half Waif,FALSE,concert,0.438,2018-11-12T04:00:00,2018-11-11T19:00:00,2018-08-23T20:13:51,TRUE,104,106,2,105,NA,NA,NA,NA,29,3160,US,"Tampa, FL",https://seatgeek.com/venues/crowbar-2/tickets,Tampa,crowbar-2,"Tampa, FL 33605",America/New_York,0.42424366,0,1812 North 17th Street,33605,TRUE,Crowbar,Crowbar,FL,-82.4406,27.9608,NA,NA,NA
4347031,,2018-11-12T01:20:00,FALSE,0.893,FALSE,https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031,FALSE,normal,Dallas Cowboys at Philadelphia Eagles,2018-04-20T00:00:00,Cowboys at Eagles,FALSE,nfl,0.975,2018-11-12T05:20:00,2018-11-11T20:20:00,2018-04-20T00:47:38,NA,144,7171,1837,530.65,144,FALSE,2018-08-24T21:53:40Z,QRCODE,18,330,US,"Philadelphia, PA",https://seatgeek.com/venues/lincoln-financial-field/tickets,Philadelphia,lincoln-financial-field,"Philadelphia, PA 19148",America/New_York,0.90542685999999994,0,1020 Pattison Ave,19148,TRUE,Lincoln Financial Field,Lincoln Financial Field,PA,-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4347117,,2018-11-13T01:15:00,FALSE,0.883,FALSE,https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117,FALSE,normal,New York Giants at San Francisco 49ers,2018-04-20T00:00:00,Giants at 49ers,FALSE,nfl,0.965,2018-11-13T05:15:00,2018-11-12T17:15:00,2018-04-20T00:47:54,NA,79,3694,2122,272.3,80,FALSE,2018-08-24T21:53:40Z,QRCODE,13,58670,US,"Santa Clara, CA",https://seatgeek.com/venues/levi-s-stadium/tickets,Santa Clara,levi-s-stadium,"Santa Clara, CA 95054",America/Los_Angeles,0.95768774,0,4900 Marie P DeBartolo Way,95054,TRUE,Levi's Stadium,Levi's Stadium,CA,-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
4347126,,2018-11-16T01:20:00,FALSE,0.895,FALSE,https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126,FALSE,normal,Green Bay Packers at Seattle Seahawks,2018-04-20T00:00:00,Packers at Seahawks,FALSE,nfl,0.981,2018-11-16T05:20:00,2018-11-15T17:20:00,2018-04-20T00:47:56,NA,266,2124,910,656.69,266,FALSE,2018-08-24T21:53:40Z,QRCODE,14,339,US,"Seattle, WA",https://seatgeek.com/venues/centurylink-field/tickets,Seattle,centurylink-field,"Seattle, WA 98134",America/Los_Angeles,0.87232786,0,800 Occidental Ave S,98134,TRUE,CenturyLink Field,CenturyLink Field,WA,-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
4281956,,2018-11-17T18:00:00,FALSE,0.478,FALSE,https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956,FALSE,normal,South Alabama Jaguars at Louisiana Ragin Cajuns Football,2018-02-28T00:00:00,South Alabama at Louisiana,FALSE,ncaa_football,0.488,2018-11-17T22:00:00,2018-11-17T12:00:00,2018-02-28T15:00:12,NA,56,86,166,66.63,56,NA,NA,NA,5,2796,US,"Lafayette, LA",https://seatgeek.com/venues/cajun-field/tickets,Lafayette,cajun-field,"Lafayette, LA 70506",America/Chicago,0.43303972,0,201 Rhienhardt Drive,70506,TRUE,Cajun Field,Cajun Field,LA,-92.04,30.22,NA,NA,NA
4347068,,2018-11-18T18:00:00,FALSE,0.807,FALSE,https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068,FALSE,normal,Cincinnati Bengals at Baltimore Ravens,2018-04-20T00:00:00,Bengals at Ravens,FALSE,nfl,0.872,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:45,NA,43,833,2482,189.02,43,FALSE,2018-08-24T21:53:40Z,QRCODE,9,1121,US,"Baltimore, MD",https://seatgeek.com/venues/m-t-bank-stadium/tickets,Baltimore,m-t-bank-stadium,"Baltimore, MD 21230",America/New_York,0.8927189,0,1101 Russell St,21230,TRUE,M&T Bank Stadium,M&T Bank Stadium,MD,-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
4347025,,2018-11-18T18:00:00,FALSE,0.866,FALSE,https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025,FALSE,normal,Carolina Panthers at Detroit Lions,2018-04-20T00:00:00,Panthers at Lions,FALSE,nfl,0.935,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:37,NA,69,11426,1228,258.17,69,FALSE,2018-08-24T21:53:40Z,QRCODE,11,346,US,"Detroit, MI",https://seatgeek.com/venues/ford-field/tickets,Detroit,ford-field,"Detroit, MI 48226",America/Detroit,0.9029952,0,2000 Brush St.,48226,TRUE,Ford Field,Ford Field,MI,-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
4347005,,2018-11-18T18:00:00,FALSE,0.862,FALSE,https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005,FALSE,normal,Minnesota Vikings at Chicago Bears,2018-04-20T00:00:00,Vikings at Bears,FALSE,nfl,0.939,2018-11-18T22:00:00,2018-11-18T12:00:00,2018-04-20T00:47:32,NA,103,1969,1885,376.97,103,FALSE,2018-08-24T21:53:40Z,QRCODE,12,31,US,"Chicago, IL",https://seatgeek.com/venues/soldier-field/tickets,Chicago,soldier-field,"Chicago, IL 60605",America/Chicago,0.940013,0,1410 S. Museum Campus Drive,60605,TRUE,Soldier Field,Soldier Field,IL,-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
4346969,,2018-11-18T18:00:00,FALSE,0.86,FALSE,https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969,FALSE,normal,Philadelphia Eagles at New Orleans Saints,2018-04-20T00:00:00,Eagles at Saints,TRUE,nfl,0.934,2018-11-18T22:00:00,2018-11-18T12:00:00,2018-04-20T00:47:25,NA,160,3000,1298,395.88,160,FALSE,2018-05-29T20:39:16Z,QRCODE,20,128,US,"New Orleans, LA",https://seatgeek.com/venues/mercedes-benz-superdome/tickets,New Orleans,mercedes-benz-superdome,"New Orleans, LA 70112",America/Chicago,0.8966978,0,1500 Sugar Bowl Drive,70112,TRUE,Mercedes-Benz Superdome,Mercedes-Benz Superdome,LA,-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
4347049,,2018-11-18T18:00:00,FALSE,0.909,FALSE,https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049,FALSE,normal,Dallas Cowboys at Atlanta Falcons,2018-04-20T00:00:00,Cowboys at Falcons,FALSE,nfl,0.988,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:41,NA,212,2946,1605,534.23,212,FALSE,2018-08-24T21:53:40Z,QRCODE,15,419590,US,"Atlanta, GA",https://seatgeek.com/venues/mercedes-benz-stadium/tickets,Atlanta,mercedes-benz-stadium,"Atlanta, GA 30313",America/New_York,0.76958936,0,35 Northside Dr NW,30313,TRUE,Mercedes-Benz Stadium,Mercedes-Benz Stadium,GA,-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
4346957,,2018-11-18T18:00:00,FALSE,0.825,FALSE,https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957,FALSE,normal,Tennessee Titans at Indianapolis Colts,2018-04-20T00:00:00,Titans at Colts,FALSE,nfl,0.885,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:22,NA,31,6154,2487,168.02,31,FALSE,2018-08-24T21:53:40Z,QRCODE,14,1130,US,"Indianapolis, IN",https://seatgeek.com/venues/lucas-oil-stadium/tickets,Indianapolis,lucas-oil-stadium,"Indianapolis, IN 46225",America/Indiana/Indianapolis,0.9071682,0,500 South Capitol Avenue,46225,TRUE,Lucas Oil Stadium,Lucas Oil Stadium,IN,-86.1639,39.7601,FALSE,2015-08-22T16:51:43Z,QRCODE_TM
4346929,,2018-11-18T18:00:00,FALSE,0.857,FALSE,https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929,FALSE,normal,Tampa Bay Buccaneers at New York Giants,2018-04-20T00:00:00,Buccaneers at Giants,FALSE,nfl,0.936,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:16,NA,94,2476,2752,279.29,94,FALSE,2018-08-24T21:53:40Z,QRCODE,21,1587,US,"East Rutherford, NJ",https://seatgeek.com/venues/metlife-stadium/tickets,East Rutherford,metlife-stadium,"East Rutherford, NJ 07073",America/New_York,0.94873494,0,1 MetLife Stadium Drive,07073,TRUE,MetLife Stadium,MetLife Stadium,NJ,-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
4346939,,2018-11-18T18:00:00,FALSE,0.86,FALSE,https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939,FALSE,normal,Houston Texans at Washington Redskins,2018-04-20T00:00:00,Texans at Redskins,FALSE,nfl,0.936,2018-11-18T22:00:00,2018-11-18T13:00:00,2018-04-20T00:47:17,NA,80,1276,2019,210.02,80,FALSE,2018-08-24T21:53:40Z,QRCODE,9,35,US,"Landover, MD",https://seatgeek.com/venues/fedex-field/tickets,Landover,fedex-field,"Landover, MD 20785",America/New_York,0.9333444,0,1600 Fedex Way,20785,TRUE,FedEx Field,FedEx Field,MD,-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
